generation,agents,score,stepsize
0,13,0.333333,0.938519
1,26,0.466667,0.934001
2,39,1.43333,0.908722
3,52,3.53333,0.878927
4,65,5.13333,0.85497
5,78,5.63333,0.850159
6,91,2.1,0.862589
7,104,5.4,0.867985
8,117,9.36667,0.832469
9,130,12.1333,0.789517
10,143,14.1,0.754946
11,156,13.0333,0.718315
12,169,13.4667,0.71031
13,182,18.2667,0.704224
14,195,19.5667,0.726625
15,208,63.1,0.748335
16,221,65.6333,0.760567
17,234,170.467,0.773058
18,247,144.667,0.780262
19,260,207.467,0.792211
20,273,263.4,0.805198
21,286,135.467,0.827908
22,299,116.733,0.85536
23,312,117.367,0.866591
24,325,116.567,0.857455
25,338,158.267,0.868671
26,351,131.433,0.875663
27,364,172.033,0.868441
28,377,124.267,0.839591
29,390,117.8,0.860624
30,403,141.133,0.883276
31,416,242.8,0.901832
32,429,171.633,0.917012
33,442,218.633,0.941406
34,455,156.867,0.956881
35,468,171.067,0.950696
36,481,173.7,0.946301
37,494,186.033,0.948935
38,507,216.2,0.954845
39,520,256.667,0.95192
40,533,429.367,0.944078
41,546,389.5,0.922041
42,559,559,0.908279
43,572,593.9,0.891353
44,585,497.967,0.854056
45,598,799.267,0.822516
46,611,803.767,0.807668
47,624,665.2,0.812766
48,637,767.833,0.797563
49,650,719.1,0.784329
50,663,522.433,0.751264
51,676,511.533,0.73278
52,689,696.9,0.708096
53,702,789.2,0.67522
54,715,736,0.65149
55,728,858.767,0.63452
56,741,647.033,0.618166
57,754,1126.27,0.609612
58,767,785.033,0.612065
59,780,1939.57,0.612722
60,793,3611.83,0.625494
61,806,5486.2,0.628413
62,819,5294.87,0.614995
63,832,4110.87,0.599905
64,845,3867.77,0.591293
65,858,3421.33,0.586047
66,871,5672.53,0.572444
67,884,8707.4,0.546915
68,897,8139.7,0.538209
69,910,7655.17,0.520031
70,923,5418.6,0.494249
71,936,4358.97,0.483425
72,949,4600.47,0.475872
73,962,2570.77,0.471003
74,975,2912.6,0.464388
75,988,2945.33,0.450035
76,1001,1893.07,0.450511
77,1014,2718.07,0.445671
78,1027,3315.33,0.43739
79,1040,4233.6,0.43
80,1053,4092.7,0.415897
81,1066,2248.5,0.398262
82,1079,3077.53,0.383155
83,1092,2225.07,0.366748
84,1105,3838.33,0.35636
85,1118,5341.8,0.342592
86,1131,3889.23,0.329646
87,1144,6632.67,0.328065
88,1157,6175.2,0.330551
89,1170,7691.33,0.328596
90,1183,6573.47,0.32125
91,1196,8670.97,0.315066
92,1209,7470.6,0.302112
93,1222,6762.9,0.291264
94,1235,5812.57,0.287808
95,1248,8638.03,0.292467
96,1261,7962.97,0.297751
97,1274,6596.07,0.290805
98,1287,6206.77,0.28633
99,1300,3387.2,0.285694
100,1313,5857.3,0.277504
101,1326,6226.17,0.271773
102,1339,5826.8,0.265663
103,1352,7196.73,0.25687
104,1365,5875.2,0.252051
105,1378,5555.33,0.24405
106,1391,7797.13,0.236672
107,1404,3467.57,0.229252
108,1417,5444.27,0.229766
109,1430,5272.13,0.223616
110,1443,6193.9,0.213404
111,1456,4722.73,0.205113
112,1469,4672.8,0.194771
113,1482,4407.6,0.187324
114,1495,7641.37,0.189791
115,1508,7024.87,0.191832
116,1521,5212.97,0.192799
117,1534,7774.73,0.195554
118,1547,5372.57,0.19746
119,1560,5918.63,0.193403
120,1573,5643,0.186278
121,1586,6778.93,0.180552
122,1599,5773.07,0.174849
123,1612,6310.87,0.172985
124,1625,7818.7,0.171845
125,1638,5341.67,0.17488
126,1651,4726.13,0.172807
127,1664,5729.23,0.167583
128,1677,5868.43,0.166376
129,1690,5537.6,0.167097
130,1703,6200.53,0.166376
131,1716,5737.93,0.166006
132,1729,6077.33,0.162394
133,1742,5586.13,0.162959
134,1755,5609.2,0.159569
135,1768,4513.47,0.156719
136,1781,4978.87,0.155716
137,1794,7143.4,0.157234
138,1807,8802.27,0.153814
139,1820,4133.83,0.152577
140,1833,6490.83,0.151732
141,1846,6469.93,0.151167
142,1859,9648.13,0.152505
143,1872,6981.6,0.147722
144,1885,8800.43,0.143687
145,1898,6562.6,0.140533
146,1911,5742.4,0.134425
147,1924,5499.63,0.133233
148,1937,8169.73,0.132122
149,1950,6150.9,0.130939
150,1963,8070.8,0.130961
151,1976,7047.53,0.125972
152,1989,7452.47,0.126856
153,2002,6796.93,0.126635
154,2015,5938.9,0.130137
155,2028,7035.93,0.136304
156,2041,7148.13,0.142973
157,2054,7786.23,0.149153
158,2067,5594.37,0.153837
159,2080,5892.83,0.15219
160,2093,7818.27,0.148667
161,2106,6721.7,0.148133
162,2119,9729.1,0.14727
163,2132,8358.1,0.141026
164,2145,6467.5,0.137688
165,2158,8334.83,0.138613
166,2171,8942.57,0.137405
167,2184,8402,0.137133
168,2197,6717.87,0.135604
169,2210,7558.2,0.133419
170,2223,7524.57,0.13285
171,2236,7109.27,0.133634
172,2249,8305.73,0.133449
173,2262,6929.1,0.129949
174,2275,8210.5,0.128017
175,2288,7605.23,0.127915
176,2301,7390.17,0.127845
177,2314,7129.37,0.129251
178,2327,9558,0.127021
179,2340,9328.07,0.12839
180,2353,12964.9,0.131608
181,2366,7763.6,0.134225
182,2379,7438.27,0.13672
183,2392,11453,0.138864
184,2405,8194.73,0.146644
185,2418,8325.17,0.152339
186,2431,9326.17,0.153379
187,2444,9390.9,0.153878
188,2457,7547.7,0.159044
189,2470,9951.07,0.164118
190,2483,10019.2,0.174462
191,2496,7014.57,0.17657
192,2509,10339.2,0.173752
193,2522,11578,0.16758
194,2535,11772.1,0.16364
195,2548,11192.1,0.160244
196,2561,10970.2,0.157716
197,2574,7687.33,0.15753
198,2587,12015.3,0.158478
199,2600,9542.3,0.152694
200,2613,8110.1,0.148246
201,2626,16371.7,0.143538
202,2639,18237.8,0.141273
203,2652,13968.9,0.139735
204,2665,16289.9,0.135598
205,2678,13644,0.134515
206,2691,11591.2,0.132492
207,2704,15186.4,0.127735
208,2717,15395.2,0.126973
209,2730,11088.7,0.12536
210,2743,14984.1,0.123328
211,2756,11893.5,0.120633
212,2769,15302.6,0.117531
213,2782,15573.5,0.11812
214,2795,12497.2,0.119468
215,2808,15169.5,0.118886
216,2821,16553.6,0.117993
217,2834,17855.3,0.115558
218,2847,15754.8,0.114685
