generation,agents,score,stepsize
0,13,2.53333,0.190147
1,26,7.4,0.188679
2,39,3.1,0.183573
3,52,3.03333,0.185659
4,65,4.43333,0.185098
5,78,6.56667,0.177938
6,91,10.3,0.176921
7,104,14.1667,0.182306
8,117,26.2333,0.18713
9,130,21.4333,0.192816
10,143,26.5,0.203045
11,156,33.3333,0.208844
12,169,26.3667,0.214639
13,182,42.4667,0.220972
14,195,68.0333,0.227477
15,208,96.6333,0.233
16,221,77.0667,0.246953
17,234,145.867,0.260604
18,247,167.333,0.26261
19,260,297.233,0.266336
20,273,439,0.274992
21,286,467,0.274807
22,299,335.1,0.272505
23,312,307.467,0.270937
24,325,341.2,0.263197
25,338,622.967,0.25563
26,351,390.067,0.249351
27,364,446.9,0.248128
28,377,223.467,0.247459
29,390,515.267,0.251242
30,403,423.8,0.252812
31,416,524.2,0.249482
32,429,395.767,0.248112
33,442,1089.23,0.239625
34,455,660.333,0.242438
35,468,561.8,0.244356
36,481,780.433,0.246006
37,494,680.433,0.251944
38,507,742.167,0.248383
39,520,414.833,0.242892
40,533,689.033,0.23636
41,546,626.733,0.231798
42,559,1415.97,0.22325
43,572,1132.13,0.216943
44,585,1323.7,0.212608
45,598,1067.93,0.212377
46,611,1244.23,0.211838
47,624,1544.17,0.211198
48,637,1368.67,0.203963
49,650,1078,0.198908
50,663,710.4,0.18893
51,676,1030.83,0.183023
52,689,886.1,0.173877
53,702,1748.43,0.167352
54,715,1267.97,0.163353
55,728,1455,0.158843
56,741,1985.3,0.15612
57,754,1766.67,0.150675
58,767,1494.47,0.151431
59,780,1150.77,0.151582
60,793,1012.5,0.149422
61,806,1272.2,0.144503
62,819,1261.63,0.137509
63,832,897.033,0.133488
64,845,1271.77,0.132367
65,858,1074.87,0.129772
66,871,1051.63,0.126653
67,884,1395.07,0.125268
68,897,1326.33,0.123266
69,910,2070.53,0.123765
70,923,2249.47,0.126968
71,936,2003.27,0.130414
72,949,2544.97,0.137203
73,962,1798.1,0.140783
74,975,2178.37,0.14162
75,988,2917.3,0.138892
76,1001,2721.47,0.140282
77,1014,2913.13,0.140794
78,1027,2645.07,0.136864
79,1040,2824.73,0.134047
80,1053,3172.77,0.134369
81,1066,2281.13,0.131191
82,1079,2609.87,0.130738
83,1092,2958.57,0.126018
84,1105,3755.07,0.120515
85,1118,2311.53,0.116777
86,1131,3350.1,0.11345
87,1144,4544.13,0.11096
88,1157,5639.93,0.109822
89,1170,2535.23,0.106957
90,1183,3240.37,0.107437
91,1196,3202.63,0.10917
92,1209,4111.3,0.107769
93,1222,4165.3,0.104995
94,1235,3445.23,0.100542
95,1248,5531.77,0.0997152
96,1261,4306.4,0.0984234
97,1274,4531.5,0.0985039
98,1287,4219.93,0.0981656
99,1300,3049.93,0.0997727
100,1313,3830.47,0.0993631
101,1326,3838.03,0.0972994
102,1339,4079.27,0.0953993
103,1352,5416.9,0.0948611
104,1365,4853.3,0.0968129
105,1378,5438.67,0.09919
106,1391,6994.97,0.0973433
107,1404,7779.4,0.0984294
108,1417,9676.33,0.096376
109,1430,6499.17,0.0933832
110,1443,11774.6,0.0929939
111,1456,9567.9,0.0908991
112,1469,6427.7,0.090139
113,1482,4386,0.0923613
114,1495,13202.1,0.0922572
115,1508,11440.9,0.0879512
116,1521,11813.2,0.08486
117,1534,13009.1,0.0811672
118,1547,11342.2,0.0804564
119,1560,9687.2,0.0795894
120,1573,12149.9,0.0771042
121,1586,10898.6,0.0724177
122,1599,8620,0.0698804
123,1612,10622.1,0.068514
124,1625,13166.4,0.0702054
125,1638,11594.4,0.0710068
126,1651,13780.7,0.0701573
127,1664,16041.2,0.0684531
128,1677,12711.9,0.0668143
129,1690,12312.3,0.0656334
130,1703,10174.4,0.065289
131,1716,13559.1,0.0643101
132,1729,14919.3,0.0660078
133,1742,15197.4,0.0663978
134,1755,15642,0.0667855
135,1768,23444.6,0.0677619
136,1781,18885.1,0.0713056
137,1794,16943.5,0.0742027
138,1807,25151.5,0.0764039
139,1820,19562,0.0770061
140,1833,21971.5,0.0793371
141,1846,23445.2,0.0818857
142,1859,19282.9,0.0840991
143,1872,22887.5,0.0819473
144,1885,19499.4,0.0796001
145,1898,23870.3,0.0786873
146,1911,25452.3,0.0779707
147,1924,36160.8,0.0785321
148,1937,34989,0.0785071
149,1950,38242.7,0.0786963
150,1963,24420.3,0.079422
151,1976,28573,0.0788151
152,1989,21644.7,0.0809073
153,2002,26719.4,0.0822152
154,2015,30165.1,0.0790032
155,2028,38190.5,0.0775784
156,2041,30117.5,0.0769955
157,2054,40572.2,0.0789931
158,2067,36546.2,0.0804546
159,2080,36003.8,0.0815249
160,2093,37737.8,0.0835816
161,2106,25628.5,0.0833756
162,2119,21427.4,0.0870563
163,2132,12428.4,0.0914846
164,2145,27521.8,0.0946844
165,2158,28158.6,0.0977535
166,2171,32967.6,0.0975582
167,2184,37329.1,0.0945923
168,2197,36876.7,0.0931467
169,2210,36503.3,0.0914902
170,2223,42445.1,0.0898324
171,2236,46987.1,0.0904884
172,2249,56428.1,0.0915319
173,2262,61077.9,0.087721
174,2275,41234.7,0.0869295
175,2288,33103.5,0.0887025
176,2301,43446.2,0.089215
177,2314,57124.6,0.0883231
178,2327,56682,0.0865412
179,2340,59376.2,0.084917
180,2353,53147.6,0.0839698
181,2366,38030.5,0.0833282
182,2379,47612.4,0.0820931
183,2392,30003.4,0.0840355
184,2405,40279.4,0.0852674
185,2418,33285.1,0.0863791
186,2431,24633,0.0867631
187,2444,56431.1,0.0887078
188,2457,66235.9,0.0901664
189,2470,32085.3,0.0891656
190,2483,37846.7,0.0883218
191,2496,53050.4,0.0854589
192,2509,70525.5,0.0833401
193,2522,38720,0.081195
194,2535,37512,0.0815668
195,2548,31084.1,0.0813995
196,2561,42621.9,0.0802456
197,2574,41193.5,0.0770239
198,2587,48484.1,0.0739906
199,2600,51665.1,0.074174
200,2613,46659.8,0.0716946
201,2626,44465.1,0.0677445
202,2639,46968.5,0.0658157
203,2652,40093.3,0.0645989
204,2665,35608.2,0.0619139
205,2678,37251,0.0607884
206,2691,42373.8,0.0603731
207,2704,46136.1,0.0600925
208,2717,38905.4,0.0622466
209,2730,51914.4,0.0628906
210,2743,47405.4,0.0624873
211,2756,47192.2,0.0626927
212,2769,57547.2,0.0624307
213,2782,60268,0.0604942
214,2795,62934.4,0.0571639
215,2808,64830.7,0.0542984
216,2821,66127.2,0.0515967
217,2834,52595.9,0.0511702
218,2847,67566.1,0.0493431
219,2860,75022.1,0.0476056
220,2873,59567,0.0451683
221,2886,58543,0.0423528
222,2899,66682.4,0.0405408
223,2912,63814.1,0.039644
224,2925,52732,0.0380354
225,2938,60143.8,0.0361692
226,2951,84355,0.0353484
227,2964,53822.6,0.0340325
228,2977,78446.7,0.0337559
229,2990,57872,0.0342702
230,3003,60421.2,0.0340898
231,3016,59360.8,0.0331993
232,3029,62840,0.0328826
233,3042,67559.2,0.032086
234,3055,61351.4,0.0307913
235,3068,49134.4,0.0310853
236,3081,75791.1,0.0318694
237,3094,89275.2,0.0317731
238,3107,62824.9,0.0315994
239,3120,54262.4,0.0314986
240,3133,72850.1,0.0305472
241,3146,50889.7,0.0292034
242,3159,55608,0.0280046
243,3172,68585,0.0271674
244,3185,57210.4,0.0266929
245,3198,64860.6,0.0260025
246,3211,79664.1,0.0251848
247,3224,62242.4,0.0248858
248,3237,65074.1,0.0244421
249,3250,85397.9,0.023101
250,3263,60257.2,0.0221119
251,3276,54246.9,0.0214122
252,3289,55643.9,0.0210102
253,3302,59766.5,0.020516
254,3315,57414.9,0.0203236
255,3328,75301.4,0.0201382
256,3341,52255.8,0.0197674
257,3354,59351.3,0.0196927
258,3367,63090.8,0.0187251
259,3380,60491.4,0.0180959
260,3393,45915.6,0.0173559
261,3406,64116.8,0.016138
262,3419,100565,0.0149596
263,3432,90992.5,0.0142702
264,3445,71526.1,0.0136942
265,3458,87749.1,0.0135602
266,3471,77770.3,0.013605
267,3484,56616.7,0.0136465
268,3497,64777.3,0.0134626
269,3510,70789.1,0.0133143
270,3523,70288.7,0.0134842
271,3536,74192.8,0.0137071
272,3549,51845.4,0.0138772
273,3562,62297.7,0.0144384
274,3575,78272.8,0.0147834
275,3588,90060.1,0.0147717
276,3601,81270.4,0.0147574
277,3614,68145.8,0.0149038
278,3627,81821.7,0.0152964
279,3640,70165.9,0.0162225
280,3653,60362.7,0.0169149
281,3666,64205.6,0.0170068
282,3679,70463.2,0.0170792
283,3692,84695.7,0.017735
284,3705,66094.1,0.0181633
285,3718,95437.4,0.0179722
286,3731,82792.2,0.0178731
287,3744,54354.6,0.0183577
288,3757,90398.8,0.0188477
289,3770,74415.9,0.0196565
290,3783,65909.2,0.0201272
291,3796,53588.8,0.0198811
292,3809,68841.8,0.0193073
293,3822,76546.5,0.0186245
294,3835,95393,0.0179637
295,3848,79374.4,0.0173176
296,3861,80956.3,0.0168275
297,3874,88372.6,0.0164922
298,3887,67079.4,0.0160593
299,3900,73664.2,0.0157539
300,3913,71153.8,0.0158099
301,3926,69785.8,0.0158347
302,3939,80534.6,0.0162046
303,3952,88306.4,0.0167486
304,3965,74218.5,0.0174417
305,3978,69884.1,0.0174331
306,3991,84354.4,0.0172286
307,4004,77704.2,0.0171755
308,4017,80622.1,0.0169362
309,4030,59551.3,0.0173851
310,4043,73965.6,0.0174451
311,4056,70790.7,0.0171983
312,4069,72909.9,0.017178
313,4082,78949.7,0.0170706
314,4095,95265.9,0.016632
315,4108,61564.7,0.0165736
316,4121,87215.7,0.0166251
317,4134,73841.7,0.0167834
318,4147,69137.1,0.0167738
319,4160,78219.5,0.0172785
320,4173,69519.9,0.0174048
321,4186,52623.1,0.0176165
322,4199,51148.5,0.018178
323,4212,58308.8,0.0190315
324,4225,56514.5,0.0203851
325,4238,51442.1,0.0214949
326,4251,62804,0.0225523
327,4264,51220.9,0.0239294
328,4277,66845.8,0.0246651
329,4290,57642.4,0.0248758
330,4303,60553.7,0.0251164
331,4316,64915.2,0.0251894
332,4329,44175.1,0.0251832
333,4342,52910.6,0.0253408
334,4355,66102,0.0254602
335,4368,48642.2,0.0250046
