generation,agents,score,stepsize
0,13,0.166667,0.0962636
1,26,0.233333,0.0948927
2,39,1,0.092927
3,52,0.2,0.0901794
4,65,0.166667,0.0877169
5,78,0.166667,0.0872441
6,91,0.4,0.0852866
7,104,1.96667,0.0850541
8,117,5.16667,0.0840286
9,130,5.16667,0.0856493
10,143,5.66667,0.0882122
11,156,8.73333,0.0896848
12,169,6.13333,0.088204
13,182,6.36667,0.0835304
14,195,6,0.0799975
15,208,5.2,0.0771956
16,221,7.86667,0.0761238
17,234,8.3,0.0742147
18,247,10.1333,0.0757009
19,260,10.8667,0.0761815
20,273,9.63333,0.0806395
21,286,9.96667,0.0851665
22,299,11.7333,0.0883289
23,312,10.8667,0.0917397
24,325,10.8333,0.0947004
25,338,14.7,0.0958918
26,351,20.6667,0.0946912
27,364,25.6333,0.0970844
28,377,24.5667,0.0973012
29,390,45.0333,0.0955043
30,403,29.4,0.0942648
31,416,37.8333,0.0912268
32,429,60.1333,0.0894859
33,442,42,0.0920406
34,455,56.5667,0.0940665
35,468,70.8,0.0970657
36,481,106.133,0.100181
37,494,156.367,0.10165
38,507,205.433,0.105215
39,520,278.733,0.110522
40,533,235,0.115292
41,546,204.6,0.117617
42,559,153.2,0.118688
43,572,229.1,0.121413
44,585,222.3,0.12008
45,598,252.1,0.118992
46,611,229.9,0.113323
47,624,284.433,0.109864
48,637,381.8,0.106345
49,650,360.833,0.104616
50,663,399.5,0.103955
51,676,281.733,0.104717
52,689,415.733,0.103815
53,702,322.667,0.102219
54,715,727.133,0.101209
55,728,817.267,0.10109
56,741,618.533,0.102576
57,754,604.733,0.101289
58,767,776.167,0.0966368
59,780,647.867,0.0941903
60,793,751.167,0.0904627
61,806,548.033,0.0898214
62,819,474.867,0.092045
63,832,613.067,0.0930924
64,845,524.4,0.0948585
65,858,477.067,0.0935953
66,871,365.833,0.0968309
67,884,307.233,0.0987182
68,897,337.1,0.0967609
69,910,288.633,0.096613
70,923,387.5,0.0938702
71,936,786.667,0.0902751
72,949,460.733,0.0880086
73,962,571.467,0.0845972
74,975,553.133,0.081951
75,988,394.8,0.0806479
76,1001,741.9,0.0776504
77,1014,935.3,0.0786385
78,1027,1250.77,0.0798196
79,1040,1577.63,0.0825286
80,1053,927.067,0.0834562
81,1066,1309.33,0.0834153
82,1079,1130.1,0.084741
83,1092,1493.33,0.0857431
84,1105,2672.73,0.0861496
85,1118,3381.23,0.086223
86,1131,3952.23,0.0881462
87,1144,4736.8,0.0877427
88,1157,3581.57,0.0869098
89,1170,2857.5,0.0853817
90,1183,2623.4,0.0847011
91,1196,2030.43,0.0842177
92,1209,2284.9,0.0847389
93,1222,2465.53,0.0825323
94,1235,2379.63,0.0803207
95,1248,1670.9,0.076302
96,1261,2106.13,0.0738293
97,1274,2250.23,0.0728023
98,1287,2351.6,0.071773
99,1300,2900.23,0.0698505
100,1313,3366.8,0.0684937
101,1326,3833.77,0.0670948
102,1339,2876.03,0.0644977
103,1352,2638.5,0.061938
104,1365,3023.8,0.0589392
105,1378,3036.93,0.0556374
106,1391,4542.67,0.054021
107,1404,4653.43,0.0535121
108,1417,4079.27,0.054133
109,1430,3255.87,0.0537007
110,1443,4456.9,0.053984
111,1456,2921.23,0.0532519
112,1469,2727.47,0.0527888
113,1482,4144.43,0.0509786
114,1495,4255.57,0.0489871
115,1508,4153.4,0.0478831
116,1521,4840.73,0.0456617
117,1534,5239.2,0.0444958
118,1547,3703.67,0.0440923
119,1560,5345.73,0.0431327
120,1573,4171.87,0.0430021
121,1586,4095.77,0.0429984
122,1599,4947.8,0.0440247
123,1612,4075.33,0.0451903
124,1625,2941.73,0.0474579
125,1638,4504.23,0.0494234
126,1651,4336.53,0.050068
127,1664,4313.47,0.050187
128,1677,3390.2,0.0503598
129,1690,3608.93,0.0508388
130,1703,5345.5,0.0509898
131,1716,3946.87,0.0497154
132,1729,5185.83,0.0490649
133,1742,4433.87,0.0488916
134,1755,5971.2,0.0494011
135,1768,4974.57,0.0488508
136,1781,4102.63,0.0480012
137,1794,3653.57,0.048368
138,1807,4800.03,0.0479283
139,1820,6234.97,0.0472703
140,1833,5308.13,0.0472462
141,1846,7213.83,0.048203
142,1859,5819.73,0.049302
143,1872,6301.7,0.049584
144,1885,7113.07,0.0485954
145,1898,5344.43,0.0478657
146,1911,9041.27,0.0485702
147,1924,5085.8,0.0506132
148,1937,4720.13,0.0512699
149,1950,6673.67,0.0511996
150,1963,5266.23,0.0494441
151,1976,4993.87,0.0483187
152,1989,6012.73,0.0478653
153,2002,5503.83,0.0473239
