generation,agents,score,stepsize
0,13,0,0.185568
1,26,0.1,0.17793
2,39,0.0666667,0.176499
3,52,0.4,0.175243
4,65,0.433333,0.178669
5,78,0.6,0.176806
6,91,1.83333,0.179747
7,104,1.66667,0.178777
8,117,3.26667,0.178764
9,130,1.56667,0.180485
10,143,2.4,0.180322
11,156,4.63333,0.177114
12,169,6.86667,0.176627
13,182,6.3,0.174633
14,195,8.36667,0.166408
15,208,7.8,0.161782
16,221,10.6,0.161232
17,234,17.4333,0.162846
18,247,27.7333,0.166316
19,260,20.4333,0.16829
20,273,35.2667,0.172119
21,286,98,0.178116
22,299,105.233,0.17904
23,312,97.1667,0.180321
24,325,154.567,0.182983
25,338,117.5,0.184089
26,351,142.2,0.186089
27,364,202.2,0.187119
28,377,262.2,0.187671
29,390,311.467,0.191848
30,403,418.267,0.199093
31,416,350,0.204375
32,429,254.267,0.209656
33,442,306.233,0.212784
34,455,386.8,0.213991
35,468,306.667,0.212928
36,481,515.3,0.213003
37,494,785,0.21454
38,507,611.967,0.209924
39,520,462.633,0.208603
40,533,615.233,0.204576
41,546,883.3,0.199523
42,559,795.167,0.19399
43,572,675.5,0.188059
44,585,871.433,0.186753
45,598,1680.67,0.187639
46,611,1152.17,0.18422
47,624,1613.7,0.175894
48,637,1423.47,0.166245
49,650,1261.9,0.16055
50,663,1263.33,0.16105
51,676,1588.53,0.163543
52,689,1830.5,0.163967
53,702,1896.37,0.165787
54,715,1988.43,0.161474
55,728,2209.4,0.153829
56,741,2298.4,0.150444
57,754,2173,0.146008
58,767,1539.13,0.147154
59,780,1543.27,0.150006
60,793,1221.73,0.152656
61,806,1944.17,0.149823
62,819,2578.3,0.143904
63,832,2046.07,0.141881
64,845,2292.83,0.143413
65,858,2106.73,0.141559
66,871,1899.47,0.138586
67,884,2898.17,0.138769
68,897,1477.73,0.139377
69,910,2070.6,0.143564
70,923,1597.43,0.147647
71,936,2949.4,0.144601
72,949,2244.07,0.142961
73,962,2997.87,0.140385
74,975,2811.17,0.139871
75,988,2500.87,0.140939
76,1001,2959.63,0.142792
77,1014,2079.43,0.145168
78,1027,2635.8,0.143155
79,1040,2588.03,0.14202
80,1053,2354.47,0.142558
81,1066,1835.7,0.148317
82,1079,1886.07,0.151037
83,1092,1654.17,0.157104
84,1105,1785.07,0.164297
85,1118,1995.97,0.167976
86,1131,1262.4,0.17082
87,1144,2241.73,0.1737
88,1157,2850.67,0.179622
89,1170,2599.63,0.182115
90,1183,2126.4,0.18775
91,1196,2572.67,0.189884
92,1209,2786.13,0.184827
93,1222,4210.2,0.181653
94,1235,2600.37,0.178614
95,1248,3515.8,0.177248
96,1261,4949.8,0.177531
97,1274,3906.07,0.170732
98,1287,3266.1,0.173215
99,1300,3973.9,0.174627
100,1313,3723.6,0.171102
101,1326,2644.27,0.168985
102,1339,1867.73,0.166112
103,1352,2242.9,0.160063
104,1365,2797.27,0.154006
105,1378,2738.6,0.145192
106,1391,3912.53,0.139047
107,1404,3962.47,0.133451
108,1417,4621.33,0.128081
109,1430,3471.17,0.12252
110,1443,3295.33,0.118828
111,1456,3943.8,0.115607
112,1469,3066.4,0.113055
113,1482,3697.8,0.109878
114,1495,3841.07,0.108029
115,1508,5662.9,0.105104
116,1521,3904.03,0.102926
117,1534,2897.7,0.099885
118,1547,4423.57,0.0966125
119,1560,3249.9,0.0941506
120,1573,3276.5,0.0907818
121,1586,3254.17,0.0916805
122,1599,4056.1,0.0922156
123,1612,3479.07,0.0927361
124,1625,4847,0.0922325
125,1638,4396.6,0.0916517
126,1651,4468.2,0.0908263
127,1664,5644.7,0.0910436
128,1677,5122.63,0.0911866
129,1690,5143.17,0.0926312
130,1703,5289.43,0.0928676
131,1716,5887.13,0.0931212
132,1729,6193.1,0.0915523
133,1742,5862.83,0.0881749
134,1755,4715.17,0.0860087
135,1768,5749.87,0.0842714
136,1781,6124,0.0828449
137,1794,5906.63,0.0815628
138,1807,4447.2,0.0807359
139,1820,6309.77,0.081123
140,1833,7343.1,0.08095
141,1846,5597.33,0.0829081
142,1859,5282.27,0.0827324
143,1872,5669.37,0.0833745
144,1885,6541.7,0.0843898
145,1898,6523.7,0.0843252
146,1911,9077.83,0.0825876
147,1924,7678.77,0.080445
148,1937,8654.63,0.077404
149,1950,6883.13,0.0746786
150,1963,5600.27,0.0749927
151,1976,6926.8,0.0746434
152,1989,9874.23,0.0740829
153,2002,5060.17,0.0731127
154,2015,6812.13,0.0733738
155,2028,5736.17,0.0715043
156,2041,6400.2,0.067503
157,2054,5461.47,0.065555
158,2067,6542.9,0.0632787
159,2080,5424.57,0.061367
160,2093,5163.23,0.0598211
161,2106,5466.7,0.0607196
162,2119,6559,0.0605928
163,2132,3910.6,0.0602724
164,2145,7680.2,0.057807
165,2158,4808.4,0.0553583
166,2171,5863.77,0.052931
167,2184,5250.4,0.0522725
168,2197,4372.93,0.0529572
169,2210,6316.63,0.053152
170,2223,5777.67,0.0536144
171,2236,6681.8,0.0542136
172,2249,5866.6,0.0525039
173,2262,6316.03,0.0503911
174,2275,7098.23,0.0492601
175,2288,5713.3,0.0496624
176,2301,6554.43,0.0499854
177,2314,7574.33,0.0491921
178,2327,6892.6,0.0483445
179,2340,5930.03,0.0466397
180,2353,7030.87,0.0460192
181,2366,7146.7,0.0453843
182,2379,5038.17,0.0462041
183,2392,6628.47,0.0484035
184,2405,4866.23,0.0490899
185,2418,7258.9,0.049514
186,2431,3304.97,0.0500841
187,2444,7644,0.0511047
188,2457,6472.17,0.0516025
189,2470,5827.57,0.0518224
190,2483,7069.67,0.0507217
191,2496,6920.13,0.0499113
192,2509,7896,0.0489493
193,2522,7216.83,0.0484298
194,2535,5920.83,0.0487065
195,2548,6838.63,0.0490477
196,2561,7804.5,0.0515198
197,2574,5941.23,0.0540483
198,2587,6340.57,0.0551885
199,2600,7004,0.0563924
200,2613,9005.07,0.0572687
201,2626,8633.37,0.0572132
202,2639,7614.67,0.0576647
203,2652,9498.67,0.0580901
204,2665,7794.57,0.0594675
205,2678,7419,0.0622599
206,2691,8206.17,0.0619646
207,2704,5586.83,0.0603301
208,2717,10019,0.058417
209,2730,6936.1,0.0574385
210,2743,6003.97,0.0571099
211,2756,9865.3,0.0561244
212,2769,8132.93,0.0567485
213,2782,8761.9,0.0559255
214,2795,11510.1,0.0566381
215,2808,8276.83,0.056852
216,2821,8178.3,0.0570324
217,2834,6640.67,0.0581198
218,2847,8209.87,0.0586131
219,2860,9810.77,0.0579611
220,2873,6155.17,0.0581647
221,2886,7312.6,0.0584342
222,2899,5835.97,0.0609785
223,2912,6158.87,0.0619732
224,2925,6366.33,0.0616687
225,2938,6193.77,0.0609396
226,2951,6764.83,0.0585093
227,2964,7411.47,0.0574121
228,2977,5899.53,0.0567939
229,2990,5287.07,0.0576655
230,3003,6204.37,0.0575038
231,3016,6911.73,0.0585662
232,3029,6175.23,0.0585836
233,3042,5178.17,0.0587458
234,3055,6121.13,0.0577921
235,3068,6799.57,0.0568859
236,3081,5583.33,0.0560206
237,3094,4902.17,0.0558708
238,3107,6423.63,0.0554847
239,3120,9107.67,0.0563258
240,3133,5485.57,0.0571014
241,3146,5954.03,0.0573533
242,3159,5466.13,0.0567235
243,3172,6269.67,0.0561581
244,3185,4118.83,0.0556941
245,3198,7820.73,0.0578599
246,3211,2868.3,0.0585634
247,3224,4443.53,0.0595619
248,3237,4398.6,0.059435
249,3250,4873.97,0.0587919
250,3263,4324.8,0.0579941
251,3276,6150.23,0.0558462
252,3289,6675.1,0.0546023
253,3302,4281.37,0.0536347
254,3315,5699.13,0.0526296
255,3328,6604.93,0.0512913
256,3341,6779.27,0.0503678
257,3354,4922.47,0.048979
258,3367,4466.87,0.0475116
259,3380,7838.1,0.0459297
260,3393,9706.07,0.0453661
261,3406,5761.03,0.0465049
262,3419,6886.5,0.0460478
263,3432,6292.43,0.0449993
264,3445,7695.8,0.0449045
265,3458,6011.8,0.0443579
266,3471,6489.57,0.0436074
267,3484,6686.27,0.0427411
268,3497,5040.07,0.041629
269,3510,5531.2,0.0418745
270,3523,6803.2,0.0423332
271,3536,5769.93,0.0417633
272,3549,5584.63,0.0408131
273,3562,5100.67,0.0398303
274,3575,5180.63,0.0397437
275,3588,6353.6,0.0396445
276,3601,6133.23,0.039096
277,3614,6071.87,0.0379606
278,3627,5543.97,0.0372473
279,3640,6790.8,0.0365401
280,3653,5392.93,0.0362018
281,3666,6155.83,0.0360289
282,3679,5363.9,0.0351564
283,3692,5521.87,0.0338933
284,3705,4799.33,0.0333901
285,3718,5169,0.0325548
286,3731,6265.13,0.0325965
287,3744,5352.93,0.0320674
288,3757,3798.4,0.0313866
289,3770,5365.1,0.0300795
290,3783,6649.3,0.0296907
291,3796,5910.8,0.0296574
292,3809,4432.8,0.0301413
293,3822,5201.2,0.0301835
294,3835,6567.17,0.030175
295,3848,6701.07,0.0299286
296,3861,6661.43,0.0296303
297,3874,5771.37,0.0296898
298,3887,6222.07,0.030806
299,3900,4811.13,0.0317761
300,3913,7230,0.032026
301,3926,7614.8,0.0321168
302,3939,6481.7,0.0317244
303,3952,6527.73,0.0316464
304,3965,4269.63,0.0316874
305,3978,3866.8,0.0323161
306,3991,4926.53,0.0318905
307,4004,6289.63,0.0313464
308,4017,4450.7,0.0321495
309,4030,6596.7,0.0332733
310,4043,4742.33,0.0345098
311,4056,5799.03,0.0357623
312,4069,4212.47,0.0371728
313,4082,5977.6,0.0378887
314,4095,7016.23,0.0392872
315,4108,7184.53,0.0398624
316,4121,7618.57,0.0404506
317,4134,3943.87,0.0407412
318,4147,5498.27,0.041038
319,4160,6875.9,0.0403309
320,4173,5692.67,0.0394834
321,4186,5170.57,0.0402122
322,4199,5335.97,0.0412967
323,4212,5946.47,0.0411629
324,4225,6872.9,0.0414924
325,4238,6063.9,0.0427494
326,4251,5446.5,0.042839
327,4264,6470.7,0.0442689
328,4277,6003.33,0.0462536
329,4290,5324.83,0.0475014
330,4303,6643.83,0.0474732
331,4316,8940.77,0.0489922
332,4329,6455.9,0.0492589
333,4342,4930.47,0.0483644
334,4355,4966.23,0.0496204
335,4368,4964.63,0.0495877
336,4381,3653,0.0497395
337,4394,4571.33,0.0494738
338,4407,4697.27,0.0497278
339,4420,5082,0.0496338
340,4433,4250.2,0.0496904
341,4446,3657.77,0.049701
342,4459,4470.9,0.0496893
343,4472,5086.97,0.0499554
344,4485,4961.1,0.0493218
345,4498,5662.23,0.0490697
346,4511,5184.27,0.0488262
347,4524,4403.73,0.0475102
348,4537,4439.03,0.0475393
349,4550,3632.87,0.0479733
350,4563,4551.4,0.0480102
351,4576,5312.27,0.0465815
352,4589,4001.57,0.0448227
353,4602,3952.17,0.0430898
354,4615,3785.67,0.0419162
355,4628,4840.3,0.041531
356,4641,4536.9,0.0411404
357,4654,4148.73,0.0398005
358,4667,2960.73,0.0397023
359,4680,4204.93,0.0403956
360,4693,4074.4,0.0400297
361,4706,4640.03,0.0404394
362,4719,3243.7,0.0412726
363,4732,3296.9,0.0422107
364,4745,4219.37,0.0427686
365,4758,2929.5,0.0429307
366,4771,3474.73,0.0430771
367,4784,3356.03,0.0422067
368,4797,3723.17,0.0406741
369,4810,2812.33,0.0396261
370,4823,4991.97,0.0386465
371,4836,4906.03,0.0379291
372,4849,4072.83,0.0366076
373,4862,4791.53,0.0358678
374,4875,4055.93,0.0353806
375,4888,3944.07,0.0358218
376,4901,3817.67,0.037732
377,4914,3004.7,0.0384847
378,4927,3957.43,0.0403247
379,4940,3961.77,0.0410161
380,4953,4580.27,0.0415932
381,4966,3538.73,0.0407291
382,4979,4933.33,0.0388761
383,4992,3874.53,0.0377352
384,5005,3390.8,0.0363584
385,5018,2982.83,0.0347597
386,5031,4254.57,0.0335187
387,5044,4423.57,0.0318837
388,5057,5266.27,0.0305444
389,5070,3698,0.0297124
390,5083,4697.3,0.0297418
391,5096,4120.2,0.0292135
392,5109,4614.33,0.0290371
393,5122,3517.33,0.0287728
394,5135,4101.63,0.0284625
395,5148,3514.67,0.028952
396,5161,5945.77,0.0296462
397,5174,3806.73,0.0308759
398,5187,5165.8,0.0328519
399,5200,4517.4,0.0337654
400,5213,3762.2,0.0358491
401,5226,4679.57,0.0380028
402,5239,5903.97,0.0384197
403,5252,6400.43,0.0377377
404,5265,6160.2,0.0378449
405,5278,4881.1,0.0374615
406,5291,5738.17,0.0373639
407,5304,6370.47,0.0365404
408,5317,4921.17,0.0361585
409,5330,5063.03,0.0357328
410,5343,6618.93,0.036209
411,5356,5077.37,0.0369281
412,5369,5031.73,0.0374638
413,5382,5975.63,0.0383364
414,5395,5591.53,0.0382436
415,5408,4677,0.0372619
416,5421,7108.33,0.0365831
417,5434,4738.73,0.0364749
418,5447,5278.4,0.0364848
419,5460,5204.03,0.0361339
420,5473,5110.43,0.0348837
421,5486,5845.33,0.0341567
422,5499,6094.4,0.0331488
423,5512,5203.13,0.0321931
