generation,agents,score,stepsize
0,13,1.16667,0.0936991
1,26,7.1,0.089881
2,39,3.36667,0.0880828
3,52,8.43333,0.0863038
4,65,18.1333,0.0866296
5,78,8.76667,0.0868322
6,91,14.8,0.0884989
7,104,65.8667,0.0907235
8,117,83.4,0.0948747
9,130,170.567,0.0995366
10,143,146,0.10618
11,156,136.567,0.110716
12,169,157.133,0.115736
13,182,202.467,0.118242
14,195,139.9,0.119847
15,208,223.9,0.123954
16,221,269.133,0.127062
17,234,469.567,0.12799
18,247,453.4,0.123609
19,260,294.167,0.12067
20,273,330.133,0.11892
21,286,243.867,0.11375
22,299,280.867,0.108458
23,312,555.933,0.106316
24,325,364.7,0.106667
25,338,315.7,0.108113
26,351,607.2,0.110028
27,364,338.733,0.110603
28,377,556.7,0.111255
29,390,574.667,0.109911
30,403,1255.37,0.107798
31,416,469,0.107156
32,429,790.667,0.106883
33,442,858.233,0.105779
34,455,590.267,0.107095
35,468,579.367,0.110809
36,481,950.933,0.110467
37,494,981.367,0.110102
38,507,1163.17,0.109416
39,520,1296.9,0.107965
40,533,1241.23,0.104189
41,546,1636.33,0.0989001
42,559,1576.53,0.0949005
43,572,1894,0.0913523
44,585,1351.17,0.0893252
45,598,1662.23,0.0879015
46,611,2890.97,0.0882759
47,624,2940.37,0.0868357
48,637,2809.53,0.0849815
49,650,2005,0.0820364
50,663,1218.83,0.0795155
51,676,1296.63,0.078914
52,689,2101.9,0.0767162
53,702,2418.87,0.0738952
54,715,3556.83,0.0720583
55,728,4330.43,0.0725871
56,741,4571.43,0.0716798
57,754,6568.33,0.0706555
58,767,5738.6,0.0700644
59,780,4874.97,0.0676224
60,793,9284.8,0.0660358
61,806,20505.2,0.0653974
62,819,25238.4,0.0654833
63,832,34034.2,0.0648798
64,845,23324.4,0.0642801
65,858,28016.2,0.0647123
66,871,36851.6,0.0672381
67,884,37334.8,0.0697601
68,897,21931.9,0.072496
69,910,34171.9,0.0736777
70,923,42232.5,0.0744473
71,936,24687.7,0.0731261
72,949,32903.8,0.0727911
73,962,44162.3,0.0738046
74,975,56900.5,0.073594
75,988,59801.6,0.0738371
76,1001,72145.3,0.0715217
77,1014,69343.1,0.070525
78,1027,52475.3,0.0687879
79,1040,38718.6,0.0683437
80,1053,41269.5,0.0677088
81,1066,45159.4,0.0676778
82,1079,24951.9,0.0684327
83,1092,40595.2,0.0661037
84,1105,46739.7,0.0626498
85,1118,33581.2,0.0589915
86,1131,42164.7,0.0567112
87,1144,68181.1,0.056178
88,1157,35219.1,0.0565288
89,1170,57932.2,0.0579534
90,1183,55523.4,0.0583763
91,1196,58389.2,0.0591347
92,1209,63872.4,0.0591445
93,1222,93414.2,0.058127
94,1235,99115.6,0.0572805
95,1248,97022.3,0.0559083
96,1261,90373.3,0.055774
97,1274,118050,0.0555805
98,1287,102241,0.0551669
99,1300,85632.7,0.0532118
100,1313,82036.4,0.0519387
101,1326,106890,0.0502993
102,1339,79796.2,0.0490063
