generation,agents,score,stepsize
0,13,0,0.730635
1,26,1,0.678489
2,39,2.93333,0.655356
3,52,2.33333,0.641351
4,65,2.3,0.645613
5,78,2.36667,0.656773
6,91,2.73333,0.682888
7,104,3.26667,0.684571
8,117,5.13333,0.707821
9,130,7.7,0.722422
10,143,6.3,0.736326
11,156,11.2667,0.762592
12,169,11.5,0.774749
13,182,13.9667,0.787018
14,195,9.53333,0.821397
15,208,15.0667,0.81409
16,221,15.5333,0.803933
17,234,20.6667,0.786408
18,247,15.7667,0.758193
19,260,21.5333,0.731625
20,273,22.3,0.703741
21,286,22.0667,0.66445
22,299,22.7667,0.626678
23,312,24.6,0.588111
24,325,33.5,0.562962
25,338,19.8,0.5527
26,351,33.3667,0.548228
27,364,42.7333,0.538817
28,377,36.0333,0.523508
29,390,49.2667,0.509742
30,403,88.8,0.487948
31,416,76.6667,0.469459
32,429,88.5333,0.467507
33,442,97.4667,0.457712
34,455,109.8,0.444257
35,468,83.9,0.4376
36,481,115.467,0.43521
37,494,87.6333,0.434283
38,507,151.833,0.438249
39,520,137.467,0.44322
40,533,104.1,0.440444
41,546,141.867,0.423131
42,559,179.833,0.412255
43,572,194.033,0.405688
44,585,351.933,0.402503
45,598,401.9,0.404583
46,611,645.467,0.400974
47,624,453.733,0.39247
48,637,486.533,0.384231
49,650,484.8,0.383192
50,663,422.9,0.377368
51,676,447.433,0.36594
52,689,392.633,0.35885
53,702,473.733,0.349791
54,715,345.7,0.345566
55,728,392.467,0.330537
56,741,314.667,0.320789
57,754,259.467,0.311648
58,767,235.467,0.302413
59,780,298.667,0.284783
60,793,346.233,0.277343
61,806,305.567,0.27631
62,819,377.833,0.267545
63,832,369.967,0.255815
64,845,457.667,0.25158
65,858,412.9,0.246043
66,871,500.067,0.239845
67,884,649.233,0.239443
68,897,718.033,0.243877
69,910,1178.27,0.251583
70,923,1020.77,0.257694
71,936,1174.83,0.261775
72,949,848.1,0.26242
73,962,794.5,0.262612
74,975,790.667,0.277034
75,988,1003.7,0.284841
76,1001,1236.47,0.285441
77,1014,670.967,0.291101
78,1027,753.867,0.284514
79,1040,781.633,0.279679
80,1053,911,0.27051
81,1066,703.6,0.269449
82,1079,1006.27,0.264862
83,1092,669.467,0.258729
84,1105,851.2,0.261164
85,1118,803.167,0.264582
86,1131,967.9,0.262228
87,1144,691.933,0.255688
88,1157,696.267,0.247551
89,1170,1056.43,0.24451
90,1183,828.533,0.241897
91,1196,909.567,0.241579
92,1209,909.033,0.238771
93,1222,994.667,0.230616
94,1235,794.167,0.225408
95,1248,1020.8,0.220265
96,1261,1135.1,0.218188
97,1274,911.133,0.215673
98,1287,963.767,0.216398
99,1300,970.067,0.212088
100,1313,1086,0.206764
101,1326,2243.63,0.206354
102,1339,1412.77,0.205247
103,1352,1751.8,0.202731
104,1365,1405.37,0.197105
105,1378,2153.17,0.191446
106,1391,1453.03,0.194275
107,1404,1372.43,0.197044
108,1417,983.067,0.202773
109,1430,1046.63,0.206528
110,1443,1402.33,0.21343
111,1456,1201.27,0.217508
112,1469,1442.3,0.215029
113,1482,1129.07,0.21536
114,1495,1624.33,0.213428
115,1508,1799.6,0.20863
116,1521,1924.57,0.205474
117,1534,2107.53,0.199832
118,1547,1909.8,0.202934
119,1560,2497.3,0.198766
120,1573,2375.73,0.202837
121,1586,1965.87,0.200456
122,1599,2733.93,0.191268
123,1612,2426.53,0.187186
124,1625,2579.13,0.18082
125,1638,2160.43,0.173132
126,1651,2718.17,0.170049
127,1664,2045.3,0.171487
128,1677,2410.8,0.174032
129,1690,2879.33,0.171101
130,1703,2734.23,0.166177
131,1716,2071.4,0.160733
132,1729,3771,0.160936
133,1742,1954.23,0.163603
134,1755,2941.87,0.161566
135,1768,1250,0.157557
136,1781,2036.6,0.154077
137,1794,2271.2,0.155287
138,1807,2263.2,0.156711
139,1820,2566.87,0.155928
140,1833,1583.8,0.157166
141,1846,1973.5,0.1522
142,1859,2767.37,0.151727
143,1872,1853.13,0.1527
144,1885,1307.5,0.152884
145,1898,1887.03,0.154031
146,1911,1994.07,0.153035
147,1924,956,0.14774
148,1937,1765.5,0.1421
149,1950,2363.57,0.138979
150,1963,1764.87,0.133483
151,1976,1932,0.128687
152,1989,1742,0.12662
153,2002,1638.83,0.122375
154,2015,1698.03,0.117628
155,2028,1685.73,0.115271
156,2041,1404.97,0.11431
157,2054,1343.23,0.114775
158,2067,996.433,0.113443
159,2080,1299.33,0.114921
160,2093,1242.63,0.114824
161,2106,1123.97,0.114336
162,2119,1502.43,0.112647
163,2132,1264.97,0.111618
164,2145,1440.4,0.112572
165,2158,1431.03,0.110496
166,2171,1354.07,0.10729
167,2184,1236.63,0.101783
168,2197,1687.27,0.0990492
169,2210,1905.2,0.0978765
170,2223,1555.07,0.0995516
171,2236,1495.07,0.100497
172,2249,1722.73,0.0991135
173,2262,1668.9,0.0975226
174,2275,1988.93,0.0957635
175,2288,1675.97,0.0961974
176,2301,1748.63,0.0970716
177,2314,2003.63,0.0950145
178,2327,1705.97,0.0940241
179,2340,1767.87,0.0974533
180,2353,1540.4,0.0972795
181,2366,1174.37,0.0970739
182,2379,1248.9,0.0953666
183,2392,1453.37,0.0922648
184,2405,2044,0.0932128
185,2418,2018.43,0.0962963
186,2431,1685.73,0.100505
187,2444,1853.6,0.101179
188,2457,1178.87,0.101024
189,2470,1673.37,0.102742
190,2483,1730.6,0.104451
191,2496,1710.1,0.103164
192,2509,1816.7,0.102595
193,2522,1765.97,0.102537
194,2535,1715.47,0.102449
195,2548,1834.33,0.1036
196,2561,1655.8,0.104374
197,2574,2171.03,0.10173
198,2587,1801.87,0.100291
199,2600,2517.43,0.100001
200,2613,1638.03,0.0966818
201,2626,1820.7,0.0964567
202,2639,1685.83,0.0967046
203,2652,2610.67,0.095358
204,2665,1465.63,0.0954942
205,2678,1459.83,0.0961718
206,2691,1817.8,0.0980495
207,2704,1345.4,0.0998734
208,2717,1574.13,0.0998096
209,2730,1995.73,0.0976919
210,2743,1899.9,0.0926442
211,2756,1844.07,0.0886015
212,2769,1499.6,0.085552
213,2782,1226.03,0.0843676
214,2795,2284.37,0.0841274
215,2808,2173.83,0.0833671
216,2821,1821.7,0.0809129
217,2834,1373.77,0.0794459
218,2847,1709.27,0.0774517
219,2860,1780.03,0.0759658
220,2873,1676.5,0.0720697
221,2886,1706.27,0.0708391
222,2899,1301.5,0.0706576
223,2912,1704.63,0.0719499
224,2925,2185.43,0.0727823
225,2938,1635.3,0.0734926
226,2951,1797.83,0.0730909
227,2964,1353.37,0.0729862
228,2977,1346.47,0.0718672
229,2990,1383.7,0.0721608
230,3003,1329.3,0.0721321
231,3016,1261.27,0.0705572
232,3029,1588.4,0.0691469
233,3042,1900.13,0.0680683
234,3055,1204,0.0676515
235,3068,1428.63,0.0662434
236,3081,1604.63,0.0654104
237,3094,1789.2,0.0657946
238,3107,1252.87,0.0664042
239,3120,2112.43,0.0659694
240,3133,1262.57,0.0655523
241,3146,1793.2,0.0650756
242,3159,2052.63,0.066249
243,3172,1145.43,0.0644881
244,3185,1487.63,0.0639582
245,3198,1592.97,0.0648214
246,3211,1913.67,0.0641033
247,3224,1758.07,0.0629018
248,3237,2091.4,0.0626459
249,3250,2449.37,0.0634174
250,3263,2223.8,0.0613326
251,3276,1736.87,0.0603572
252,3289,1864.23,0.0603076
253,3302,1892.43,0.0588757
254,3315,2714.1,0.0573502
255,3328,1675.7,0.0552161
256,3341,2304.77,0.0547455
257,3354,1523.3,0.052378
258,3367,1713.23,0.0509936
259,3380,1280.9,0.0501102
260,3393,1768.23,0.0495001
261,3406,2182.53,0.0496521
262,3419,2059.17,0.0513292
263,3432,1772.3,0.0525389
264,3445,1578.87,0.0517279
265,3458,1673.67,0.0517316
266,3471,1464.5,0.0505966
267,3484,1205.53,0.0496882
268,3497,1808.67,0.049176
269,3510,1680.2,0.0483268
270,3523,1447.63,0.0480267
271,3536,1274.57,0.0483765
272,3549,2416.7,0.0479049
273,3562,2791.27,0.0475112
274,3575,1517.97,0.0470281
275,3588,1821.83,0.0465072
276,3601,1536.57,0.0461877
277,3614,1622.63,0.0465485
278,3627,1668.07,0.0463683
279,3640,2325.83,0.0465384
280,3653,2054.8,0.0449516
281,3666,2698.33,0.044527
282,3679,1874.93,0.0445558
283,3692,3356.03,0.0445123
284,3705,2054,0.0438713
285,3718,2301.53,0.043893
286,3731,2669.7,0.0425092
287,3744,2748.3,0.0417731
288,3757,2756.1,0.0417066
289,3770,1756.6,0.0409246
290,3783,2279,0.0393335
291,3796,2543.97,0.0378513
292,3809,2445.53,0.0366323
293,3822,3102.03,0.0359937
294,3835,2072.97,0.0361279
295,3848,2635.03,0.0357792
296,3861,2336.3,0.0365781
297,3874,2287.73,0.0373377
298,3887,2393.17,0.0371789
299,3900,1704.43,0.0370582
300,3913,2955.17,0.0365607
301,3926,1874.27,0.0356958
302,3939,1566.17,0.0346893
303,3952,2036.13,0.0336778
304,3965,2684.5,0.0329743
305,3978,2023.77,0.0323007
306,3991,2515.97,0.0309556
307,4004,1273.47,0.0295922
308,4017,2083.27,0.028738
309,4030,1797.57,0.0277805
310,4043,1758.4,0.0269271
311,4056,2707.77,0.0259106
312,4069,1913.07,0.0256191
313,4082,2772,0.0254743
314,4095,2144.33,0.0250319
315,4108,1598.43,0.0245152
316,4121,1716.27,0.0245426
317,4134,1965.67,0.024499
318,4147,2053.23,0.0243067
319,4160,2680.53,0.0242698
320,4173,1625.6,0.0239489
321,4186,2443.27,0.023901
322,4199,2040.93,0.0239814
323,4212,2504.47,0.0239576
324,4225,1425.43,0.0241401
325,4238,2086.47,0.0244794
326,4251,2380.7,0.0244613
327,4264,2575.2,0.0249321
328,4277,1846.57,0.0257052
329,4290,1711.13,0.0257461
330,4303,2479.6,0.0259469
331,4316,1892.3,0.0266956
332,4329,2156.2,0.0281597
333,4342,1467.27,0.0303803
334,4355,2106.27,0.0307083
335,4368,1946.8,0.0303639
336,4381,1883.63,0.0305107
337,4394,1875,0.0309181
338,4407,2197.3,0.0319122
339,4420,2512.13,0.0322238
340,4433,2309.43,0.0323195
341,4446,1804.4,0.0326603
342,4459,1787.27,0.0325294
343,4472,2145.67,0.0318861
344,4485,2244.57,0.031296
345,4498,1525.73,0.0316131
346,4511,2028.13,0.0314107
347,4524,2386.07,0.0304101
348,4537,1485.5,0.0293033
349,4550,2070.33,0.0281168
350,4563,2022.1,0.027229
351,4576,2055.33,0.0273359
352,4589,1707.23,0.0277696
353,4602,2000.3,0.0287287
354,4615,2220.03,0.0286359
355,4628,2391.7,0.0282258
356,4641,2430.5,0.027786
357,4654,2550.57,0.0274979
358,4667,2669.37,0.0264955
359,4680,2011.8,0.0253299
360,4693,1897.6,0.0248058
361,4706,2409.87,0.0239503
362,4719,2222.33,0.0231671
363,4732,1854.67,0.0228811
364,4745,1804.4,0.0226155
365,4758,2135.5,0.022146
366,4771,1714.63,0.0219382
367,4784,2299.73,0.0220464
368,4797,2001.67,0.0226136
369,4810,1806.43,0.0230184
370,4823,1716.67,0.0233552
371,4836,2392.07,0.0240819
372,4849,2343.97,0.0250287
373,4862,2313.4,0.0257414
374,4875,2130.77,0.0270737
375,4888,2769.43,0.028251
376,4901,2261.1,0.0286483
377,4914,2284.1,0.0293734
378,4927,2534.6,0.0305459
379,4940,1555.8,0.0307949
380,4953,2726.47,0.0319208
381,4966,2257,0.0321555
382,4979,1933.1,0.0328135
383,4992,2354.17,0.0341938
384,5005,1989.63,0.033631
385,5018,2637.4,0.0333457
386,5031,2355.9,0.0334088
387,5044,2830.67,0.0335311
388,5057,3404.4,0.0339352
389,5070,2587.73,0.0336595
390,5083,2576.6,0.033001
391,5096,3166.9,0.0324198
392,5109,1772.87,0.0315654
393,5122,2437,0.0308697
394,5135,1756.03,0.0301034
395,5148,2085.07,0.0298414
396,5161,2640.03,0.029351
397,5174,2185.33,0.0297716
398,5187,3593.17,0.0299338
399,5200,2937.4,0.0297858
400,5213,2400.1,0.0300525
401,5226,2540.87,0.0297249
402,5239,2664.37,0.0297156
403,5252,2178.53,0.0293661
404,5265,2583.7,0.029592
405,5278,2707.3,0.0296155
406,5291,1842.7,0.030552
407,5304,3010.13,0.0308295
408,5317,2638.97,0.0314867
409,5330,2707.83,0.0328809
410,5343,2399.13,0.0328261
411,5356,2597.67,0.0324801
412,5369,2909.2,0.0326542
413,5382,2366.47,0.0328784
414,5395,1952.3,0.033123
