generation,agents,score,stepsize
0,13,0.4,0.944788
1,26,1.76667,0.932008
2,39,1.9,0.913604
3,52,1.73333,0.895562
4,65,1.26667,0.883784
5,78,0.6,0.903224
6,91,2.2,0.913288
7,104,1.6,0.931332
8,117,1.86667,0.969528
9,130,2.46667,0.982376
10,143,2.36667,1.01728
11,156,3.13333,1.06501
12,169,2.33333,1.06606
13,182,2.93333,1.04983
14,195,3,1.02604
15,208,2.6,1.01727
16,221,3.36667,1.00451
17,234,4.4,1.0032
18,247,6.2,0.999668
19,260,6.2,1.00254
20,273,8.2,1.00623
21,286,11.6,1.03064
22,299,11.1,1.05852
23,312,11.8,1.09002
24,325,8.73333,1.14511
25,338,10.9,1.19323
26,351,14.1667,1.18702
27,364,12.4333,1.17713
28,377,13.5333,1.18385
29,390,11.5,1.19128
30,403,11.5667,1.22269
31,416,9.2,1.26695
32,429,9.86667,1.28486
33,442,14.1333,1.30911
34,455,12.2667,1.32958
35,468,11.1667,1.34123
36,481,16.4333,1.36007
37,494,16.6333,1.34105
38,507,11.4667,1.32123
39,520,17.5333,1.31379
40,533,15.7,1.28044
41,546,17.8667,1.26035
42,559,15,1.2071
43,572,15.9,1.17158
44,585,16.1,1.15095
45,598,17,1.14369
46,611,19.5333,1.14816
47,624,21.7,1.14934
48,637,22.2667,1.16794
49,650,28.7333,1.17865
50,663,28.4333,1.19037
51,676,27.6,1.20221
52,689,30.4,1.17222
53,702,31.9,1.12586
54,715,39.3333,1.11116
55,728,42.9,1.11052
56,741,47.1333,1.10276
57,754,66.5667,1.14636
58,767,78.1667,1.20243
59,780,91.7333,1.26569
60,793,113.167,1.35961
61,806,109.633,1.47387
62,819,211.067,1.59345
63,832,172.633,1.65351
64,845,110.767,1.69324
65,858,134.933,1.70677
66,871,103.133,1.72647
67,884,148.867,1.76985
68,897,116.433,1.81071
69,910,93.0333,1.89527
70,923,76.9667,1.97835
71,936,109.4,1.98027
72,949,92.5333,2.03381
73,962,88,2.09004
74,975,86.6333,2.17061
75,988,123.267,2.21578
76,1001,232.833,2.27933
77,1014,257.633,2.32717
78,1027,293.133,2.41408
79,1040,573.167,2.50532
80,1053,750.3,2.52829
81,1066,490.3,2.52271
82,1079,548.9,2.58204
83,1092,1081.33,2.60477
84,1105,680.233,2.63483
85,1118,1450.9,2.59545
86,1131,1169.47,2.57182
87,1144,1080.9,2.57069
88,1157,2715.07,2.59658
89,1170,1189.73,2.62396
90,1183,1138.1,2.63373
91,1196,1195.83,2.56799
92,1209,2701.87,2.60622
93,1222,1007.6,2.65642
94,1235,2193.97,2.62256
95,1248,2362.77,2.63924
96,1261,3967.9,2.64022
97,1274,5689.87,2.68363
98,1287,6529.93,2.61414
99,1300,17334.8,2.60226
100,1313,6782.8,2.5394
101,1326,13103.9,2.54701
102,1339,16935,2.52108
103,1352,13496,2.51094
104,1365,9924.2,2.52311
105,1378,8152.5,2.52224
