generation,agents,score,stepsize
0,13,0.133333,0.186528
1,26,0.766667,0.17613
2,39,0.633333,0.175347
3,52,0.1,0.177492
4,65,2.36667,0.18078
5,78,1.46667,0.183112
6,91,1.73333,0.184704
7,104,0.7,0.18809
8,117,5.83333,0.189326
9,130,5.43333,0.2003
10,143,9.56667,0.209124
11,156,17.6667,0.220851
12,169,17.1,0.227781
13,182,15.7667,0.235818
14,195,18.6333,0.248441
15,208,52.6,0.257126
16,221,38.3333,0.263493
17,234,41.1667,0.270834
18,247,44.3,0.273296
19,260,72.7333,0.283374
20,273,67.6333,0.297019
21,286,62.8,0.306895
22,299,66.5,0.312421
23,312,67,0.319316
24,325,71.7667,0.326078
25,338,66.2,0.33113
26,351,90.8667,0.336841
27,364,103.133,0.342661
28,377,84.1667,0.341066
29,390,65.4,0.340697
30,403,110.867,0.334614
31,416,103.3,0.337019
32,429,92.1333,0.339096
33,442,97.9667,0.332475
34,455,145.5,0.330498
35,468,120.967,0.323625
36,481,107,0.316368
37,494,121.567,0.309745
38,507,139.833,0.306832
39,520,128.767,0.301359
40,533,95.2333,0.295365
41,546,134.067,0.292348
42,559,173.9,0.294311
43,572,142.7,0.297779
44,585,152.767,0.308495
45,598,151.433,0.322734
46,611,213.6,0.334769
47,624,262.733,0.346926
48,637,167.067,0.350346
49,650,143.9,0.357179
50,663,140.333,0.350531
51,676,152.767,0.338871
52,689,150.967,0.326508
53,702,163.567,0.308768
54,715,161.6,0.303137
55,728,164.2,0.29587
56,741,159.567,0.284275
57,754,179.433,0.284487
58,767,193.133,0.285901
59,780,201.733,0.297377
60,793,209.033,0.296787
61,806,187.9,0.301625
62,819,204.5,0.302765
63,832,201.333,0.306183
64,845,245.2,0.313166
65,858,216.467,0.315234
66,871,240.267,0.309981
67,884,221.467,0.302575
68,897,321.8,0.297873
69,910,167.9,0.288214
70,923,249.067,0.283597
71,936,283.167,0.280065
72,949,267.533,0.278376
73,962,241.7,0.273368
74,975,245.633,0.271402
75,988,229.9,0.26698
76,1001,205.267,0.267167
77,1014,195,0.271884
78,1027,227.033,0.28471
79,1040,263.033,0.295953
80,1053,326.133,0.307309
81,1066,298.867,0.313973
82,1079,339.233,0.316418
83,1092,308.3,0.308418
84,1105,300.767,0.294179
85,1118,280.067,0.282859
86,1131,299.5,0.268154
87,1144,236.2,0.270681
88,1157,238.9,0.273569
89,1170,272.033,0.278721
90,1183,237.633,0.287032
91,1196,237.333,0.283868
92,1209,260.4,0.281
93,1222,208.667,0.272223
94,1235,227.233,0.26663
95,1248,292.6,0.262865
96,1261,263.433,0.26129
97,1274,358.067,0.255622
98,1287,450.267,0.249513
99,1300,243.067,0.247421
100,1313,285.9,0.245683
101,1326,266.667,0.240693
102,1339,239.533,0.241001
103,1352,334.833,0.246293
104,1365,291.733,0.246231
105,1378,242.3,0.238728
106,1391,287.367,0.233429
107,1404,292.667,0.237797
108,1417,399.5,0.238555
109,1430,343.433,0.233713
110,1443,406.033,0.228513
111,1456,492.233,0.222528
112,1469,431.567,0.215208
113,1482,439.367,0.213695
114,1495,463.367,0.213213
115,1508,610.133,0.210544
116,1521,488.767,0.208183
117,1534,568.8,0.202092
118,1547,609.267,0.197676
119,1560,528.233,0.186034
120,1573,541.533,0.180536
121,1586,548.567,0.174146
122,1599,606.667,0.168675
123,1612,483.1,0.164265
124,1625,653.167,0.159217
125,1638,574.533,0.152792
126,1651,717.433,0.151419
127,1664,522.333,0.148851
128,1677,630,0.152043
129,1690,852.767,0.155242
130,1703,647.8,0.156258
131,1716,857.433,0.156403
132,1729,845.033,0.157486
133,1742,560.8,0.16168
134,1755,560.733,0.165348
135,1768,810.633,0.166667
136,1781,929.333,0.164127
137,1794,927.633,0.169728
138,1807,693.5,0.175332
139,1820,791.433,0.173573
140,1833,783.6,0.16913
141,1846,864.6,0.16775
142,1859,600.667,0.166639
