generation,agents,score,stepsize
0,13,0.0666667,0.478934
1,26,0,0.464278
2,39,0,0.44918
3,52,0.0666667,0.437264
4,65,0.1,0.425857
5,78,0,0.418304
6,91,0.1,0.414248
7,104,0.233333,0.421512
8,117,0.333333,0.436635
9,130,0.866667,0.446016
10,143,0.6,0.448245
11,156,2.73333,0.443982
12,169,2.96667,0.44123
13,182,3.8,0.438386
14,195,5.3,0.433875
15,208,3.36667,0.426207
16,221,3.3,0.413274
17,234,4.9,0.407419
18,247,3,0.404055
19,260,8.4,0.395663
20,273,9.4,0.394278
21,286,11.3667,0.395031
22,299,11.1,0.386656
23,312,10.7333,0.39423
24,325,9.36667,0.389264
25,338,11.8667,0.391267
26,351,8.76667,0.393979
27,364,14.3333,0.392762
28,377,15.7667,0.389612
29,390,14.2667,0.385779
30,403,15,0.393914
31,416,31.3667,0.395672
32,429,27.2,0.404344
33,442,42.2,0.403907
34,455,75.0333,0.395534
35,468,59.9667,0.390807
36,481,66.3333,0.386625
37,494,139.4,0.385414
38,507,109,0.392854
39,520,138.067,0.391293
40,533,185,0.396252
41,546,246.8,0.409066
42,559,302,0.418392
43,572,248.067,0.424572
44,585,262.333,0.419221
45,598,297.367,0.424034
46,611,265.067,0.417878
47,624,209.167,0.411567
48,637,286.767,0.407961
49,650,257.6,0.402986
50,663,566.467,0.394853
51,676,1307.3,0.38928
52,689,1133.9,0.392863
53,702,1106.3,0.391225
54,715,2075.83,0.395153
55,728,1799.9,0.38304
56,741,2195.93,0.361833
57,754,1984,0.351995
58,767,2249.17,0.3503
59,780,3645.03,0.347583
60,793,5156.83,0.352374
61,806,3195.77,0.356507
62,819,3574.87,0.3509
63,832,7966.27,0.344453
64,845,5192.6,0.343109
65,858,5145.7,0.338204
66,871,5503.4,0.335895
67,884,3329.9,0.329441
68,897,3999.43,0.326933
69,910,4019,0.313553
70,923,3259.47,0.305775
71,936,4000.17,0.292261
72,949,3659.83,0.280147
73,962,3899.8,0.267602
74,975,5046.3,0.255128
75,988,8813.2,0.250203
76,1001,15491,0.243297
77,1014,8654.4,0.238653
78,1027,12721.9,0.235966
79,1040,12250.2,0.234834
80,1053,17012.1,0.229152
81,1066,10509,0.232328
82,1079,9512.67,0.236879
83,1092,9271.27,0.240535
84,1105,7893.07,0.242319
85,1118,24182.2,0.241725
86,1131,18756.3,0.243539
87,1144,31369.7,0.244509
88,1157,26843.4,0.248957
89,1170,24140,0.24395
90,1183,6950.13,0.237797
91,1196,15004.4,0.228344
92,1209,9745.8,0.21755
93,1222,9342.1,0.213646
94,1235,14385.9,0.210975
95,1248,11437.3,0.209022
96,1261,8141.63,0.208591
97,1274,8789.2,0.201453
98,1287,18685.3,0.197291
99,1300,18839.5,0.194191
100,1313,20379.2,0.18983
101,1326,23083.1,0.190438
102,1339,25922.5,0.19058
103,1352,28467.6,0.189198
104,1365,22579.1,0.188091
105,1378,19313.8,0.187565
106,1391,21588.9,0.188723
107,1404,15842.7,0.194872
108,1417,22689.4,0.199755
109,1430,32247.1,0.19813
110,1443,32921.6,0.193591
111,1456,36882.3,0.187035
112,1469,38151.2,0.175086
113,1482,35835.1,0.169161
114,1495,25337.7,0.162788
115,1508,25817.9,0.159164
116,1521,28834.1,0.155451
117,1534,31160.6,0.149637
118,1547,39827.4,0.144835
119,1560,36186.7,0.141936
120,1573,34136.7,0.145313
121,1586,36739.1,0.147281
122,1599,34407.6,0.148519
123,1612,29607.6,0.151234
124,1625,43774.8,0.148007
125,1638,36982.2,0.1412
126,1651,37499.1,0.132397
127,1664,39451.7,0.130236
128,1677,31995.8,0.128256
129,1690,38732.1,0.123814
130,1703,62916.9,0.117847
131,1716,46216.8,0.112807
132,1729,59083,0.10711
133,1742,51211.4,0.105131
134,1755,54104.7,0.103627
135,1768,43590.5,0.099568
136,1781,46282.9,0.0965463
137,1794,49463.2,0.0946002
138,1807,50464.1,0.091922
139,1820,64220.5,0.088013
140,1833,55087.8,0.086464
141,1846,76356.5,0.0867837
142,1859,55051.2,0.0875936
143,1872,54025.4,0.0907202
144,1885,50969.8,0.0929336
145,1898,61343.8,0.0918598
146,1911,52822,0.0919545
147,1924,47663.4,0.0907223
148,1937,43342,0.0916619
149,1950,63486.1,0.0913513
150,1963,44154.5,0.092152
151,1976,59652.7,0.0944746
152,1989,67082.6,0.0984136
153,2002,76182.5,0.105125
154,2015,82910.4,0.110549
155,2028,62361.6,0.111829
156,2041,57287,0.115646
157,2054,83206.9,0.114188
158,2067,78204.8,0.113378
159,2080,63640.9,0.112938
160,2093,79595.3,0.114858
161,2106,48887.3,0.113884
162,2119,72355.8,0.113447
163,2132,72156.8,0.111649
164,2145,97923.4,0.108375
165,2158,80049.9,0.10661
166,2171,101725,0.104349
167,2184,77652.1,0.101451
168,2197,73265.6,0.0977715
169,2210,95267.1,0.0949029
170,2223,74480.2,0.0934016
171,2236,91331.4,0.0926517
172,2249,64579.1,0.0913278
173,2262,59898.5,0.088722
174,2275,61825.3,0.0869091
175,2288,81918.4,0.0840431
176,2301,78368,0.0835335
177,2314,90843.8,0.0827689
178,2327,79909.9,0.0834514
179,2340,58765.4,0.085544
180,2353,85495,0.0878106
181,2366,152055,0.0863389
182,2379,108073,0.0851584
183,2392,81768.2,0.0836732
184,2405,51320.8,0.0806728
185,2418,71863.6,0.0810886
186,2431,91315.8,0.0821762
187,2444,86896.6,0.0812368
188,2457,68604,0.0804522
189,2470,79070.2,0.0802848
190,2483,74380.4,0.0798513
191,2496,75231.5,0.0778987
192,2509,91750.6,0.0740334
193,2522,89046.7,0.070264
194,2535,84805.2,0.0663462
195,2548,78716,0.0653794
196,2561,65623.6,0.0635398
197,2574,76771.2,0.0619888
198,2587,65532.1,0.0597098
199,2600,53852.3,0.058457
200,2613,61667.3,0.0574622
201,2626,77655.2,0.0582184
202,2639,57518,0.0602004
203,2652,78115.3,0.0613994
204,2665,94800.7,0.0635692
205,2678,63768.2,0.0644123
206,2691,69904,0.0648447
207,2704,62294.9,0.0666539
208,2717,56172,0.0677691
209,2730,68063.3,0.0686667
210,2743,89896.2,0.0681491
211,2756,67413.6,0.0666182
212,2769,73411.3,0.0652022
213,2782,88951.7,0.0641285
214,2795,98115.7,0.0635483
215,2808,87648.6,0.063999
216,2821,77467.7,0.0641648
217,2834,91527.1,0.063977
218,2847,71209,0.0634328
219,2860,75673.8,0.0617602
220,2873,94776,0.0615841
221,2886,64194.8,0.05966
222,2899,80089.1,0.0581694
223,2912,100897,0.0562753
224,2925,76092.4,0.0561168
225,2938,81840.5,0.054464
226,2951,70747.2,0.0525039
227,2964,72042.1,0.0521322
228,2977,69890.5,0.0521584
229,2990,74360.3,0.0526091
230,3003,71587.9,0.052256
231,3016,69661.6,0.0510602
232,3029,83129.6,0.0515255
233,3042,52961,0.051127
234,3055,54643.7,0.050079
235,3068,56806.4,0.0495835
236,3081,67129.3,0.0499543
237,3094,77504.8,0.0509434
238,3107,61697.9,0.0523526
239,3120,50430.7,0.0537324
240,3133,66009.5,0.054694
241,3146,68729.8,0.0540894
242,3159,58437.2,0.0535184
243,3172,58617.3,0.05242
244,3185,64349.5,0.0513459
245,3198,50740,0.050742
246,3211,56851.2,0.0500781
247,3224,61573.8,0.0493252
248,3237,72436.1,0.0484377
249,3250,67633.4,0.0480856
250,3263,61508,0.0475995
251,3276,55789.5,0.0473166
252,3289,66223.5,0.0464144
253,3302,67832.3,0.0462007
254,3315,92299.9,0.0456443
255,3328,60935.7,0.0461554
256,3341,77601.4,0.0456424
257,3354,81743.8,0.0460651
258,3367,71287.3,0.0453122
259,3380,112315,0.0458922
260,3393,84249.9,0.0470835
261,3406,69370.4,0.0471501
262,3419,83958.9,0.0466294
263,3432,77089.2,0.0462304
264,3445,71806.9,0.0457234
265,3458,56438,0.045392
266,3471,66683.2,0.0458221
267,3484,97636,0.0451858
268,3497,77273.4,0.0446229
269,3510,81367.5,0.0444746
270,3523,75773.4,0.044538
271,3536,74336.2,0.0436815
272,3549,85273.3,0.0433767
273,3562,81169.8,0.0420675
274,3575,74489.1,0.0419125
275,3588,60113.2,0.0416259
276,3601,69047.1,0.0423053
277,3614,72621.4,0.0441778
278,3627,85826.7,0.0467916
279,3640,77003.9,0.0489232
280,3653,80806.2,0.0499484
281,3666,53643.5,0.0496379
282,3679,73603.3,0.0497206
283,3692,88957.2,0.0496739
284,3705,47408.5,0.0496143
285,3718,66522.9,0.0483686
286,3731,61684.5,0.0482654
287,3744,69845.1,0.0497858
288,3757,60954.6,0.0496388
289,3770,34319.3,0.0497467
290,3783,59967.1,0.0498257
291,3796,48426.2,0.0498356
292,3809,59786.1,0.0507679
293,3822,30045.1,0.0500621
294,3835,46449.4,0.0492137
295,3848,68968.5,0.048379
296,3861,60261.9,0.0457332
297,3874,62471.7,0.0437824
298,3887,74129.3,0.0426576
299,3900,79955.1,0.0408329
300,3913,65015.4,0.0406244
301,3926,56306.3,0.0414295
302,3939,55425.1,0.0420705
303,3952,60248.9,0.0423966
304,3965,56815.6,0.0433351
305,3978,47651,0.0433305
306,3991,46916.5,0.0443024
307,4004,74725.1,0.0463985
308,4017,51398.2,0.0486777
309,4030,77612.8,0.0492334
310,4043,71918,0.0489516
311,4056,56585.3,0.0474252
312,4069,64216.1,0.0470919
313,4082,78946.1,0.046852
314,4095,55149.9,0.0470919
315,4108,48283.2,0.0463569
316,4121,63446.2,0.0459779
317,4134,53969.6,0.0477324
318,4147,61261.4,0.0505453
319,4160,68138.9,0.0538285
320,4173,55775,0.0556699
321,4186,46293.9,0.0568782
322,4199,71778.3,0.0570154
323,4212,41262.5,0.0565564
324,4225,60635.3,0.0550642
325,4238,66331.7,0.0532045
326,4251,100022,0.0510908
327,4264,67284.1,0.049748
328,4277,60593.3,0.0498619
329,4290,54045.6,0.0502317
330,4303,71595.5,0.050063
331,4316,72133.1,0.048644
332,4329,75087,0.0481783
333,4342,99591.1,0.0480359
334,4355,57092.7,0.0484808
335,4368,53298,0.0485315
336,4381,75577,0.0495038
337,4394,65794.2,0.0501913
338,4407,68697.1,0.0515353
339,4420,72186.3,0.0528039
340,4433,81312.6,0.0525982
341,4446,62813.9,0.0529617
