generation,agents,score,stepsize
0,13,0.0333333,0.734572
1,26,0.3,0.693163
2,39,1.73333,0.658986
3,52,3.7,0.644024
4,65,11.0333,0.635575
5,78,15.8667,0.663584
6,91,33.7667,0.692471
7,104,142.6,0.739034
8,117,124.867,0.779054
9,130,162.133,0.828113
10,143,89.7667,0.879081
11,156,88.2,0.928882
12,169,57.7667,0.980178
13,182,99.6333,1.0168
14,195,109.1,1.07791
15,208,111.067,1.16708
16,221,122.033,1.22696
17,234,152.833,1.26209
18,247,136.367,1.26889
19,260,126.767,1.27102
20,273,197.633,1.30012
21,286,353.933,1.31261
22,299,374.267,1.3056
23,312,304.2,1.33755
24,325,404.033,1.32473
25,338,371.6,1.32121
26,351,1183.73,1.28942
27,364,916.933,1.27279
28,377,803.2,1.26583
29,390,357.1,1.29128
30,403,805.333,1.28502
31,416,977.333,1.2177
32,429,568.967,1.18591
33,442,469.533,1.1756
34,455,723.6,1.17334
35,468,1051.47,1.16933
36,481,1067.2,1.16083
37,494,1421.07,1.11539
38,507,1003.23,1.0835
39,520,2452.63,1.0684
40,533,4744.47,1.03562
41,546,4598.67,1.00949
42,559,8442.73,1.00589
43,572,3894.53,0.966283
44,585,12451,0.936397
45,598,7902.97,0.8981
46,611,6104.27,0.876601
47,624,8691.97,0.87362
48,637,8072.3,0.85096
49,650,11079.4,0.805966
50,663,8718,0.786136
51,676,4927.67,0.757903
52,689,5984.63,0.725965
53,702,3886.87,0.718113
54,715,5262.47,0.705345
55,728,3439.6,0.688941
56,741,2220.3,0.65938
57,754,3872.4,0.634572
58,767,4524.63,0.608933
59,780,3225.9,0.60415
60,793,4641.17,0.586117
61,806,3787.17,0.586446
62,819,3235.17,0.601914
63,832,5411.7,0.612303
64,845,9100.03,0.608795
65,858,9627.07,0.600461
66,871,5695.47,0.605228
67,884,11037.2,0.598321
68,897,5793.93,0.613267
69,910,6690.87,0.611219
70,923,7609.03,0.581388
71,936,10522.2,0.554425
72,949,14520.8,0.527844
73,962,10413.7,0.492598
74,975,12375.1,0.465634
75,988,11991.2,0.448493
76,1001,12182.3,0.427091
77,1014,7808.03,0.411227
78,1027,14788.7,0.410107
79,1040,12936,0.408595
80,1053,10775.7,0.409556
81,1066,12585.5,0.412084
82,1079,11705.4,0.413769
83,1092,23908.5,0.415038
84,1105,18602.2,0.414744
85,1118,15839.1,0.416675
86,1131,17832.6,0.411532
87,1144,12636.2,0.398633
88,1157,18742.6,0.379923
89,1170,20748.4,0.364076
90,1183,19874.8,0.352991
91,1196,14402,0.342806
92,1209,20266.5,0.335367
