generation,agents,score,stepsize
0,13,0.0666667,0.734329
1,26,0.133333,0.682742
2,39,0.0666667,0.653083
3,52,0.166667,0.648521
4,65,0.0666667,0.663819
5,78,0.433333,0.661665
6,91,0.333333,0.662759
7,104,0.633333,0.647714
8,117,0.366667,0.62697
9,130,0.266667,0.62686
10,143,0.4,0.631924
11,156,0.966667,0.650522
12,169,0.833333,0.674446
13,182,0.933333,0.696159
14,195,0.866667,0.71488
15,208,0.8,0.71201
16,221,1.9,0.72666
17,234,1.73333,0.718814
18,247,1.66667,0.717598
19,260,2.53333,0.715754
20,273,1.03333,0.696598
21,286,1.7,0.696307
22,299,1.93333,0.675285
23,312,2.03333,0.645471
24,325,1.3,0.627629
25,338,2.96667,0.614976
26,351,1.86667,0.620537
27,364,4.83333,0.612414
28,377,4.73333,0.605736
29,390,4.33333,0.592873
30,403,4.5,0.589584
31,416,4.26667,0.586922
32,429,4.03333,0.59093
33,442,5.76667,0.591228
34,455,4.9,0.613439
35,468,4.1,0.617955
36,481,4.96667,0.632155
37,494,6.53333,0.624466
38,507,7.4,0.609764
39,520,7.73333,0.600892
40,533,13.8667,0.584123
41,546,14.9,0.60154
42,559,20.6,0.618609
43,572,40.3333,0.655434
44,585,32.1333,0.698634
45,598,35.5667,0.735771
46,611,39.7,0.7922
47,624,39.2667,0.846472
48,637,44.9667,0.901517
49,650,54.5667,0.950495
50,663,59.0333,0.967767
51,676,112.2,0.991328
52,689,98.3667,1.03221
53,702,96.9,1.04679
54,715,125.4,1.05448
55,728,130.667,1.02386
56,741,93.3333,1.02109
57,754,90.6,1.00914
58,767,96.8333,1.00585
59,780,134.1,1.0022
60,793,131.5,1.01423
61,806,150,1.02205
62,819,155.733,1.04966
63,832,183.767,1.06635
64,845,191.167,1.07477
65,858,134.167,1.07072
66,871,179.233,1.09334
67,884,164,1.14098
68,897,213.967,1.13928
69,910,279.9,1.13944
70,923,245.2,1.11664
71,936,216.933,1.09396
72,949,158.733,1.05053
73,962,219.333,1.01874
74,975,387.2,0.990123
75,988,287.733,0.961712
76,1001,364.2,0.935201
77,1014,318.433,0.90936
78,1027,362.967,0.890724
79,1040,400.667,0.848577
80,1053,408.467,0.835221
81,1066,389.5,0.795755
82,1079,269.5,0.754517
83,1092,403.4,0.725658
84,1105,502.367,0.702673
85,1118,428.5,0.679228
86,1131,292,0.65145
87,1144,428.533,0.618099
88,1157,559.467,0.600944
89,1170,462.333,0.568989
90,1183,335.433,0.557504
91,1196,472.867,0.541496
92,1209,418.6,0.514497
93,1222,387.833,0.486335
94,1235,533.6,0.469314
95,1248,598.6,0.458349
96,1261,445.867,0.456319
97,1274,535.533,0.454112
98,1287,725.467,0.45472
99,1300,719.667,0.461477
100,1313,782.933,0.454921
101,1326,870.433,0.457706
102,1339,721.367,0.454318
103,1352,571.833,0.451028
104,1365,773.5,0.447778
105,1378,973.4,0.451542
106,1391,688.867,0.441364
107,1404,812.433,0.43389
108,1417,1009.03,0.426012
109,1430,742.767,0.420922
110,1443,1151.43,0.414176
111,1456,1204.93,0.408238
112,1469,955.4,0.396018
113,1482,1264.1,0.398287
114,1495,1128.63,0.409531
115,1508,1303.1,0.417336
116,1521,1234.93,0.421929
117,1534,1051.3,0.424026
118,1547,1522.07,0.410892
119,1560,701.667,0.411223
120,1573,773.133,0.413483
121,1586,1001.23,0.412499
122,1599,1217.53,0.412767
123,1612,1157.8,0.395308
124,1625,1021.53,0.392303
125,1638,1029.47,0.380461
126,1651,1265.13,0.366645
127,1664,922.433,0.354382
128,1677,1150.73,0.354871
129,1690,1042.63,0.357634
130,1703,1172.17,0.35626
131,1716,1414.87,0.353801
132,1729,1202.03,0.359512
133,1742,1160.07,0.354377
134,1755,1131.2,0.360718
135,1768,1007.37,0.36011
136,1781,911.967,0.353597
137,1794,1038.93,0.350125
138,1807,744.567,0.343054
139,1820,953.3,0.332628
140,1833,950.167,0.327374
141,1846,1101.43,0.314406
142,1859,892.133,0.314752
143,1872,950.667,0.306709
144,1885,1279.5,0.30107
145,1898,1304.67,0.301481
146,1911,1014.23,0.293812
147,1924,1024.73,0.295225
148,1937,995.667,0.289773
149,1950,1299.73,0.284692
150,1963,1040.5,0.280851
151,1976,1018.2,0.276182
152,1989,1122.43,0.27297
153,2002,1240.9,0.272809
154,2015,1300.57,0.267571
155,2028,1161.37,0.256284
156,2041,1171.27,0.244017
157,2054,929.8,0.240399
158,2067,1188.23,0.242883
159,2080,1154.1,0.243776
160,2093,1230.33,0.234199
161,2106,872.233,0.227737
162,2119,1894.03,0.223265
163,2132,1347.37,0.214926
164,2145,1086.03,0.206848
165,2158,1507.6,0.204482
166,2171,1177.53,0.203547
167,2184,1336.3,0.203355
168,2197,1446.87,0.197473
169,2210,1107.4,0.191534
170,2223,1082.57,0.181374
171,2236,1392.33,0.17117
172,2249,1349.27,0.164943
173,2262,1196.7,0.159956
174,2275,1128.13,0.153954
175,2288,1134.57,0.155294
176,2301,1158.17,0.153862
177,2314,1526.47,0.15391
178,2327,1094.9,0.155403
179,2340,1106.93,0.157603
180,2353,1368.73,0.155596
181,2366,972.667,0.154267
182,2379,1421.07,0.151319
183,2392,1261.93,0.146518
184,2405,1463.87,0.146153
185,2418,1310.23,0.143647
186,2431,1425.7,0.139131
187,2444,1553.07,0.142769
188,2457,1313.63,0.147207
189,2470,802.367,0.151861
190,2483,1434.33,0.1571
191,2496,1068.6,0.158075
192,2509,2075.07,0.157813
193,2522,1196.63,0.159127
194,2535,1013.07,0.161149
195,2548,1120.73,0.165629
196,2561,1227.57,0.167502
197,2574,1186.67,0.169234
198,2587,1134.53,0.172275
199,2600,1657.67,0.173577
200,2613,1329.2,0.175283
201,2626,1041.33,0.174479
202,2639,1144.3,0.176556
203,2652,1521.47,0.17703
204,2665,1463.83,0.181388
205,2678,1043.43,0.183865
206,2691,1641.4,0.187437
207,2704,843.3,0.191356
208,2717,1569.93,0.197693
209,2730,1424.67,0.198249
210,2743,1480.37,0.19935
211,2756,1557.27,0.198983
212,2769,1137.6,0.194734
213,2782,1095.33,0.192631
214,2795,1394.17,0.18733
215,2808,2208.57,0.194046
216,2821,2244.97,0.199138
217,2834,1400.97,0.197645
218,2847,1796.93,0.194101
219,2860,1266,0.190334
220,2873,1688.53,0.186861
221,2886,1269.2,0.180213
222,2899,1438.4,0.181317
223,2912,1757.07,0.182448
224,2925,1496.1,0.186904
225,2938,969.567,0.195757
226,2951,1214.77,0.199903
227,2964,1336.63,0.200317
228,2977,1636.1,0.205799
229,2990,1789.4,0.206094
230,3003,1274.7,0.205011
231,3016,1293.03,0.20466
232,3029,962.9,0.204414
233,3042,1026.5,0.207018
234,3055,1089.7,0.201497
235,3068,1566.17,0.196992
236,3081,1889.03,0.201396
237,3094,1343.37,0.210633
238,3107,1418.93,0.222658
239,3120,1180.1,0.238068
240,3133,1641.6,0.247939
241,3146,1221.57,0.255931
242,3159,1822.47,0.267728
243,3172,1694.87,0.280967
244,3185,1039.23,0.284041
245,3198,2071.87,0.281498
246,3211,1126.87,0.288416
247,3224,1526.57,0.294372
248,3237,1731.77,0.293023
249,3250,1986.3,0.289252
250,3263,1906.17,0.284493
251,3276,1274.97,0.28335
252,3289,1687.43,0.289234
253,3302,1260.4,0.292921
254,3315,1008.17,0.294558
255,3328,1346.23,0.287108
256,3341,1269.27,0.284836
257,3354,1621.2,0.288441
258,3367,1634.03,0.296783
259,3380,1254.33,0.299048
260,3393,1145.23,0.293151
261,3406,1138.87,0.288459
262,3419,945.267,0.281128
263,3432,1603.77,0.269667
264,3445,884.167,0.267146
265,3458,1411.77,0.260032
266,3471,1129.5,0.251154
267,3484,1323.2,0.244238
268,3497,1141.6,0.236955
269,3510,1010.5,0.233685
270,3523,1482.43,0.226147
271,3536,1273.8,0.219774
272,3549,921.4,0.212686
273,3562,1126.33,0.205322
274,3575,1162.4,0.197895
275,3588,1032.63,0.197886
276,3601,1748.5,0.193469
277,3614,1759.6,0.191501
278,3627,1434.57,0.190271
279,3640,1585.8,0.190493
280,3653,1285.3,0.184349
281,3666,1262.93,0.181567
282,3679,1758.2,0.181141
283,3692,1502.93,0.182705
284,3705,2230.67,0.189764
285,3718,1690.2,0.194776
286,3731,1390.03,0.199445
287,3744,1654.43,0.197621
288,3757,1959.4,0.198827
289,3770,2208.27,0.20433
290,3783,2080.47,0.203957
291,3796,1618.3,0.205178
292,3809,1804,0.204277
293,3822,2002.43,0.205694
294,3835,1685.6,0.209488
295,3848,1569.5,0.218766
296,3861,1283.5,0.2234
297,3874,1827.33,0.217203
298,3887,1904.67,0.218786
299,3900,1339.13,0.219137
300,3913,1176.33,0.224495
301,3926,1856.17,0.228269
302,3939,1378.87,0.227325
303,3952,1586.17,0.218549
304,3965,1750.47,0.214956
305,3978,1685.7,0.211657
306,3991,1539.47,0.207541
307,4004,1930.6,0.200609
308,4017,1718.2,0.19761
309,4030,2121.37,0.194214
310,4043,2013.33,0.193192
311,4056,2030.17,0.196717
312,4069,1875.77,0.202533
