generation,agents,score,stepsize
0,13,0.133333,0.0943338
1,26,0.233333,0.092024
2,39,2.76667,0.089171
3,52,0.3,0.0857
4,65,1.6,0.0847691
5,78,0.5,0.0878664
6,91,1.06667,0.0911794
7,104,4.43333,0.0916396
8,117,11.4,0.0914939
9,130,11.3,0.0895371
10,143,16.8333,0.0916797
11,156,17.9667,0.0944232
12,169,44.9333,0.0952076
13,182,75.4333,0.0963468
14,195,64.9,0.0958986
15,208,100.567,0.095277
16,221,62.9667,0.0966252
17,234,87.4333,0.0971449
18,247,90.7667,0.0979535
19,260,83.9333,0.0969693
20,273,105.767,0.09577
21,286,113.5,0.0943227
22,299,104.767,0.093053
23,312,126.967,0.0923097
24,325,113.333,0.0897396
25,338,167.3,0.0892313
26,351,98,0.0871844
27,364,103.867,0.0844206
28,377,82.3333,0.0827716
29,390,204.833,0.0792923
30,403,193.4,0.0776001
31,416,194.3,0.0778184
32,429,235.567,0.0782698
33,442,406.633,0.0780791
34,455,458.533,0.0770195
35,468,459.2,0.0774408
36,481,390.3,0.0789816
37,494,326.833,0.0795313
38,507,244.267,0.0791236
39,520,384.567,0.0783791
40,533,400.067,0.0782659
41,546,286.2,0.0789269
42,559,283.333,0.0775539
43,572,275.1,0.0746544
44,585,312.3,0.0729529
45,598,288.633,0.0719018
46,611,401.267,0.0718024
47,624,256.8,0.0720586
48,637,230.4,0.071134
49,650,288.067,0.0702161
50,663,258.333,0.0684166
51,676,222.567,0.0663039
52,689,381.467,0.0641414
53,702,236.633,0.0638815
54,715,299.467,0.0623109
55,728,258.8,0.0600492
56,741,379.367,0.0606907
57,754,284.3,0.0603512
58,767,265.133,0.0609411
59,780,253.267,0.0615896
60,793,331.733,0.0630736
61,806,308.867,0.063888
62,819,236.6,0.0659253
63,832,266,0.0657468
64,845,274.5,0.0661952
65,858,224.733,0.0664848
66,871,397.5,0.0662466
67,884,508.433,0.0661974
68,897,673.9,0.0652039
69,910,578.267,0.0658072
70,923,627.667,0.0670403
71,936,946.067,0.0674129
72,949,586.433,0.0662446
73,962,746,0.0650297
74,975,816.633,0.0660168
75,988,569.3,0.0681997
76,1001,802.233,0.0695078
77,1014,627.233,0.067921
78,1027,1033.57,0.0672758
79,1040,705.967,0.0660765
80,1053,840.933,0.0645146
81,1066,840,0.0628916
82,1079,891.067,0.0615859
83,1092,904.667,0.0615957
84,1105,1810.1,0.0625088
85,1118,1683.2,0.060831
86,1131,2696.67,0.0605215
87,1144,4239.57,0.0608898
88,1157,3117.5,0.0635891
89,1170,4079.9,0.0641672
90,1183,4703.17,0.0647852
91,1196,6684.33,0.0645149
92,1209,5546.97,0.0634678
93,1222,7200.67,0.0625096
94,1235,9628.83,0.0634204
95,1248,9703.4,0.0626095
96,1261,7538.3,0.0623473
97,1274,5787.33,0.0615116
98,1287,8182.83,0.0607906
99,1300,5055.53,0.0594943
100,1313,2811.1,0.0591547
101,1326,5722.53,0.0585392
102,1339,5126.23,0.0595674
103,1352,2374.43,0.0598229
104,1365,3838.7,0.0607678
105,1378,5368.33,0.061286
106,1391,6317.47,0.0607612
107,1404,7656.3,0.0587677
108,1417,8509.53,0.0581747
109,1430,5977.17,0.0570873
110,1443,12327.5,0.0570487
111,1456,15975.9,0.0584684
112,1469,20143.1,0.0609926
113,1482,15346.6,0.0627756
114,1495,25975.9,0.0644763
115,1508,14895.5,0.0659816
116,1521,26518.1,0.0646078
117,1534,19572.5,0.063764
118,1547,31435.4,0.062757
119,1560,14873.9,0.0628867
120,1573,33427.9,0.0627415
121,1586,18166.8,0.0608107
122,1599,18379.6,0.0582499
123,1612,18877.8,0.0555715
124,1625,16679.2,0.0529039
125,1638,14158.9,0.0508776
126,1651,15243.4,0.0497371
127,1664,15302.1,0.0488254
128,1677,15500,0.0474122
129,1690,20801.2,0.0450765
130,1703,16172.3,0.0433483
131,1716,17220.5,0.0425574
132,1729,12376.5,0.0415006
133,1742,22074.8,0.0404871
134,1755,17637.5,0.0405751
135,1768,24346.6,0.038629
136,1781,16252.4,0.0379196
137,1794,22379.6,0.0364318
138,1807,19670,0.0350442
139,1820,26977.6,0.0336869
140,1833,32046.5,0.0334024
141,1846,27600.7,0.0334357
142,1859,19707.2,0.0338256
143,1872,26010.1,0.0331057
144,1885,23169.6,0.0329282
145,1898,24259,0.0325562
146,1911,44867.8,0.0318021
147,1924,45083.6,0.0318873
148,1937,58118.5,0.0316897
149,1950,27967.8,0.0313524
150,1963,49611.6,0.0311507
151,1976,45672.4,0.0304083
152,1989,45001.6,0.0300435
153,2002,46974.4,0.0298744
154,2015,51493.8,0.0299929
155,2028,42567.5,0.0312261
156,2041,40846.1,0.0311705
157,2054,31156.3,0.0307961
158,2067,62766.8,0.0302271
159,2080,45630.5,0.030104
160,2093,67451.4,0.0302748
161,2106,77797.5,0.0303333
162,2119,56317,0.030328
163,2132,43875.2,0.0306781
164,2145,43299.3,0.0310792
165,2158,42528.9,0.0312563
166,2171,51726.2,0.0309223
167,2184,45021.8,0.030823
168,2197,59053,0.030239
169,2210,54130.8,0.0291319
170,2223,40041.5,0.0288737
171,2236,48162.8,0.0290558
172,2249,51321.1,0.0291972
173,2262,68085.2,0.0288363
174,2275,39353.6,0.0288618
175,2288,37198,0.0292367
176,2301,52580.7,0.0292565
177,2314,27883.9,0.0292305
178,2327,52160.6,0.0284922
179,2340,40193.6,0.0277963
180,2353,61744.3,0.0272692
181,2366,49574.4,0.0272494
182,2379,48688.8,0.0265653
183,2392,35809.3,0.0250129
