generation,agents,score,stepsize
0,13,0.2,0.747501
1,26,0.933333,0.711454
2,39,4.23333,0.694625
3,52,14.6,0.681964
4,65,24.6,0.681451
5,78,12.3333,0.696699
6,91,8.46667,0.705144
7,104,7.03333,0.689654
8,117,9.1,0.662283
9,130,22.8,0.649892
10,143,32.4,0.649435
11,156,42.4667,0.635788
12,169,35,0.61576
13,182,41.7333,0.612826
14,195,88.7667,0.624385
15,208,110.133,0.624402
16,221,114.9,0.628932
17,234,318.6,0.642436
18,247,237.533,0.658742
19,260,370.633,0.668557
20,273,249.433,0.698105
21,286,151.933,0.71322
22,299,217.6,0.711618
23,312,301.3,0.71567
24,325,512.1,0.694003
25,338,437.367,0.687888
26,351,639.267,0.706902
27,364,1150.87,0.71219
28,377,1047.9,0.710691
29,390,1000.13,0.688208
30,403,1389.7,0.671089
31,416,1206,0.671549
32,429,879.467,0.650275
33,442,599.9,0.661533
34,455,916.667,0.679843
35,468,918.133,0.703702
36,481,769.067,0.709275
37,494,916.167,0.710177
38,507,1244.33,0.700614
39,520,1473.8,0.685617
40,533,2640.77,0.662475
41,546,3439.1,0.656347
42,559,5723.67,0.640394
43,572,4620.1,0.62339
44,585,4051.3,0.612376
45,598,2353.43,0.619534
46,611,3292.8,0.620105
47,624,3541.67,0.628947
48,637,3152.03,0.630355
49,650,3909.27,0.640244
50,663,5498.8,0.640845
51,676,6057.47,0.648392
52,689,7991.83,0.645025
53,702,6060,0.639589
54,715,9854.6,0.638248
55,728,4473.6,0.638585
56,741,3686.2,0.633017
57,754,4092.1,0.63002
58,767,4764.67,0.618345
59,780,5807.1,0.587498
60,793,4809.03,0.559935
61,806,4579.3,0.551609
62,819,5171.1,0.536777
63,832,9595.33,0.532785
64,845,9146.3,0.525471
65,858,4028.1,0.519536
66,871,7740.17,0.505202
67,884,9316.43,0.48675
68,897,8144.47,0.472923
69,910,9430.67,0.463663
70,923,7970.97,0.453508
71,936,8841.33,0.447125
72,949,9626.6,0.431931
73,962,10400.9,0.422481
74,975,7365.33,0.409758
75,988,8021.67,0.401366
76,1001,7367.27,0.400415
77,1014,6842.27,0.397193
78,1027,7302.17,0.390832
79,1040,13229,0.381443
80,1053,9837.8,0.392918
81,1066,7176.53,0.404411
82,1079,12358,0.400571
83,1092,7976.27,0.397126
84,1105,10059.4,0.396257
85,1118,15408,0.393198
86,1131,15610.1,0.40451
87,1144,17276.4,0.406789
88,1157,13118,0.394807
89,1170,14640.6,0.384401
90,1183,19065.6,0.373941
91,1196,17128.8,0.372063
92,1209,23843.5,0.379602
93,1222,21189.4,0.387399
94,1235,33875,0.403209
95,1248,29855.2,0.407698
96,1261,15830.7,0.406347
97,1274,22837,0.403967
98,1287,55109.1,0.405755
99,1300,39437,0.402015
100,1313,41324.2,0.395723
101,1326,51345.6,0.387176
102,1339,28889.3,0.373626
103,1352,23323.9,0.349929
104,1365,33373.2,0.331264
105,1378,47635.7,0.309311
106,1391,31581.9,0.300099
107,1404,26552.5,0.28995
108,1417,28534.6,0.278133
109,1430,35122.5,0.274619
110,1443,23420.3,0.27024
111,1456,29226.5,0.264547
112,1469,28609.1,0.257899
113,1482,32191.8,0.254206
114,1495,35308.1,0.251601
115,1508,32124.9,0.246774
116,1521,32569.2,0.237229
117,1534,32888.8,0.227078
118,1547,27926.7,0.225151
119,1560,46332.8,0.220301
120,1573,46258.9,0.21673
121,1586,41694.8,0.211288
122,1599,53908.7,0.209969
123,1612,52467.9,0.203622
124,1625,69429.1,0.199769
125,1638,53040.6,0.195504
126,1651,39897.9,0.192327
127,1664,32984.9,0.1933
128,1677,37450.4,0.188642
129,1690,24246.2,0.182018
130,1703,28845.5,0.179981
131,1716,27663.7,0.183474
132,1729,18335.6,0.182061
133,1742,28072,0.173402
134,1755,34163.8,0.164281
135,1768,30745,0.162409
136,1781,29876,0.163196
137,1794,43487.9,0.165174
138,1807,42802.7,0.169938
139,1820,40067.7,0.174028
140,1833,43538.7,0.181295
141,1846,24267.6,0.186861
142,1859,30781.2,0.191708
143,1872,39152.2,0.192571
144,1885,47219.9,0.19419
145,1898,53369.7,0.201146
146,1911,40398.9,0.20179
147,1924,64415.9,0.200025
148,1937,43724.4,0.19597
149,1950,39008.6,0.19555
