generation,agents,score,stepsize
0,13,4.83333,0.188804
1,26,4.93333,0.190606
2,39,5.16667,0.197955
3,52,3.26667,0.197709
4,65,3.33333,0.192093
5,78,7.9,0.189597
6,91,9,0.188226
7,104,7.5,0.194407
8,117,10.6667,0.199145
9,130,16.9,0.203895
10,143,15,0.21319
11,156,25.5,0.223013
12,169,53.5667,0.235027
13,182,52.1,0.24226
14,195,77.8333,0.247208
15,208,93,0.254365
16,221,88.4,0.260728
17,234,114.833,0.265349
18,247,111.067,0.274528
19,260,161.967,0.277285
20,273,151.733,0.272005
21,286,168.733,0.268737
22,299,154.967,0.266236
23,312,172.233,0.26447
24,325,250.267,0.269871
25,338,171.033,0.275418
26,351,285,0.283549
27,364,415.567,0.291659
28,377,458.967,0.297411
29,390,669.867,0.30143
30,403,484.9,0.308067
31,416,564.6,0.321948
32,429,273.433,0.323878
33,442,214.7,0.333663
34,455,464.033,0.333139
35,468,516.2,0.330944
36,481,1187.7,0.321477
37,494,880.1,0.309671
38,507,1148.57,0.308961
39,520,918.967,0.307802
40,533,1141.63,0.310911
41,546,984.567,0.311106
42,559,1408.5,0.307534
43,572,1560.53,0.290845
44,585,686.067,0.277758
45,598,497.8,0.269786
46,611,372.8,0.263876
47,624,381.433,0.262186
48,637,279.9,0.25977
49,650,450.367,0.256443
50,663,545.5,0.245352
51,676,1075.33,0.239578
52,689,1464.77,0.231406
53,702,1423.53,0.221988
54,715,1608.97,0.220766
55,728,2540.6,0.219185
56,741,2748.47,0.218512
57,754,3072.53,0.219934
58,767,7084.23,0.220908
59,780,5753.43,0.220598
60,793,4842.77,0.217805
61,806,7844.5,0.21361
62,819,7515.97,0.211327
63,832,9205.53,0.205852
64,845,7331.63,0.205727
65,858,4947.03,0.203473
66,871,5213.9,0.210158
67,884,2643.2,0.209992
68,897,2735.23,0.212094
69,910,3836.2,0.21598
70,923,4051.7,0.217391
71,936,3166.97,0.215216
72,949,4906.1,0.213333
73,962,3059.73,0.215631
74,975,7269.5,0.214777
75,988,10461.3,0.203696
76,1001,10828.5,0.190606
77,1014,20664.3,0.183798
78,1027,26647.7,0.178621
79,1040,27685.6,0.174018
80,1053,28812.3,0.170141
81,1066,31298.9,0.16627
82,1079,32632.9,0.161954
83,1092,28923.4,0.159596
84,1105,35533.5,0.157377
85,1118,18869.4,0.153533
86,1131,19521.2,0.148177
87,1144,27557.8,0.142407
88,1157,36427.2,0.135392
89,1170,23994.1,0.130657
90,1183,27394.5,0.127434
91,1196,34376.7,0.122849
92,1209,20482.9,0.120965
93,1222,15863.9,0.117578
94,1235,18709.9,0.116462
95,1248,17794.4,0.116956
96,1261,11803.9,0.11464
97,1274,13110.4,0.111984
98,1287,13751,0.110358
99,1300,24801.9,0.10845
100,1313,15211.9,0.106745
101,1326,18032.8,0.103432
102,1339,20131,0.0992337
103,1352,20986.9,0.0978993
104,1365,18725.5,0.0967175
105,1378,19544.3,0.0958101
106,1391,37639.6,0.0950654
107,1404,29621.9,0.0962756
108,1417,30811.8,0.0969775
109,1430,31582,0.0965783
110,1443,28191.9,0.0990357
111,1456,29319.8,0.09793
112,1469,25527.3,0.0989271
