generation,agents,score,stepsize
0,13,0.133333,0.465144
1,26,0.366667,0.459294
2,39,1.4,0.450607
3,52,0.2,0.451561
4,65,0.233333,0.446539
5,78,1.26667,0.45239
6,91,2.96667,0.453106
7,104,2.6,0.43744
8,117,2.96667,0.430151
9,130,5.16667,0.424966
10,143,12.9,0.421168
11,156,25.4333,0.44545
12,169,26.2,0.452927
13,182,23.3,0.457387
14,195,16.5667,0.450289
15,208,24.3667,0.448392
16,221,28.3333,0.445051
17,234,38.8333,0.443705
18,247,69.3667,0.443064
19,260,66.4,0.44503
20,273,102.667,0.441292
21,286,145.067,0.437122
22,299,138.267,0.435036
23,312,199.867,0.419402
24,325,231.367,0.405551
25,338,283.133,0.400126
26,351,232.4,0.383173
27,364,170.333,0.383673
28,377,219.1,0.378721
29,390,154.967,0.374817
30,403,179.167,0.379059
31,416,166.9,0.383779
32,429,207.933,0.373146
33,442,284.967,0.370021
34,455,421.6,0.364985
35,468,306.3,0.360302
36,481,393.5,0.363351
37,494,414.5,0.358596
38,507,588.2,0.344763
39,520,1281.03,0.334237
40,533,1031.8,0.333977
41,546,811.167,0.332759
42,559,1204.2,0.332404
43,572,1663.27,0.325112
44,585,2723.5,0.323431
45,598,3228.17,0.315178
46,611,2204.4,0.313456
47,624,1876.7,0.307602
48,637,2145.3,0.298878
49,650,2600.87,0.287359
50,663,5142.17,0.283444
51,676,4527.67,0.281798
52,689,9122.97,0.273836
53,702,5664.6,0.273041
54,715,7048.27,0.271624
55,728,10574.3,0.270936
56,741,13818.5,0.264424
57,754,12532.1,0.249832
58,767,6977.23,0.24699
59,780,9465.53,0.243907
60,793,7963.93,0.236475
61,806,3588.9,0.234056
62,819,4595.3,0.23898
63,832,4726.13,0.247796
64,845,4419.93,0.253058
65,858,6216.23,0.251698
66,871,7347.03,0.248193
67,884,7812.3,0.239236
68,897,7668.4,0.227345
69,910,7974.97,0.216003
70,923,11472.4,0.201421
71,936,11167.3,0.194189
72,949,10332.5,0.190483
73,962,5462.67,0.184194
74,975,7771.4,0.182088
75,988,6645.9,0.177707
76,1001,6667.03,0.177409
77,1014,6399.27,0.17679
78,1027,8195.93,0.177874
79,1040,10574.6,0.179929
80,1053,17868.1,0.181804
81,1066,13701.4,0.186575
82,1079,16086.5,0.192056
83,1092,13213,0.193571
84,1105,12255.2,0.197137
85,1118,12334.6,0.201277
86,1131,18786.1,0.205362
87,1144,9635.77,0.209319
88,1157,14124.9,0.208383
89,1170,12724.3,0.202225
90,1183,11333.9,0.200558
91,1196,8476.5,0.205982
92,1209,15188.1,0.202989
93,1222,12717.8,0.203796
94,1235,18118.5,0.204877
95,1248,9861.17,0.207591
96,1261,7666.4,0.205279
97,1274,7402.87,0.200898
98,1287,10563.9,0.201189
99,1300,30547.5,0.205247
100,1313,53020.6,0.207392
101,1326,86964.7,0.207273
102,1339,77332.5,0.203374
103,1352,37104.2,0.199492
104,1365,52117,0.200183
105,1378,55760.6,0.194301
106,1391,41668.5,0.188881
107,1404,26996.4,0.183962
108,1417,52574.2,0.177055
109,1430,43290.4,0.176827
110,1443,44866.4,0.176594
111,1456,51181.2,0.176342
112,1469,33459.2,0.178787
113,1482,20433.7,0.176389
114,1495,30745.4,0.170294
115,1508,18953.9,0.172603
116,1521,27646.1,0.169539
117,1534,27619.9,0.168084
118,1547,9510.4,0.170444
119,1560,12631.5,0.170447
120,1573,14088.7,0.170227
121,1586,18204.5,0.164554
122,1599,17679.6,0.156444
123,1612,26202,0.15453
124,1625,28094.6,0.152399
125,1638,20612.7,0.143069
126,1651,14294.1,0.136476
127,1664,22677.7,0.128913
128,1677,20924.1,0.124129
129,1690,31344.5,0.116122
130,1703,17968.9,0.108308
131,1716,32897,0.105518
132,1729,27736.3,0.105697
133,1742,20721.2,0.104718
134,1755,19096.8,0.101683
135,1768,20030.3,0.100262
136,1781,13829.7,0.0988277
137,1794,21352.9,0.0947209
138,1807,17790.8,0.0935439
139,1820,24592.4,0.0919585
140,1833,12428.9,0.091793
141,1846,17599.7,0.0889483
142,1859,20279,0.0868265
143,1872,16995.7,0.0875525
144,1885,23300.7,0.0872775
145,1898,17213.8,0.0864237
146,1911,15909.2,0.0847068
147,1924,20193.1,0.0853814
148,1937,21114.8,0.0860308
149,1950,28245.1,0.0852765
150,1963,17447.5,0.0848099
151,1976,33806.5,0.0850243
152,1989,18872.5,0.0851717
153,2002,24292.3,0.0841685
154,2015,27052.4,0.083782
155,2028,34708.1,0.0825223
156,2041,22162.2,0.0818645
157,2054,25532.6,0.0813126
158,2067,32665.1,0.0822384
159,2080,28681.3,0.08307
160,2093,20620.1,0.0836583
161,2106,24421,0.0813874
162,2119,21131,0.0804426
163,2132,31649,0.0768802
164,2145,30528.3,0.074834
165,2158,18570.1,0.0733352
166,2171,29434.3,0.0719526
167,2184,18253.4,0.0698656
168,2197,25371.1,0.068194
169,2210,19445.2,0.065506
170,2223,25133.7,0.0621697
171,2236,22497,0.0589137
172,2249,25440.3,0.0554322
173,2262,20708.8,0.053465
174,2275,19924.4,0.0524545
175,2288,26935.2,0.051339
176,2301,21906.8,0.0515444
177,2314,22762.7,0.0522764
178,2327,28730.9,0.0529844
179,2340,21828.6,0.0518285
180,2353,35625,0.0511536
181,2366,31306.9,0.0511146
182,2379,21408.1,0.0508493
183,2392,27297.3,0.0496974
184,2405,27148.5,0.0487619
185,2418,33855.9,0.0485382
186,2431,37927.8,0.0483761
187,2444,16160.2,0.0485118
188,2457,33599.2,0.0470696
189,2470,28973.1,0.0455323
190,2483,29749.5,0.0446311
191,2496,37840.6,0.0429594
192,2509,24877.8,0.0418514
193,2522,24240.5,0.0415758
194,2535,35080.8,0.0425305
195,2548,24855,0.0436581
196,2561,22599.5,0.0427273
197,2574,27525.6,0.041685
198,2587,20354.6,0.0404273
199,2600,31720.7,0.0387644
200,2613,31377.3,0.0380601
201,2626,31877.1,0.0380166
202,2639,24393,0.0379156
203,2652,27546.4,0.0377345
204,2665,22257.2,0.0383693
205,2678,29408.8,0.0379482
206,2691,40553.6,0.0372711
207,2704,23875.3,0.037041
208,2717,24669.9,0.0364166
209,2730,28081,0.035005
210,2743,29568.6,0.0335135
211,2756,35358.1,0.0320713
212,2769,32722.8,0.0325239
213,2782,19859.9,0.0332997
214,2795,32046.7,0.033408
215,2808,27228.1,0.0348037
216,2821,34090.3,0.0366753
217,2834,24735.6,0.0372217
218,2847,23500.6,0.0381602
219,2860,29007,0.0400917
220,2873,30005.3,0.0407112
221,2886,22192.6,0.0416716
222,2899,31886.2,0.0423098
223,2912,26440.3,0.0415848
224,2925,28212.7,0.0404779
225,2938,21609.1,0.0394807
226,2951,27952.3,0.0391207
227,2964,23743.8,0.0386405
228,2977,30434.3,0.0390439
229,2990,25281.1,0.0380497
230,3003,23523.9,0.0382285
231,3016,26470.9,0.037893
232,3029,29960.9,0.0373095
233,3042,18746.2,0.0370336
234,3055,27975.4,0.0371008
235,3068,19352.3,0.0362383
236,3081,25770.2,0.0358651
237,3094,28426.2,0.0353056
238,3107,17478.8,0.0349752
239,3120,20213.2,0.0341756
240,3133,22370.9,0.0328881
241,3146,25637.9,0.0322088
242,3159,19364.7,0.0307079
243,3172,23825.2,0.0290391
244,3185,26755.7,0.0286734
245,3198,23341.6,0.0283237
246,3211,24347.9,0.0285234
247,3224,24086.5,0.028789
248,3237,24232.9,0.0290693
249,3250,23109.2,0.028566
250,3263,15946.5,0.0283094
251,3276,29896.4,0.0293679
252,3289,18449.2,0.0303165
253,3302,29234.9,0.0309827
254,3315,21237.4,0.0309155
255,3328,23005.2,0.0315913
256,3341,22578.1,0.0325811
257,3354,23986.7,0.0331597
258,3367,24305.8,0.033088
259,3380,23338.2,0.0325757
260,3393,23463.3,0.0327275
261,3406,20572.4,0.033433
262,3419,26658.9,0.0330137
