generation,agents,score,stepsize
0,13,0.0666667,0.745975
1,26,0.166667,0.716851
2,39,1.46667,0.731067
3,52,3.6,0.755793
4,65,7.9,0.766496
5,78,2.8,0.762684
6,91,10.0667,0.755442
7,104,33.8,0.760345
8,117,52.1,0.768937
9,130,20.6333,0.756503
10,143,29.1,0.771031
11,156,50.6333,0.780671
12,169,66.1,0.798992
13,182,60.7667,0.797013
14,195,83.9,0.778707
15,208,117.967,0.768283
16,221,139.6,0.778994
17,234,219.333,0.784188
18,247,249.1,0.804891
19,260,358.8,0.817844
20,273,298.267,0.816364
21,286,356.1,0.815927
22,299,357.2,0.816797
23,312,663.167,0.800789
24,325,435.8,0.776682
25,338,384.667,0.761453
26,351,570.467,0.762361
27,364,300.267,0.786334
28,377,398.867,0.779612
29,390,357.7,0.7695
30,403,354.767,0.761922
31,416,349,0.750746
32,429,367.567,0.727317
33,442,421.2,0.716905
34,455,632.867,0.70511
35,468,768.067,0.687133
36,481,813.867,0.674991
37,494,927.6,0.677449
38,507,1065.8,0.666356
39,520,1134.6,0.65236
40,533,1427.57,0.631203
41,546,1113.33,0.606435
42,559,695.133,0.595094
43,572,1001.4,0.579122
44,585,698.467,0.560581
45,598,502.667,0.54725
46,611,669.633,0.54204
47,624,893.467,0.529304
48,637,776.633,0.511389
49,650,801.3,0.491726
50,663,1210.73,0.471646
51,676,1153.9,0.448232
52,689,870.167,0.438928
53,702,1026.97,0.428188
54,715,1214.43,0.421085
55,728,939.133,0.415672
56,741,857.833,0.398753
57,754,888.333,0.384203
58,767,999.867,0.386982
59,780,1215.17,0.389884
60,793,1317.97,0.388196
61,806,836.1,0.389583
62,819,841.533,0.391823
63,832,939.167,0.397066
64,845,1086.6,0.394261
65,858,1059.13,0.387449
66,871,1016.93,0.381425
67,884,900.133,0.357989
68,897,744.333,0.353378
69,910,1001.63,0.337438
70,923,1425.83,0.321522
71,936,1082.83,0.308653
72,949,1650.4,0.294244
73,962,1299.03,0.281121
74,975,1137.47,0.279529
75,988,1147.2,0.287579
76,1001,713.5,0.287878
77,1014,957.633,0.293861
78,1027,960.367,0.299106
79,1040,620.767,0.299487
80,1053,592.533,0.305945
81,1066,831.9,0.306198
82,1079,869.767,0.307095
83,1092,766.967,0.304027
84,1105,750,0.300256
85,1118,741.767,0.302544
86,1131,1115.83,0.295171
87,1144,1151.43,0.291245
88,1157,923.567,0.28599
89,1170,578.7,0.284125
90,1183,810.733,0.279963
91,1196,603.2,0.278381
92,1209,999.067,0.27384
93,1222,755.867,0.278802
94,1235,774.6,0.278916
95,1248,870.5,0.278078
96,1261,735.733,0.273961
97,1274,648.533,0.273974
98,1287,1088.33,0.275941
99,1300,1096.4,0.272025
100,1313,1235.07,0.268209
101,1326,985.233,0.258886
102,1339,1123.4,0.248288
103,1352,1323.03,0.248622
104,1365,956.867,0.248122
105,1378,947.133,0.248305
106,1391,1071.77,0.244769
107,1404,1080.63,0.230355
108,1417,1045.33,0.220905
109,1430,921.233,0.208553
110,1443,1374.1,0.202683
111,1456,958.3,0.202638
112,1469,1171.07,0.201739
113,1482,905.867,0.194072
114,1495,966.767,0.186643
115,1508,1402.8,0.181529
116,1521,1175.27,0.177868
117,1534,1232.67,0.177166
118,1547,1122.1,0.17762
119,1560,887.1,0.183861
120,1573,944.867,0.189062
121,1586,811.767,0.192636
122,1599,1008.73,0.199103
123,1612,868.2,0.206793
124,1625,943.1,0.2123
125,1638,898.7,0.217516
126,1651,828.6,0.224079
127,1664,941.6,0.224765
128,1677,800.967,0.226007
129,1690,774.667,0.22776
130,1703,864.4,0.22294
131,1716,797.667,0.21866
132,1729,824.367,0.217298
133,1742,1011.33,0.217642
134,1755,599.433,0.225466
135,1768,874.933,0.238431
136,1781,861.167,0.244664
137,1794,780.367,0.249388
138,1807,854.567,0.249739
139,1820,709.467,0.250698
140,1833,818.733,0.251773
141,1846,755.167,0.252196
142,1859,730.833,0.247821
143,1872,881.967,0.243201
144,1885,1064.33,0.242163
145,1898,973.267,0.240294
146,1911,985.6,0.239123
147,1924,735.1,0.24025
148,1937,667.867,0.237203
149,1950,693.3,0.240645
150,1963,1001.47,0.239673
151,1976,1090.6,0.245694
152,1989,819.8,0.25314
153,2002,931.533,0.255598
154,2015,952.267,0.253477
155,2028,842.633,0.243697
156,2041,1071.43,0.247053
157,2054,1121.13,0.238879
158,2067,941.533,0.226972
159,2080,1094.43,0.217398
160,2093,994.333,0.204789
161,2106,675.2,0.195428
162,2119,821.367,0.187531
163,2132,957.867,0.180778
164,2145,981.333,0.175518
165,2158,1196.5,0.176881
166,2171,1257.77,0.179033
167,2184,926.067,0.179013
168,2197,956.667,0.177486
169,2210,795.833,0.176237
170,2223,977.067,0.175169
171,2236,607.567,0.172918
172,2249,720.5,0.174619
173,2262,944.2,0.169361
174,2275,971.167,0.164776
175,2288,586.467,0.166559
176,2301,880.667,0.172235
177,2314,1254.33,0.176004
178,2327,800.733,0.177434
179,2340,974.733,0.17879
180,2353,1043.8,0.181514
181,2366,929.767,0.188232
182,2379,1158.53,0.196021
183,2392,1001,0.199672
184,2405,1105.37,0.201547
185,2418,803.8,0.205339
186,2431,878.7,0.207247
187,2444,1071.27,0.207134
188,2457,975.867,0.204804
189,2470,756.333,0.202151
190,2483,863.8,0.200298
191,2496,570.733,0.202095
192,2509,592.233,0.199708
193,2522,1030.73,0.196979
194,2535,865.967,0.190052
195,2548,854.533,0.181068
196,2561,871.2,0.180754
197,2574,749.033,0.178915
198,2587,993.333,0.176653
199,2600,712.5,0.176878
200,2613,527.933,0.176925
201,2626,610.367,0.173108
202,2639,916.933,0.169378
203,2652,747.633,0.168211
204,2665,929.433,0.167927
205,2678,885.867,0.169169
206,2691,947.7,0.169523
207,2704,907.333,0.170954
208,2717,953.367,0.16986
209,2730,617.667,0.174126
210,2743,1113.5,0.175908
211,2756,865.4,0.180659
212,2769,728.533,0.180622
213,2782,902.6,0.178179
214,2795,747.667,0.178366
215,2808,891,0.175814
216,2821,948.967,0.17307
217,2834,909.633,0.172933
218,2847,803.5,0.176737
219,2860,1058.33,0.182711
220,2873,923.267,0.183908
221,2886,1027.03,0.192761
222,2899,1061.67,0.198277
223,2912,968.9,0.205078
224,2925,1126.97,0.204245
225,2938,738.467,0.205034
226,2951,1016.17,0.208541
227,2964,1156.17,0.21308
228,2977,894.9,0.217912
229,2990,1410.83,0.216571
230,3003,1265.13,0.214318
231,3016,1003.97,0.21868
232,3029,841.333,0.213735
233,3042,1037.9,0.209483
234,3055,1110.97,0.204937
235,3068,1079.53,0.201283
236,3081,1277.33,0.196458
237,3094,1306.17,0.19392
238,3107,767.5,0.193513
239,3120,1074.43,0.190841
240,3133,1026.43,0.188827
241,3146,1084.7,0.185816
242,3159,978.433,0.187177
243,3172,885.9,0.192318
244,3185,864.833,0.195494
245,3198,761.6,0.194767
246,3211,989.967,0.19187
247,3224,912.667,0.187104
248,3237,1045.23,0.184285
249,3250,1255,0.18237
250,3263,1210,0.182478
251,3276,959.1,0.182055
252,3289,1039.03,0.179868
253,3302,1164.57,0.178094
254,3315,1105.77,0.179261
255,3328,915.2,0.176141
256,3341,1205.6,0.168342
257,3354,1775.07,0.16925
258,3367,1272.3,0.169933
259,3380,1208.33,0.174239
260,3393,970.4,0.176584
261,3406,1144.13,0.175819
262,3419,1274.37,0.177746
263,3432,1240.7,0.178086
264,3445,834.933,0.178633
265,3458,792.567,0.195969
266,3471,1191.7,0.206942
267,3484,742.9,0.214629
268,3497,1180.1,0.220658
269,3510,713.4,0.222094
270,3523,998.467,0.225808
271,3536,807.933,0.225752
272,3549,870.633,0.227638
273,3562,1059.57,0.225308
274,3575,1046.7,0.223957
275,3588,799.467,0.225897
276,3601,809.067,0.22902
277,3614,788.233,0.227073
278,3627,811.133,0.223429
279,3640,875.267,0.214916
280,3653,1094.7,0.213379
281,3666,1267.17,0.217167
282,3679,719.767,0.219906
283,3692,729.467,0.224566
284,3705,906,0.229213
285,3718,898.733,0.229384
286,3731,916.3,0.226822
287,3744,1120.93,0.22551
288,3757,976.433,0.223667
289,3770,1003.53,0.225757
290,3783,1378.8,0.229282
291,3796,909.933,0.234004
292,3809,1082.77,0.234931
293,3822,841.033,0.240316
294,3835,1400.7,0.242453
295,3848,1465.2,0.246023
296,3861,910.367,0.254464
297,3874,1147.77,0.261109
298,3887,1300.97,0.261807
299,3900,952.5,0.262943
300,3913,1514.53,0.275913
301,3926,1135.5,0.280698
302,3939,1023.63,0.278829
303,3952,870.033,0.27767
304,3965,1330.13,0.279012
305,3978,1502.37,0.277405
306,3991,1062.5,0.2822
307,4004,943.9,0.278156
308,4017,1055.3,0.280885
309,4030,1170.27,0.285131
310,4043,712.7,0.292206
311,4056,614.433,0.298877
312,4069,1154.6,0.298379
313,4082,939.533,0.300727
314,4095,1007.47,0.30476
315,4108,893.433,0.30401
316,4121,1036.33,0.29999
317,4134,973.267,0.295225
318,4147,870.367,0.289451
319,4160,690.167,0.289573
320,4173,843.133,0.289451
