generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,12,0,1,0.1,0.305129,-3.15627,-3.84876,-0.756516,7.26082,-6.06135,3.02396,5.64861,3.84134,-11.0569,3.29842,3.24174,-7.95809,8.71614,3.46556,-5.90895,0.996955,2.17405,9.18789,5.48375,-8.10355,-2.85797,-3.10907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,24,0,1,0.0333333,0.182574,-1.28585,0.22196,3.05166,5.60749,-1.40695,18.1859,0.889894,4.21621,-11.9698,3.87702,4.36259,-4.26535,7.11883,-0.912895,-11.8642,-0.546817,-7.47239,5.63473,-3.22001,-9.3582,-6.395,-1.25486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,36,0,1,0.1,0.305129,-0.240305,-0.4825,12.2476,4.50587,0.396285,19.2662,-1.38114,5.00469,-13.6775,2.2985,3.33842,-13.5202,4.95493,-5.44968,-11.1268,-0.697807,-2.10942,4.88724,-12.268,-10.4562,-8.72769,-1.93115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
3,48,0,1,0.0333333,0.182574,-2.45561,-4.62573,13.9075,3.28713,15.1528,21.9306,-0.514647,5.23922,-13.1757,3.39971,3.45337,-10.2659,4.33864,-5.93209,-13.5139,0.0410318,-3.48606,2.05101,-15.2943,-15.4439,-7.94933,-0.0289826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,60,0,2,0.2,0.484234,-5.51953,-4.82625,18.9324,2.34464,10.4835,17.1665,-1.60134,3.88882,-13.4341,2.61581,3.66897,-7.91173,1.52102,-8.24557,-10.9862,-2.99564,-2.76477,2.62274,-18.7019,-14.7758,-7.93265,-0.447203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
5,72,0,1,0.233333,0.430183,-0.0746561,-3.02419,17.2031,1.13417,9.06511,16.0018,-1.99607,-2.93212,-13.5327,4.5248,3.19967,-9.92053,0.750359,-6.96945,-9.8159,-4.88525,-2.61504,0.923856,-19.3809,-14.742,-6.84851,-0.851681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
6,84,0,3,0.633333,0.850287,-13.6719,-5.91337,17.9899,2.98858,7.67756,13.8521,-0.69572,-5.54419,-12.5211,3.48835,3.05594,-10.6951,0.0739585,-6.39933,-12.0541,-5.74265,-2.74572,0.68152,-19.3024,-14.3842,-7.6656,-4.55867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3
7,96,0,12,3.96667,3.0904,-14.201,-8.01684,18.2284,1.0132,1.53737,14.1277,-0.93241,-5.01244,-13.1853,3.81808,0.863394,-10.3994,-0.158646,-4.53192,-12.3522,-7.41932,-3.62748,2.61519,-21.8667,-15.1419,-10.6143,-12.4806,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,5,6,6,6,7,7,7,8,8,9,12
8,108,0,9,2.76667,2.40235,-6.93324,-9.30365,18.1231,-7.53146,-3.88507,12.1371,0.741026,-4.44291,-11.7429,5.42977,0.97087,-9.81461,-0.349406,-3.97298,-9.28114,-10.189,-5.05899,4.99722,-19.9383,-13.9936,-10.6778,-12.1183,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,6,6,6,8,9
9,120,0,19,5.26667,4.4639,-10.7595,-9.91401,15.7409,-8.32439,-3.44197,8.34642,0.594211,-4.43263,-12.6951,4.83966,-1.87004,-11.4375,1.26161,-3.41613,-9.06348,-9.47639,-3.39858,0.611885,-16.9457,-14.2297,-9.83391,-19.6958,0,0,0,0,1,1,1,2,3,3,3,4,4,4,4,5,5,5,5,6,7,7,7,8,8,9,11,13,13,19
