generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,12,0,8,1.4,2.15918,4.47186,-7.61484,3.00039,-1.0806,-9.84381,-4.05186,2.81598,-5.58184,-5.83286,-6.00969,-5.69549,4.82365,0.616979,-12.5529,0.333271,0.885493,-9.01218,8.48766,11.385,-8.33248,-2.75075,-4.68099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,4,5,7,8
1,24,0,14,3.06667,3.90343,2.45715,-9.11879,3.34419,-9.05117,-10.591,-13.2387,-3.26523,-9.27502,5.59539,-4.22848,-10.1934,-9.35742,-6.98326,-15.4385,-0.547479,1.49278,-8.72377,4.59675,13.8024,-9.03642,-10.2276,-7.32438,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,4,5,5,7,9,10,13,14
2,36,0,19,6.2,3.95143,-1.15888,-7.91617,2.53898,-8.19333,-7.58591,-9.32494,-5.85996,-12.8168,5.97524,0.717582,-7.53609,-18.4479,-5.71987,-17.2014,-6.53384,2.073,-8.2181,7.58807,19.5738,-9.56873,-6.01897,-6.20779,0,1,2,3,3,3,3,3,4,4,5,5,5,5,5,6,6,6,7,7,7,7,8,8,8,9,11,12,14,19
3,48,0,13,5.8,3.26317,8.47455,-9.14355,2.4359,-8.81181,-8.31948,-3.73057,-5.37597,-9.89859,4.12114,4.42727,-10.6714,-27.7729,-8.16226,-12.2358,-11.1445,2.00922,-9.00481,8.74083,17.6042,-9.55715,-4.93748,-6.82348,0,1,2,3,3,3,3,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,8,9,9,9,9,12,13,13
4,60,0,15,4.83333,3.59198,13.5176,-8.4406,3.69081,-7.92376,-13.5296,-3.81456,-11.1853,-10.1178,3.554,5.02812,-12.6674,-28.5564,-6.83401,-12.6596,-11.752,1.33329,-8.68426,9.28457,15.0415,-7.7285,-6.03923,-5.72089,0,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,5,5,5,6,6,6,10,11,11,12,15
5,72,1,22,5.63333,3.96087,13.716,-10.1592,4.17558,-6.79529,-13.1524,-2.44341,-14.0183,-10.5418,5.01916,4.81304,-14.6967,-25.9598,-8.88689,-9.84672,-12.3747,3.53173,-9.14722,9.94907,16.376,-6.94198,-6.03023,-7.34,1,2,2,2,2,3,3,3,3,3,3,4,5,5,5,5,5,6,6,6,6,7,8,8,8,8,9,9,10,22
6,84,0,16,4.1,3.92472,13.2958,-11.6034,-1.34418,-6.86752,-14.8401,0.0795899,-14.3802,-10.7541,1.68996,6.92951,-15.9979,-27.4558,-5.07795,-8.65589,-9.56068,3.11714,-9.24455,8.26064,16.0602,-5.0985,-3.06483,-10.0804,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,4,5,5,6,6,6,6,7,8,8,9,13,16
7,96,0,13,4.2,3.89872,15.3005,-11.4309,-0.604584,-6.98158,-14.1205,1.21026,-8.57767,-11.0919,-0.100529,6.58025,-15.6453,-29.8161,-3.18069,-7.07103,-9.09053,1.8917,-9.62448,8.90255,15.0257,-6.87377,-2.91379,-10.1416,0,0,0,0,0,1,1,1,1,1,1,1,2,3,3,4,4,4,5,5,5,7,7,8,8,9,10,11,11,13
8,108,0,12,4.73333,3.48329,16.3963,-9.68684,-1.02558,-10.5853,-13.761,4.68925,-0.0730834,-7.29994,1.315,5.43342,-15.7525,-30.3384,-2.30589,-8.18524,-11.0436,2.94703,-6.61927,7.55599,17.6351,-8.33508,-4.50832,-9.72388,0,0,0,1,1,2,2,2,2,3,3,3,3,3,4,4,4,5,6,6,6,6,7,8,8,9,10,11,11,12
9,120,0,17,6.23333,4.31264,16.4619,-10.8502,0.299397,-8.2474,-12.8257,5.16734,-18.2577,-8.35789,1.17997,7.74844,-14.121,-29.7179,-3.29698,-6.88227,-7.11188,0.119397,-6.90237,4.25793,16.0522,-8.15249,-3.81854,-10.7476,0,0,1,2,2,3,3,3,3,3,4,4,4,5,6,6,6,6,7,7,8,8,8,10,10,11,13,13,14,17
10,132,0,16,5.43333,4.5081,13.6562,-12.469,0.0483054,-7.18285,-13.4332,3.6882,-15.4273,-8.05962,3.90506,9.83698,-13.3049,-27.9163,-3.88377,-9.50258,-6.93332,-0.138219,-3.68828,1.88899,15.0917,-8.42777,-1.49909,-11.7167,0,0,0,1,1,1,2,2,2,2,3,3,3,4,5,5,5,5,5,6,6,9,9,9,9,10,12,14,14,16
11,144,0,20,6.83333,4.43406,12.1185,-13.5438,-0.741774,-6.98891,-11.2942,3.55463,-12.9772,-8.49453,4.67776,11.7545,-12.7804,-28.0593,-5.21918,-5.85316,-8.20918,-0.252664,-2.51874,6.33011,12.929,-11.6758,-4.64814,-10.568,0,2,2,2,3,4,4,4,4,4,4,5,5,5,6,6,7,7,7,8,8,8,9,9,10,10,11,14,17,20
12,156,2,15,7.03333,3.68111,11.7356,-13.2366,-1.29754,-6.9245,-12.726,-0.65828,-13.7667,-12.721,6.0308,11.1157,-10.4928,-26.946,-3.53162,-5.09036,-12.471,-0.764627,-2.73278,7.38625,10.5281,-9.39959,-4.33421,-11.0388,2,2,3,3,3,4,4,4,4,4,4,5,5,6,7,7,7,7,8,8,8,10,10,10,11,12,12,13,13,15
13,168,1,17,5.66667,3.46742,12.6378,-13.1064,-3.52657,-8.06315,-11.9201,-2.85129,-14.5392,-12.9706,3.55517,10.4158,-11.2962,-25.7909,-2.76673,-2.8603,-11.5474,-1.64252,0.485525,6.40997,8.89741,-10.3624,-3.10411,-10.2899,1,2,2,3,3,3,3,3,3,3,3,4,4,5,5,5,6,6,6,7,7,7,7,7,8,8,8,11,13,17
14,180,1,26,8.2,6.14424,11.3005,-12.1687,-1.96263,-7.51365,-12.168,-3.23199,-11.8515,-12.8854,2.08481,5.23089,-11.8782,-23.8375,-3.69706,-1.52233,-11.3357,-5.45557,-1.59953,6.9699,9.86607,-8.06513,-2.72297,-9.13868,1,1,1,2,2,3,3,3,4,5,5,6,6,7,7,7,8,8,8,9,9,10,10,10,14,17,17,18,19,26
