agents,meanScore,clow,chigh,Q1,Q2,Q3,means
13,1.0111108133333333,1.5745598022723566,0.74464354349802686,0.39000010000000002,0.80000000000000004,1.1333299999999999,"[0.0333333, 0.0666667, 0.0666667, 0.0666667, 0.1, 0.166667, 0.266667, 0.333333, 0.366667, 0.4, 0.5, 0.566667, 0.633333, 0.666667, 0.8, 0.8, 0.933333, 0.966667, 1.1, 1.13333, 1.13333, 1.13333, 1.16667, 1.26667, 1.26667, 1.9, 1.93333, 2.13333, 2.3, 6.13333]"
26,1.5688894433333334,2.4431647047055489,1.1554256754400254,0.41666689999999984,1.1666699999999999,2.0766689999999999,"[0.0, 0.0333333, 0.1, 0.133333, 0.133333, 0.166667, 0.2, 0.233333, 0.3, 0.466667, 0.5, 0.666667, 0.666667, 0.733333, 1.06667, 1.26667, 1.26667, 1.5, 1.5, 1.6, 2.06667, 2.1, 2.26667, 2.46667, 2.53333, 3.1, 3.33333, 3.6, 5.26667, 7.8]"
39,1.8655556333333332,2.9051503261700664,1.3739087141382091,0.42333309999999996,0.93333350000000004,1.9399989999999996,"[0.1, 0.1, 0.133333, 0.133333, 0.166667, 0.233333, 0.3, 0.333333, 0.4, 0.433333, 0.433333, 0.566667, 0.633333, 0.666667, 0.866667, 1.0, 1.1, 1.2, 1.4, 1.63333, 1.9, 2.03333, 2.06667, 3.33333, 3.7, 4.33333, 4.96667, 5.76667, 7.66667, 8.36667]"
52,2.5366674333333332,3.9502441469225107,1.8681562904131055,0.8300000999999998,1.56667,3.4966699999999995,"[0.133333, 0.133333, 0.133333, 0.266667, 0.3, 0.3, 0.4, 0.5, 0.666667, 0.9, 1.0, 1.03333, 1.13333, 1.33333, 1.46667, 1.66667, 1.96667, 2.06667, 2.3, 2.4, 3.46667, 3.56667, 4.0, 4.06667, 4.66667, 4.96667, 5.56667, 6.43333, 8.86667, 10.4]"
65,3.4588888999999998,5.3863803557905268,2.5473363088372789,1.2766699999999997,2.066665,2.8133309999999994,"[0.1, 0.266667, 0.366667, 0.433333, 0.666667, 0.733333, 0.8, 1.0, 1.06667, 1.36667, 1.56667, 1.6, 1.93333, 2.0, 2.0, 2.13333, 2.2, 2.36667, 2.4, 2.43333, 2.73333, 3.0, 3.86667, 4.26667, 4.43333, 6.3, 7.53333, 11.9667, 13.4333, 18.8]"
78,3.8955533999999998,6.0663793823192753,2.8689226239196381,1.2066699999999999,2.3999999999999999,4.4399990000000003,"[0.1, 0.133333, 0.3, 0.333333, 0.433333, 0.5, 0.633333, 1.0, 1.06667, 1.26667, 1.5, 1.7, 1.9, 2.2, 2.4, 2.4, 2.8, 2.86667, 3.06667, 3.13333, 4.4, 4.53333, 5.86667, 5.9, 6.73333, 7.53333, 7.7, 13.0, 13.8333, 17.6333]"
91,4.6222211333333343,7.1979880916980292,3.4040849708746062,1.3799999999999997,2.7166699999999997,5.5999999999999996,"[0.2, 0.566667, 0.7, 0.8, 0.9, 0.966667, 1.0, 1.1, 1.1, 1.5, 1.63333, 1.96667, 2.0, 2.36667, 2.36667, 3.06667, 3.5, 3.63333, 4.4, 4.56667, 5.6, 5.6, 5.63333, 7.03333, 7.5, 9.7, 9.73333, 10.0333, 15.6333, 23.8667]"
104,5.4188892333333332,8.4386053904857867,3.9907998483667413,1.4900009999999999,2.76667,4.6866689999999949,"[0.133333, 0.266667, 0.4, 0.5, 0.633333, 0.666667, 0.966667, 1.36667, 1.46667, 1.5, 1.73333, 2.0, 2.36667, 2.36667, 2.56667, 2.96667, 3.53333, 3.6, 3.63333, 3.93333, 4.16667, 5.9, 6.46667, 8.63333, 8.7, 11.6667, 11.7333, 18.6333, 20.5, 29.5667]"
117,6.2400009000000001,9.7172876144923901,4.5955164560929669,1.853332,2.9333299999999998,5.3633299999999995,"[0.166667, 0.5, 0.866667, 0.933333, 1.16667, 1.2, 1.23333, 1.56667, 1.66667, 1.93333, 2.06667, 2.3, 2.56667, 2.63333, 2.83333, 3.03333, 3.66667, 4.43333, 4.63333, 5.3, 5.33333, 5.43333, 6.76667, 9.33333, 9.46667, 13.6667, 14.9333, 17.5, 20.7667, 39.3]"
130,7.1188904433333331,11.085944864836678,5.2427842088069712,2.0233309999999998,4.1500000000000004,7.8099999999999987,"[0.0333333, 0.7, 0.733333, 0.866667, 1.13333, 1.7, 1.73333, 1.86667, 2.0, 2.03333, 2.13333, 2.36667, 3.23333, 3.3, 3.53333, 4.76667, 4.83333, 5.33333, 6.06667, 6.2, 7.6, 8.3, 8.3, 8.93333, 9.73333, 15.6667, 18.6, 24.7667, 26.1333, 30.9667]"
