generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,12,0,7,1.3,1.89646,2.72515,-7.38833,-3.63093,3.19511,1.49931,-0.793864,3.12967,-0.606443,-9.4924,-4.02871,-1.56112,0.593801,-2.62176,3.12759,2.36351,-3.00296,4.14479,-1.72767,-5.56979,3.19189,-4.79037,-7.23365,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,5,7,7
1,24,0,0,0,0,-3.08105,-10.9515,1.74422,1.528,5.52316,0.484212,-1.47474,-2.71038,-8.07603,5.44033,-6.55227,1.86497,-0.945785,3.2282,4.47265,-7.73117,6.7087,-6.19055,-7.10613,4.10373,0.162998,-4.13119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36,0,3,0.366667,0.718395,-0.152947,-9.66367,5.32856,-3.85574,3.91757,0.3221,-3.81793,-0.593468,-9.8469,0.54555,-1.84491,-1.24088,0.0159901,-1.1813,5.88756,-4.49487,9.51122,-6.45207,-8.62848,4.36706,-3.02872,-3.50674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,3
3,48,0,3,0.166667,0.647719,0.202174,-10.0363,13.6748,-1.60944,5.30424,-0.0476988,-2.42062,-1.33252,-10.7419,-0.799178,-12.1442,-2.875,1.42267,-2.05501,7.23016,-3.49318,9.62976,-6.19939,-8.92074,-0.286578,3.35542,-2.85177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
4,60,0,4,0.966667,1.35146,-2.67989,-10.5567,-0.750292,-1.75707,5.62523,-0.109866,-5.00594,-0.240049,-9.42174,-2.90694,-6.86786,-2.70501,1.55189,-3.10556,9.94461,-3.76545,12.5952,1.96371,-7.87043,-3.2412,2.55564,-4.86199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,4,4
5,72,0,7,1.26667,1.59597,-2.7224,-11.7355,-3.18959,-3.7453,3.5996,-0.539598,-8.46516,8.18391,-8.39623,-5.61137,-10.6428,-3.25448,1.15475,-9.91291,10.0851,-4.70083,14.1503,-1.99425,-6.82932,-3.56633,-1.76369,-5.09449,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,4,4,7
6,84,0,5,2.16667,1.36668,-1.2477,-9.8695,2.06543,-1.83731,6.24599,-1.80173,-7.20461,13.177,-5.54093,-3.69895,-8.55303,-1.78568,2.5942,-6.47855,10.1681,-4.40324,12.8092,2.91611,-5.74569,-6.20979,-6.9259,-4.86237,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,5,5
7,96,0,4,2.13333,1.30604,-2.55054,-8.37852,1.40521,-6.11221,8.11563,-0.532791,-11.8003,14.028,-6.54909,-10.6638,-8.96919,-0.368592,0.977609,-7.13551,7.75194,-6.51758,10.9181,1.1567,-4.79894,-6.19752,-7.48752,-6.31645,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
8,108,0,10,2.83333,2.43655,-2.58874,-8.82383,-2.16661,-8.16088,7.47282,-2.25026,-11.2178,12.9548,-7.97892,-4.32906,-8.09005,-0.95993,1.28856,-6.43699,3.84165,-7.19475,11.5999,0.840462,-5.07432,-4.27008,-8.40258,-6.47396,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,5,5,7,9,10
9,120,0,9,3.76667,2.63509,-3.42848,-8.1375,-3.29115,-3.21454,6.6591,-2.56676,-12.815,13.5777,-9.76886,-2.73986,-5.25877,-2.5755,1.00794,-9.01739,3.63031,-6.42113,11.3394,0.531445,-6.93882,-5.76333,-8.06045,-7.26623,0,0,0,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,5,5,6,6,6,6,7,7,8,9,9
10,132,0,16,4.6,3.73797,-5.21631,-9.7036,-8.03221,-4.29204,8.94806,-1.87232,-12.3306,14.2405,-10.7329,-3.29341,-7.84312,-3.75075,0.00598121,-9.73587,2.58533,-5.51525,10.6462,-0.106364,-6.76936,-4.63342,-8.35826,-7.23405,0,0,0,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,6,6,7,7,7,7,8,8,10,12,16
11,144,0,8,2.86667,2.12916,-3.53921,-9.60861,-7.53835,-2.83086,11.9592,-5.35293,-11.6364,14.5978,-10.393,-4.27939,-6.87043,-3.07358,-0.75898,-10.7679,5.38556,-3.39033,9.13654,0.0797361,-5.62747,-8.44336,-8.70216,-7.85586,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,5,6,7,7,8
12,156,0,9,2.83333,2.0858,-3.91486,-9.80091,-10.0563,-5.96321,8.56015,-4.43362,-10.9218,17.0161,-8.57518,-4.19562,-9.05774,-3.92929,-0.332918,-11.6674,2.61116,-3.67664,11.8658,1.48533,-8.44686,-9.27209,-7.41993,-7.33394,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,6,6,9
13,168,1,13,4.23333,2.93238,-3.45058,-11.5363,-13.8487,-5.76494,9.69501,-5.94748,-7.705,20.571,-6.2192,-5.60076,-10.1502,-4.83524,1.11086,-11.4143,0.746942,-8.08646,12.1571,2.6153,-8.03836,-8.84288,-8.05405,-8.51721,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,5,5,5,5,6,6,6,6,6,7,8,8,9,13
14,180,0,13,5.46667,3.24551,-3.88711,-11.3431,-13.8006,-6.8832,9.2526,-3.96792,-7.96275,17.7279,-7.24562,-7.04382,-16.152,-5.31469,3.72679,-10.6387,4.21085,-9.20095,10.2392,2.39807,-9.2791,-9.34403,-9.42,-8.48462,0,0,1,2,2,2,3,3,3,4,4,5,5,5,5,5,6,6,6,7,7,7,8,8,8,8,9,10,12,13
15,192,1,10,3.83333,2.30567,-3.54533,-10.0614,-13.8864,0.152518,12.03,-5.45661,-6.71152,18.0054,-6.97787,-7.73136,-14.38,-4.59408,2.94799,-12.4527,1.72855,-9.18185,10.8967,3.77686,-9.24574,-7.48294,-7.62641,-6.01529,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,6,6,6,7,8,9,10
16,204,1,14,4.16667,2.8416,-3.21105,-9.10079,-14.0445,5.72597,9.56858,-6.73119,-9.97852,16.2353,-8.20275,-7.58529,-12.0629,-4.40297,1.63762,-14.6002,1.12137,-9.02719,12.6006,3.26609,-8.66011,-9.45203,-6.95234,-7.86092,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,5,6,6,8,8,10,14
17,216,0,9,3.73333,2.54522,-1.23723,-8.62459,-13.2405,4.56889,8.80442,-6.25044,-10.32,17.2027,-7.37326,-5.89011,-13.3836,-3.83114,0.0175763,-18.0282,2.22181,-7.26834,12.9163,3.24693,-10.0621,-9.29877,-6.01979,-8.00912,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,4,5,5,5,5,5,6,6,6,6,7,7,9,9
18,228,0,12,4.13333,3.36035,-0.473232,-8.34816,-12.4471,2.57305,9.54512,-8.17546,-5.50361,16.9377,-6.52016,-7.68094,-14.9507,-4.39947,-0.374927,-18.4601,2.15383,-8.70944,9.17109,1.50715,-8.27978,-8.88192,-7.14189,-9.26358,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,5,7,7,7,8,9,9,9,10,12
19,240,0,10,5.13333,2.9447,-0.789788,-8.88227,-13.1825,0.17225,8.46314,-9.79227,-6.5738,17.2908,-8.31637,-9.96155,-13.6782,-5.03891,0.114829,-19.4725,0.802128,-8.98457,9.25397,-0.553667,-7.56257,-9.20076,-5.32222,-10.9309,0,1,1,1,2,2,2,3,3,4,4,4,4,4,5,5,6,6,6,6,7,7,7,8,9,9,9,9,10,10
20,252,0,10,4.33333,2.59088,-1.53573,-9.21805,-12.5828,0.925361,8.99409,-6.8642,-5.92178,18.652,-6.98796,-10.4861,-15.1953,-4.67545,-1.9637,-20.1247,7.80261,-8.14454,11.3699,-0.23679,-10.2506,-9.69711,-3.42108,-12.1207,0,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,6,6,7,7,8,9,10,10
21,264,0,11,4,2.62613,0.544951,-8.73129,-13.1804,1.66573,9.34622,-9.86051,-8.35904,16.6144,-5.55021,-9.41142,-14.4695,-1.81787,-1.70331,-22.2133,8.79166,-9.20119,12.1328,-0.431509,-9.01665,-9.00128,-5.81368,-12.0163,0,0,1,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,8,11,11
22,276,0,8,3.2,2.18774,-1.53263,-8.4957,-13.951,5.23475,7.84963,-10.5175,-8.29452,16.3165,-3.57973,-7.68661,-13.4075,-1.95116,0.210172,-22.1472,11.6086,-9.67673,10.9609,0.330482,-10.2725,-8.68564,-5.71291,-11.0146,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,6,6,6,6,6,8
23,288,0,10,3.2,2.45511,-1.27226,-7.51715,-12.3519,7.52835,8.9968,-9.32425,-10.0851,14.9811,-4.55572,-8.82357,-13.6302,-2.16207,1.43549,-23.4249,10.2499,-10.4571,12.4062,-0.796872,-12.1745,-9.44492,-4.53542,-10.7048,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4,5,5,6,7,9,10
24,300,0,9,3.26667,2.24274,-1.96797,-6.96526,-12.8792,9.51978,8.45329,-5.73264,-11.2701,15.5341,-5.54843,-7.74226,-11.4967,-2.17916,1.20361,-22.1672,9.44341,-10.7736,13.5053,0.628589,-16.3273,-8.99446,-4.8243,-10.6288,0,0,0,1,1,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,5,5,5,5,5,5,5,6,8,9
25,312,0,11,2.7,2.91429,-2.9956,-7.99381,-10.9192,9.49374,7.75599,-4.82885,-15.7721,15.9283,-3.06904,-7.8059,-8.98962,-1.33875,-1.07448,-22.1406,9.67953,-10.7056,16.0057,2.13672,-15.961,-6.46291,-5.115,-10.3344,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,3,3,3,4,5,5,5,7,8,9,11
26,324,0,10,3.23333,2.47307,-2.47139,-6.6544,-9.06071,7.59371,8.27624,-3.51453,-11.9859,17.5003,-5.17332,-6.53219,-8.46817,-2.89744,-1.37288,-20.6506,9.53112,-9.22912,15.8729,4.6611,-18.3911,-6.34194,-5.91359,-11.9786,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,3,4,4,4,4,4,5,5,5,5,6,6,7,7,10
27,336,0,9,2.7,2.0869,-1.01717,-7.10569,-9.73029,7.60316,10.8458,-6.30504,-11.9388,17.9195,-6.86324,-4.66279,-7.12858,-0.521192,-4.25889,-20.3494,8.93482,-10.3586,18.0374,3.63797,-21.8097,-8.04419,-8.3763,-12.0587,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,6,9
28,348,0,8,2.76667,2.02882,-2.00312,-5.86734,-9.19651,4.49638,14.5765,-6.57522,-17.1959,18.5454,-7.26223,-7.3214,-7.49978,1.59596,-2.64713,-22.0664,10.0607,-12.4919,13.8098,4.28646,-27.1258,-9.01438,-9.05238,-14.5234,0,0,0,0,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,6,8
29,360,0,9,3.93333,2.54522,-3.15589,-5.45736,-9.4997,4.36712,15.7317,-4.06968,-17.4331,17.3432,-10.8708,-6.68559,-5.40668,2.86867,2.70407,-21.6344,12.3479,-12.1491,11.8414,5.42637,-28.6188,-8.05136,-8.96583,-17.9613,0,0,0,0,1,1,2,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,6,7,7,8,8,9
30,372,0,12,4.66667,3.03239,-1.41672,-6.99044,-9.13262,3.21647,6.82516,-5.49232,-16.2429,18.3311,-13.0905,-4.76127,-3.9257,2.37808,6.10458,-21.3053,9.4093,-10.7804,8.63993,4.55933,-29.0538,-9.53885,-7.97176,-17.931,0,0,0,2,2,2,2,3,3,3,3,4,4,4,4,4,4,5,5,5,6,6,7,7,7,7,8,10,11,12
31,384,1,15,4.73333,3.37264,-2.55205,-4.91938,-7.90715,0.62617,2.25012,-3.30311,-13.4644,16.7067,-13.4891,-7.22624,-5.87863,1.98532,5.96963,-23.4128,6.88971,-11.5174,16.221,4.03591,-28.193,-9.76757,-6.33719,-18.6417,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,5,5,5,5,5,7,7,7,9,9,10,11,15
32,396,0,13,4.86667,2.92119,3.5963,-1.93313,-9.48721,2.37237,0.729023,-1.19685,-12.1178,18.9273,-11.9768,-7.04601,-7.00959,2.07314,4.71342,-24.9475,6.73144,-14.5559,15.505,3.28632,-30.0771,-9.57589,-5.97665,-19.5231,0,1,1,2,2,2,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,8,8,9,9,10,13
33,408,0,10,4.23333,2.72515,4.59802,1.01265,-8.79898,0.661927,-2.65659,-2.21041,-10.9527,19.4739,-16.5486,-6.80613,-6.75314,2.49158,5.17641,-27.2996,6.46511,-14.1736,14.7042,5.30576,-31.0685,-11.5572,-4.19905,-17.6473,0,0,0,1,1,2,2,3,3,3,3,3,3,3,4,4,4,4,5,5,6,6,6,7,7,7,7,9,9,10
34,420,0,14,5.13333,3.72997,6.74411,0.831494,-9.14667,-2.37164,1.1152,-4.09028,-8.84057,19.9308,-17.8808,-6.28991,-6.4718,2.19057,5.08707,-29.9467,5.85016,-15.1951,14.4366,3.41332,-32.2605,-15.2071,-3.13744,-15.9768,0,0,0,1,2,2,2,3,3,3,4,4,4,4,4,4,5,5,5,6,6,6,7,8,8,8,10,13,13,14
35,432,0,17,5.9,3.49729,10.2515,5.91214,-8.34178,-4.52287,0.000425316,-3.58843,-8.64718,20.0192,-15.6385,-8.4376,-7.03937,2.76363,5.99456,-28.9961,6.51965,-17.3259,13.217,5.08907,-33.5105,-13.3975,-1.61259,-16.3456,0,1,2,2,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,7,7,7,8,9,10,10,11,11,17
36,444,0,12,4.73333,3.11762,10.8608,5.09561,-7.88001,-3.42532,1.85439,-5.18219,-5.22928,21.2482,-16.2692,-8.93964,-8.69478,4.93273,7.11637,-29.6033,9.42611,-18.1554,12.1839,5.36946,-34.3757,-12.9464,-1.08304,-16.3269,0,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,5,5,5,6,6,7,7,7,8,8,9,9,11,12
37,456,0,11,4.4,2.76181,11.7969,5.33257,-8.69823,-2.62916,4.03828,-6.93248,-2.36168,21.248,-15.0207,-11.5265,-10.6745,3.83648,5.38491,-29.4516,7.39308,-19.0475,12.3606,5.40479,-35.0303,-8.94799,-0.0489718,-16.2935,0,0,1,1,2,2,2,3,3,3,3,3,3,4,4,4,4,5,5,5,6,6,6,6,6,7,8,9,10,11
38,468,0,8,3.13333,2.75097,12.4127,3.74113,-8.86797,-2.92998,7.04079,-7.4732,2.36397,18.751,-12.4627,-9.60825,-10.2799,2.73392,4.51403,-29.8146,8.39304,-18.9857,10.0892,5.36111,-36.2093,-8.23758,-0.31404,-18.1148,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,5,6,6,7,7,7,7,8,8
39,480,0,10,3.46667,2.33021,13.2804,5.11752,-7.9467,-4.18493,6.91149,-7.42616,2.83533,20.1447,-12.7311,-7.94033,-10.9232,1.49013,5.28123,-29.2504,7.08304,-19.3946,6.20052,6.75462,-37.9203,-7.54307,-1.52622,-19.7178,0,0,0,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,5,5,6,6,6,7,7,10
