generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,12,0,3,0.4,0.855006,-1.60367,-6.27414,-3.88541,8.78217,-3.95185,1.43194,4.62521,0.764959,13.8432,-6.19707,-4.86286,3.15306,0.199627,1.32632,-8.7479,1.87557,3.21289,1.09503,-0.153658,5.54564,1.16034,-5.07414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3
1,24,0,0,0,0,-9.77753,-1.0874,-4.64112,5.38541,5.02052,4.05683,6.74167,-0.292728,15.2285,-5.14716,-9.06076,2.99922,2.18248,2.25359,-13.2038,3.26798,-2.50086,-0.886198,-2.06729,6.76998,3.47344,0.257959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36,0,1,0.0333333,0.182574,-9.5787,-1.46361,-2.86917,7.59719,-0.240937,-1.95677,4.30699,-1.98163,16.8305,-5.91014,-12.3333,1.48644,0.162198,0.237524,-10.6041,2.52914,-2.13414,6.81825,0.302031,5.92268,4.47604,0.346343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,48,0,3,0.166667,0.592093,-5.46046,-0.74998,-0.445851,11.0633,-1.95761,-1.92799,1.18839,-1.86332,17.6126,-7.0915,-10.284,2.39461,8.28853,-0.0957576,-11.1804,1.924,-3.64532,7.27833,4.14953,5.41661,4.42092,-1.43796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
4,60,0,3,0.366667,0.808717,-5.12239,-1.20361,-0.908232,16.0155,-2.20575,-2.64667,6.25969,-2.0808,10.379,-9.4554,-8.46993,0.945378,-0.918391,-1.94436,-10.8837,5.23494,-3.21788,5.36323,6.68867,5.99413,7.21181,-4.68037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3
5,72,0,4,0.433333,0.971431,-5.16239,-4.25107,2.36888,16.222,-8.21358,-2.57999,3.19654,0.211894,6.36734,-5.53828,-8.18149,-0.293294,1.63728,-0.289915,-10.4556,0.995757,-4.48988,4.28051,10.7353,6.02027,5.79389,-10.5092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,4
6,84,0,2,0.3,0.534983,-4.32994,-3.25643,2.52641,17.1254,-4.47245,-2.93986,-7.13485,1.09064,6.40259,-6.59345,-8.72591,3.46649,0.916823,-1.2465,-15.0013,-3.39756,-4.94431,3.12796,10.6838,4.62214,7.05617,-13.6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
7,96,0,3,0.2,0.610257,-5.04993,-5.92652,2.59523,20.0527,-3.40998,-2.91139,-13.248,1.18405,5.15898,-3.7627,-10.127,-0.834448,1.76684,0.508631,-14.5981,3.14426,-3.75624,3.96735,10.5665,3.82637,7.23821,-12.3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
8,108,0,3,0.466667,1.04166,-6.18508,-5.7855,0.222479,17.4313,-5.8811,-4.62908,-13.4667,-0.198758,2.78896,-0.400706,-11.2306,-0.914099,-5.77456,-0.931038,-13.6729,-3.43162,-4.1982,3.84521,3.09969,3.71855,5.86671,-13.6727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3
9,120,0,12,2,2.7668,-6.32052,-2.20981,-0.799863,16.7249,-6.90939,-5.36028,-3.67423,-1.10809,-1.51448,-2.19305,-11.6994,-4.93487,-3.23625,1.66736,-11.3668,-2.8839,-3.38861,8.63775,8.62261,2.5567,5.24585,-13.6613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,3,3,3,6,6,6,6,12
