generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,12,0,7,0.533333,1.33218,-11.394,-2.48182,3.38729,-1.85593,2.576,-4.69103,-1.34239,-4.29173,2.99395,-7.84253,-0.800819,-0.428664,0.496972,-5.40113,-1.61283,2.41251,3.05611,-4.30862,-3.16016,-5.29207,1.8255,-0.28293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,7
1,24,0,7,1.7,1.91455,-12.4724,0.35724,0.52883,-1.01914,5.86971,-6.90794,0.185314,-4.3647,6.06618,-6.84803,-3.34811,3.50081,-2.95777,-6.2047,-10.1556,-5.22819,10.2481,-5.21563,0.232638,-4.58092,-3.1833,-2.09218,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,5,5,6,7
2,36,0,11,2.66667,2.29442,-9.70571,-0.927735,-1.98869,-0.362439,6.29947,-6.74833,3.08907,-0.912104,5.96198,-5.88065,-1.49981,-1.31027,-3.35958,-7.33951,-9.19381,-6.21659,10.7635,0.971946,0.158167,-3.10515,1.8858,-1.07885,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,4,5,8,11
3,48,0,4,0.866667,1.25212,-10.4825,1.55417,-1.5412,-1.25129,7.71997,-7.66422,5.06456,-3.57278,-3.28046,-7.86478,-0.897493,-2.37592,-3.45953,-6.84511,-11.922,-4.81683,16.7361,1.29342,0.895134,-1.01864,0.735923,-3.03654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,4
4,60,0,1,0.1,0.305129,-12.5992,1.64258,-3.37471,0.452893,6.92472,-8.18416,6.24399,-7.58309,-0.75462,-8.35959,-0.498358,-4.02058,-5.98161,-3.10052,-17.846,-0.95037,16.7077,3.83295,0.112577,-0.0665008,3.96167,-1.89129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,72,0,5,0.833333,1.23409,-11.8069,6.11737,-4.13197,2.02543,5.71508,-9.54661,4.45515,-10.338,1.04557,-15.0342,-1.05627,-1.64097,-3.74819,-4.03883,-20.1396,3.09113,7.4091,6.27114,-1.20958,1.50006,4.73018,0.496428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,5
6,84,0,7,1.86667,1.73669,-9.61066,3.30951,-3.1212,5.20032,5.88261,-10.8462,3.82574,-10.2021,1.36924,-17.9423,0.444819,-5.75778,-1.3443,-0.832791,-19.6966,4.2973,-5.89704,7.57824,-0.483105,-0.871353,4.71193,-3.13698,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,4,4,5,7
7,96,0,9,3.36667,2.14127,-14.5969,1.27219,-2.4174,5.30396,7.04492,-9.82248,2.33777,-9.44079,-0.143109,-19.6189,-2.9171,-5.34727,-3.16154,-0.116458,-18.6548,4.42434,-2.93194,6.72018,-0.26358,-0.417892,4.57538,-5.49642,0,0,0,1,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,5,5,5,6,8,9
8,108,0,7,1.5,1.69685,-13.7721,3.71172,-1.72257,6.73062,8.174,-10.4483,6.11335,-12.0163,1.72887,-17.5948,-1.76522,-3.94727,-0.833416,-2.66274,-18.2118,3.31968,-0.394459,6.92336,-1.31478,-1.81068,4.08883,-9.19197,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,5,7
9,120,0,8,3.26667,2.04995,-9.58944,5.47147,-1.9831,6.70984,10.2589,-13.1866,7.69396,-9.95614,3.74213,-16.6798,-2.7125,-7.99231,-3.38616,-2.56977,-19.2088,4.70105,-10.9981,7.33126,1.6394,-1.80714,3.53082,-11.2635,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,8
10,132,0,6,2.9,2.00603,-7.66332,4.5413,-3.0417,9.79991,9.46621,-13.3501,5.21068,-9.58204,1.73618,-16.5662,-4.57763,-6.99119,-4.91509,-2.80738,-18.852,1.29265,-17.4481,2.58731,1.88538,-2.27991,2.15499,-7.96094,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,5,5,5,5,5,5,6,6,6
11,144,2,9,4.13333,2.25501,-11.5263,4.38423,-2.3499,7.69669,8.22795,-13.4163,2.74785,-10.954,0.848955,-14.4937,-4.20756,-8.46071,-6.85933,-1.70283,-17.915,1.71227,-12.1267,-0.106869,1.17111,-2.55358,3.38701,-9.52306,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,6,7,7,7,7,8,9,9
12,156,0,12,4.46667,3.12645,-2.83835,3.58473,-3.07525,6.63753,5.79662,-16.3131,2.10452,-10.5941,1.91837,-15.6999,-3.39574,-6.63392,-7.28225,-1.61148,-20.128,1.39122,-6.37367,0.0702649,3.0293,-2.65298,3.86416,-7.82654,0,0,1,1,1,2,2,2,2,3,3,3,4,4,4,4,5,5,5,5,5,6,6,6,6,6,9,11,11,12
13,168,0,13,5,3.61033,7.14566,1.23568,-2.07789,6.05755,7.15157,-17.2259,0.227705,-10.2696,0.499492,-13.645,-2.30057,-6.48745,-5.63798,-3.60217,-21.1017,-0.535115,-6.07338,-4.10067,1.3308,-2.52329,3.50277,-8.26147,0,1,1,1,1,1,2,2,3,3,3,3,3,4,5,5,5,5,5,6,6,6,7,7,8,10,10,11,13,13
14,180,0,17,6.06667,3.69467,7.78887,0.188436,-1.70649,5.62595,6.48727,-21.005,0.114831,-10.1587,2.3747,-13.698,-0.0755365,-5.36283,-5.99303,-3.59339,-18.9402,0.456225,-6.18254,-2.67323,-0.563541,-2.49122,2.56705,-8.99904,0,1,1,1,2,3,4,4,4,4,4,5,5,5,6,6,7,7,7,7,7,8,8,8,9,9,10,10,13,17
15,192,4,32,14.2,7.26541,13.1961,0.786884,-1.18596,6.00751,8.37181,-20.0025,-1.09316,-11.0775,0.385022,-12.9252,0.0197383,-3.73337,-3.54381,-4.72791,-19.7802,-0.559682,-5.77789,-5.13709,-2.53935,-3.50012,1.24481,-9.37236,4,5,5,6,6,6,7,8,8,9,10,10,12,13,13,15,15,16,16,17,18,18,20,20,22,23,23,24,25,32
16,204,2,28,11.9333,6.74119,11.4726,1.33079,0.922442,5.68086,8.70669,-18.6562,-2.10309,-11.5104,0.244889,-14.1729,0.416391,-5.54718,-3.29738,-4.62781,-20.4118,-0.578787,-6.23791,-4.62423,-4.98339,-3.27277,3.10666,-11.1304,2,2,4,5,6,7,7,7,7,7,8,9,9,9,10,11,12,12,14,14,14,15,16,16,17,19,22,24,25,28
17,216,2,27,11.2333,5.64882,11.0754,1.88088,-5.12594,6.13329,11.0688,-17.7519,-0.646075,-10.4866,3.56573,-14.372,-0.0553937,-3.7164,-4.67478,-5.29843,-24.7267,0.442595,-6.94625,-4.21932,-3.08567,-5.17928,3.73949,-11.7156,2,5,5,5,6,6,6,7,7,7,7,8,11,11,11,11,12,12,12,13,13,14,14,14,15,17,17,19,23,27
18,228,3,17,8.4,3.70089,12.4601,3.46727,-4.8576,6.70871,11.7574,-13.9179,-0.114563,-9.60921,0.773064,-16.8033,-0.218496,-5.70925,-7.12547,-7.63971,-23.7228,1.46999,-10.6126,-2.39405,-2.72313,-9.7849,5.7334,-12.2735,3,3,3,3,4,5,5,5,5,7,7,7,8,8,8,9,9,9,9,10,11,11,11,11,12,12,12,13,15,17
19,240,2,16,8.86667,3.13746,12.634,3.43026,-2.83305,5.94797,12.0173,-13.8114,-0.652423,-9.43843,0.0987356,-16.1019,-0.796325,-3.13233,-8.99346,-8.02019,-29.378,2.44985,-12.0002,0.164264,-7.3237,-9.93352,3.79704,-12.6886,2,4,6,6,6,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,10,10,11,11,12,12,13,14,15,16
20,252,2,21,9.83333,5.11309,11.5198,4.1908,-3.0538,4.16294,12.7749,-15.4626,-0.333223,-10.5931,-0.72719,-15.5196,-2.53993,3.4215,-14.6096,-4.84372,-30.8921,1.93868,-7.97671,1.69501,-11.7233,-12.3628,3.04977,-13.4108,2,2,3,4,4,5,6,6,7,7,8,8,8,8,8,10,10,10,10,11,12,13,13,14,15,16,17,18,19,21
21,264,2,20,10.4667,4.68845,14.4303,4.10445,-7.42856,5.04737,11.1501,-16.5844,-0.0194011,-8.32331,-1.17212,-12.6806,-0.0697396,4.54741,-15.2264,-5.12537,-31.5238,-0.909929,-7.15076,3.67697,-12.0697,-12.9324,4.72023,-14.8573,2,2,4,5,6,6,7,7,8,8,9,9,10,10,10,10,11,11,11,11,13,13,13,13,15,16,17,18,19,20
