generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,10,0,4,0.533333,0.899553,-1.5683,-4.15835,2.97402,-21.0554,-16.6098,-3.01861,8.76848,-19.4798,5.25428,-13.9826,10.8898,-9.86038,16.9987,-11.427,-4.05398,2.5447,-14.0353,-6.80013,5.3778,12.4383,3.83006,2.41992
1,20,0,4,0.233333,0.773854,0.141173,-1.60331,2.90881,-22.9736,-18.3533,-1.22604,7.94691,-17.3325,4.62337,-12.0093,11.9044,-7.3483,17.3871,-14.1818,-3.42274,3.82586,-14.6714,-6.63165,6.01113,13.3728,3.43067,2.27377
2,30,0,2,0.266667,0.639684,0.542424,-1.88165,0.994917,-19.6691,-17.0635,2.01441,6.04976,-17.2621,1.8766,-12.5743,10.9304,-6.53302,17.0549,-12.7189,-4.00282,3.05377,-14.0978,-6.68902,7.2954,14.5886,5.44084,3.70743
3,40,0,3,0.4,0.813676,3.77411,-2.96796,-0.615122,-19.659,-18.8254,1.40239,1.45865,-16.1749,4.28539,-15.0304,10.5618,-8.35085,19.3932,-13.2054,-4.60809,0.772764,-12.1639,-5.28739,6.15525,13.312,6.13505,0.553596
4,50,0,3,0.7,1.02217,7.33228,-0.893356,-2.67816,-20.6477,-18.6156,1.49795,3.99235,-18.5235,5.54415,-12.2375,8.14388,-9.30659,18.3013,-13.2828,-3.1059,1.19805,-10.4359,-6.89349,7.96437,13.4286,8.22537,-0.749532
5,60,0,5,1.73333,1.70057,10.1072,-1.90678,-4.07711,-20.3077,-16.5438,5.60636,1.695,-18.2731,4.6373,-11.8933,8.56121,-7.88372,18.0573,-12.9062,-2.07417,1.41764,-11.2379,-6.14046,7.71228,13.749,5.37177,-4.43851
6,70,0,11,1.56667,2.1922,10.306,-1.99176,-8.77717,-18.0283,-15.3492,5.09925,1.216,-15.6932,4.04084,-9.48099,11.1165,-4.76111,19.362,-16.722,-5.79712,2.05804,-12.764,-4.65896,7.94078,15.389,4.69119,-5.64531
7,80,0,9,1.83333,1.96668,6.07843,-3.86429,-7.07319,-16.4125,-17.6255,5.35487,4.78782,-14.906,5.73075,-4.38835,12.567,-3.25131,19.4765,-13.5899,-6.60626,-0.660934,-13.1814,-8.00389,9.80038,12.9974,6.34095,-7.64373
8,90,0,6,2.4,1.58875,8.77923,-5.9604,-7.65456,-17.2297,-17.1049,5.3025,6.0977,-13.0195,1.49989,-2.96471,13.7436,-4.27149,15.4716,-13.7824,-8.2786,-1.50538,-12.4582,-9.76735,10.1827,10.3593,3.76456,-8.4926
9,100,0,11,2.9,2.46842,11.448,-8.52419,-8.50271,-18.1691,-15.0658,9.71783,4.94416,-15.5737,-0.937279,-4.11034,12.3452,-5.98394,13.7833,-13.9051,-6.75702,3.74406,-12.5098,-10.8431,10.1892,10.9631,6.52252,-9.22473
