generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,200,2,41,18.3667,10.5127,0.145358,-3.41302,-2.24285,-1.28203,-3.31856,-2.69346,-3.04963,0.580913,-3.27688,-5.74069,0.0682011,-4.21588,-3.17131,-1.33094,-1.05921,-1.33207,0.474247,-4.02681,1.87888,-4.8954,-0.928125,-7.75673
1,400,9,93,43.2333,21.9446,-0.294134,-1.94879,-4.98704,-2.34483,-1.31547,-4.60283,0.768078,-0.308785,-6.71089,-9.99013,-0.853096,-5.45296,-0.333269,-0.733768,-2.51268,-8.1179,-1.11035,-6.62618,-2.80408,-2.50502,-1.22265,-13.7854
2,600,38,297,120.733,54.9168,2.75524,-2.68208,-5.34722,-1.7667,-3.04324,-5.53203,-1.97131,-1.87507,-8.22251,-10.4637,-3.02846,-7.65274,-1.4866,-2.88477,-2.07959,-10.1396,-2.97293,-7.57182,-2.13617,-3.85218,-2.68395,-17.2172
3,800,43,315,124.467,65.8309,3.62951,-0.638512,-5.82372,-0.725681,-5.72483,-5.8449,-7.75749,0.354586,-9.99846,-11.2672,-3.07657,-5.62855,-3.72356,-5.37471,-1.83064,-15.0562,-4.28877,-9.39931,-5.3093,-5.02384,-10.9603,-23.0349
4,1000,48,389,182.3,90.5985,3.23987,0.936707,-7.26477,-1.8727,-7.20354,-4.34854,-7.99703,-2.28385,-13.8656,-11.147,-2.4403,-5.61977,-3.93372,-5.3426,-3.95455,-14.2051,-5.63855,-8.95649,-6.46836,-5.52859,-13.4478,-27.2415
5,1200,56,794,260.033,152.268,3.89151,1.51356,-10.0981,-2.57756,-4.94664,-3.10199,-8.00682,-1.44037,-11.4747,-8.75696,-0.902797,-6.73851,-5.81712,-7.4134,-4.09817,-15.4291,-6.30843,-9.32611,-8.29208,-6.10187,-14.444,-30.3705
6,1400,74,1404,494.067,350.273,4.02654,0.648403,-10.8283,-3.938,-6.87414,-5.54166,-8.30149,-3.78302,-10.8805,-6.76677,-1.11265,-7.05804,-6.14861,-8.49778,-4.78576,-12.4823,-7.39333,-8.45061,-9.05564,-8.22012,-15.3841,-32.0258
7,1600,23,1860,461.733,405.986,1.29199,1.867,-9.8558,-3.11775,-7.89462,-7.48864,-8.70633,-4.77736,-11.2107,-6.40944,-2.12964,-6.15633,-5.14807,-10.5704,-6.4635,-12.482,-7.08511,-9.07924,-10.0795,-8.29074,-15.1147,-34.1716
8,1800,120,1313,402.567,276.637,-0.902583,1.63316,-10.2961,-3.41612,-8.29792,-7.906,-9.00575,-6.22059,-8.55553,-6.33491,-2.32598,-8.16581,-5.44587,-11.112,-7.01507,-12.9759,-5.91864,-9.56563,-10.7559,-8.5992,-14.0881,-35.5802
9,2000,124,2088,799.8,568.57,-1.55257,1.56211,-9.01281,-5.52767,-8.86893,-6.85337,-9.5082,-7.27703,-9.74078,-6.60432,-0.0118572,-7.0345,-5.41592,-11.2548,-6.35215,-11.5259,-8.18379,-9.24606,-10.8288,-9.2489,-15.5739,-37.9437
10,2200,90,3036,681.267,623.828,-3.47356,1.47426,-8.72691,-6.18843,-9.86255,-8.0172,-9.28111,-5.76301,-8.25129,-8.2052,2.09419,-7.70925,-5.603,-10.5819,-7.41268,-10.8881,-8.68993,-8.93176,-10.1345,-10.2209,-16.334,-40.7868
11,2400,111,2684,847.5,768.619,-2.24334,0.339013,-8.48323,-4.89109,-9.67225,-7.63224,-9.7442,-6.59655,-7.83371,-8.02366,2.16374,-10.0921,-6.34993,-11.6786,-8.56292,-10.3711,-9.4931,-8.23176,-9.87752,-9.60071,-15.9207,-43.133
12,2600,171,1633,632.967,375.576,1.94312,0.742906,-8.52081,-4.26315,-9.83276,-7.18557,-8.38549,-6.69975,-8.17379,-9.92751,3.0816,-9.62813,-7.62447,-13.2808,-8.13927,-9.75573,-11.0467,-8.18658,-10.6539,-9.95686,-15.347,-43.5356
13,2800,214,4660,1621.23,1153.62,2.67648,1.83777,-9.4116,-5.6735,-9.36919,-5.624,-7.35767,-7.92332,-7.31493,-9.36663,2.18726,-10.0491,-7.01314,-10.3284,-7.82658,-8.9373,-9.42071,-7.67814,-12.2801,-9.57818,-14.4995,-46.4999
14,3000,185,8200,2010.3,2051.47,6.18547,3.5523,-10.0575,-4.17305,-8.87814,-6.02335,-7.56327,-8.25927,-6.07323,-10.081,2.83776,-10.1615,-7.22128,-12.9257,-7.8107,-8.70522,-10.5251,-7.97607,-9.25799,-10.2562,-13.4478,-48.9806
15,3200,258,19212,2865.17,3719.05,7.322,3.48579,-10.399,-4.23054,-9.17879,-5.84679,-5.07701,-8.87143,-6.52112,-10.1064,2.83331,-11.3949,-7.46962,-12.2011,-8.34161,-10.4665,-10.5826,-9.06905,-7.89079,-10.5869,-13.3855,-51.1823
16,3400,175,15194,3665,3756.99,1.83765,4.63197,-11.3089,-2.7015,-8.25669,-4.77943,-5.42435,-6.82782,-5.97523,-8.97218,2.40568,-11.4047,-9.09443,-10.339,-7.52425,-11.3238,-9.72453,-8.92425,-8.16308,-11.4992,-13.238,-54.4325
