generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,22,0,19,4.5,4.85479,0.227438,-1.17768,-3.96274,0.930237,-3.52301,-5.9495,0.299373,3.38499,0.263559,0.877998,0.959086,-8.99037,0.388603,0.275918,0.144923,-3.30153,0.953046,5.14438,2.89705,-3.18865,-5.42387,-7.5903
1,44,1,43,11.7,8.41243,1.40978,-1.60466,-6.54086,-1.82536,-2.25003,-9.34957,-1.71276,-1.45646,2.08302,1.63537,-2.28286,-14.7016,0.911665,0.0454605,-4.91819,-2.37733,2.11502,2.16643,-0.112337,-4.12135,-2.04188,-11.8522
2,66,1,15,7.3,4.1118,5.24643,-0.72744,-7.57455,-1.65008,0.0751637,-5.13251,-0.0371467,5.97241,4.29707,1.47896,-6.39004,-22.3062,1.84978,-1.64982,-0.109787,-0.981784,5.54546,0.208286,-1.25738,-3.77424,-6.97482,-15.1889
3,88,3,19,9.5,3.94575,7.83318,3.87409,-1.31461,-2.73734,1.56227,-8.82359,0.580052,5.866,6.07227,-4.57368,-10.4035,-23.1177,-4.90795,-0.448807,-2.63298,-7.45444,5.03007,1.79189,-4.50005,-14.5915,-4.05302,-15.2641
4,110,0,12,5.26667,3.3624,9.85589,8.18028,-0.273636,-6.94607,3.00282,-9.36673,-2.77624,14.3222,6.78232,-0.75501,-11.4461,-24.1832,-2.08362,-2.34274,-2.33597,-17.3698,6.76768,1.04643,-6.02537,-16.1447,-7.09391,-18.4592
5,132,1,16,5.53333,3.42137,10.442,4.50289,-3.16331,-4.15679,3.55657,-13.6809,-4.07458,16.7872,10.9316,-1.96959,-7.77511,-19.6363,-0.717798,-5.78994,-2.51377,-26.9688,5.97148,-0.340215,-6.44339,-17.778,-9.60712,-20.6329
6,154,1,11,5.5,2.86176,8.9135,8.16548,-0.562716,-0.286146,1.925,-14.2873,-4.83037,15.8877,9.66221,-2.89495,-7.91748,-20.2074,-0.876725,-3.33651,-3.46252,-26.1773,4.18783,0.0337995,-4.35965,-17.63,-12.1237,-21.7643
7,176,0,13,5.73333,3.54219,3.89486,5.15952,1.6803,0.643449,3.77692,-18.7524,-6.81211,15.4278,9.62861,-6.34776,-8.76455,-20.1856,2.05496,-2.06744,-3.23547,-30.0573,5.27634,-0.112181,-2.37251,-16.9483,-20.3465,-20.8627
8,198,1,12,5.9,3.03258,3.98991,9.10378,-0.160089,2.23383,8.35632,-23.5981,-12.5659,14.3923,8.23617,-8.95676,-11.1484,-17.5682,-0.153261,-0.128925,-2.83907,-30.2902,4.6123,-0.295009,-1.42564,-17.3369,-26.0105,-20.5349
9,220,1,11,5.76667,3.0477,4.97802,6.14441,0.522412,5.84069,7.57703,-22.1342,-15.4436,14.2294,5.2668,-9.86094,-12.4511,-15.908,-4.41878,-0.809758,-3.55793,-29.1642,6.59779,1.51817,-0.463385,-18.604,-27.7641,-19.0717
10,242,1,12,6.23333,3.01357,6.06185,6.15325,-2.60014,5.94363,6.6931,-19.4583,-16.8219,21.1652,6.18642,-13.9164,-13.2362,-15.0466,-7.97108,-1.45789,-3.56802,-28.8,3.81382,-0.522168,-1.47714,-18.0601,-27.6111,-19.478
11,264,2,20,8.9,4.12185,4.55211,5.0843,-4.28434,1.28088,2.71176,-18.0838,-20.13,21.1599,10.2254,-15.6064,-9.8446,-13.9655,-10.6028,-2.0646,-7.0192,-28.3924,1.48907,0.327518,0.594075,-16.9772,-29.3411,-20.4484
12,286,3,17,9.33333,3.94211,5.04356,5.02875,-3.88881,1.0378,3.26195,-15.2167,-21.9924,19.479,8.16,-15.9226,-11.168,-15.0334,-18.0324,-1.26418,-6.73552,-29.9858,2.24536,1.74331,1.00153,-17.0844,-27.6571,-24.4899
13,308,0,20,8.83333,4.66892,2.10687,3.90529,-3.24989,3.97311,2.78291,-16.3556,-20.3278,16.6541,9.49241,-17.9532,-4.62836,-20.4489,-20.7039,-0.240259,-8.35134,-32.2434,0.258997,3.40849,-1.66118,-16.2615,-27.9872,-25.5609
14,330,2,17,8.76667,4.00589,1.81855,4.47696,-3.79962,5.58234,2.19128,-15.8508,-20.0984,15.8987,6.77013,-14.1411,-2.82918,-22.7754,-19.9263,-0.451371,-9.0015,-30.4413,1.74838,4.76689,-1.91974,-14.6439,-28.0246,-25.9942
15,352,4,27,13.5,6.23533,4.20687,2.26638,-3.27513,2.25141,1.44535,-15.9802,-20.3708,15.9794,9.21414,-13.0187,-3.0645,-21.5225,-23.456,-3.13843,-9.49371,-30.2546,-1.84765,4.93799,-4.07776,-14.7277,-27.1283,-27.6112
16,374,5,46,23.0667,9.39161,1.72172,1.01648,-2.60814,1.96067,1.84438,-14.0874,-16.9837,14.6848,9.65926,-16.3222,-1.99573,-20.6329,-24.7775,-2.72888,-7.74604,-32.6946,-4.37818,3.46347,-6.07423,-13.1503,-32.1571,-26.1953
17,396,5,60,30.2,13.9615,-0.366581,-2.38331,-3.48651,2.08051,1.61025,-12.8239,-16.0823,15.4413,8.98129,-12.1009,-2.4671,-17.8446,-19.6134,-1.29996,-6.78956,-28.8749,-3.20704,3.57831,-7.43305,-13.4361,-35.1357,-27.7677
18,418,10,58,32.0667,12.6544,0.362866,-4.96228,-6.14893,2.5467,0.735472,-16.8113,-12.3762,13.6577,11.3985,-11.7877,-1.27231,-19.0652,-21.208,-2.88828,-9.59134,-27.508,-2.82094,1.58938,-7.21521,-14.2355,-37.7105,-28.1885
19,440,11,88,40.3667,21.3032,0.382603,-3.67603,-5.81022,2.4963,0.799121,-14.1249,-11.0556,13.6008,9.26502,-11.8897,-0.823075,-16.7902,-20.2766,-3.19665,-7.74905,-28.8012,-4.75938,0.652641,-7.66798,-13.2458,-36.7223,-30.3413
20,462,21,71,41.4,13.4102,-0.757777,-4.15488,-6.8813,2.58981,0.364501,-15.9297,-13.1391,15.3936,8.236,-12.6087,-1.37078,-15.6607,-21.8285,-4.66616,-8.48205,-26.4495,-4.87547,0.5164,-8.39852,-12.8303,-36.404,-31.623
21,484,14,112,48.4,23.9707,-2.31087,-7.73163,-7.38089,1.54786,1.05846,-12.2503,-13.1211,15.2431,10.1283,-11.365,-2.58132,-15.6043,-22.5447,-3.43317,-9.43293,-21.6815,-8.93256,0.636862,-8.42501,-9.512,-36.6684,-31.6935
22,506,24,147,56.4667,24.4466,-3.16659,-7.66395,-8.9459,4.51995,1.77388,-12.8239,-10.2684,14.4198,6.02943,-11.5556,-1.3393,-15.6792,-24.3264,-4.63967,-12.0381,-19.6069,-7.23994,1.30584,-7.8636,-11.3243,-36.6567,-32.4159
23,528,13,132,59.1333,25.4568,-4.23929,-9.51419,-8.62618,4.11068,0.834179,-11.224,-12.468,13.7257,4.88941,-12.8276,-2.19091,-15.0943,-23.7663,-10.0751,-11.0634,-14.5739,-7.9024,1.35056,-8.36656,-9.55165,-35.7384,-31.5994
