generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,50,0,1,0.1,0.305129,2.22509,2.58521,1.0322,-0.993447,0.488541,-2.10075,3.7739,1.35141,-1.81673,0.278814,-0.0228231,-1.26118,-0.664805,3.6113,-1.17975,-0.987631,-0.0307174,-1.94547,-2.13656,-0.787607,-1.28492,2.01542
1,100,0,1,0.133333,0.345746,4.89781,-0.525526,-0.831106,1.27607,-0.658075,-0.275748,2.89183,1.31508,1.39576,-2.53267,-2.17497,-0.834093,1.24821,1.5664,2.1353,-1.18154,-1.99949,-3.68346,-0.236682,0.277692,0.700072,1.18615
2,150,0,1,0.133333,0.345746,4.71966,-1.25952,-1.78023,0.156946,-0.858476,4.60366,2.20704,-2.35633,0.937678,-3.79754,1.22389,0.967271,0.828013,5.33406,2.55487,-1.01944,-2.29717,-1.52051,0.913944,-1.19544,0.845037,1.66731
3,200,0,0,0,0,3.49578,-1.25641,-3.68344,-1.31321,-0.705541,6.55977,5.59934,-3.11796,3.49871,-4.96173,0.992325,0.900206,0.755394,3.79158,1.73668,-0.356121,-1.70387,-1.89852,4.21954,0.355674,0.940029,1.59024
4,250,0,1,0.0666667,0.253708,3.99715,0.367647,-4.12865,-3.11661,0.255874,14.1636,6.21138,-2.28018,4.1635,-1.07898,-1.10287,2.50344,0.872914,4.75004,1.72741,-1.74163,-2.72712,-2.90921,0.95691,0.78801,1.78698,-0.961081
5,300,0,1,0.0333333,0.182574,3.88964,2.11832,-2.66308,-6.68554,0.0471964,14.0161,6.48809,-3.01204,3.72278,-0.761076,1.55279,5.72745,0.569485,9.75287,-0.190939,-0.291664,-4.20699,-2.28644,-0.987918,2.33679,4.48627,-0.68732
6,350,0,0,0,0,3.37657,2.52287,2.53761,-8.26641,1.09095,16.1937,2.81771,-4.29333,3.99236,-1.57996,1.67249,5.81971,1.0565,11.2503,1.82984,0.309794,-2.70246,-0.63378,-2.27742,2.09987,5.24915,-1.71865
7,400,0,1,0.0333333,0.182574,2.62374,6.47826,6.50214,-7.89198,0.276888,18.0669,5.00122,-4.96432,4.4499,-4.3151,0.527542,6.82406,-0.339711,13.6176,-2.10678,-1.02179,1.06799,1.19574,-1.88293,2.58304,4.39076,-0.824236
8,450,0,0,0,0,2.38331,3.42426,8.5068,-8.64489,0.357601,17.8178,5.5231,-4.68268,3.40371,-2.20394,-0.187804,9.89335,-0.144969,8.87326,-0.0177242,-0.35811,1.84416,1.18973,-0.424899,1.14133,4.03299,-0.243937
9,500,0,1,0.0333333,0.182574,2.82626,7.05825,11.4745,-11.1776,1.2747,17.7335,5.18581,-4.51855,2.8703,-1.84925,0.486164,9.78149,-0.821098,8.92393,1.00802,-1.88073,-2.52035,0.625512,-1.76481,2.60938,3.3956,-0.721045
10,550,0,0,0,0,1.26371,7.31831,9.88689,-12.5775,0.637046,19.8624,4.89379,-3.90383,2.71249,-1.30089,0.520687,10.2813,-1.39149,6.93722,-0.378556,-0.882777,0.539351,-1.37331,0.876103,2.41121,5.39835,-1.05465
11,600,0,0,0,0,0.420308,3.12415,10.916,-12.5032,2.44698,21.7118,4.87919,-2.09748,1.9807,-1.96629,-0.879247,10.0814,0.841612,8.37903,-0.439698,0.222491,1.49982,-0.545815,-0.638876,1.9468,5.21561,-1.25928
12,650,0,0,0,0,1.19464,4.53128,5.24095,-11.8635,1.56365,22.9868,3.37638,-2.41283,3.4401,-2.01063,-0.0793351,8.8955,1.1527,11.3924,-0.64016,-1.3164,1.24192,-0.968804,1.17281,0.780502,4.28819,-1.04789
13,700,0,0,0,0,-1.85863,-1.03828,4.61692,-9.41354,1.81429,21.212,3.50735,-4.54244,1.72344,-1.46874,-1.66941,7.3732,1.31232,14.1751,-1.54569,-1.55044,-1.07846,-3.17991,3.00972,2.96313,2.50207,-1.12378
14,750,0,2,0.0666667,0.365148,-3.09806,1.45805,2.67031,-10.4399,3.70172,23.8694,2.14158,-0.736952,2.99221,-0.726124,-1.50045,7.0614,0.906282,15.2116,-2.36321,-1.71354,-2.61828,-1.93518,2.86129,2.9107,2.76582,-3.73434
15,800,0,1,0.0666667,0.253708,0.704879,3.91817,1.78634,-8.31341,4.18165,24.5095,2.1614,-2.56901,3.9719,-3.89827,-0.183574,7.76539,-0.117354,14.2194,0.220934,-1.03398,-2.57626,-2.61739,8.02239,3.13237,1.93414,-2.93034
16,850,0,2,0.266667,0.583292,3.49704,4.2239,1.96568,-6.81837,3.89343,25.5559,0.394899,-3.00505,1.62989,-5.2618,3.34313,9.27121,-2.30172,16.9515,-0.466928,0.453325,-1.59935,-2.453,8.06267,3.21188,2.80594,-3.61075
17,900,0,2,0.266667,0.583292,3.58646,6.1443,-1.69294,-6.1,4.65228,21.1949,0.717611,-3.56752,0.491951,-5.22425,4.26879,8.93243,-1.89418,17.7548,0.433373,1.21163,-2.27479,-1.97678,5.77093,3.72799,4.21193,-0.890288
18,950,0,4,0.233333,0.773854,0.838718,8.33471,-0.668331,-6.46361,5.40277,20.8495,-0.149222,-0.841153,0.112964,-6.47531,4.86077,9.58,-5.55333,16.667,2.46989,-1.16756,-2.62748,-1.29243,6.01146,5.21598,3.82714,-0.177025
19,1000,0,2,0.4,0.621455,3.82244,7.52947,-2.22899,-6.78908,8.0108,19.6992,-0.964694,-2.75119,-0.0972501,-6.28378,3.91903,9.92645,-4.21558,18.2915,0.378664,-2.58934,-2.3865,0.831214,6.18893,4.37575,0.447111,-0.026281
20,1050,0,2,0.133333,0.434172,1.85693,6.40071,-0.476007,-4.4413,8.62607,21.7592,-2.54737,-6.65405,1.26414,-5.10995,2.51641,9.8543,-4.8448,19.1777,-0.712875,-2.94347,-2.25912,1.33836,7.58187,5.30866,0.410508,-0.294092
21,1100,0,2,0.1,0.402578,1.72159,1.63252,-0.884308,-4.92757,15.6877,24.4887,-2.21045,-10.0814,3.1243,-2.91276,3.12832,9.22196,-7.70521,19.0268,-0.2562,-2.83922,-2.12304,3.42896,5.18284,5.55385,-0.663254,-1.39931
22,1150,0,1,0.0666667,0.253708,3.29753,0.602144,-0.980753,-4.15068,14.1623,26.7941,-1.79269,-8.49423,3.73549,-2.07616,2.16702,8.40497,-9.7436,17.8952,2.57377,-2.9808,-0.744736,3.3099,4.46175,5.0694,-4.06905,-2.02665
23,1200,0,3,0.166667,0.592093,9.11637,4.15135,-1.27227,-5.05818,12.4815,26.5895,-2.1059,-8.72166,6.31298,-6.63693,-2.00668,7.94761,-10.184,15.177,3.60173,-3.77491,-2.75449,4.43942,7.14417,6.6377,-6.12071,-1.71556
24,1250,0,3,0.266667,0.73968,7.73243,6.8474,-1.08484,-5.92602,11.5784,25.4392,-3.84217,-11.9703,7.06329,-8.30021,0.761375,8.01443,-10.6282,13.154,4.03844,-4.09294,-2.79799,3.70328,3.61988,8.31811,-7.30151,-1.64717
25,1300,0,4,0.333333,0.802296,3.17658,9.93479,1.56476,-5.95291,7.34648,24.2921,-4.72997,-9.72461,6.37925,-4.81524,2.25065,6.84224,-12.4033,13.151,3.73892,-2.88939,-2.20402,2.31318,-1.33383,6.56663,-9.48646,-0.883808
26,1350,0,1,0.0666667,0.253708,3.59082,10.3106,1.65722,-4.39319,6.32428,25.735,-3.26366,-11.6641,5.69522,-4.55611,6.00034,7.0642,-13.353,13.3175,4.55853,-1.02132,-2.31998,1.21662,2.45671,8.56626,-11.3381,-1.52442
27,1400,0,3,0.233333,0.678911,3.87588,13.3843,1.47719,-4.66189,5.94716,27.5302,-3.40742,-13.6709,7.00885,-2.85742,6.20079,7.09937,-13.0672,12.1139,4.69991,-0.832564,-2.34481,-1.01908,0.183941,7.48418,-10.8074,-2.6088
28,1450,0,1,0.166667,0.379049,4.49933,16.6549,2.39832,-3.13691,5.6769,24.6178,-3.45089,-14.9496,6.26377,-3.65828,5.78653,9.46764,-14.2136,11.9971,3.86393,-3.75337,-1.96349,-1.67765,-1.38125,7.05939,-13.2568,-0.759959
29,1500,0,3,0.2,0.610257,5.31412,16.6317,3.92636,-2.71966,7.33276,21.5472,-3.1304,-14.8786,9.08888,-4.93424,6.0841,9.49068,-13.894,13.8349,3.7421,-6.77195,-2.36893,-0.793871,1.69088,4.11247,-11.8309,-0.765424
30,1550,0,3,0.433333,0.727932,5.32872,17.0496,4.1728,-1.58859,7.71117,20.267,-4.15767,-17.8908,7.68341,-2.95077,4.76987,8.36633,-14.5394,13.7026,2.55716,-6.73416,-2.0977,-1.18173,3.23734,0.846979,-11.5775,-3.37886
31,1600,0,1,0.266667,0.449776,6.73685,18.6207,3.69859,-1.19057,7.94862,21.5703,-1.91847,-17.7059,6.79808,-4.01544,4.8122,8.70688,-11.5048,12.8501,2.11438,-6.88997,-2.54173,-1.2713,-0.933744,1.59824,-12.0461,-4.27788
32,1650,0,3,0.133333,0.571346,6.1347,18.74,2.68088,-1.84875,8.3784,20.7967,-2.81708,-17.5143,7.13908,-5.7126,3.46287,8.88449,-10.5213,13.8219,2.5144,-8.31687,-0.959551,-0.071026,-5.43506,4.01006,-13.4757,-4.77811
33,1700,0,3,0.766667,0.897634,6.64193,18.3502,1.05276,-2.01258,8.05837,19.0767,-3.47917,-16.0503,6.27164,-3.05271,6.08318,10.3092,-10.2794,11.913,0.726911,-6.97016,-0.432773,-0.656601,-5.40837,3.64265,-12.9955,-6.06855
34,1750,0,3,0.766667,0.85836,7.07154,19.4204,-1.2068,-1.71746,8.15311,17.7293,-3.06053,-15.5276,8.07696,-8.51083,7.12023,8.65386,-9.7051,9.53109,0.0519998,-4.31227,1.72345,-1.77661,-5.26736,3.28124,-12.9058,-5.39032
35,1800,0,5,1.66667,1.09334,6.42596,18.48,-1.10094,-0.0956699,7.81532,19.5501,-5.97841,-16.6786,8.3657,-13.7853,6.2659,9.874,-14.3278,9.12307,-6.56347,-0.892771,-0.664461,-2.4886,-9.86863,2.88474,-12.0761,-5.91023
36,1850,0,4,1.6,1.16264,6.92023,17.2025,-2.82486,-2.10774,7.49766,21.8714,-10.162,-16.5607,6.43807,-13.2117,6.23409,9.88933,-15.5721,10.3642,-4.28895,-0.368021,-2.56411,-0.639103,-12.3313,1.61846,-9.40728,-7.40869
37,1900,0,8,3.1,2.13913,4.7486,16.0713,-2.93209,-2.40111,7.71012,20.073,-12.3649,-18.1267,5.68537,-12.7068,6.89227,11.1424,-17.5148,9.73168,-3.04663,-1.52494,-3.06694,-1.21561,-21.2613,3.65649,-9.9109,-9.08531
38,1950,0,5,2,1.66091,6.58684,13.1361,-3.20942,-4.1867,8.52032,20.5874,-14.0587,-18.3475,9.19532,-13.0251,7.25293,13.1681,-19.6082,9.87921,-6.09185,1.1201,-4.03009,-1.29572,-22.2389,-0.231947,-10.6385,-9.83512
39,2000,0,9,2.76667,2.01175,5.72242,15.4225,-2.46287,-4.66559,8.427,21.2545,-15.1521,-17.4682,12.3795,-14.2625,6.4722,11.9485,-19.7272,8.10948,-6.74968,0.728619,-6.97242,-2.29031,-28.7795,-1.41576,-12.0115,-10.0517
40,2050,0,8,3.13333,2.12916,6.59537,16.8025,-2.73603,-5.39013,7.8784,20.9223,-16.6976,-17.7685,9.47472,-13.823,7.77188,10.8572,-21.8879,10.0275,-5.85915,3.01722,-7.77302,-3.03301,-26.0433,-0.437932,-12.7468,-9.68169
41,2100,0,6,2.4,1.49943,7.90379,16.24,-1.87226,-7.11545,6.74098,20.0251,-23.599,-19.6692,6.32863,-12.1292,7.43477,10.8436,-25.3543,8.84895,-1.58257,4.30072,-7.71773,-5.31241,-25.0518,1.13372,-11.452,-10.1348
42,2150,0,4,1.86667,1.27937,9.97104,15.2217,-2.99328,-8.9277,6.39438,20.215,-21.9689,-18.3144,2.08667,-13.8012,9.34081,10.9092,-24.9978,9.15738,-9.02178,4.1478,-8.35961,-4.25413,-28.5665,-0.733188,-8.61435,-11.3577
43,2200,0,8,2.56667,1.83234,8.12614,16.1914,-4.13166,-11.7421,6.70434,20.706,-24.1658,-18.7627,1.1646,-14.5811,8.50823,12.2765,-27.7982,9.13633,-9.90313,5.01219,-8.41729,-3.25242,-29.4257,0.000402479,-9.42536,-11.5038
44,2250,0,9,2.9,2.20266,7.14714,16.3926,-8.23506,-12.678,6.20234,21.244,-21.4293,-21.6724,1.58535,-15.0606,8.48483,11.8021,-28.7519,8.81528,-7.02625,3.36561,-9.37677,-4.08034,-26.4189,-0.775293,-5.45512,-11.2256
45,2300,1,10,4,2.18143,7.12672,17.822,-6.3584,-13.7539,5.69436,21.6946,-21.1928,-21.6331,0.826279,-13.9032,7.03606,12.8385,-28.9205,7.92108,-6.13245,3.85707,-9.40427,-5.0884,-25.2384,-2.82471,-7.09375,-12.7686
46,2350,0,8,3.26667,1.99885,7.91954,17.4106,-6.77487,-15.3139,5.24226,20.9315,-20.1448,-24.5124,1.09766,-15.1402,5.4112,11.0195,-30.0312,8.02493,-7.32617,2.87771,-10.2779,-5.95279,-25.7455,-3.18044,-8.57132,-11.4197
47,2400,1,8,3.56667,1.71572,7.44189,15.3661,-6.58978,-14.4863,4.31564,21.0528,-22.1219,-26.8503,-1.98189,-12.8933,6.11077,11.0248,-29.6731,5.79708,-5.47349,2.9243,-10.9144,-7.20962,-25.4431,-3.48855,-10.6363,-12.8321
48,2450,1,11,3.9,2.24914,8.67478,15.632,-8.51379,-14.9802,3.55329,22.7973,-22.3718,-27.6248,-2.69859,-14.5043,4.95198,10.168,-31.0516,6.58839,-6.94373,2.06839,-10.5548,-5.66225,-26.042,-4.41873,-9.91451,-12.0913
49,2500,0,10,4.43333,3.0477,14.4882,15.3898,-9.58791,-12.6966,3.71197,22.711,-19.6964,-26.1983,-5.28063,-15.1598,6.17673,8.09389,-29.0219,5.74732,-8.36021,1.42896,-11.4836,-5.99227,-27.0958,-6.08094,-8.61867,-14.7168
50,2550,2,9,4.56667,2.04574,15.5364,14.8851,-10.5068,-15.1859,4.06176,22.0254,-16.2334,-25.6953,-4.94469,-16.7237,7.2257,7.81075,-29.3921,5.74834,-10.7175,1.4084,-12.2459,-6.4093,-24.6769,-5.41317,-8.80829,-15.512
51,2600,3,17,8.2,3.55644,15.8081,13.4076,-11.5619,-18.1196,2.8867,19.9832,-14.7053,-25.504,-6.90309,-17.2738,3.76166,7.03748,-29.9702,5.63269,-8.35568,2.16423,-14.2063,-6.30818,-25.2243,-3.5835,-10.4701,-18.1119
52,2650,3,15,8.8,3.35693,15.506,13.3547,-10.0251,-20.287,2.79274,19.7181,-12.8515,-25.1209,-9.30978,-19.9311,3.24163,7.32677,-29.1641,4.94409,-9.81719,1.79748,-13.8236,-7.64641,-23.8905,-3.89953,-11.1047,-18.4717
53,2700,1,22,9.93333,5.4389,17.6685,14.2012,-13.7823,-20.3115,2.25342,15.4008,-14.8254,-26.121,-10.9243,-20.3717,3.68817,5.74497,-29.6977,4.61365,-5.2608,2.13106,-15.2731,-9.81119,-24.1029,-3.98021,-11.3461,-18.6697
54,2750,3,18,9.53333,4.28899,16.4778,16.7784,-14.4272,-20.6693,1.63925,15.225,-14.4048,-25.7117,-11.6121,-21.4696,3.22701,5.54593,-29.356,4.80197,-3.81465,1.86671,-14.814,-10.3919,-23.7209,-6.22598,-11.4294,-18.3142
55,2800,2,24,12.1333,5.38666,16.137,14.8879,-15.3892,-23.8097,1.34824,12.6926,-12.6279,-25.3927,-12.3335,-19.1243,3.35026,5.87247,-31.5756,4.37879,-2.47102,0.898719,-14.4754,-11.0362,-23.3364,-5.81352,-13.0611,-21.1348
56,2850,6,27,11.8,4.73723,14.9111,12.9869,-13.5054,-24.172,0.0166249,10.9464,-11.8472,-24.4703,-13.007,-21.5931,3.64622,5.74157,-32.2042,3.73566,-1.76041,-0.685931,-18.4432,-11.7653,-23.045,-5.90999,-15.5951,-21.5573
57,2900,4,31,13.0667,6.38389,16.8953,12.6461,-10.8972,-24.6523,-0.808639,7.71345,-12.1455,-25.646,-14.4371,-20.4224,3.85208,4.24605,-32.4357,4.34318,-0.112885,-2.52661,-19.4668,-10.1725,-22.3523,-5.92664,-15.3116,-20.6125
58,2950,7,31,16,6.142,17.589,11.5878,-9.95188,-23.048,-2.14815,10.0166,-11.6691,-26.1305,-13.7074,-21.9168,4.08335,3.44113,-32.3288,5.87256,1.19306,-5.22121,-21.3105,-11.1053,-22.5113,-5.6125,-15.4021,-21.5055
59,3000,7,28,16.3333,5.85652,18.7001,10.1826,-15.0435,-23.6686,-3.59127,7.3537,-11.9916,-26.5549,-12.9965,-21.7227,5.13088,3.31255,-32.6397,5.74668,2.19948,-6.09711,-20.5,-11.669,-18.9716,-5.99175,-16.1729,-23.2268
60,3050,8,42,23.8333,9.35169,19.046,9.31439,-17.3561,-24.7758,-7.15166,5.97244,-13.5051,-25.6955,-12.0555,-22.0206,4.803,2.68227,-32.0465,5.02106,1.52852,-6.69834,-18.6286,-13.0541,-22.2535,-5.25766,-18.8191,-23.689
61,3100,12,53,29,12.1825,18.4218,10.0982,-17.5438,-25.0571,-11.4477,3.93724,-12.977,-25.0668,-11.9614,-20.0927,3.42981,2.20785,-31.4921,4.39073,-0.827016,-8.47154,-19.0224,-15.0967,-23.3734,-7.65931,-18.5682,-23.8317
62,3150,12,60,36.1667,11.6236,18.6521,10.0774,-18.5077,-23.8412,-12.3644,3.85338,-13.0166,-26.8247,-12.8604,-19.9841,3.83821,3.03168,-31.0683,2.94521,-0.439116,-7.4154,-19.0902,-15.1842,-20.5821,-7.85637,-18.4244,-23.2886
63,3200,8,77,35.6667,13.0102,17.7927,10.9655,-20.1493,-23.3909,-12.7594,3.17008,-13.2333,-26.096,-13.9077,-21.7928,4.85118,1.67236,-30.5847,1.68769,-1.37321,-8.16194,-20.8257,-14.4369,-19.0535,-10.553,-19.0375,-22.3915
64,3250,13,81,47.2333,19.1017,14.3668,11.1718,-17.2193,-22.8505,-13.1285,2.45221,-12.8412,-25.7743,-13.2502,-21.2226,4.11814,2.47632,-29.3391,-1.55755,-0.961939,-9.10535,-19.6276,-12.8944,-18.2221,-11.6229,-19.088,-25.0146
65,3300,25,150,66.6333,30.6453,14.0459,8.96899,-18.2707,-21.7684,-13.7616,1.6461,-14.3906,-25.0471,-13.3926,-20.9278,4.02006,-0.00252819,-29.5012,-3.588,-2.96479,-13.3257,-21.0868,-13.0166,-17.1849,-11.5482,-19.6512,-26.2162
66,3350,18,143,69.9667,33.9974,10.9734,9.34052,-18.5941,-21.13,-14.6712,1.86663,-15.4328,-23.4967,-14.7993,-22.2959,3.53817,-1.09453,-28.2832,-4.17776,-2.28693,-15.0187,-22.0171,-12.6595,-16.91,-11.8203,-20.7574,-25.4199
67,3400,33,184,79.6667,34.4887,8.95743,6.63951,-19.4248,-18.6149,-12.1246,0.82776,-17.6361,-24.7049,-14.7422,-22.2331,3.80342,-1.53194,-28.9509,-2.99472,-3.23935,-16.8008,-22.0279,-12.5356,-14.6385,-12.2857,-19.3521,-25.4727
68,3450,25,272,99.7667,62.0893,9.16099,6.99669,-17.8547,-19.3166,-11.8685,0.339207,-16.659,-24.149,-14.7487,-21.1457,4.62207,-2.63945,-27.5482,-4.55851,-3.78749,-18.0429,-22.1794,-14.9061,-16.7496,-12.1315,-20.4784,-26.8149
69,3500,36,198,85.0333,38.4425,10.0582,8.70152,-18.6845,-19.814,-10.8884,1.22274,-17.008,-23.8335,-14.477,-21.2892,4.90218,-4.22103,-29.1124,-4.61085,-4.26017,-19.2554,-21.6529,-12.8286,-18.705,-12.9561,-21.0882,-28.0105
70,3550,39,188,89.1667,41.701,9.19012,5.6548,-19.3907,-20.6782,-12.1267,1.86788,-17.9753,-23.7776,-15.6343,-21.3715,2.34025,-4.16466,-27.9526,-4.08807,-5.1006,-20.9086,-22.0505,-12.1357,-21.1722,-11.9472,-22.1124,-28.0251
