generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,22,0,5,0.733333,1.43679,-2.51785,0.139814,0.0218952,-3.60736,2.32439,0.745383,3.77666,9.97036,-7.39815,-3.74446,-9.14221,1.7984,2.94785,-2.25657,-4.27402,-0.735671,-1.28858,5.46827,-8.80334,-7.95807,-3.23521,-7.07966
1,44,1,34,12.2667,8.15341,-13.5491,0.161125,-2.60595,-6.77344,8.15206,1.74157,1.34809,3.00373,-4.71959,-27.274,-8.46297,0.0520523,2.04937,-9.65942,-4.72323,-0.642874,-16.3465,8.06073,-12.0476,-8.00726,-13.0828,-28.5636
2,66,1,49,15.4667,10.6827,-12.2637,-0.671608,-4.1182,-6.41043,-3.3312,3.09529,1.68068,3.54208,-4.90786,-23.0053,-5.07686,-0.928184,-0.235188,-6.69947,-7.9248,-2.83013,-19.0189,9.17236,-13.9175,-8.48948,-9.80063,-33.4655
3,88,8,53,26.3333,12.1097,-10.6682,-0.887656,-5.90988,-7.05858,-3.27808,2.8034,0.531986,4.15616,-3.45499,-22.5658,-4.08132,-2.79758,-4.20439,-8.17231,-7.94089,-5.87754,-18.6128,8.62393,-16.0533,-10.3656,-14.0535,-32.8253
4,110,8,66,37.9333,14.948,-10.3479,0.261776,-5.37304,-5.623,-4.28534,4.15195,1.05949,0.867115,-3.23816,-22.8336,-5.38578,-2.91752,-3.26538,-10.2872,-8.9264,-4.17169,-18.764,6.84698,-16.4524,-10.8239,-14.0761,-35.4948
5,132,5,81,34.9,17.8911,-10.8254,1.20268,-7.04174,-3.33779,-2.01116,2.07038,-0.274987,1.27719,-1.06076,-21.4918,-3.16888,-1.84143,-3.50008,-9.11013,-8.94845,-6.16059,-16.5154,4.40757,-17.4203,-14.9155,-15.1032,-36.2519
6,154,6,111,41,27.9618,-11.7723,-0.586884,-5.41536,-3.42469,-3.63646,2.91432,-2.32123,1.72236,-2.95296,-23.5899,-0.584257,0.289879,-2.73563,-4.37168,-8.45406,-4.06254,-14.7182,4.25353,-19.0165,-14.2573,-18.7997,-35.749
7,176,11,114,49.5333,27.6015,-12.0915,-1.0521,-4.65698,-3.47619,-2.54354,2.59128,-0.984582,0.502568,-1.85964,-21.8564,-0.191217,-0.00424256,-2.11545,-2.11825,-7.97056,-2.52724,-13.7127,1.36446,-17.7027,-12.9815,-18.5059,-36.6366
8,198,7,242,92.1667,57.299,-12.3228,0.504262,-3.85271,-6.37139,-8.81834,1.57169,-6.92678,-3.25207,-2.92394,-20.6154,-1.50103,-0.252608,-0.527807,-3.47826,-10.2966,-0.539536,-14.5534,0.960712,-17.6326,-13.6879,-17.9614,-36.3362
9,220,31,387,120.033,84.6622,-10.5591,-1.77038,-4.56102,-8.66247,-9.29853,1.07212,-7.72528,-5.72132,0.00199617,-21.2684,0.177856,-0.736245,1.16623,-5.00907,-9.73106,1.54899,-14.074,1.05143,-17.7283,-12.652,-19.3202,-36.9463
