generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,22,0,10,3.16667,2.9488,-7.84642,-1.44653,-0.283719,6.15647,-6.54571,-4.33221,3.7949,1.337,-6.65767,-4.58028,-7.21706,-6.48177,-8.43197,-13.7355,0.499937,-10.6076,-4.49465,2.71989,1.97537,-1.98138,0.869735,-10.7305
1,44,2,29,12.0333,6.42454,-1.48275,0.991704,-6.25124,6.24437,-6.00604,-3.9098,0.394172,4.07616,-11.9697,-6.62994,-6.35854,-4.30797,-7.47897,-14.2557,-6.39833,-4.74014,-5.31661,-1.09847,-3.58463,-4.2803,-11.8445,-9.37284
2,66,2,36,15.3667,7.45785,2.7149,0.190806,-6.10859,3.57826,-6.96299,-0.8761,-0.663144,2.57546,0.921613,-6.60302,-11.9271,-6.72216,-8.92903,-15.4953,-4.88478,-4.49504,-13.9926,-1.26588,-1.7683,-2.96592,-13.1272,-10.2401
3,88,7,57,27.4,16.1664,3.62253,0.884488,-6.33363,0.0562853,-5.88378,0.0738395,-1.60971,1.77334,-2.01408,-5.34443,-15.7136,-4.88369,-10.6353,-14.9312,-2.71836,-4.33808,-11.8897,-2.29519,-4.546,-2.35236,-13.5558,-16.2753
4,110,2,97,48.1667,22.6991,4.10452,1.2044,-4.67244,1.61575,-6.4276,-1.0664,-1.51364,5.0625,-1.23532,-3.36,-15.3685,-5.53972,-10.462,-15.2096,-4.80961,-4.56076,-13.4839,-1.24359,-5.11537,-3.87814,-12.6001,-24.5452
5,132,17,146,63.2667,30.9415,3.85499,5.68023,-5.51289,1.81732,-8.20576,1.10192,-3.84886,5.74873,-3.85096,-3.61567,-15.6055,-5.91658,-8.23045,-10.7531,-7.25904,-5.84531,-17.6586,-4.42821,-6.28775,-5.64145,-10.3206,-26.6323
6,154,5,122,51.3667,34.9803,3.78298,6.19188,-3.4596,1.0072,-7.1948,0.627236,-5.44943,6.71951,-2.91616,-5.01743,-16.6078,0.103764,-8.39707,-10.1888,-8.27171,-5.29304,-17.4066,-4.88917,-5.88503,-6.54073,-10.0342,-28.682
7,176,23,180,79.5,41.4827,3.25065,3.95818,-2.04728,-3.05948,-8.32965,-0.116941,-6.61986,7.03949,-2.79417,-5.91554,-15.4546,-0.927813,-8.43822,-10.5615,-6.1666,-6.92953,-15.8638,-6.0294,-3.58267,-6.83541,-14.3389,-31.4706
8,198,30,272,110.733,67.5201,3.07499,4.45813,-0.637361,-2.59639,-8.46295,-2.22221,-7.96722,4.82713,-2.90524,-5.27022,-16.3076,0.216728,-9.5936,-15.1264,-7.28577,-7.22601,-11.2074,-6.78824,-3.38014,-11.1037,-17.4325,-34.8386
9,220,13,372,105.8,70.1198,5.09087,12.8476,0.108132,-1.58708,-9.70948,-1.52,-9.31875,4.73901,-1.72568,-2.2071,-17.9152,-1.26208,-12.4383,-10.9814,-6.80325,-4.33909,-13.3449,-8.11797,-5.15468,-11.924,-15.7157,-35.9008
10,242,28,284,104.533,56.1505,3.95963,15.0793,-0.616225,-1.09594,-10.6783,-4.58302,-9.25938,4.4454,-1.63138,-2.47225,-15.3221,-1.21757,-13.9832,-14.2423,-7.15104,-3.70226,-13.2078,-9.49227,-7.08772,-12.2575,-9.52994,-36.0601
11,264,6,215,73.0667,43.9278,4.78423,15.6591,-0.742712,-3.24251,-8.47687,-3.06217,-9.44891,4.6507,-2.70347,-7.40882,-15.9459,-1.04637,-13.6628,-17.15,-5.46754,-3.81337,-15.6154,-11.6762,-8.06931,-16.9684,-10.3487,-35.5013
12,286,33,173,87.2667,37.2317,6.23657,16.8577,-1.63355,-1.4298,-10.3881,-3.48783,-10.3482,5.79451,-3.75941,-2.62524,-12.5834,1.16613,-14.0323,-17.0214,-6.5554,-7.03053,-15.9419,-13.4502,-4.60867,-17.8717,-9.59679,-35.228
13,308,50,300,105.367,51.7444,3.69117,16.582,-0.0141501,-2.1144,-11.3948,-0.697123,-10.137,9.33552,-4.4672,-4.20248,-8.86694,0.537227,-16.7924,-17.8228,-9.29308,-6.63285,-15.0534,-14.076,-3.64826,-13.1462,-9.49452,-36.3341
14,330,39,298,110.067,55.6398,2.83873,16.133,3.06838,-2.38989,-12.7992,-5.10156,-12.2729,8.47668,-6.20656,0.176201,-8.44488,0.139925,-18.5709,-17.8774,-8.50873,-9.5599,-16.3999,-7.13211,-2.31008,-13.5969,-8.65349,-34.9256
15,352,20,237,102.733,52.2804,-0.026804,14.6638,1.48909,-4.83894,-13.5001,-1.68541,-13.1058,10.7785,-4.92771,0.227555,-4.564,1.906,-20.2712,-17.3025,-10.0344,-11.9528,-16.8433,-7.7816,-3.83624,-15.8443,-10.2157,-36.1208
16,374,71,518,161.4,104.608,-1.25903,12.5857,1.47895,-4.16803,-15.1722,-1.97714,-12.8683,9.62573,-6.35364,-1.45156,-5.67625,-0.485666,-18.0945,-17.1014,-10.67,-13.5753,-19.4276,-6.30334,-3.9447,-16.3148,-8.43506,-37.675
17,396,36,390,180.333,86.2088,-1.10445,8.724,1.32726,-3.90423,-12.7485,-3.04831,-10.3699,9.21211,-4.09372,-2.01636,-2.60011,-4.24057,-17.2842,-18.9475,-9.07457,-12.0404,-21.5682,-3.61456,-3.07154,-13.1352,-10.7767,-38.7102
18,418,27,839,243.967,218.801,-0.574743,10.343,-0.595043,0.782096,-12.2265,-1.49247,-9.61646,6.46789,-4.0389,-3.81456,-2.89204,-3.11008,-15.91,-18.7591,-10.1768,-12.1064,-19.7338,-4.12951,-2.29542,-12.1968,-9.26484,-40.4574
19,440,13,1420,211.733,243.444,-0.236679,9.78664,-1.53891,1.94656,-10.8884,-1.15707,-7.95334,4.80855,-3.85392,-3.48948,-0.604717,-3.8303,-16.8565,-17.4039,-10.8493,-12.1243,-24.2847,-4.39744,-0.344395,-13.1705,-9.81454,-42.5932
20,462,27,1278,345.567,239.868,-2.2245,9.19023,-1.78335,1.59059,-7.33717,-0.252171,-7.3623,5.8055,-3.87343,-2.11722,-0.676396,-4.70969,-15.5213,-15.1284,-8.77145,-13.2892,-24.5773,-6.65898,-1.0266,-8.8917,-9.97087,-46.7887
21,484,27,5872,941.533,1046.57,-1.00554,9.79182,-1.36841,-0.553366,-5.43157,2.01918,-7.42577,5.59675,-3.69898,-2.08893,-0.369072,-6.92661,-13.5398,-15.2052,-11.0681,-14.9393,-24.855,-7.6213,-5.71229,-9.09327,-9.69411,-50.6538
22,506,58,5798,1175.03,1376.8,0.241396,7.8146,-1.82756,-1.91564,-6.63838,1.66625,-10.0454,4.66812,-1.43981,-1.75777,1.0906,-7.00341,-12.1464,-15.8786,-11.9677,-14.2025,-25.5718,-8.23636,-8.02285,-10.8321,-11.0821,-52.4574
23,528,87,4946,1554.93,1477.81,-0.178259,7.71788,-2.23946,-0.460205,-3.63504,1.71296,-13.6589,3.24473,-2.69414,-2.39779,1.16547,-11.7466,-8.58639,-17.9937,-12.497,-13.846,-24.5873,-7.42561,-7.60842,-8.68618,-9.27978,-54.1988
24,550,173,7565,1880,1641.33,1.70367,7.94592,-1.97575,-0.965274,-6.13139,3.1258,-13.3984,1.63356,-2.11769,-3.22384,1.01809,-10.5646,-7.49608,-17.8608,-11.3943,-14.6043,-24.6981,-8.83731,-5.24171,-9.26469,-8.84918,-55.3197
25,572,115,5090,1445.67,1206.59,0.828924,5.68902,-3.58922,-1.29604,-2.66948,2.84829,-16.4428,1.40778,-1.68139,-7.68528,2.22461,-12.6202,-8.26623,-18.0785,-9.52561,-12.6001,-25.0344,-4.19637,-4.72833,-7.96621,-10.0944,-54.558
26,594,62,2645,824.267,688.039,-0.905033,7.03543,-4.47608,-2.31236,-5.04997,5.91334,-12.9172,1.7179,-3.98965,-7.818,1.13854,-13.0796,-7.16179,-18.9229,-12.1518,-13.5302,-21.9202,-2.60512,-4.01287,-7.20221,-7.98539,-52.5102
27,616,196,7189,1501.2,1483.23,-1.63861,7.25184,-5.58194,2.45193,-4.49637,5.6931,-13.0973,1.04468,-5.42696,-6.61119,2.30222,-13.2764,-4.55583,-17.5475,-12.0526,-11.0394,-19.6247,-1.63807,-5.05433,-4.78314,-8.84194,-52.4135
28,638,116,3844,1194.27,1058.38,-0.487476,7.34049,-6.45409,-2.52468,-3.52596,7.31101,-12.8903,-0.823651,-3.41991,-7.41649,3.08885,-11.0517,-4.70521,-18.1482,-11.1588,-10.1373,-19.1994,-3.57279,-5.15726,-4.50085,-9.79522,-53.3263
29,660,146,5418,1315.77,1152.38,-1.00009,7.88297,-8.43117,-3.3502,-3.75633,6.51779,-13.0708,-0.230338,-2.49039,-4.85608,1.98405,-10.1713,-3.33346,-19.4731,-12.6562,-11.556,-16.7905,-5.53621,-0.802799,-5.9224,-11.3602,-54.6578
30,682,98,3808,936.333,946.717,-0.996073,7.60184,-7.42155,-1.35497,-4.80813,6.76687,-11.5904,1.18986,-2.12599,-4.50368,3.00138,-11.2187,-3.53763,-22.2942,-13.0785,-10.2272,-11.9028,-5.59191,-2.5415,-4.60082,-17.01,-57.4252
31,704,34,8067,1511.57,1753.12,-1.67443,9.41832,-9.393,-1.46011,-5.83739,5.86306,-11.3361,-0.117851,-3.83538,-2.16178,5.45551,-10.3961,-4.45913,-19.3887,-13.2993,-11.4882,-14.1718,-7.94243,-3.26453,-5.94132,-18.3397,-58.2604
32,726,94,9051,2737,2303.91,-3.86699,10.8492,-7.85972,-1.95032,-5.77403,7.48891,-10.0414,-0.253565,-6.47448,-4.05077,6.86825,-9.54904,-4.2794,-18.074,-12.6854,-11.8777,-13.9731,-10.7571,-5.33035,-4.9729,-18.784,-59.3919
33,748,87,5664,1534.67,1346.31,-1.65625,9.75622,-8.37264,-2.71032,-8.16458,8.35427,-10.6593,-0.150704,-7.44218,-5.2667,7.95411,-9.67387,-6.3861,-18.6839,-14.422,-10.6045,-12.8236,-10.6725,-6.30992,-5.36882,-20.0241,-57.6583
34,770,56,5487,1910.17,1541.26,-4.88508,9.37667,-6.76239,-1.05846,-6.52655,7.37048,-10.1199,-1.73437,-5.21978,-2.65621,6.2602,-10.1441,-7.97462,-17.5339,-16.7137,-9.99214,-14.378,-10.4988,-4.1291,-5.20699,-19.7129,-60.817
