generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,50,0,8,2,2.06782,-9.28465,-2.32604,3.63743,4.68856,-1.12486,-1.05602,-0.044461,2.15757,-4.34146,-3.7451,11.8395,-11.3596,6.90499,-4.64105,-0.773968,-4.59906,-2.4657,-3.8265,0.475717,-5.68094,-2.95123,-7.97941
1,100,2,25,11.9,5.99626,-11.5434,-1.38861,-1.5751,8.8913,-0.376183,-2.31692,-2.14272,-1.18727,-5.51008,0.749677,6.70712,-13.4172,6.67743,2.15361,-0.602632,-4.44062,-3.56605,-9.27096,-11.1715,-8.25794,-7.78876,-16.3792
2,150,11,43,26.1333,9.22789,-12.1663,-1.76803,-3.87368,4.76922,-0.987817,-3.73501,-1.25416,3.35866,-5.22942,-4.12635,3.86903,-12.8841,5.36681,-3.44843,-2.13056,-2.80711,-2.47821,-9.82624,-10.6922,-9.57808,-7.18596,-20.2312
3,200,20,120,60.5333,28.899,-10.6157,-2.69694,0.147955,0.542835,-0.742914,-2.78728,-1.53309,0.255408,-5.80088,-4.96666,-0.971678,-14.0029,5.18329,-9.3824,-3.40385,-3.49082,-3.55905,-10.2473,-10.8598,-9.76065,-7.94259,-21.7501
4,250,56,177,97.8333,30.8959,-9.76892,-4.0222,-1.81016,-4.23645,-2.5477,-1.48667,-1.8302,-1.72662,-5.54073,-6.70817,2.87211,-9.72441,3.53828,-12.2782,-2.01626,-2.90669,-5.14083,-11.0136,-10.7522,-9.15723,-12.0144,-22.4359
5,300,24,221,110.1,51.5259,-5.80665,-3.92839,-5.45776,-5.46591,-7.46423,-1.59468,-2.65031,-5.17669,-5.60992,-9.60149,4.00236,-10.1181,0.763691,-9.16188,-0.315544,-3.40321,-4.74218,-11.0803,-12.1513,-7.20889,-10.9094,-21.8045
6,350,29,434,132.967,82.3204,-5.51435,-2.60252,-7.08669,-8.04308,-3.68023,-1.44188,-1.80123,-6.96106,-5.83207,-7.11255,-1.94666,-6.90713,2.36396,-8.24435,-1.20864,-1.70197,-4.97648,-10.1149,-13.5999,-7.45663,-12.0711,-25.6855
7,400,53,436,171.9,81.1263,-5.0336,-4.70278,-7.08633,-8.98169,-2.43187,-1.26672,-3.2026,-7.47203,-7.34878,-7.94645,3.0082,-8.73794,0.748036,-7.8668,-6.13634,-4.03594,-6.73489,-8.31926,-13.3945,-10.2135,-11.3489,-25.8102
8,450,70,964,321.433,221.929,-4.44307,-2.30885,-6.49585,-6.85645,-4.96228,-2.19881,-3.05237,-3.91659,-8.65168,-9.44062,0.627487,-4.84257,-0.685192,-7.7233,-4.76746,-4.74275,-6.20981,-8.95607,-14.229,-9.44608,-10.7473,-28.5996
9,500,67,704,292,185.675,-3.72538,-1.94345,-7.33932,-4.12895,-5.19206,-2.59672,-6.46684,-2.16094,-9.56533,-8.26008,-1.32482,-6.59046,-0.77349,-7.1498,-3.90268,-5.06383,-6.13668,-7.73542,-15.9409,-8.58993,-7.491,-28.4795
10,550,102,1340,505.167,296.707,-3.1302,-2.64045,-6.38136,-4.34095,-7.21768,-7.90111,-4.61479,-2.55163,-10.6091,-6.93217,0.674855,-4.69676,-1.64388,-8.71614,-5.50939,-7.03738,-5.32456,-7.68505,-17.2569,-8.65323,-7.02062,-30.7522
11,600,86,2849,642.867,609.234,-2.3547,-1.54975,-5.22531,-4.60768,-6.15098,-8.96276,-5.56145,-3.26542,-5.61065,-6.13982,1.51201,-6.39746,-3.40146,-9.00055,-5.8752,-8.75894,-7.21347,-9.2335,-15.2899,-7.42751,-10.7464,-33.6363
12,650,137,2307,729.567,552.778,-5.37091,-2.03158,-6.87505,-4.14595,-6.89994,-8.031,-5.03449,-3.0704,-6.33585,-7.43641,1.9083,-6.88524,-3.99445,-8.21417,-4.16537,-7.85665,-7.25871,-9.09291,-14.3361,-6.78079,-10.1986,-35.0692
13,700,56,2292,649.2,530.668,-4.08861,-2.60895,-5.59436,-4.41123,-7.47215,-6.55198,-7.72078,-4.43966,-7.42351,-10.2159,2.61306,-7.27963,-3.97241,-7.64611,-3.57333,-7.89275,-10.3666,-10.7586,-12.9537,-8.02646,-7.2639,-36.4225
