generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,200,0,11,3.96667,2.4138,3.01447,0.920586,-1.83858,0.710896,1.27849,-0.198254,0.0920496,1.06742,-0.511152,-1.28467,0.383781,0.0224007,-1.19608,-0.31136,-1.86636,0.197747,-0.805089,-0.171068,1.63131,-0.451383,-0.882674,-2.32039
1,400,3,50,22.3667,12.9308,3.07405,1.18047,-2.39136,0.146272,1.29387,-1.59091,-1.87874,-0.332541,-0.411246,-0.885824,1.06128,0.293113,-1.62492,-1.36331,-2.23426,-0.5898,-2.28462,0.370264,-0.163414,0.248844,-1.38384,-3.92193
2,600,0,13,4.06667,3.52267,2.93763,1.93802,-2.53871,1.55004,2.46486,-1.60806,-2.15452,-0.717833,-1.08251,-2.23623,1.89921,0.281996,-1.64284,-1.55463,0.2532,-2.24323,-3.7238,-0.481011,-1.58506,-1.2087,-0.256455,-5.54152
3,800,4,34,18.3667,7.8805,2.34468,1.79269,-3.69159,1.48654,3.75484,-1.87789,-3.25145,0.62314,-1.43153,-2.76833,2.99501,-1.32005,-2.3618,-2.03132,0.0411124,-3.41974,-2.85342,-0.85451,-1.95036,-1.77726,1.32985,-8.28982
4,1000,1,21,8,5.53982,0.534419,2.93185,-4.88374,1.90826,4.71778,-0.838023,-3.97367,-1.26698,-2.7849,-2.38571,0.904674,-3.09526,-1.90384,-2.83545,-0.56187,-4.21889,-6.49861,-0.632515,0.733913,-1.05753,0.804725,-10.1079
5,1200,4,37,17.4667,7.6777,0.0962771,1.31482,-6.17663,1.84713,4.42238,-2.05956,-5.02639,-3.16226,-4.92871,-3.06902,2.17747,-4.3967,-1.31106,-3.28687,-0.946325,-6.28628,-6.5466,-1.08929,-0.243544,-1.35438,-0.555335,-13.6531
6,1400,7,50,22.6667,9.2002,0.869062,1.22124,-7.06292,0.572991,3.15031,-2.73989,-9.21385,-5.31305,-6.80677,-3.14759,1.95774,-5.08563,-1.36144,-2.16366,-2.62392,-5.40871,-7.75411,-3.50983,-0.819964,-2.15723,-3.27209,-14.1641
7,1600,4,48,23,10.9482,0.911563,1.00309,-9.13279,0.649138,0.660912,-2.22181,-10.9449,-4.8352,-8.82385,-5.06589,0.710169,-4.61926,-0.100513,-3.6679,-1.9808,-6.52718,-9.54452,-4.07638,-1.87458,-2.84411,-3.42497,-17.4318
8,1800,23,184,81.6667,35.5201,2.5157,0.543135,-9.11764,-2.03677,0.346026,-0.862174,-14.7564,-5.0795,-8.03,-5.04395,2.07232,-5.49463,-2.85572,-6.37943,-2.81347,-7.26864,-10.6038,-4.99492,-3.71277,-4.67976,-7.12169,-19.289
9,2000,43,255,120.733,48.4888,2.53101,-0.238433,-11.6432,-2.48199,-0.571427,-1.5189,-16.2038,-6.64526,-7.47551,-6.37484,4.21082,-6.28402,-3.63214,-6.8233,-5.61464,-8.88684,-10.0415,-7.93594,-5.98374,-6.1616,-10.9546,-22.6063
