generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,50,0,2,0.3,0.595963,-1.91443,2.57753,-2.16272,1.0068,-3.22821,-1.366,-2.63,-0.190597,-2.24879,-0.681608,1.26824,3.14273,0.195772,-0.291843,-1.92441,0.985916,-0.91539,0.781602,0.698695,-1.15219,0.303391,-2.00383
1,100,1,16,8.2,4.08867,0.742222,1.02053,-3.11147,0.684769,-4.18745,-0.273087,-2.93226,0.564577,-4.05398,-4.84853,2.72695,-0.0480106,0.981198,-2.74066,-3.75569,2.33655,-5.10379,-1.67523,0.447341,1.57688,-4.75789,-4.56114
2,150,0,20,6.63333,5.62925,2.362,1.43294,-4.25833,2.7327,-5.32557,-1.06715,-3.93774,-1.38782,-1.63002,-5.86934,1.16366,2.73346,-0.15256,-4.56913,-0.611667,1.31078,-6.30565,0.12922,-2.20027,2.12824,-4.61599,-5.31447
3,200,0,122,17.9,22.2979,1.06203,1.46948,-2.43832,1.8494,-4.34973,-1.4593,-4.05801,-2.75512,-1.0408,-6.72375,2.03213,0.637237,-2.52824,-5.24447,-1.76659,0.3601,-5.33838,-1.2437,0.298997,3.10097,-6.0495,-8.38279
4,250,0,27,9.3,7.63906,-1.27586,2.50801,-4.51177,0.303719,-5.42774,-2.03556,-5.17682,-8.29487,-2.17415,-7.78563,3.69571,0.327916,-1.32354,-6.37007,-4.65723,0.271283,-4.01065,0.710597,-1.60013,4.96927,-4.02929,-10.541
5,300,5,41,15.6333,7.78364,-4.44749,4.1536,-2.81666,-1.018,-8.20738,0.219906,-4.18716,-4.45416,-1.54025,-11.8543,4.94104,-6.99439,0.156568,-6.60291,-7.29155,-1.10997,-7.97227,-0.0778102,-9.79509,3.84557,-4.00156,-10.1816
6,350,13,96,43.9,17.3848,-6.77956,5.48183,-9.88476,-3.0614,-8.15408,0.173375,-4.63706,-4.29088,-1.10082,-11.8087,5.24881,-8.00778,-1.32775,-10.1962,-8.28555,-3.67428,-10.8937,1.08708,-12.9111,2.79286,-5.9113,-14.184
7,400,10,78,39.4,18.5669,-6.59177,4.55685,-8.28534,-5.20552,-8.31385,1.27854,-4.82387,-9.30335,-1.45432,-11.1834,4.89866,-9.87117,-1.87983,-10.7433,-8.49299,-6.32516,-11.7998,1.06427,-13.8486,2.01692,-5.80245,-15.9434
8,450,23,164,69.1333,31.9728,-4.66746,1.87803,-8.04081,-6.90656,-8.62335,0.902161,-4.57442,-10.0022,-2.45052,-10.7833,4.68964,-11.054,-1.90231,-11.3455,-6.38372,-4.99599,-11.5916,-2.1189,-15.089,2.01199,-9.1903,-17.1213
9,500,22,197,89.6667,40.5534,-1.74557,0.656224,-8.50809,-9.66192,-9.68207,0.725627,-4.10441,-9.6811,-4.99987,-8.38759,5.36549,-9.00717,-3.16127,-12.259,-3.97255,-5.19365,-12.1286,-1.64115,-17.4777,1.97304,-11.444,-19.6306
