generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,50,0,1,0.1,0.305129,0.0132572,2.38263,-0.256389,0.0622395,-1.56793,-1.86695,0.240229,-3.00348,-1.35048,-1.04082,1.55658,0.613086,-0.237605,0.273325,-0.488947,-3.82112,0.0641118,-2.48554,2.2695,-3.96013,0.754221,2.586
1,100,0,1,0.0333333,0.182574,-0.689197,6.54724,-0.429569,-2.36782,-2.40374,-0.376275,-1.69686,-2.25037,-1.71564,-0.718638,0.693637,-1.67335,3.46988,0.24389,0.494215,-4.05983,0.104893,-1.54801,5.84735,-5.28519,0.666982,3.63191
2,150,0,3,0.366667,0.76489,1.33993,7.38189,2.32558,-3.49163,-4.07358,0.236101,-4.90658,-1.74277,-1.56725,1.64889,-1.39256,1.88201,5.904,1.16014,0.936836,-2.60538,2.26972,0.00439746,10.6774,-8.2447,1.48873,1.83246
3,200,0,1,0.0333333,0.182574,2.46677,8.65969,0.490212,-4.06846,-2.34792,1.57232,-6.04691,0.832565,-0.838181,1.06107,-2.34469,3.58448,3.78622,-0.406871,-1.48576,-2.0752,3.64736,2.28034,9.91836,-7.03935,3.05405,3.2074
4,250,0,2,0.2,0.550861,2.31214,10.904,2.27349,-8.38582,-5.1072,-1.0517,-6.28099,2.76274,0.539627,1.28303,-3.15684,8.07952,3.32835,2.26059,-2.02085,-2.3274,5.91387,0.776644,10.317,-8.02445,-0.504527,-0.418467
5,300,0,2,0.1,0.402578,1.90285,11.741,1.04478,-8.54148,-8.39127,-0.812078,-8.20541,4.59584,-0.158979,3.20707,-6.45676,3.38069,1.73807,1.85974,-2.89049,-2.00506,6.59308,1.51568,16.6198,-5.93354,-0.665166,-5.36784
6,350,0,2,0.3,0.534983,2.10115,12.7344,-0.120897,-8.88628,-11.3818,-1.1357,-6.52689,5.84153,-2.27894,3.34276,-6.08974,-2.67292,0.653443,0.900259,-2.31633,-2.55643,8.35856,0.932726,15.1568,-6.47217,-4.50634,-3.16557
7,400,0,3,0.3,0.702213,1.15386,10.5613,-1.98331,-9.73381,-13.7314,0.893411,-7.43569,8.7098,-3.97907,2.89103,-6.84101,-7.49957,-0.409123,1.29825,-7.63193,-3.9105,7.24354,2.6766,21.5417,-7.32045,-5.03845,-4.55882
8,450,0,4,0.933333,1.17248,1.48549,12.6479,-6.35616,-11.6827,-18.3942,-4.07928,-9.93881,8.94622,-5.95449,1.07072,-8.83287,-8.64583,0.259373,2.3785,-13.4137,-2.83432,8.77904,2.24012,21.0304,-8.71498,-7.47662,-3.57052
9,500,0,5,0.866667,1.27937,0.342051,9.66813,-8.28426,-16.4251,-16.9007,-7.03563,-7.48814,9.2815,-4.90414,-3.01458,-7.47826,-8.05135,-0.689942,1.27243,-12.1051,-3.41261,7.30582,1.56271,18.9595,-10.5347,-8.68721,-8.21486
10,550,0,8,2.33333,2.05667,0.264722,9.17824,-8.43995,-15.2697,-17.5274,-4.51288,-5.12635,6.74087,-5.43407,-3.34443,-12.4298,-7.21547,-4.23887,2.13625,-11.4077,-4.69933,9.48816,0.519873,19.5694,-10.3245,-5.47883,-10.7298
11,600,0,15,3.4,3.14697,-2.01508,10.6231,-9.72298,-13.0956,-16.6093,-2.57603,-3.45651,4.9083,-2.50548,-3.07633,-11.7421,-6.0923,-3.29965,0.483107,-16.8533,-5.69845,9.71751,-6.01677,19.9152,-10.4654,-5.57991,-14.873
12,650,0,15,5.66667,3.41733,-1.87277,9.39086,-9.83551,-13.4612,-16.0006,-5.57325,-5.16992,2.38147,-1.89066,-2.55145,-13.1297,-9.74696,-7.59405,-1.57309,-26.2199,-5.26778,6.58487,-10.8547,19.4439,-11.3189,-8.28512,-17.6966
13,700,0,15,6.5,4.30517,-1.17035,7.35792,-10.3362,-11.5263,-16.4198,-9.92423,-8.35811,1.3196,-1.10057,-1.70658,-12.6275,-12.3842,-5.75236,-1.4042,-27.72,-5.86646,3.058,-14.1183,19.1738,-12.1322,-11.0233,-19.9208
14,750,0,25,6.56667,4.87558,-1.01993,7.21934,-9.99504,-11.9031,-16.7559,-9.06525,-7.15015,1.72587,-1.05038,-2.06535,-13.1779,-12.506,-7.55038,-1.24569,-26.6034,-5.22875,2.5096,-17.288,19.2067,-12.1605,-11.943,-21.9162
15,800,0,20,9.83333,5.16676,-0.552141,4.59772,-7.66548,-10.0134,-18.1782,-10.3452,-8.49615,0.328532,-1.68104,-1.5564,-12.5823,-13.2796,-7.09005,-0.648831,-28.7851,-5.16477,0.658219,-17.0231,19.0048,-13.0727,-13.8176,-23.8839
16,850,3,23,11.8,5.71387,-0.390138,4.31764,-9.63896,-13.3362,-19.4625,-11.7123,-7.66527,-6.01362,-2.67478,-2.23962,-11.9915,-19.1175,-8.0898,-1.77818,-27.446,-4.97779,-0.474088,-16.2362,17.8631,-11.6986,-13.8405,-25.1489
17,900,9,96,31.1,21.4401,0.67113,1.84148,-10.3137,-14.0379,-14.7406,-12.4739,-9.20785,-8.07256,-4.21261,-2.06228,-11.4018,-19.649,-8.31833,-2.02902,-25.5895,-3.56693,-0.702558,-13.9361,17.0667,-13.7487,-21.53,-26.8061
