generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,50,0,2,0.166667,0.461133,-1.50646,-3.91429,-0.634859,0.5346,-2.79854,3.80808,-4.86804,-3.15035,-4.82712,1.38866,3.94452,4.62021,-2.1229,3.59153,-1.64864,1.69427,-14.1425,2.82454,-4.93247,-5.79753,2.90502,-6.26716
1,100,1,13,4.63333,3.1457,-2.15018,-7.91954,-15.5831,-1.37653,4.2812,2.42924,-9.9375,7.56139,-3.27129,-1.97992,-2.54101,6.80438,-3.06695,11.0574,-1.53145,5.9487,-15.2913,-10.557,0.302406,-9.22002,-0.557564,-12.1184
2,150,0,15,3.56667,3.39049,-1.19785,-7.37902,-15.8494,-7.45445,0.405604,-7.56343,-7.09736,1.33563,-1.85239,-1.30589,-0.452921,5.42951,-1.40258,15.6991,-2.36897,0.262904,-14.584,-6.65683,-1.4725,-14.3738,0.329519,-12.8946
3,200,0,16,4.66667,3.67032,-4.17049,-9.93795,-12.2707,-6.92016,2.63636,-9.81052,-4.898,-0.36705,-2.34113,-0.494601,-3.41711,1.61614,-0.340524,10.4203,-3.72057,-1.66433,-16.3788,-6.29155,0.526855,-16.0144,2.3172,-13.0532
4,250,0,12,5.06667,3.37264,-2.5946,-9.63812,-11.7729,-6.92392,-0.17637,-13.7491,-5.8151,-0.0809152,-3.19026,-4.34519,-1.25449,-1.84099,-3.86671,6.15114,-3.8881,-2.23115,-13.1442,-5.43934,2.77129,-12.1116,1.02517,-13.7562
5,300,1,62,19.1,14.8169,-3.4163,-3.32403,-12.1789,-4.36764,0.370673,-9.98376,-10.1467,-1.75312,-4.56663,-4.7081,-0.312822,-2.9776,-5.92432,5.31276,-5.60374,-1.46913,-15.4637,-4.44189,-3.33234,-14.5665,-1.74975,-15.9227
6,350,6,57,26,13.4498,-0.358979,1.66346,-11.0861,-4.1881,0.193948,-12.9774,-11.7047,-2.94515,-5.10601,-5.35358,0.919252,-1.9645,-8.42146,5.4932,-6.3262,-3.74776,-15.5132,0.502948,-2.46656,-13.0285,-2.64002,-17.1864
7,400,11,49,29.8667,10.6244,-1.15485,-3.34241,-11.8397,-4.72797,-3.19804,-15.1283,-12.2465,-3.81639,-6.35051,-5.96242,1.92862,-3.18744,-11.3076,5.52513,-8.56808,-3.18781,-13.8915,-0.531009,-2.71551,-12.9956,-3.7831,-16.7729
8,450,6,63,26.8667,10.3748,2.02138,-1.23147,-9.27749,-5.64488,-1.78938,-12.6103,-13.5484,-5.56817,-4.57921,-4.0948,-1.43406,-4.00997,-13.1966,6.99898,-9.853,-3.93159,-10.3889,-2.75756,-1.82801,-15.8024,-6.98358,-16.7548
9,500,5,95,39.3,22.0206,0.534916,-0.0791019,-13.2984,-5.4747,-2.02377,-10.8726,-13.1873,-8.11804,-6.63151,-4.15752,-2.95205,-6.42509,-13.7623,5.89465,-9.17831,-5.62308,-8.97563,-2.89561,-1.7044,-17.5411,-7.3557,-18.5556
10,550,14,105,51.9333,25.572,-1.71882,-0.414515,-14.1984,-5.42961,-2.72056,-11.9063,-11.7229,-7.9286,-6.71272,-6.03818,-4.28924,-7.83677,-13.8402,3.89419,-11.8387,-8.39446,-7.44352,-1.4608,-0.739816,-16.829,-6.90298,-20.2086
11,600,7,133,56.5,32.176,-1.3891,-0.957321,-13.3637,-5.77634,-3.21773,-9.64314,-14.5957,-9.59182,-7.93587,-7.80945,-5.54977,-8.67749,-13.3419,4.22731,-10.0717,-5.99943,-9.98558,-2.38383,-0.400077,-16.4287,-6.10353,-18.9416
12,650,48,254,121.667,55.3785,-2.63673,-2.49733,-15.6056,-3.28227,-3.64126,-8.3336,-14.4566,-9.50097,-7.31693,-7.08817,-7.57311,-7.15022,-13.7893,0.0628543,-10.6921,-6.03719,-7.73387,-2.87325,-0.487262,-16.2378,-6.39889,-20.9194
13,700,32,436,123.233,78.7456,-3.83307,-3.51611,-15.9466,-3.3156,-4.38446,-9.55506,-15.2305,-10.3945,-7.26138,-9.09572,-7.63936,-8.21086,-14.2519,0.740128,-10.9951,-10.2231,-6.60308,-3.32912,-1.41255,-16.6694,-4.99835,-23.5542
14,750,71,397,184.667,66.9922,-6.12356,-3.53618,-15.7191,-5.02696,-4.70888,-11.9106,-14.4595,-11.0598,-7.1185,-9.66132,-7.06946,-8.11338,-16.1902,-0.797888,-8.54231,-9.55684,-7.00382,-3.92997,-1.57897,-16.0318,-6.43977,-23.6521
15,800,34,666,225.367,155.53,-4.69157,-4.15776,-16.929,-5.27657,-4.22458,-10.7818,-13.4127,-10.0153,-7.02611,-11.0738,-8.31638,-8.19803,-14.393,-4.09331,-7.55425,-7.08254,-9.31385,-6.82161,0.0406163,-16.3007,-7.47623,-24.0839
16,850,62,429,172.167,84.915,-3.17628,-5.48744,-16.9168,-4.8369,-4.7093,-10.1249,-10.223,-8.0512,-4.96637,-8.48322,-7.50518,-9.77558,-13.9374,-3.92841,-7.65782,-4.65525,-9.24374,-9.26711,-2.97309,-14.257,-7.87914,-25.2095
17,900,46,548,162.167,129.02,-3.03311,-7.49515,-16.2149,-5.83712,-5.21722,-10.4489,-11.4934,-9.13625,-4.20385,-6.72636,-8.12224,-10.5644,-9.96377,-4.6334,-7.98859,-5.31914,-8.82513,-10.4211,-2.8115,-12.8095,-9.10333,-26.8497
18,950,59,1045,297.633,248.009,-3.22314,-4.06866,-17.0519,-3.61024,-4.72441,-11.612,-10.8143,-7.60693,-5.68417,-7.93111,-10.366,-8.94338,-11.8827,-3.92951,-6.27205,-5.27451,-7.65751,-7.22597,-3.78315,-13.0562,-6.92845,-26.7036
19,1000,79,1035,287.067,199.895,-4.13359,-4.99748,-19.1588,-3.02553,-5.37248,-10.7776,-8.27629,-9.79363,-7.19402,-6.37928,-10.5909,-8.62549,-11.21,-4.02301,-4.98269,-5.84059,-8.03285,-8.39141,-4.65685,-14.1433,-4.84759,-28.393
20,1050,29,1149,273.733,236.618,-2.59831,-4.78765,-17.6461,-2.31969,-5.95939,-11.86,-11.8465,-10.522,-8.17233,-5.07144,-9.84363,-8.01145,-11.1082,-4.80773,-9.24116,-5.94292,-8.30881,-8.76094,-5.7994,-14.2108,-6.96466,-27.9086
