generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,10,0,2,0.133333,0.507416,0.709526,2.03046,6.06364,3.04086,5.0017,-5.44689,2.67306,0.511418,6.97881,-4.84275,-3.26168,-3.70187,0.242321,-2.82181,6.84218,2.10795,0.141084,-0.951511,0.0930568,2.57428,-1.59353,2.48161
1,20,0,1,0.0333333,0.182574,7.16713,5.46829,7.66345,2.21038,3.89855,-5.07134,-0.541589,0.0394806,13.2158,3.84131,-4.3049,-3.54537,4.12859,-2.55808,6.65121,2.41881,-0.658433,-3.01522,-1.37496,3.91782,-8.02664,2.1892
2,30,0,1,0.0333333,0.182574,7.08714,6.09867,11.0082,5.73163,8.38787,-4.89081,-2.04135,0.104691,5.79584,-2.64812,-3.16156,-6.18596,9.22039,-3.13798,0.779568,15.2822,1.35681,-4.08051,-4.76895,-2.39532,-5.47531,-1.02703
3,40,0,2,0.0666667,0.365148,4.67537,5.54211,10.8479,5.44182,5.87539,-6.5479,-2.07655,1.87639,5.1894,-7.8677,-5.43898,-6.10111,6.89184,-5.43775,0.345712,18.084,2.84269,-4.08008,-3.20905,-10.1298,-9.32533,4.01723
4,50,0,0,0,0,5.15363,2.77506,8.64822,7.28366,6.36878,-6.42836,-2.78025,-2.6833,5.11306,-12.3206,-1.58076,-4.90531,6.44264,-1.68941,4.82387,14.9712,5.32057,-1.05723,-5.54863,-7.58509,-6.69334,-3.06821
5,60,0,2,0.3,0.651259,6.329,1.23524,7.12945,6.17675,8.35086,-5.21745,-1.52424,-8.27534,3.3753,-5.01079,-0.425984,-6.31975,7.1583,-2.61739,3.17936,17.704,3.44591,-1.16348,-5.17337,-7.31749,-5.86047,-1.55515
6,70,0,2,0.133333,0.434172,10.5332,1.09011,5.98929,10.1767,4.80182,-3.34893,0.054651,-10.0959,15.0216,-9.6034,0.190562,-5.63853,6.63978,-2.68517,2.64902,17.7222,5.83169,1.2154,-4.71578,-7.39998,-5.68309,2.57768
7,80,0,1,0.0333333,0.182574,12.18,3.57443,5.11127,19.0298,7.98953,-4.50193,1.17209,-10.5879,11.1261,-9.42332,-0.75009,-5.53577,7.32964,-5.44444,4.66501,17.8756,7.02993,3.21257,-5.48687,-4.59976,-5.4605,14.8467
8,90,0,0,0,0,11.9822,3.21838,6.94074,25.1868,5.46685,-12.0602,3.28146,-7.49501,8.84832,-8.70939,-1.54767,-6.75197,9.19864,-7.10187,4.84823,17.4393,3.98986,4.44617,-8.56283,-6.80188,-4.41277,11.0636
9,100,0,0,0,0,11.4757,4.59429,8.05535,21.4846,6.27888,-5.5755,5.0935,-9.87815,8.59158,-11.3589,-0.178037,-5.59612,7.0645,-6.05439,3.84085,16.75,4.57074,4.88855,-9.71988,-10.1386,-0.385479,12.4546
10,110,0,0,0,0,14.1649,7.68641,6.48933,7.52958,6.1198,-3.58407,4.73828,-9.49513,6.12398,-13.254,2.87434,-7.62482,10.1973,-6.59472,2.75662,14.0754,4.29054,4.68519,-8.52479,-11.2893,9.12439,14.8974
11,120,0,1,0.1,0.305129,14.2062,10.0898,6.0827,-19.1337,4.79949,-3.19085,4.72958,-7.48376,6.04945,-12.0345,3.02203,-7.82613,9.56363,-5.70246,1.98703,15.3076,6.47356,4.54164,-9.90876,-8.82053,6.43169,14.2376
12,130,0,1,0.1,0.305129,13.1148,11.9103,3.497,-26.0729,6.50766,-1.23001,5.31598,-3.91931,5.31442,-11.0162,2.37145,-9.73028,9.53869,-1.11682,0.845066,14.3948,6.43049,4.86632,-8.47482,-9.31807,9.45017,14.3826
13,140,0,0,0,0,14.5829,9.34097,4.35766,-5.85073,5.94902,-2.84537,5.6295,-2.49304,8.89457,-9.39714,2.74798,-6.46009,10.5797,-0.0218324,-1.47476,12.7844,3.63732,4.1337,-9.45512,-7.42902,9.9954,15.3448
14,150,0,0,0,0,15.9659,8.26599,2.67811,-8.31107,6.21111,-5.55824,5.67032,-2.03827,6.48543,-9.48468,3.70934,-7.18262,11.0173,-1.8767,-1.4375,12.3195,0.829152,4.6823,-8.12193,-8.28396,10.7254,16.5536
15,160,0,0,0,0,17.011,11.3378,5.85656,-2.71167,7.37957,-4.82978,2.55854,-1.13575,7.70314,-9.22966,2.44274,-8.99918,12.8968,1.26185,-2.09282,11.1108,-0.267262,1.6929,-7.08723,-7.73682,11.4727,16.9237
16,170,0,0,0,0,16.4249,7.72429,6.91951,2.47966,7.31401,-3.84575,3.05949,-1.59725,5.07882,-6.4209,4.45237,-8.83673,11.0712,3.40367,-3.30637,9.31918,3.43668,2.6694,-9.37871,-8.7537,11.4828,18.0734
17,180,0,1,0.0666667,0.253708,14.9981,10.4688,10.3001,0.608792,7.96016,-4.32951,3.15893,-3.30675,3.5825,-9.17364,4.20996,-7.39373,11.3655,2.82915,-3.73692,8.8269,6.3685,-0.0400362,-8.69575,-8.61754,11.9232,17.8931
18,190,0,1,0.0333333,0.182574,16.6356,9.03301,10.8414,-0.326757,8.61768,-5.62641,3.68942,-7.95771,4.35424,-11.9102,5.00247,-9.62828,12.0524,2.60513,-1.97209,7.85383,6.6016,-5.91526,-6.58812,-8.48459,11.4355,17.1818
19,200,0,1,0.0333333,0.182574,17.7651,8.36595,10.941,-1.5233,7.94372,-5.47017,4.79275,-4.32759,4.5313,-13.6807,6.29576,-7.1568,10.6326,0.925989,-3.55331,8.29718,4.52201,-1.21248,-2.11034,-6.72479,11.3426,17.9711
20,210,0,0,0,0,20.0736,9.60713,10.2135,-0.223693,8.55136,-4.57932,3.68766,-4.11358,3.94562,-15.624,6.45971,-4.21912,11.0456,2.39847,-6.31527,8.78611,2.9631,-0.672026,-5.906,-9.26414,10.9977,18.2295
21,220,0,0,0,0,21.362,7.50307,9.97865,-0.747118,9.39454,-5.81227,1.03609,-4.91623,-0.344933,-15.2618,6.25367,-4.59145,11.0883,1.17579,-4.94513,8.64482,1.46014,0.499184,-7.6428,-8.16459,7.76879,17.9943
22,230,0,0,0,0,15.9483,9.04283,9.82634,-1.87702,8.68637,-5.87659,1.22023,-4.42829,-2.51728,-20.2892,5.72239,-1.61479,8.98541,0.0815257,-3.63326,5.07875,1.77971,-0.884402,-14.1629,-6.55039,7.5076,18.5024
