generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,200,2,37,12.2667,9.48659,-1.06983,0.819894,-6.73757,-1.25457,-6.03015,-3.22721,1.58964,-2.89577,-4.73791,-2.64997,-0.968957,1.11743,-1.29201,0.356658,-0.741067,2.46418,-0.063448,-4.48235,-0.507324,-1.04959,-2.81803,-6.39692
1,400,13,86,42.2333,15.8042,-2.69902,-1.11275,-5.58217,-3.47625,-7.60213,-3.08609,2.63457,-5.24754,-5.78169,-5.55981,2.52377,-2.17981,-2.48125,-3.6904,-2.32188,1.01229,-0.898718,-5.05503,-0.52749,-2.30346,-7.64901,-9.76271
2,600,20,155,67.9667,36.7221,-2.53467,-0.877127,-5.86797,-6.25474,-9.94407,-7.17441,3.53635,-3.56506,-7.60279,-10.6412,2.63748,-0.532492,-1.21571,-4.80924,-6.08329,-2.16816,-3.84691,-6.40105,-6.71918,-3.5475,-11.371,-11.4304
3,800,22,103,54.8,22.0006,-0.760919,-0.0629304,-4.67127,-8.64819,-8.42559,-6.29946,1.98535,-5.07876,-7.38874,-14.0859,3.73819,-0.317088,-4.2286,-8.57658,-10.5002,-5.9742,-4.70197,-7.81117,-9.13148,-3.4718,-21.2147,-13.3747
4,1000,28,142,78.7,30.4372,0.357908,-2.41402,-4.8232,-8.28344,-9.55873,-6.50006,-1.20866,-5.54957,-6.60645,-16.5716,2.21431,-4.15897,-6.89977,-8.33277,-10.8874,-7.9923,-5.61834,-10.8025,-8.44889,-5.78781,-25.8204,-17.0768
5,1200,47,177,100.9,36.7277,4.18766,-2.79955,-5.83931,-9.96608,-10.4326,-7.526,-1.83245,-4.89388,-9.00962,-17.5845,4.26314,-4.34656,-6.45471,-8.75059,-11.3694,-7.36615,-4.71613,-9.17312,-9.66719,-7.71718,-28.6834,-20.2306
6,1400,31,286,123.2,65.6855,3.83638,-2.85208,-8.1454,-10.6726,-11.1078,-6.17183,-2.88505,-6.21519,-10.8828,-16.3404,3.77658,-5.95863,-7.28379,-8.26057,-11.8542,-10.621,-5.0814,-8.10054,-8.27199,-7.63946,-28.1164,-24.0093
7,1600,53,328,155.733,75.5015,1.3605,-1.97837,-7.25166,-11.0518,-11.4419,-6.66777,-4.50439,-6.68907,-9.84163,-16.0984,3.77671,-6.22256,-7.68883,-8.36368,-10.4936,-10.4614,-6.56421,-8.84303,-8.39431,-8.01821,-27.2143,-27.027
8,1800,71,545,241.4,129.057,2.95297,0.12793,-6.07701,-11.5638,-11.1508,-10.7459,-5.00447,-6.10535,-10.568,-17.7754,4.34252,-4.60216,-9.28883,-8.39766,-9.85419,-9.85684,-6.50819,-8.64707,-7.84529,-9.98119,-25.9555,-30.5341
9,2000,72,653,244.733,153.752,1.99576,0.132365,-8.52252,-11.5756,-11.3703,-12.5079,-6.20957,-6.56672,-10.2067,-17.4585,3.08952,-3.90226,-10.245,-6.23407,-13.5497,-8.92463,-5.783,-7.42947,-7.47775,-9.89252,-25.5533,-33.267
10,2200,95,890,373.967,226.281,1.96913,0.235216,-10.1949,-12.1683,-10.956,-12.4622,-6.0435,-9.28309,-10.063,-16.6277,4.20273,-3.37327,-11.7573,-7.23489,-11.9606,-8.24896,-5.4664,-7.66755,-7.53177,-9.44081,-23.7737,-36.7049
11,2400,86,1230,417.733,294.763,0.413587,0.919911,-11.5187,-12.0647,-10.6808,-12.812,-6.02365,-9.25172,-11.2546,-16.3692,2.43825,-5.27357,-12.1924,-6.41585,-12.3112,-9.53881,-6.07206,-8.08232,-6.67978,-10.9803,-22.9879,-38.4655
12,2600,82,1893,677.7,493.312,-0.086852,0.258795,-10.7696,-13.3816,-10.7815,-13.9308,-8.73007,-10.0325,-10.7457,-16.8761,2.76273,-5.81711,-10.0825,-5.57725,-12.7131,-10.0433,-6.62524,-9.56312,-6.98771,-11.4156,-20.4551,-40.2117
13,2800,82,2217,730.867,514.707,-1.75817,0.74531,-11.7891,-13.9734,-9.097,-14.7154,-9.16904,-12.3866,-10.3164,-17.9567,3.13523,-6.43179,-11.0876,-8.04725,-14.1589,-11.2218,-6.77457,-9.05891,-7.46878,-9.65422,-18.5744,-42.1731
