generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21
0,22,0,4,0.833333,1.20583,-4.44483,1.57356,-4.45422,-2.59926,-1.52924,-1.49994,0.446056,-0.00581651,-3.3186,2.83138,-2.12044,3.82648,1.04652,-4.5572,-2.58428,1.15064,-4.33574,2.60928,-3.33145,-1.44273,-4.38702,-0.669589
1,44,0,3,0.366667,0.808717,-3.12709,0.186862,-6.75799,-1.7134,-2.03264,-3.02284,-2.31297,-0.11999,0.0302381,-1.14603,-5.23128,2.64942,1.57437,-9.50953,-8.41934,0.801485,-2.89866,5.68296,-1.28827,0.588072,-2.21286,-1.93298
2,66,0,9,2.43333,2.26949,2.15473,3.63098,-5.89551,-5.60482,-2.2344,-2.65968,-4.75427,-4.9479,1.20512,-1.93902,-6.1358,3.33223,0.177068,-2.6534,-12.3358,5.97302,-2.03985,5.21793,-0.326745,-6.1239,0.0632791,-2.33726
3,88,0,12,3.13333,3.18112,3.66646,1.17519,-5.3337,-2.28683,-2.0725,-6.91374,-4.62348,-6.03416,-0.101921,-5.11278,-6.85938,5.00661,-2.46193,-8.00928,-11.6178,3.79781,-0.788399,5.02341,0.755043,-7.1226,-2.42874,-1.65202
4,110,0,5,1.66667,1.49328,0.871892,3.42502,-6.58961,-1.29264,-2.71621,-8.14669,-5.70838,-7.50614,-2.42872,-2.06006,-6.84841,8.47223,-3.1643,-8.90556,-15.5289,2.65777,0.264546,3.52614,0.608469,-9.62619,-0.860101,-2.00952
5,132,0,6,1.23333,1.38174,0.577638,-3.42386,-5.83858,0.621129,-4.25808,-9.68531,-6.15737,-5.28456,-2.36216,-6.82774,-7.35519,11.8943,-0.729628,-9.30451,-14.0087,2.75427,-2.03042,6.3252,-4.4321,-10.7132,-1.25343,-3.95811
6,154,0,7,1.6,1.84951,-2.7017,-0.383119,-4.27486,1.30018,-2.84673,-11.5535,-3.56129,-5.7107,-1.24058,-6.83996,-9.35231,11.9099,0.119023,-9.66168,-15.6782,3.01883,-2.5483,5.62391,-3.77544,-10.4767,-0.388852,-2.84433
7,176,0,6,0.866667,1.4077,-4.55144,5.33276,-4.4593,1.39175,-0.499793,-14.4202,-5.3288,-5.49756,0.203727,-6.81858,-14.6885,14.7119,1.14298,-15.7052,-10.0017,4.80117,0.210483,5.63645,-3.64434,-9.97489,-0.685883,-2.67424
8,198,0,5,1.23333,1.38174,0.0428827,4.51524,-6.2657,0.334929,-3.98374,-13.2296,-5.35595,-5.14165,-0.0646275,-8.27861,-16.973,15.7835,0.539895,-17.9109,-10.0004,2.84446,-0.462704,3.8739,-4.77991,-7.42322,-1.1188,-1.11202
9,220,0,8,1.96667,2.22033,-0.806637,5.78131,-5.68408,-1.11618,-4.55441,-14.1408,-4.38759,-5.7472,1.43435,-9.10797,-17.633,15.2769,0.300131,-17.4795,-11.5227,-0.419725,1.8234,5.13878,-4.14135,-8.11274,-0.546943,-1.49724
10,242,0,6,1.56667,1.45468,6.57318,5.59806,-7.45672,-0.583941,-2.61039,-13.7077,-5.66004,-6.35287,-1.49509,-9.08744,-14.8571,14.7066,1.45468,-14.1872,-11.972,-5.69582,2.33099,5.35965,-3.01261,-9.09346,-1.24009,-1.30569
11,264,0,7,1.8,1.901,5.45723,4.5044,-11.6258,-2.12025,-2.06848,-13.7164,-4.91931,-7.16133,-3.637,-15.8634,-14.9259,15.1671,2.98871,-12.3414,-12.381,-7.46005,0.583272,4.38633,-4.09293,-12.8224,-0.748634,-1.5451
12,286,0,8,2.06667,1.79911,4.39177,2.85178,-11.8231,-3.03257,-5.56818,-13.9994,-5.89685,-7.7153,-2.33759,-14.0553,-12.7438,15.455,3.41744,-13.4814,-11.5768,-7.66362,3.67098,5.67351,-1.42552,-15.1046,-0.211634,-2.25138
13,308,0,6,2.13333,1.88887,2.88652,3.82229,-13.6483,-3.18958,-10.9287,-14.2652,-4.97473,-8.58711,-1.82413,-14.9695,-11.9067,14.3294,5.99345,-15.2934,-13.2141,-8.16436,6.99933,4.38505,0.339593,-13.6052,1.54191,-2.20303
14,330,0,8,2.8,2.17192,6.07733,3.3148,-13.9023,-3.79463,-11.0052,-15.596,-5.32423,-7.03431,-2.21354,-15.7851,-10.7755,14.2361,5.8367,-19.0149,-16.0336,-11.3674,7.26883,4.07998,-2.25766,-11.3869,0.287152,-3.94132
15,352,0,10,3.8,2.85754,8.05024,5.46194,-12.9248,-3.92949,-14.4758,-14.9523,-7.45596,-8.1033,0.295383,-15.8461,-8.91126,13.236,3.2886,-20.3796,-16.3939,-10.5763,6.40013,1.22116,-0.0842016,-12.1109,0.606661,-5.78879
16,374,0,10,3.76667,2.56882,7.71341,6.93638,-12.3298,-4.08526,-15.7435,-13.6396,-5.94656,-7.19142,3.29035,-15.3926,-10.0421,11.7927,2.56293,-21.2011,-17.7085,-13.4436,6.84546,2.77394,2.31629,-12.2183,-1.31514,-6.46121
17,396,0,16,6.06667,4.63817,6.8353,6.84277,-12.8017,-2.94839,-18.2746,-12.8366,-5.97217,-3.63461,5.64678,-15.7225,-8.08145,13.3167,-1.98467,-20.2405,-19.3521,-12.6406,5.78344,2.29298,2.51174,-10.2896,-4.66734,-6.91054
18,418,0,19,6.66667,4.10495,1.17025,5.78224,-12.4999,-3.75226,-23.6575,-14.3004,-5.15849,-3.6033,5.42412,-15.9021,-7.99741,9.30599,-0.312323,-19.4733,-17.6823,-12.7789,6.90421,0.508469,0.426572,-12.8135,-4.51654,-8.99359
19,440,2,18,7.63333,4.31903,0.0472815,4.21989,-10.2611,-3.72043,-25.6356,-23.0778,-5.2761,-3.50521,3.81308,-15.0313,-8.0891,10.258,-2.57888,-20.0792,-17.3544,-12.1672,7.20081,-1.06288,-2.09269,-9.86346,-4.78346,-10.552
20,462,1,17,6.66667,3.70771,2.33958,5.28193,-9.64587,-5.84162,-24.0048,-23.3632,-6.28405,-4.9388,2.36315,-11.4245,-7.64208,10.3788,-1.96118,-17.8448,-17.6809,-10.2974,7.03587,-2.54299,-1.4142,-12.5083,-6.70913,-9.05766
