generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,1,0.1,0.305129,-1.66747,8.43894,-19.745,8.4554,14.1702,5.48266,-8.9106,-7.19722,-3.21304,1.16599,-7.12693,-9.46563,-9.96724,8.51982,-4.26147,4.08531,8.61045,-9.55964,-1.79341,-0.280722,-2.86114,4.64552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1,26,0,2,0.1,0.402578,-0.328432,12.2665,-19.7095,9.97017,14.5377,6.25785,-7.47709,-5.89977,-4.94561,3.3002,-2.48675,-6.63188,-11.4567,7.72759,-6.67479,6.46462,7.20332,-9.70144,-0.930038,-0.826382,-0.314759,3.47754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,39,0,1,0.0333333,0.182574,0.703178,13.6864,-18.5136,6.43869,18.9706,9.64193,-10.615,-8.55198,-3.68546,5.70906,1.39736,-5.26751,-10.6491,8.88621,-5.83321,6.03299,8.42298,-7.96259,-0.584607,0.168917,0.637837,4.54258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,52,0,1,0.0333333,0.182574,2.14481,15.4224,-22.0195,8.59652,19.4983,10.1939,-7.59252,-11.711,-3.30081,5.8985,2.53238,-5.31394,-12.6876,9.17488,-5.07576,9.38326,5.64725,-7.42762,0.024939,0.318227,4.79671,6.65871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,65,0,2,0.1,0.402578,0.622055,15.5014,-24.9248,9.3119,17.5667,9.61994,-6.40114,-14.7089,-0.272732,2.70748,3.79832,-4.01744,-15.4375,10.7977,-6.64186,7.63103,1.50889,-6.19859,1.00249,-1.98181,4.05675,6.96092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
5,78,0,3,0.3,0.651259,2.97718,16.7462,-22.719,7.52068,16.5718,11.0742,-5.99282,-16.6903,0.663921,1.33641,2.62606,-5.31819,-12.8355,10.3574,-6.95272,7.25677,0.619302,-8.00975,0.166481,-1.19608,1.92017,0.760871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3
6,91,0,2,0.4,0.621455,3.13885,18.8786,-23.5877,7.54996,16.7573,6.18896,-3.81348,-16.8902,1.33901,0.405079,0.2574,-7.46605,-10.8003,10.2912,-5.22078,9.57194,1.61775,-8.75944,-0.585952,-0.809327,4.33994,-3.5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2
7,104,0,3,0.466667,0.899553,1.06145,19.5358,-22.5954,7.16017,17.4398,5.80134,-2.04627,-15.7287,2.95714,1.02303,-2.96123,-9.4125,-11.6764,10.7617,-1.77185,7.39525,-0.0127572,-7.90587,-1.28142,2.81172,5.36112,-6.27363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,3,3
8,117,0,4,0.333333,0.802296,1.61247,22.148,-20.0418,6.51763,13.6908,4.5242,2.74154,-14.142,3.09807,-1.39432,-2.74941,-7.24788,-9.80669,8.30227,-2.62239,9.84001,-1.48404,-5.56555,-3.83344,3.45046,4.94021,-6.84373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4
9,130,0,3,0.633333,0.927857,0.6943,21.5137,-18.2832,8.71331,12.1927,4.99792,3.12563,-15.0839,3.83492,0.684392,-2.78379,-6.33041,-7.73593,7.34007,0.329549,7.17651,-1.51066,-3.95049,-3.53538,-2.62666,6.23616,-3.24796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3
