generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,3,0.8,1.03057,-6.98594,-15.1986,-3.69181,-12.8505,2.3189,-1.42097,9.23685,1.35109,-3.0451,-7.72608,-3.45501,-13.3363,-1.11439,-2.23933,-4.76826,-1.22035,-0.669069,-1.77391,0.703226,-7.27479,18.4767,-2.34763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,3,3,3
1,26,0,8,1.43333,2.0957,-3.86003,-14.1021,-1.44777,-11.42,5.19823,0.763687,6.48188,-0.735824,-4.42914,-9.0339,-6.44688,-10.1919,-1.43046,-4.0197,-4.00822,-3.72555,1.23635,-2.99355,-1.53055,-6.65022,22.5941,-4.6714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,3,3,4,4,4,5,5,8
2,39,0,5,1.03333,1.29943,-3.15874,-12.514,-0.682202,-7.73042,7.42535,-2.49877,6.46473,-0.6401,-5.19933,-7.42502,-6.92442,-11.7927,-3.38831,-5.32074,-2.42082,-1.38192,-1.27357,-6.80801,-3.03793,-6.29272,22.4562,-3.19135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,4,5
3,52,0,6,1.9,1.6887,-3.31311,-12.1318,-0.553301,-7.6979,6.08773,-2.73561,5.52539,-1.1199,-5.39962,-6.39724,-10.3335,-14.5488,-2.90409,-3.73403,-0.875565,0.452714,-2.35355,-4.46432,-4.68048,-5.61845,24.0425,-4.458,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,5,5,6
4,65,1,8,3.53333,1.92503,-3.65614,-12.9334,2.97665,-8.76411,6.83056,-0.277821,6.60024,-0.112678,-6.81803,-7.4298,-8.49062,-14.7952,-3.43399,-5.38965,2.72448,1.77886,-4.29357,-3.92868,-4.36886,-7.24145,26.6959,-5.93256,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,5,5,6,8,8
5,78,0,9,3.23333,2.0957,-4.69842,-4.83157,-0.271467,-12.5362,5.58103,1.96963,6.50398,-3.84404,-7.98342,-6.16409,-10.5941,-14.5348,-3.36593,-6.17739,5.0023,0.623679,-6.59197,-3.37449,-4.36385,-6.02919,23.4901,-6.81846,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,5,5,5,5,6,6,8,9
6,91,0,8,2.36667,2.29667,-6.85924,-5.22041,-3.0193,-14.9857,7.89785,2.52496,8.13333,-2.5477,-7.76248,-8.05045,-11.8819,-15.7757,-2.05872,-6.57982,6.76199,-0.15828,-3.56209,-1.81092,-3.93052,-4.24664,25.2442,-7.41626,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,5,6,6,7,8
7,104,0,7,2,1.53128,-7.24706,-5.34052,-2.08231,-13.3015,11.7183,3.34813,8.70757,1.81528,-5.36843,-9.97515,-13.2224,-18.628,-1.09569,-7.44827,6.70098,1.14323,-4.96859,-6.33138,-1.12846,-3.49912,23.6167,-7.92982,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,4,5,7
8,117,0,8,2.7,1.85974,-8.8847,-4.70196,-2.08948,-8.9733,10.1431,4.2052,8.5948,0.638833,-4.10702,-8.24352,-14.3827,-15.458,-2.83316,-8.04287,6.92372,4.12146,-5.3501,-7.17147,-2.60155,-2.98003,21.3753,-9.84494,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,5,8,8
9,130,0,7,2.83333,2.01859,-7.79306,-4.95468,-1.72862,-12.5597,7.68159,1.76075,5.43858,-1.32493,-3.20571,-7.37773,-12.9836,-16.6304,-4.71135,-6.45262,5.90995,3.29394,-4.0224,-11.1066,-2.56271,-2.22588,18.2476,-7.99268,0,0,0,0,0,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,6,6,6,6,7
10,143,0,8,3.56667,2.20788,-11.0646,-4.10833,-3.61978,-11.5472,5.59547,4.28149,7.31269,-2.53014,-3.79225,-11.6956,-15.1922,-18.1133,-4.73926,-5.21331,4.50583,1.16684,-1.63485,-11.7709,-5.07268,-3.30217,19.4773,-10.0751,0,0,0,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,5,5,5,5,5,5,5,6,6,7,7,8
11,156,0,13,3.8,2.92905,-9.97998,-5.07247,-5.34251,-12.6077,9.27588,3.91997,7.66752,0.173536,-3.79317,-13.565,-15.3041,-17.2638,-6.2794,-5.27986,6.39505,-0.885705,-6.12645,-9.03964,-9.12132,-2.28577,21.3684,-13.0396,0,0,0,1,1,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,6,6,6,7,11,13
12,169,0,13,3.06667,2.91173,-11.1721,-6.73144,-5.36337,-14.415,9.07335,-0.241672,7.15876,-0.725409,-2.56679,-12.8168,-14.892,-16.199,-5.79682,-6.40263,4.3079,1.43467,-3.1783,-11.8051,-10.8409,-1.04035,17.7282,-13.7118,0,0,0,0,0,0,0,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,5,5,6,6,7,8,13
13,182,1,16,4.46667,3.07081,-13.1369,-7.47865,-5.28904,-12.8962,5.35624,-0.555161,6.58049,-0.787746,-2.98791,-11.1553,-12.8487,-15.9642,-6.36725,-3.94498,4.54566,3.07326,-2.23379,-13.9519,-6.63488,-1.75976,20.2071,-13.6768,1,1,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,5,5,5,5,6,7,7,8,8,9,16
14,195,0,14,5.1,3.24143,-13.8725,-9.46615,-6.8007,-13.4312,2.426,-1.15462,4.75547,1.5172,-2.1407,-12.623,-13.3995,-16.4464,-4.76145,-3.50913,3.31534,4.07198,-3.29917,-12.3627,-6.02471,0.543454,18.6529,-15.204,0,0,1,1,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,7,7,7,7,8,10,13,14
15,208,0,13,5.2,3.2099,-12.145,-9.25113,-7.68903,-10.4606,4.39992,-4.26664,2.43015,1.15772,-1.63587,-12.7609,-14.0153,-15.8495,-3.50229,-5.12727,3.57705,4.62867,-2.02555,-12.8505,-3.40837,-2.06742,19.8736,-14.9147,0,0,1,2,2,3,3,3,3,4,4,4,4,5,5,5,5,5,5,5,6,6,6,9,9,9,9,9,12,13
16,221,0,12,3.96667,2.49805,-10.9015,-12.967,-9.76407,-11.214,8.03298,-5.00499,1.34417,1.25602,-1.6883,-10.7118,-16.5746,-17.4133,-7.48745,-3.43492,2.86385,7.27613,-1.49329,-13.1955,-1.40553,-3.82555,20.8348,-13.885,0,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,5,5,5,6,6,6,7,7,7,7,12
17,234,0,12,2.43333,2.76285,-7.59507,-14.698,-5.7836,-15.3307,9.13514,-4.37411,1.22034,2.72684,2.6883,-11.1735,-15.101,-18.0568,-8.10592,-4.36365,5.12923,7.59868,-0.353409,-12.498,0.0905309,-5.87496,22.6709,-12.7426,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,5,6,7,7,12
18,247,0,10,3.26667,2.18037,-6.89468,-10.6744,-8.11293,-14.8043,8.92693,-3.54348,2.53442,1.67815,2.26768,-11.1913,-15.7927,-15.0096,-7.72789,-4.80074,7.92345,8.21611,3.21587,-8.65916,-1.93693,-6.46725,21.0864,-12.8102,0,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,5,5,5,7,8,10
19,260,0,7,3.56667,2.17641,-4.50977,-11.5721,-7.86371,-12.6398,11.7258,-2.35529,4.54652,-1.20374,0.383132,-13.9538,-16.0425,-14.1862,-7.85078,-7.14877,7.6397,10.5639,2.43832,-10.6762,-1.78564,-4.93329,23.259,-14.2529,0,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,6,6,7,7,7
20,273,1,12,4.56667,3.20219,-0.657486,-8.12114,-9.28261,-10.5876,11.7979,1.3877,3.4974,-2.74126,-0.594282,-13.632,-16.8554,-16.1709,-8.50068,-6.91871,8.21545,11.941,-1.99817,-10.3127,-2.34362,-6.34056,22.8041,-17.8303,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,4,4,4,5,5,5,7,7,7,8,8,8,11,11,12
21,286,0,13,3.1,2.61758,-2.58328,-7.18433,-9.67714,-11.0217,11.8586,4.30858,0.268594,0.500674,-0.60638,-13.7704,-18.5519,-17.2787,-5.6738,-8.20505,9.29334,10.9453,-6.54359,-8.81064,1.20165,-8.48242,20.9192,-18.3415,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,5,5,7,8,13
22,299,0,12,4.63333,2.72262,-2.99688,-10.818,-8.24464,-15.8944,14.8052,5.03291,-0.448849,-2.22219,-3.98686,-14.5482,-17.1775,-17.2394,-5.10352,-8.30117,11.9541,10.3683,-4.90915,-7.84152,-0.921281,-4.0726,22.3051,-17.9372,0,1,1,1,2,2,3,3,3,3,3,3,3,4,4,5,5,5,6,6,6,6,7,7,7,7,7,8,9,12
23,312,0,10,3.96667,2.73525,-3.8317,-13.1252,-8.7409,-14.3574,16.4833,5.45328,2.85185,-0.0655318,-1.48143,-12.9325,-16.2309,-15.926,-7.55022,-10.6656,12.5428,9.26314,-6.69317,-6.46393,-1.06966,-5.48667,20.77,-18.4849,0,0,0,0,1,1,1,2,2,3,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,6,7,7,10,10
24,325,0,9,4.43333,2.01175,-6.96595,-13.0212,-10.4281,-13.7513,15.0216,7.81008,5.04093,5.38941,-3.19421,-15.7273,-16.8984,-14.436,-9.09143,-10.1176,11.5367,8.09069,-2.34452,-8.26439,-0.362973,-4.17066,20.0312,-18.1157,0,0,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,8,9
25,338,1,11,4.16667,2.62722,-6.0925,-12.6436,-9.56021,-14.9256,18.1086,6.77898,4.58328,3.43985,-6.45843,-14.7324,-15.8927,-18.8033,-9.00195,-11.278,14.0131,6.97075,-2.94146,-7.44995,-0.112872,-6.36264,17.2051,-18.7824,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,5,5,6,6,6,7,7,7,7,8,8,11
26,351,0,11,4.86667,2.41737,-5.20664,-15.2947,-10.9984,-13.4531,15.7313,3.26647,5.11323,1.90016,-5.55496,-12.1856,-16.6751,-19.4418,-8.5774,-10.5673,11.8811,5.65624,-3.02993,-10.6424,1.78425,-2.32772,17.5169,-16.7547,0,2,2,2,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,6,6,6,6,7,7,8,8,8,9,11
27,364,1,18,5.36667,3.26405,-3.0166,-16.8914,-14.7416,-16.8337,13.8962,3.26039,7.1434,1.60502,-5.04094,-10.559,-15.2348,-17.6105,-9.10095,-11.4406,13.9099,4.80149,-5.12447,-11.5082,-0.0981743,-3.49109,15.4526,-15.7065,1,2,2,2,2,3,3,3,4,4,4,4,4,4,5,5,5,5,6,6,6,7,7,7,8,8,8,9,9,18
