generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,12,3.03333,2.98829,-0.396963,-20.9619,-17.0658,0.956326,-17.6829,0.917635,2.34009,-12.1741,10.2662,-11.9672,-5.25901,12.1517,19.7858,-4.05649,-4.37736,-11.444,-13.2523,9.09885,2.24209,-6.16404,-7.77922,-22.8717,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5,5,5,6,7,8,9,12
1,26,0,7,1,1.72207,-2.89468,-20.4234,-18.5584,1.80288,-20.4338,2.80805,4.59095,-11.7828,9.55979,-13.3098,-2.12321,11.6264,20.8086,-3.86839,-4.45496,-14.7033,-14.6694,8.96963,5.79802,-3.91998,-10.0456,-29.6334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,3,4,5,7
2,39,0,11,3.43333,3.23433,-0.478266,-18.5079,-17.2671,1.68172,-19.4358,-0.438368,1.348,-9.90472,6.62838,-13.3695,-3.86707,11.0207,20.5559,-1.89056,-5.27981,-12.7799,-11.4841,6.809,9.16838,-2.8547,-7.54203,-32.9077,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3,3,3,4,4,4,4,4,6,6,6,7,8,8,11,11
3,52,0,14,4.46667,3.6928,-4.45811,-20.9111,-18.2083,-3.21556,-14.6715,1.14258,-0.843489,-12.0052,7.83715,-12.2956,-3.22941,10.9832,22.4761,-4.11513,-5.42838,-15.451,-11.8791,4.47138,13.2204,-1.21074,-8.2926,-36.7133,0,0,0,0,0,1,1,1,2,3,3,3,4,4,4,4,5,5,5,5,6,6,6,6,6,7,9,11,13,14
4,65,0,15,4.6,4.03946,-3.32854,-19.0531,-18.1993,-5.30755,-16.0259,0.515258,-0.737527,-11.8909,8.68986,-13.9563,-5.16866,10.3461,18.2498,-1.81082,-1.43517,-14.4197,-12.654,3.24237,12.5817,1.87195,-6.03633,-37.8918,0,0,0,0,0,0,1,1,2,3,3,3,3,4,4,4,4,5,5,5,5,6,7,7,8,9,9,11,14,15
5,78,0,23,3.8,4.91584,-1.52796,-19.4343,-17.3103,-7.36853,-17.2507,-0.198909,2.784,-14.1318,9.66387,-12.8189,-7.30687,9.27992,19.1312,-0.0373534,-3.24193,-13.2791,-15.2772,1.55278,13.7884,3.11552,-5.47281,-36.1807,0,0,0,0,0,0,0,0,0,1,1,1,1,2,3,3,3,3,3,4,4,5,6,6,6,8,9,11,11,23
6,91,0,11,3.3,2.71839,-0.524124,-19.8539,-17.0348,-8.42539,-18.0162,0.514054,2.87316,-11.3351,11.1397,-12.0589,-6.41361,7.05496,18.3403,1.25894,-2.95999,-13.3463,-12.8335,-1.78283,11.352,3.4642,-4.46031,-38.5427,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,5,5,5,6,6,6,6,7,7,11
7,104,0,15,5.4,3.63508,-3.97413,-19.4498,-17.3705,-10.5369,-19.0827,2.43764,3.66036,-6.71106,9.41378,-12.0911,-7.37958,7.3598,19.7622,-3.35147,-3.46568,-12.4314,-13.3833,-0.727853,9.19082,2.29314,-4.14311,-41.3024,0,1,1,1,2,2,2,3,3,3,3,3,4,4,5,5,5,6,7,7,7,7,8,8,9,9,10,10,12,15
8,117,0,19,5.06667,4.68257,2.10128,-21.8656,-17.5707,-14.2825,-16.6972,1.78543,1.23831,-6.09918,10.382,-12.5133,-4.31417,8.6175,19.4278,-3.69968,-4.48368,-11.9392,-12.6663,-1.11835,8.47349,3.07979,-0.867392,-38.7405,0,0,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,5,6,6,6,6,6,6,7,8,13,14,15,19
9,130,0,11,2.86667,2.97962,8.11186,-22.1421,-14.8829,-15.2013,-12.3036,2.27383,2.21139,-5.65272,8.57874,-12.0915,-0.784021,7.19151,20.2238,-4.28926,-4.02839,-15.1727,-11.0285,-1.94696,7.1347,4.5867,-1.8041,-40.4301,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,4,5,5,5,5,5,7,7,7,7,11
10,143,0,23,6.6,5.76912,9.74667,-24.9674,-17.2335,-15.9602,-13.0388,-1.41687,1.30093,-7.11676,8.24356,-10.7811,1.34171,6.17687,19.0697,-4.372,-5.02726,-12.8046,-12.1135,-0.727232,5.83291,4.37927,-2.34898,-41.5976,0,0,0,0,1,1,1,1,2,3,4,5,5,6,6,6,6,6,8,8,8,9,9,9,10,13,14,16,18,23
11,156,0,21,7.7,6.20984,13.5652,-21.9359,-16.8086,-15.5703,-11.8496,-1.68156,3.08181,-7.26847,7.77296,-9.5531,-1.29089,4.45444,22.1433,-3.53976,-5.53552,-13.832,-8.84242,-0.35707,7.39334,0.863269,-4.61463,-40.0039,0,0,0,1,1,1,3,3,4,5,5,6,6,6,6,6,7,7,8,8,8,10,10,11,13,18,18,19,20,21
12,169,0,14,4.16667,3.79731,10.5179,-24.3129,-15.1816,-14.0731,-10.7584,-1.26511,5.11557,-7.16827,5.62885,-5.74697,-0.725548,1.0942,21.2302,-0.816171,-5.16345,-18.9996,-7.89559,1.55099,7.62322,1.39566,-5.88476,-40.3005,0,0,1,1,1,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,5,5,5,7,7,8,10,11,13,14
13,182,0,19,5.4,5.2889,8.78631,-27.3651,-18.0134,-14.1664,-14.8423,-2.21025,4.78108,-3.4453,6.19613,-0.679194,-0.658206,-2.53269,22.3789,1.83093,-3.12203,-20.3419,-8.17482,0.87234,9.59003,-3.84748,-5.69483,-37.8966,0,0,0,1,1,1,1,1,1,1,1,1,3,4,4,4,5,5,6,6,6,8,8,9,10,12,14,14,16,19
14,195,0,23,5.26667,5.77111,12.1458,-28.2823,-21.0499,-16.8034,-18.2344,-2.59343,4.91046,-7.00226,8.10225,-2.92115,-1.47773,-4.64895,18.9986,3.10161,-4.48598,-20.5839,-8.19173,-0.0799027,7.08904,-5.04217,-8.18198,-41.9401,0,0,0,0,0,1,2,2,2,2,3,3,3,3,3,3,4,4,4,4,5,6,6,8,8,12,13,14,20,23
15,208,0,14,4.26667,3.27933,12.7682,-30.1664,-20.1797,-18.5781,-19.3343,-3.74583,6.39118,-3.45513,6.28635,-3.55354,-2.1799,-4.02128,16.5663,5.54807,-4.54272,-21.7205,-8.34963,1.47628,10.2218,-2.35203,-5.55379,-39.5157,0,0,0,1,1,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,7,8,9,10,10,14
16,221,0,15,6.96667,4.86708,12.3275,-33.5288,-19.8743,-15.1302,-21.3848,-6.88972,4.76988,-2.1629,5.27198,-7.24291,-3.8597,-7.00832,16.2807,3.43388,-3.92232,-19.9472,-6.71007,-0.345031,10.7003,-2.39167,-7.09869,-36.9252,0,1,1,1,2,2,2,2,2,3,4,4,5,5,6,7,8,9,9,10,10,11,11,11,12,13,14,14,15,15
