generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,1,0.0666667,0.253708,-8.81489,3.24601,-10.7385,-11.5725,-2.19795,21.3566,1.234,-3.51178,-3.40666,5.20073,22.7369,9.83382,-1.24192,1.94979,-8.62107,6.51849,4.791,4.96432,-18.2584,1.52081,13.9433,10.6411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,26,0,2,0.1,0.402578,-11.0787,5.88232,-11.4283,-11.3339,-0.481254,22.5556,-0.683778,-2.58029,-3.45579,6.42478,23.0456,10.9117,-1.55293,2.87289,-5.26588,8.32033,1.54501,3.31205,-18.8705,0.283888,15.1216,7.83655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2,39,0,1,0.0333333,0.182574,-12.1638,8.25739,-10.9209,-9.60979,-0.724001,20.0187,-0.933504,-4.96037,-4.07754,7.89827,22.4321,10.6334,0.129621,8.05177,-2.59804,10.1317,0.680026,5.84315,-20.3045,-0.810241,13.9207,8.29661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,52,0,1,0.0333333,0.182574,-13.1959,7.20987,-8.52553,-8.09497,0.0196179,22.7513,-0.619209,-6.24007,-7.62073,10.411,23.8857,12.9406,1.71945,9.70363,-3.95124,8.24341,-0.102586,4.3863,-22.2333,-2.24158,12.6783,5.34877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,65,0,1,0.166667,0.379049,-17.3343,6.59975,-8.70388,-8.11961,1.43587,24.8804,-2.08142,-7.42371,-8.87195,11.0451,25.9486,10.8049,0.68761,10.6563,-3.41754,10.3884,-1.03382,0.627624,-19.538,-1.37214,14.4963,4.68476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5,78,0,1,0.133333,0.345746,-16.4498,6.91762,-6.0655,-8.3129,1.9102,22.4705,-1.00257,-10.1343,-4.61022,7.75131,25.184,11.7565,-1.66818,10.6521,-3.59518,12.4959,-1.51779,1.06295,-19.6432,-2.86267,15.1711,4.80566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6,91,0,2,0.3,0.534983,-16.8691,6.36063,-7.92379,-6.67918,6.44431,23.6447,-4.54705,-7.79325,-6.00924,5.79043,23.14,11.0097,-2.93857,8.84961,0.0747214,11.7015,-7.88315,0.293623,-22.202,1.46081,14.0428,2.42587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
7,104,0,2,0.4,0.563242,-16.2239,5.93969,-6.2758,-5.125,4.94955,21.5219,-7.1093,-10.7838,-2.52504,2.87048,22.6248,11.955,-3.7023,7.77108,-3.58995,12.3102,-6.35069,-1.49734,-22.3517,0.198389,12.8959,3.15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2
8,117,0,2,0.166667,0.530669,-18.1209,8.56164,-4.93617,-3.87174,8.28259,21.9315,-2.70083,-9.29221,-5.11757,0.710842,22.5404,11.6918,-6.50276,9.79529,-4.86377,13.6858,-6.62863,-0.413398,-19.6334,0.391949,10.8812,8.35855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
9,130,0,2,0.166667,0.530669,-20.7453,9.62147,-7.28079,-4.91242,6.31079,22.4235,-2.61501,-8.18966,-6.42515,-0.598747,25.7549,10.1857,-6.01613,9.99784,-7.7887,15.0067,-5.33811,-0.775137,-19.5373,0.29766,9.44958,5.43026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
