generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,13,0,2,0.466667,0.681445,3.33825,7.94817,-14.5813,-9.25915,-0.721423,1.41876,-4.77674,4.35835,16.5098,-0.972903,-2.96918,1.61217,-6.27433,0.494303,12.8757,-0.310363,3.64142,3.56139,-2.35985,-5.74151,3.95751,-12.9396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2
1,26,0,5,0.733333,1.17248,0.86026,7.18965,-13.9662,-9.40117,0.503807,0.52704,-7.41394,8.73245,17.724,-1.26479,-5.41026,3.00843,-7.98552,-0.210972,12.2743,1.90031,5.55614,3.78902,-2.69884,-4.17162,4.61475,-13.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,5
2,39,0,3,0.733333,0.980265,2.03195,5.59911,-15.7915,-9.53971,4.01996,-1.60469,-3.2755,9.51208,17.029,-2.31027,-3.34499,4.33638,-8.47307,-2.96189,14.6072,3.61552,5.93234,3.04068,-0.744445,-4.30119,2.89504,-14.5804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3
3,52,0,9,2.46667,2.51524,2.27235,7.48138,-12.9759,-8.98187,0.0890886,-2.47487,-1.06896,9.22714,16.0272,-3.29135,-1.46432,5.24427,-10.3173,-1.07248,14.4333,-1.13829,2.92553,2.76664,1.67839,-6.12588,6.67279,-12.3386,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,5,8,9,9
4,65,0,9,2.83333,2.46469,2.7068,7.01554,-12.6127,-8.40752,-0.904533,-6.49165,-4.20311,10.3955,16.2549,0.567603,-5.3487,8.63695,-13.2226,0.448105,13.7127,-1.99579,1.23336,7.48075,-0.340097,-6.31937,5.38631,-13.5267,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,8,8,9
5,78,0,7,2.13333,2.04658,4.56012,5.79741,-12.3283,-8.28665,0.277473,-4.04844,-4.6023,14.9163,12.7726,0.0655262,-4.72258,3.71684,-15.0775,3.03561,12.9421,-3.32411,0.0503067,5.11198,0.758839,-7.40191,3.87496,-12.4495,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,3,3,3,3,4,4,4,5,5,5,5,7
6,91,0,7,2.23333,2.14449,4.26831,5.9097,-11.7487,-10.1596,-1.6462,-4.43502,-4.19564,13.8644,13.6111,-0.963922,-5.14451,-0.96772,-14.9093,3.07902,11.3854,-4.72183,0.608671,7.6295,0.500289,-5.88236,2.09873,-13.3502,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,5,6,7,7
7,104,0,7,1.63333,1.7711,6.09542,2.54173,-9.4569,-10.649,-2.18751,-2.16959,-3.45437,15.8779,17.5786,-0.925023,-3.88028,-0.0303156,-12.6756,-0.0372907,13.2339,-6.66075,-0.622417,6.05088,1.8281,-7.81469,1.45661,-11.4382,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,5,7
8,117,0,7,2.66667,1.91785,4.86597,1.97049,-9.16236,-9.78794,-2.55954,-4.50961,-5.68554,15.0351,19.186,-0.727542,-6.12765,1.90258,-14.9842,0.706397,11.3704,-6.58527,0.835813,5.67102,3.14998,-9.03594,1.31757,-10.1542,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,4,4,4,4,5,6,6,6,7
9,130,0,11,2.3,2.29166,7.18241,0.505956,-7.38175,-13.4837,0.589876,-2.62698,-5.65011,13.9296,22.1285,-2.68398,-7.13992,3.46058,-16.9399,1.27526,10.8007,-5.70923,2.95009,3.08591,6.12836,-10.4972,2.57144,-10.5648,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,5,5,6,11
10,143,0,5,1.53333,1.75643,7.48194,-1.96837,-7.7567,-15.8978,0.826221,-2.41769,-6.50426,14.7713,21.686,-5.34009,-8.93,1.82266,-17.3649,5.11502,12.4864,-6.08085,7.36197,3.7746,7.6949,-10.271,4.87146,-10.5506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,3,3,4,4,4,4,5,5
11,156,0,6,1.3,1.53466,8.56108,-0.591457,-6.74903,-17.0844,-0.356915,-3.61422,-8.85505,12.8208,23.0523,-6.79528,-9.79706,0.810903,-16.6788,5.37897,14.1349,-9.22885,8.52262,3.80164,8.14457,-8.01012,4.61072,-11.5429,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,4,5,6
12,169,0,11,2.26667,2.66437,10.086,-0.201821,-5.18715,-18.9445,-0.651495,-6.11667,-9.15588,13.4883,25.773,-6.41337,-10.0095,1.4977,-14.1431,7.06852,14.5717,-14.0655,14.5201,3.37963,12.7294,-9.88844,4.00166,-9.24214,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,5,5,6,8,11
13,182,0,5,1.53333,1.38298,8.94912,-1.2749,-5.65386,-19.6298,-2.5395,-7.36914,-7.2492,13.8085,26.1028,-8.94399,-11.2641,2.61818,-12.7501,6.63192,15.309,-12.8781,16.3456,8.44961,14.4209,-13.4913,1.11518,-10.3584,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,5
