generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,5,0.7,1.1188,-2.86199,-1.08045,-0.293357,1.71905,0.737515,-0.538949,-2.59608,1.04658,-2.55954,-1.04075,0.402841,-1.68842,0.777688,-1.48831,-0.897601,0.019752,-0.805718,0.818564,0.531384,-2.59957,0.249981,-3.27587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,3,5
1,400,3,38,15.6667,10.2397,-3.09498,-1.51507,-1.38288,0.365643,0.822348,-0.567274,-3.8964,-0.24404,-2.91059,-2.79307,1.6526,-2.1221,-0.509248,-6.20101,-0.727335,0.181511,-1.39963,0.0232857,-0.00907441,-3.40313,-0.93378,-9.1072,3,4,4,5,6,6,7,7,8,8,8,9,10,12,13,13,15,17,17,19,20,23,23,24,24,26,31,33,37,38
2,600,11,235,79.9,50.9052,-0.498506,-1.88603,-0.117692,-0.271531,-0.761657,-0.485675,-5.67704,-2.54467,-5.06484,-4.9204,3.84489,-3.61078,-1.62889,-4.11871,-2.08883,-1.23942,-4.51785,-0.188468,-1.0619,-6.9188,-1.62166,-14.8886,11,18,24,25,26,30,39,47,51,52,55,55,58,72,72,73,74,76,84,91,94,104,110,114,123,124,136,137,187,235
3,800,24,629,175.3,124.761,-1.06757,-1.86115,-2.33191,-4.03141,-1.1711,-1.78511,-6.98701,-5.52444,-8.63923,-5.61982,2.03223,-5.34863,-4.66232,-6.90967,-4.74321,-3.84549,-7.9878,-2.6522,-1.31607,-6.80096,-1.40687,-21.4525,24,40,41,46,66,87,91,113,118,128,129,130,132,134,141,142,145,158,159,196,199,203,207,229,240,255,305,385,387,629
4,1000,57,436,184.333,102.672,-0.946006,-0.876956,-1.80348,-5.19513,-2.24417,-0.960434,-8.32344,-5.54062,-10.4148,-5.5414,1.44493,-6.36371,-5.30255,-9.47903,-8.19744,-5.25317,-13.0686,-6.29166,-4.49444,-9.37013,-4.71211,-26.0445,57,72,72,77,101,101,105,110,113,121,125,126,126,133,143,146,184,188,190,194,201,230,233,273,283,300,328,333,429,436
5,1200,65,898,353.5,256.136,1.89335,-0.849655,-3.94718,-8.16359,-5.36232,-3.28187,-7.63735,-5.56991,-11.0891,-7.34819,1.37028,-6.8601,-7.74588,-10.918,-8.73224,-6.79107,-14.8432,-10.8788,-6.29307,-10.6053,-7.27965,-28.3798,65,72,79,85,138,143,150,165,173,178,205,241,243,245,268,270,289,321,342,373,386,470,475,477,571,717,788,889,889,898
6,1400,36,530,252.233,146.715,3.48239,0.262903,-4.68869,-9.43511,-4.60906,-4.56825,-8.27926,-7.25094,-11.3185,-7.24379,1.52707,-9.08037,-8.10562,-12.4243,-11.5995,-9.77156,-15.7751,-12.892,-8.49892,-11.6046,-11.8075,-30.6472,36,66,73,88,121,125,127,144,145,151,155,165,166,181,192,223,236,244,272,281,349,384,418,430,432,444,451,469,469,530
7,1600,64,674,190.867,119.374,3.92464,-1.27371,-5.98499,-10.205,-2.18735,-5.29111,-11.5375,-6.48356,-10.9689,-8.28137,2.77566,-10.2739,-8.90205,-12.5554,-12.5819,-11.9045,-16.136,-15.5303,-9.93955,-13.3797,-14.4904,-32.941,64,84,85,89,92,106,108,111,123,145,147,148,150,158,163,164,164,166,169,173,190,219,236,240,267,292,311,321,367,674
8,1800,53,1234,252.833,222.877,2.23571,-2.01832,-5.08637,-12.0544,-4.49598,-6.95885,-12.7347,-3.0983,-11.1172,-7.8556,1.76256,-11.2275,-8.55489,-12.0734,-13.1137,-11.7402,-16.2032,-13.2746,-12.4862,-13.2682,-15.6222,-36.472,53,63,84,100,106,111,122,122,128,137,146,147,158,164,178,179,213,224,237,248,251,282,365,374,394,418,425,450,472,1234
9,2000,74,776,251.4,183.223,2.53835,-2.53753,-7.50837,-11.1411,-5.84552,-6.67338,-11.0202,-1.60888,-11.5526,-8.84842,1.8503,-10.5682,-9.55396,-13.7672,-14.5055,-12.1636,-16.3994,-13.5929,-12.9183,-14.5986,-15.8988,-39.7744,74,79,82,84,87,101,126,129,137,139,140,144,155,172,172,176,191,213,223,272,277,320,382,392,405,421,460,492,721,776
10,2200,42,1263,380.833,298.484,2.21649,-0.537221,-8.31452,-11.7804,-6.93144,-7.08358,-10.737,-3.41613,-11.8545,-8.41597,0.13509,-10.7347,-10.803,-13.6087,-16.3575,-12.6187,-14.6097,-15.2737,-11.1244,-14.786,-15.9351,-42.1908,42,87,94,115,123,127,150,152,205,232,236,243,254,257,268,293,295,305,324,335,430,459,500,519,723,760,809,904,921,1263
11,2400,117,1318,423.967,332.264,2.50014,-0.934397,-8.63098,-10.8128,-7.24359,-6.12825,-11.9683,-2.8979,-11.0946,-8.58851,0.215453,-11.2292,-11.0153,-15.3426,-17.0595,-12.932,-13.9928,-13.4425,-12.3679,-13.7942,-15.256,-45.0001,117,121,123,134,136,142,158,165,168,173,177,196,241,243,300,326,354,386,440,446,461,501,543,761,818,855,896,921,1099,1318
12,2600,86,989,374.133,222.536,4.23775,-0.289961,-9.30498,-11.8181,-5.81761,-6.40871,-12.1123,-4.56561,-11.9777,-10.1453,1.24735,-12.2931,-11.201,-15.978,-17.6326,-12.9095,-12.7725,-14.4661,-12.1864,-13.6006,-15.8191,-48.6223,86,109,133,135,135,162,187,189,190,192,203,312,321,328,350,364,366,377,380,428,443,444,506,529,601,637,694,710,724,989
13,2800,67,3078,857.3,767.402,3.793,1.18932,-8.87289,-11.7938,-6.67158,-7.32884,-12.2736,-3.59541,-13.3713,-11.2164,3.17809,-13.306,-11.2814,-15.229,-16.5998,-14.3046,-13.0483,-15.6655,-12.0085,-12.7324,-14.1876,-51.198,67,166,179,245,255,280,291,317,357,357,367,367,429,473,574,576,679,777,838,981,985,1232,1241,1349,1424,1429,1516,1851,3039,3078
14,3000,100,2915,1015.97,812.999,4.38222,1.512,-8.37105,-12.2642,-6.28668,-6.52425,-12.4839,-3.01637,-11.3864,-11.4728,2.43921,-13.0061,-11.6205,-13.2741,-16.5614,-14.7068,-13.306,-15.2661,-11.5212,-13.0017,-14.725,-54.1085,100,115,222,249,270,293,350,371,447,471,503,551,657,670,778,783,787,820,946,1028,1164,1238,1538,1715,2145,2208,2235,2309,2601,2915
