generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,44,10.8333,10.093,-1.62801,1.262,-2.7332,-0.0516451,-1.28733,0.274107,0.0352398,-2.17162,-0.740905,-1.21039,0.00414905,-1.8889,-1.0663,0.0616656,-0.198786,-1.97144,-2.88928,-0.941805,0.876263,-0.795521,-0.7231,-2.24243,0,1,2,2,3,3,3,3,4,4,4,6,7,7,8,8,11,11,12,12,12,12,12,14,15,22,24,29,30,44
1,400,4,97,35.4667,22.0716,-2.43188,0.673343,-5.60795,-1.80707,-0.788802,1.25548,-2.18235,-2.67516,-2.72229,-0.559386,2.19146,-1.12845,-0.786435,-1.59459,-0.21725,-2.21474,-3.7799,-1.43492,-1.12925,-0.878771,-0.175569,-8.27981,4,8,13,13,14,17,18,19,24,24,25,25,27,27,28,29,30,35,35,37,39,44,48,50,62,62,67,71,72,97
2,600,33,257,106.3,47.2485,-2.50201,0.128678,-3.8162,-2.35202,-3.45861,0.516941,-2.13365,-3.12407,-3.68932,-4.84633,2.89114,-4.2478,-1.42845,-6.47523,-0.922733,-4.5045,-5.34478,-1.54213,-0.369744,-1.62834,-0.4521,-13.3124,33,34,44,47,49,72,74,76,79,82,91,92,94,96,99,102,113,115,120,120,127,129,134,136,143,145,151,161,174,257
3,800,50,354,158.167,65.8902,-2.82998,-0.882537,-3.35922,-4.54831,-3.43342,-0.0403719,-4.62965,-5.80222,-4.80996,-8.09731,4.1049,-4.55732,-2.04983,-9.99702,-2.08821,-4.69865,-7.54487,-3.39224,-5.22542,-5.11794,-0.782168,-16.3692,50,65,86,90,90,101,101,109,116,125,126,134,137,140,143,160,163,165,168,179,189,193,195,197,200,205,241,247,276,354
4,1000,32,450,147,89.32,-2.54692,-0.92321,-4.15344,-6.01706,-1.27783,-1.11794,-7.21568,-6.53224,-6.72457,-9.48625,3.83735,-6.58299,-1.17883,-15.0283,-5.19976,-7.41251,-10.5196,-4.76971,-7.87011,-6.72777,-7.4277,-21.1831,32,47,57,62,79,81,85,86,87,90,95,100,104,105,106,114,121,125,156,189,197,198,204,212,213,230,258,260,267,450
5,1200,47,922,192.2,160.245,-2.81415,-0.463902,-4.40464,-6.22013,-3.90662,-2.51055,-7.17178,-7.00218,-6.41099,-10.8146,3.10867,-7.91289,-5.29069,-13.5328,-8.37313,-9.14415,-11.6928,-6.62117,-7.45454,-6.81519,-10.1429,-24.4515,47,61,76,96,103,107,114,121,122,123,127,137,139,140,148,148,151,176,183,188,189,190,198,206,216,272,297,340,429,922
6,1400,45,464,226.867,124.91,-2.60042,-0.484388,-6.45727,-7.35098,-5.90685,-2.40727,-8.56954,-8.46901,-6.56814,-10.2043,2.12233,-7.43576,-8.73645,-16.687,-9.04939,-9.83533,-13.1142,-9.05322,-7.87849,-7.62862,-12.5955,-27.739,45,69,75,76,84,87,90,97,117,138,168,169,205,205,220,226,246,258,268,273,281,282,320,320,376,386,400,423,438,464
7,1600,46,454,182.333,115.145,-2.11388,-0.173729,-7.58092,-6.98945,-6.85764,-3.17144,-8.78201,-7.99799,-6.54945,-11.1516,1.21245,-8.54748,-9.11872,-17.6253,-10.3153,-9.28057,-14.1189,-9.25248,-7.82079,-9.46038,-15.8195,-30.0928,46,64,69,71,73,88,96,99,106,109,113,131,133,144,146,152,165,176,183,198,206,210,216,218,231,341,358,423,451,454
8,1800,40,621,244.6,166.405,-0.610947,0.225091,-7.97598,-7.38747,-7.56494,-3.70088,-9.87002,-7.95823,-6.20733,-11.583,0.694874,-8.00413,-9.08435,-17.9898,-11.5272,-10.4991,-13.8715,-9.37076,-7.76625,-10.5941,-15.9176,-32.5707,40,61,78,81,86,98,99,101,102,103,103,124,140,156,222,222,256,271,283,310,348,353,356,372,391,394,425,549,593,621
9,2000,46,812,258.633,195.688,-1.06836,0.0165526,-10.3491,-7.4708,-8.17346,-4.24413,-10.8435,-8.44694,-7.77539,-10.7831,0.333828,-9.24583,-9.21345,-17.5497,-12.9974,-10.3012,-13.9785,-8.49304,-7.46543,-11.2397,-17.4867,-34.1415,46,55,63,96,101,120,130,135,137,140,141,176,179,190,201,212,214,241,249,254,277,286,308,321,353,406,528,597,791,812
