generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,200,0,8,1.26667,1.8742,-0.970355,0.586576,-2.43084,-1.17461,1.06253,0.404195,2.05133,-2.67105,-3.0542,-1.32253,0.965407,3.23434,-1.03376,-1.44728,-0.790505,2.92807,-1.74893,-1.80297,2.07067,-1.41759,-2.35786,-2.22925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,3,3,4,5,8
1,400,0,22,6.83333,5.9659,-1.87174,1.2678,-1.80505,-0.968818,1.27523,0.814923,2.22049,-3.14006,-5.7504,-3.91457,-0.81233,1.32077,-0.822384,-4.88657,-0.0526979,2.46946,-1.72906,-0.593869,1.88016,-2.77652,-4.46388,-4.9909,0,0,1,1,1,1,1,2,2,2,4,5,5,6,6,6,6,7,7,7,8,8,9,11,12,12,14,19,20,22
2,600,0,41,12.5667,9.36863,-1.48745,0.706128,-7.84889,-2.94852,0.75799,-0.411387,2.24855,-6.96068,-6.36817,-5.71478,-3.98478,-1.44179,-1.0725,-6.81363,-1.15611,1.90663,-0.360033,-3.10595,1.45245,-5.96785,-5.10455,-10.1719,0,1,1,2,3,3,4,5,6,7,7,8,9,10,13,13,14,14,15,15,16,16,17,18,21,22,24,26,26,41
3,800,4,132,48.3333,29.736,-1.0202,2.16659,-11.1441,-4.41745,-2.83939,-2.5628,0.388283,-7.15136,-5.78561,-8.28017,-5.78517,-3.46019,-3.01231,-7.97188,-3.57631,2.13772,-3.58882,-3.35144,0.516886,-8.65771,-5.97862,-16.0263,4,5,12,15,16,16,22,23,27,32,33,33,41,45,47,51,52,59,60,60,64,64,66,68,72,73,75,76,107,132
4,1000,14,152,70.7333,30.9571,0.100051,1.57648,-13.8032,-5.51424,-5.69467,-3.02978,1.04735,-8.23158,-7.1381,-8.60847,-6.79201,-5.42637,-5.20809,-9.15017,-5.25259,0.469396,-3.78436,-3.89745,-0.0553218,-8.48914,-7.37911,-18.1739,14,17,33,35,40,42,45,46,51,59,60,61,63,65,65,67,75,81,84,84,88,92,92,92,92,95,101,102,129,152
5,1200,69,504,181,117.252,-0.0951801,0.286079,-12.5482,-6.012,-6.54367,-5.14029,-2.15757,-11.1386,-8.92879,-10.0111,-5.80441,-5.57372,-7.0201,-9.33778,-7.6964,-3.22187,-5.24862,-6.44081,-1.02245,-10.3299,-10.5979,-20.7826,69,71,76,86,97,100,101,105,107,108,111,117,118,125,126,130,148,167,169,178,192,218,224,229,242,251,370,444,447,504
6,1400,28,638,208.367,134.363,-0.68088,-1.08716,-12.0932,-6.45233,-7.33363,-5.8061,-5.47167,-9.32658,-8.8772,-10.8907,-4.57645,-5.86932,-9.09019,-9.89341,-7.90486,-6.00095,-6.51863,-7.12824,-2.92626,-9.10508,-14.0931,-23.1048,28,42,67,92,96,98,103,130,134,142,142,144,146,148,176,177,180,182,209,239,239,245,250,289,322,348,382,427,436,638
7,1600,78,602,206.6,126.547,-1.86319,-1.46703,-11.8575,-7.04935,-8.6802,-6.82068,-4.80926,-10.6793,-9.2266,-10.8508,-4.46572,-6.64785,-9.37341,-11.5279,-9.26256,-6.52954,-8.60877,-9.03999,-5.75887,-9.62378,-16.9777,-27.146,78,82,87,89,94,106,107,107,113,123,126,138,146,150,184,187,205,211,223,225,231,238,241,268,272,320,347,382,516,602
8,1800,41,557,241,121.631,-3.13877,-0.658368,-12.3605,-7.41071,-8.50016,-7.31433,-5.30218,-11.4651,-9.28014,-10.4088,-4.18285,-8.30966,-9.54804,-12.9595,-9.51489,-8.4626,-9.41022,-10.502,-6.65584,-11.7493,-17.5927,-30.3028,41,89,112,118,129,136,141,143,145,151,174,189,190,194,209,216,220,237,270,292,299,308,336,341,360,370,393,425,445,557
9,2000,53,658,241.733,136.983,-4.08505,-0.930111,-12.2429,-7.85648,-10.4973,-8.73333,-5.13923,-11.5411,-9.13232,-12.7631,-3.25326,-9.6303,-9.67281,-12.3487,-9.49891,-10.7639,-9.52764,-10.7644,-4.87884,-11.7337,-17.3159,-34.2865,53,92,94,99,119,123,123,137,139,154,155,169,177,181,218,232,255,271,279,280,283,300,302,311,345,350,400,447,506,658
