generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,22,0,5,0.466667,1.04166,2.72532,3.84427,-1.94515,-1.25451,-4.6036,-0.715605,-8.25885,4.19005,-4.96828,0.534891,-12.1333,-1.09331,0.883145,-0.131402,6.04636,-0.275,2.33523,0.343335,-1.17197,-2.92109,-2.14241,-1.95612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,5
1,44,0,6,1.46667,1.88887,0.869994,1.08014,4.23547,-2.49786,-2.10029,-0.347613,-10.4135,6.26492,-0.489339,-3.8302,-12.4963,0.258032,13.7899,-8.35935,5.08429,-4.18278,2.52819,-0.376038,2.23706,-2.50091,-6.09217,-8.81155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,3,4,4,4,4,6,6
2,66,0,6,2.23333,1.8696,-0.843614,2.02711,1.67431,-0.946499,-0.719491,0.35915,-8.95188,5.37679,-7.85579,0.607838,-10.322,2.3149,10.4472,-8.53149,6.62936,-6.95619,4.74759,0.209231,1.78305,-2.96373,-7.68021,-13.3651,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,5,5,5,6,6
3,88,2,17,7.1,3.69856,-4.32016,5.30249,3.2183,-4.04974,-2.5522,1.50426,-11.2947,4.14485,-5.51522,-1.24419,-8.05832,2.54113,-0.0812252,-8.02026,8.96649,-7.738,5.78673,-4.25492,2.07149,-4.14651,-15.9496,-13.5564,2,2,2,3,4,4,4,4,5,5,5,6,6,6,6,6,7,7,7,8,9,9,10,10,10,11,11,13,14,17
4,110,2,25,11.8,5.90383,-4.0056,4.66374,5.22879,-9.3354,-1.01715,1.58122,-16.9473,4.23939,-13.6588,-0.797312,-8.34358,-0.765553,-3.37109,-8.33989,7.59372,-7.8875,6.31981,-15.251,5.34895,-5.81347,-20.1495,-17.3415,2,5,6,7,7,7,8,8,8,8,8,9,9,10,10,11,11,11,11,12,13,13,14,15,17,20,22,22,25,25
5,132,3,35,12.3333,6.31546,-2.52573,4.0126,4.50489,-10.0724,-2.87449,2.80529,-9.50344,5.53735,-12.3306,1.38981,-2.58696,-0.8778,-5.7953,-11.3835,9.10335,-8.31572,6.817,-16.8006,3.15925,-5.95874,-21.577,-16.3953,3,5,7,7,8,8,8,8,9,9,9,10,10,11,11,11,11,12,12,12,12,13,14,16,16,19,21,21,22,35
6,154,5,48,20.5333,8.90073,-0.978373,2.67539,3.84868,-12.0106,-2.43846,2.31424,-9.58895,5.31793,-15.1009,2.54249,-3.50794,-2.11144,-4.91774,-9.27859,6.13708,-9.74734,7.27245,-17.4331,1.52594,-5.46342,-21.9521,-19.1084,5,5,12,13,13,15,15,15,17,17,17,17,17,18,18,18,19,20,20,22,23,24,25,27,28,30,30,31,37,48
7,176,20,96,43.1,17.9316,-2.12128,2.36533,2.96179,-12.3556,-3.08051,2.82642,-9.67191,5.43734,-15.9698,0.253797,-5.86585,-1.30134,-5.4635,-9.34722,4.95206,-8.63727,5.59664,-21.6752,-3.47639,-11.1635,-25.1462,-23.241,20,23,25,29,31,31,32,32,32,32,33,34,35,36,37,38,38,38,40,43,46,47,51,54,55,58,68,77,82,96
8,198,19,125,57.1667,24.1305,-1.53107,1.4439,5.06026,-14.0646,-4.51543,3.48583,-11.0456,4.13271,-14.0616,-0.636812,-3.53546,0.449551,-5.94246,-9.96936,4.05506,-9.2803,5.90095,-15.3541,-4.888,-9.59367,-24.3801,-27.6118,19,20,27,32,34,36,38,39,42,43,45,50,53,53,56,58,58,58,59,61,65,65,68,73,74,82,90,91,101,125
9,220,7,147,53.0667,32.5311,-1.91474,1.19366,2.85021,-12.2588,-5.32406,3.4862,-11.4388,4.75779,-11.9803,1.81545,-4.10037,-0.566694,-6.48527,-8.71117,3.01542,-10.1978,8.10222,-13.4857,-7.34205,-9.15973,-24.6141,-25.611,7,10,15,22,23,25,27,33,34,34,35,39,40,42,46,47,53,55,56,56,57,70,72,75,79,80,84,113,116,147
10,242,3,141,60.7,34.3473,-2.54249,-0.745775,0.830657,-11.8783,-5.79788,3.32802,-10.6581,0.969001,-12.2634,1.31339,-5.18213,0.0898186,-9.01952,-6.72663,4.6455,-11.5347,6.08109,-10.4161,-7.63356,-7.45134,-24.5026,-27.1592,3,17,30,31,31,32,32,35,36,38,38,40,40,42,52,60,65,66,69,71,71,72,75,88,89,96,107,117,137,141
11,264,7,139,60.2333,31.1533,-3.68938,0.827774,-0.276731,-13.2243,-6.58084,2.43663,-11.5707,-1.6774,-10.8432,1.19646,-5.81494,-2.99194,-10.1062,-4.17067,3.59983,-11.3676,4.31758,-10.0511,-6.33603,-7.86874,-24.3732,-28.4789,7,16,19,20,35,35,36,39,40,42,44,48,53,55,56,59,59,60,60,62,68,81,84,87,89,96,101,103,114,139
12,286,39,162,86.4667,32.2819,-2.06415,2.62869,-0.686787,-11.3803,-7.16958,0.871338,-12.603,-4.25923,-11.7516,0.408291,-3.84377,-3.82707,-9.26214,-4.16805,3.72101,-11.3045,2.55009,-12.7808,-8.5191,-6.92289,-23.1983,-28.2651,39,41,45,52,57,59,60,60,62,65,66,70,75,81,83,84,88,89,89,95,97,98,105,114,122,125,126,130,155,162
13,308,43,292,106.9,53.5726,-1.98782,3.56061,0.469671,-11.4446,-7.17678,-0.335741,-13.1651,-6.40831,-13.1436,-1.52347,-1.2523,-1.13262,-6.91113,-3.20398,1.1213,-12.5893,2.50317,-13.924,-9.98616,-9.07087,-23.5396,-28.3718,43,45,54,62,64,70,74,76,77,80,86,87,88,90,91,91,93,96,102,116,117,120,121,122,125,140,166,197,222,292
14,330,17,302,104.967,61.6992,0.989619,2.97787,1.37123,-11.6065,-7.93755,-0.760586,-13.5264,-3.00857,-12.9759,-2.19376,-0.64824,-1.74619,-7.41483,-1.87348,-1.70692,-11.8454,2.76944,-15.6848,-8.47458,-9.58533,-23.5925,-29.9539,17,41,44,58,58,59,60,60,63,65,71,76,83,83,84,91,101,103,103,109,112,125,132,137,148,156,166,197,245,302
15,352,24,362,98.2,67.1023,2.33858,1.85551,1.16249,-11.2649,-8.3583,1.00715,-11.949,-2.3708,-13.8533,-3.00891,-2.13872,-1.25921,-7.77515,-2.52112,-0.223536,-11.284,2.9527,-16.013,-10.1103,-11.1915,-21.5115,-29.3875,24,28,41,48,49,51,53,58,59,63,64,65,68,76,79,85,87,91,93,95,100,108,128,129,138,153,167,178,206,362
16,374,35,263,118.467,55.9715,3.73934,2.82833,-0.421267,-10.6144,-7.01716,-2.45802,-10.5629,-2.44584,-15.7334,-2.47475,1.21335,-3.06314,-6.06537,-4.10497,0.287087,-11.5055,4.17309,-14.4689,-10.2588,-10.2773,-19.8674,-29.8173,35,42,52,56,58,62,71,72,78,84,88,92,92,99,101,114,124,131,141,145,150,154,154,156,175,177,178,194,216,263
17,396,35,236,110.067,55.2848,2.81675,0.916895,-2.50452,-9.6176,-4.52023,-2.44004,-12.4161,-0.46202,-16.316,-4.17284,2.58383,-4.64773,-9.59382,-4.36278,-1.82375,-9.72506,3.81881,-15.4827,-6.93795,-9.81578,-21.1849,-30.0309,35,43,49,52,54,55,56,62,69,71,80,82,87,96,100,104,111,115,115,120,125,127,143,150,177,188,189,202,209,236
18,418,60,753,211.633,157.119,1.62235,1.47895,-3.96938,-9.79829,-5.70887,-1.76061,-12.1499,-1.78596,-15.7322,-4.33573,1.39569,-2.84684,-10.8036,-3.14532,-1.3991,-10.3856,1.61876,-13.0706,-6.62777,-9.88285,-18.6806,-30.38,60,63,76,90,93,108,111,116,117,119,120,125,134,139,143,144,178,186,198,202,208,215,216,331,358,372,439,455,480,753
