generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,22,0,7,1.63333,1.8843,3.0217,1.14471,-0.130017,-2.51688,-0.077028,-1.1542,-2.08159,1.46362,-0.807879,-7.97529,-4.61283,2.96629,5.97177,-3.32264,-4.52053,0.280806,0.313651,6.05067,-8.4876,-2.77879,-6.47898,-3.5973,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,5,7
1,44,0,15,6.26667,3.87684,8.71164,-1.43115,-4.71827,-2.91433,-3.59475,-5.69969,0.964427,3.16454,-1.21474,-8.22015,-7.53256,1.77653,4.5242,-11.1442,-3.43443,-3.29871,-1.77196,7.98503,-11.0375,-8.558,-6.16361,-8.04028,0,1,2,2,3,3,3,3,3,4,4,4,4,4,5,6,7,7,8,8,8,9,9,9,10,10,11,12,14,15
2,66,0,13,3.86667,3.94561,10.4931,-4.04398,-3.99615,-3.35747,-2.40407,-10.8782,-0.479414,3.52351,-1.7813,-17.6396,-6.35403,6.78344,3.02358,-15.4643,-5.12423,-8.75085,-1.75046,7.92173,-8.08278,-13.1696,-5.18517,-7.51525,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,4,5,5,5,6,8,8,8,10,11,12,13
3,88,0,21,5.16667,4.81437,13.9704,-4.47058,-4.63337,-14.1364,-1.15878,-14.3397,3.29547,-1.95506,-1.61289,-18.6764,-6.24314,6.42606,2.20486,-9.85113,-9.85584,-7.50606,0.229885,7.3785,-9.24911,-21.8749,-8.00198,-8.27548,0,0,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,6,7,7,8,8,10,10,12,16,21
4,110,0,18,7.7,5.22032,20.0167,-4.08989,-8.8535,-13.9143,-8.87486,-13.7341,5.27954,-1.61415,-0.672772,-19.6479,-6.50014,5.96733,2.40581,-9.15304,-14.9184,-7.7124,5.11454,7.11904,-7.26088,-20.8283,-8.27914,-9.79432,0,1,1,1,1,2,3,3,4,5,5,5,5,6,7,8,9,9,9,10,11,11,11,12,13,14,15,15,17,18
5,132,0,30,9.83333,6.51832,17.744,-4.50345,-13.5711,-12.6749,-9.63578,-18.5557,4.49702,-4.27592,-0.304741,-18.4868,-5.85412,6.30841,0.419098,-12.9503,-14.651,-7.78454,5.52994,5.0981,-9.03489,-13.2045,-8.01031,-8.81233,0,2,3,3,4,4,5,5,6,7,7,7,7,8,8,8,8,9,10,11,12,13,13,15,15,18,19,19,19,30
6,154,2,27,11.7,6.47089,18.7374,-5.4868,-13.2411,-10.5104,-7.1028,-21.4498,2.79012,-3.96917,0.830064,-17.7763,-5.65978,4.1977,-0.50001,-9.82779,-17.3322,-5.23782,3.8921,0.460666,-7.95703,-11.3446,-7.03258,-9.86705,2,3,3,4,4,6,6,6,7,9,9,9,9,10,11,11,13,13,14,14,14,15,16,17,17,17,18,21,26,27
7,176,7,60,24.3667,13.6419,19.5457,-6.2771,-12.3027,-8.97729,-4.1769,-24.2922,0.926361,-5.04623,-2.54189,-17.9,-6.38507,3.24454,-3.15035,-8.2991,-18.0869,-4.2831,2.40221,-1.56586,-6.94156,-13.2861,-7.32295,-12.0902,7,8,8,10,11,12,14,14,14,14,15,17,18,18,19,23,23,25,27,29,32,33,33,34,36,42,43,44,48,60
8,198,3,40,17.6667,8.49476,18.311,-5.08077,-12.7687,-14.7221,-8.12097,-23.5279,3.12231,-4.86888,-3.03347,-13.5409,-5.43374,2.1428,-4.72071,-6.81497,-16.0735,-3.98564,2.78404,0.544179,-5.40676,-16.5357,-9.62241,-14.3053,3,8,8,9,10,10,10,11,11,12,12,12,13,14,15,18,19,19,19,22,22,24,24,26,27,27,27,28,30,40
9,220,0,62,35.6,15.3187,18.4727,-5.01141,-12.5692,-11.5299,-6.19419,-22.5026,-0.998351,-5.07716,-2.06092,-13.8821,-3.32033,1.84384,-5.6009,-3.01059,-15.2908,-5.43498,1.2263,0.443892,-5.221,-16.9598,-10.1481,-16.1173,0,8,10,18,21,23,23,27,28,28,29,31,33,34,34,35,40,42,43,44,46,46,49,49,50,51,51,56,57,62
10,242,28,103,62.5667,21.1704,19.3007,-5.84592,-12.9183,-8.1204,-7.25691,-23.1517,-1.98504,-5.56768,-1.73332,-18.1041,-3.45999,-2.20899,-4.92317,-6.29226,-15.8906,-5.09405,0.27962,2.63423,-4.08042,-18.107,-18.3972,-16.8483,28,37,38,39,43,44,47,49,49,51,51,52,53,53,54,56,60,66,68,68,68,71,71,76,89,89,100,102,102,103
11,264,23,162,75.4333,35.7536,22.3301,-6.64424,-11.0337,-11.6186,-7.81712,-22.3754,-2.52117,-7.46423,-3.85729,-19.9216,-3.77524,-1.47303,-6.59938,-4.381,-14.0705,-4.10143,-0.840761,0.805741,-4.14896,-17.3665,-20.9243,-18.1657,23,26,32,36,38,41,48,49,53,53,54,58,63,64,68,78,81,82,83,86,88,89,94,99,99,110,113,142,151,162
12,286,24,173,78.3,43.107,22.2263,-6.90075,-10.1161,-14.1416,-5.63382,-21.4004,-3.7377,-8.5176,-6.23308,-19.0365,-2.84697,-1.89857,-7.11582,-2.31286,-14.1029,-5.11287,2.46137,-0.599663,-3.62885,-16.9013,-21.4489,-17.133,24,29,32,34,34,35,40,44,44,50,54,57,60,63,71,72,73,73,76,80,83,99,112,124,124,136,138,156,159,173
13,308,19,242,75.5,49.3997,23.59,-7.78749,-9.78353,-12.2936,-5.3849,-19.7676,-5.09631,-7.65506,-7.66386,-17.3204,-0.355715,-1.47086,-4.18946,-5.77794,-17.226,-3.54332,2.93463,-1.14886,-1.15686,-19.0759,-20.2757,-17.1839,19,24,31,37,38,43,44,46,46,48,51,51,51,52,53,57,78,81,84,86,92,94,94,97,98,99,104,108,217,242
14,330,11,147,72.2667,34.7572,22.7215,-8.92225,-10.2945,-11.265,-3.22808,-20.705,-5.9601,-8.33455,-9.18692,-18.5643,-1.93336,-0.414866,-4.26449,-5.28409,-16.7838,-6.12651,1.4118,-2.64155,2.84093,-18.6046,-21.9623,-18.904,11,25,26,29,30,42,49,51,52,54,57,59,59,61,63,67,70,80,80,89,89,92,95,95,100,110,116,128,142,147
15,352,16,293,99.5,65.0934,21.3434,-8.13243,-10.4503,-14.5281,-4.08141,-21.2896,-7.05118,-10.8879,-9.41853,-18.5175,-2.26361,0.390654,-3.67492,-5.48216,-16.5397,-7.30665,-0.651968,-3.33564,2.38335,-17.5219,-21.8885,-19.0693,16,33,40,42,45,45,47,48,57,58,58,69,82,84,85,89,91,93,100,100,107,110,120,149,151,157,172,175,269,293
16,374,24,133,68.9667,30.6059,20.5561,-7.60173,-9.69448,-13.8305,0.900716,-21.0665,-7.38467,-10.2469,-8.34799,-19.2457,-0.737266,0.97197,-3.14256,-6.36725,-16.5864,-8.74774,-1.22897,-3.85147,3.06979,-20.4831,-25.1915,-19.3903,24,29,32,35,37,40,42,51,54,55,55,55,55,56,60,61,68,72,75,75,79,82,83,84,95,99,126,128,129,133
17,396,17,200,66.6333,38.3149,20.3605,-6.68763,-8.90473,-13.3736,0.219254,-20.4805,-6.4534,-12.5268,-6.8136,-17.5468,-1.50066,1.34032,-3.76809,-7.3415,-16.0307,-8.77383,-0.902753,-3.61908,1.07411,-20.9544,-23.0114,-19.5754,17,20,27,32,34,36,36,36,42,43,50,52,55,56,58,60,61,62,66,71,80,82,85,85,94,102,112,120,125,200
18,418,17,178,78.1,32.848,20.2866,-7.29983,-9.47699,-12.5349,1.82034,-19.5639,-5.17694,-13.7417,-8.52879,-14.439,-0.375545,-0.375297,-3.62249,-7.05717,-14.5137,-8.80351,-1.48447,-4.08771,-0.389839,-19.3273,-24.3498,-19.7473,17,31,33,45,47,52,58,60,60,62,64,67,68,68,69,73,75,77,81,88,94,103,104,104,106,110,111,113,125,178
19,440,26,174,77.4667,37.0291,20.3673,-8.18452,-10.6112,-12.2165,3.06274,-19.8568,-7.76399,-13.5372,-8.41914,-14.5342,-3.96037,-1.16567,-4.1006,-6.50068,-15.2162,-7.82254,-1.89142,-6.77204,-2.46459,-18.9422,-25.4944,-20.2457,26,28,36,37,45,49,53,53,59,60,60,61,62,66,67,68,73,76,78,80,86,90,94,99,100,110,119,153,162,174
20,462,29,152,81.0333,33.4411,21.0589,-7.16531,-10.0603,-11.9423,3.07775,-20.2876,-6.40526,-14.7354,-9.08201,-18.7593,-3.51571,-3.23909,-3.6473,-9.3481,-16.3754,-7.59914,-3.4272,-5.96451,-1.78939,-17.9751,-24.5629,-17.9529,29,32,35,37,41,46,55,58,58,67,70,74,75,77,78,80,83,84,85,85,92,95,102,103,107,118,124,144,145,152
21,484,33,281,98.3,56.8914,21.4453,-6.33372,-9.72159,-12.1593,1.91416,-20.1271,-3.27363,-13.1986,-9.56252,-17.6069,1.50474,-2.3387,-2.95286,-10.4957,-14.9382,-5.07916,-2.20426,-5.98279,-2.43707,-18.695,-24.2803,-20.6205,33,40,41,44,48,49,53,53,55,57,70,70,74,75,78,81,89,98,100,101,116,130,132,135,150,151,171,179,195,281
22,506,21,153,75.9667,31.806,20.5502,-7.85833,-9.41709,-11.9553,0.0462781,-22.1931,-0.274674,-13.5221,-10.2577,-16.0581,-0.487052,-5.52267,-2.02642,-10.3659,-17.8526,-4.64798,-0.654934,-8.40937,-3.50413,-15.995,-24.9323,-18.6064,21,27,33,35,50,51,55,57,63,65,67,69,69,71,72,73,74,75,75,81,83,84,88,88,96,111,114,128,151,153
23,528,27,167,68.1333,28.9884,20.3491,-7.28182,-9.40609,-10.9418,-1.70214,-24.635,-3.48549,-13.8479,-10.1906,-14.7328,-1.98978,-10.1059,-3.15159,-11.2783,-19.0637,1.10068,-0.542436,-12.0491,-4.22395,-14.9872,-25.3367,-18.549,27,32,36,38,38,43,45,47,52,53,53,59,62,62,63,64,66,70,75,75,76,81,82,84,85,92,96,100,121,167
24,550,23,138,60.9,23.9358,18.0616,-6.40541,-10.5474,-12.2433,-2.26562,-24.5595,-2.60959,-18.0918,-8.90067,-15.0606,-4.57597,-8.34313,-2.2323,-12.8856,-21.2991,-0.127758,1.42898,-13.0724,-3.02823,-14.7417,-24.2583,-20.2445,23,29,35,36,36,41,43,45,46,49,51,52,55,57,57,59,61,61,61,64,68,68,75,76,78,79,87,93,104,138
25,572,32,163,80.5,37.8853,17.6379,-5.64663,-11.3554,-12.2346,-0.517553,-24.7959,-5.60165,-15.8959,-12.3235,-13.4095,-5.11169,-9.37264,-2.0623,-10.9967,-20.8537,-2.15797,2.29162,-8.65229,0.060123,-13.8142,-25.3481,-19.8604,32,38,40,40,40,43,50,52,52,53,53,53,54,70,72,78,78,83,88,91,94,98,108,118,119,127,127,141,160,163
26,594,39,172,96.7333,32.8055,16.6988,-5.68187,-12.9672,-12.1681,-0.240174,-25.8748,-6.8405,-15.7445,-13.8084,-16.7032,-6.45152,-9.14487,-0.205305,-14.1422,-25.3263,-2.86587,-1.55822,-5.4512,-1.17468,-15.8391,-25.4633,-23.872,39,39,44,54,58,72,73,74,78,78,81,84,85,94,99,104,104,105,107,116,116,118,121,122,124,126,130,132,153,172
27,616,26,212,99.4667,48.5129,15.3133,-4.22683,-13.8335,-13.9665,-1.19764,-24.7668,-6.49922,-15.026,-14.2532,-20.0661,-8.16362,-12.2473,-1.16319,-16.8968,-24.3328,-2.08493,-2.239,-6.89544,0.160927,-15.3033,-25.6938,-28.477,26,39,51,53,57,60,61,68,70,71,73,76,77,78,88,91,98,99,102,105,107,114,116,119,136,165,173,193,206,212
28,638,46,260,121.933,59.437,13.8594,-5.59042,-14.5448,-10.7683,-0.455118,-24.38,-8.31174,-14.5069,-14.5244,-21.9478,-7.77012,-13.0175,-3.51336,-14.9895,-23.6666,-4.47456,-0.365121,-7.19968,-2.44533,-16.2633,-25.0674,-29.6885,46,53,64,67,70,72,73,74,78,82,85,94,94,98,99,103,103,128,128,135,142,147,150,166,172,180,193,244,258,260
29,660,24,348,132.967,72.4086,14.4576,-5.71757,-18.1035,-12.67,0.610613,-29.1305,-9.7632,-10.4881,-14.8595,-20.1449,-7.50845,-11.9836,-2.58541,-18.1707,-22.6551,-5.15977,-2.72968,-5.49139,-1.76936,-16.0621,-25.1233,-30.31,24,48,61,66,67,73,75,81,85,91,95,97,97,97,104,110,127,130,137,147,153,170,182,195,207,222,223,228,249,348
30,682,24,192,88,39.0084,13.2578,-7.35343,-17.8395,-14.0461,0.528065,-29.8395,-7.34326,-11.2281,-16.3469,-18.9573,-5.83523,-10.9511,-3.47457,-18.855,-24.3581,-3.56692,-2.27108,-5.64026,-0.818215,-17.6369,-24.9104,-29.1394,24,30,44,48,53,61,63,65,65,66,68,72,74,77,84,86,88,88,92,99,100,103,105,106,107,115,129,152,184,192
31,704,44,317,104.733,52.3114,17.286,-4.2631,-17.4824,-13.2904,-0.361943,-27.7925,-7.51995,-11.448,-18.1115,-19.8944,-7.70406,-9.94101,-2.33359,-19.7634,-22.9682,-4.44022,-1.64067,-6.40647,-2.45734,-19.3403,-21.8982,-27.1037,44,45,49,53,54,59,70,71,80,86,89,90,92,93,96,97,98,101,111,112,114,123,128,130,130,132,147,159,172,317
32,726,28,229,108.667,57.9318,17.5334,-4.36679,-20.4935,-14.1903,0.275882,-27.4423,-7.62887,-13.1412,-19.4735,-19.2966,-8.76595,-10.357,-2.90956,-19.0163,-23.9893,-7.45,-1.65017,-5.33976,-2.19496,-16.6589,-19.2599,-25.7229,28,35,41,44,48,50,53,53,56,64,77,77,84,86,88,111,113,114,139,139,143,149,150,157,164,171,191,192,214,229
33,748,23,322,108.3,70.0621,17.8064,-6.24561,-18.6163,-12.1386,-2.25343,-23.1112,-8.90938,-13.0861,-18.5159,-18.1271,-8.40889,-11.3002,-3.52105,-19.7167,-25.4731,-8.96575,-2.17279,-4.20452,-2.41904,-14.3441,-19.2966,-27.1605,23,31,49,53,58,61,66,69,72,74,76,77,78,84,84,87,90,91,92,96,115,117,124,137,143,174,183,235,288,322
