generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,22,0,11,2.26667,2.83978,-9.86809,-5.77696,3.64692,5.91063,-7.1534,-0.813354,-8.60357,-9.18349,0.237982,4.34287,-5.38474,-7.49592,-0.838836,4.6651,-7.09295,-4.47781,-0.742104,-2.16483,1.07661,0.222575,-1.86761,-6.92698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,3,3,4,4,4,4,5,5,6,9,11
1,44,0,14,4.16667,3.63966,-9.30242,-2.35072,-2.92179,5.01348,-6.85828,-7.49167,-11.9008,-9.06042,0.0608789,6.99734,-6.51079,-5.16194,-0.018805,0.493706,-10.0666,-9.78952,-0.827474,-5.46908,2.8208,-3.67053,0.817486,-14.1124,0,0,0,0,0,0,1,1,2,2,2,2,3,3,4,4,4,4,4,5,6,6,7,7,7,8,8,10,11,14
2,66,5,42,15.9333,8.7017,-14.2864,-3.20369,-1.5337,5.68472,-7.95089,-10.6898,-14.7364,-9.11657,-3.56973,5.45001,-3.82433,-9.14278,0.628297,-0.745468,-4.49758,-14.582,-1.59357,-12.9495,-3.56275,-6.98081,0.276969,-18.1545,5,6,7,7,8,8,9,11,11,12,13,13,14,14,14,15,15,15,16,16,16,18,19,19,21,21,23,32,38,42
3,88,5,38,14.2667,6.58595,-15.1532,-3.69553,-2.2996,5.48819,-12.3553,-10.5612,-17.2862,-9.77238,-1.48591,5.18163,-6.65235,-8.46417,1.689,-2.23517,-5.31532,-16.5987,-3.87327,-21.284,-2.96252,-5.05777,3.87968,-17.1367,5,8,8,9,9,9,9,10,10,10,10,11,12,12,13,13,13,14,14,15,16,17,18,18,20,20,20,21,26,38
4,110,8,30,19.5667,6.15704,-17.9568,-6.14157,-2.26375,4.55114,-8.67907,-10.2472,-19.9523,-9.65873,-3.2549,4.25822,-7.52103,-11.4047,4.13301,-3.78418,-5.50667,-13.8776,-3.25604,-21.7438,-1.46388,-7.36366,2.50935,-22.092,8,11,12,13,14,14,14,15,15,16,17,17,17,17,18,18,18,18,21,24,24,25,26,26,26,27,28,29,29,30
5,132,4,37,21.6667,5.86829,-21.3558,-5.74256,-3.3412,3.40559,-8.6355,-7.00928,-21.9163,-8.19107,-5.13257,3.78386,-9.72467,-11.8448,4.03375,-4.53415,-5.06912,-16.2063,-10.32,-20.441,0.259282,-8.44374,0.467071,-23.244,4,15,17,17,17,17,18,18,19,19,19,20,20,21,21,22,22,22,23,23,24,24,24,26,26,27,28,30,30,37
6,154,6,68,27.7333,14.1955,-20.8953,-7.00938,-5.75609,2.62767,-8.05516,-7.13063,-21.3918,-9.77383,-7.80077,2.90599,-10.9536,-11.6479,3.4724,-4.19015,-7.98944,-16.0115,-7.90438,-21.6769,-0.430915,-7.27654,-3.10761,-24.0923,6,11,13,14,16,16,16,18,19,19,20,21,22,22,24,25,25,25,28,33,34,34,35,36,37,45,45,47,58,68
7,176,13,62,33.6,12.883,-21.2365,-7.48016,-6.36902,3.34532,-9.59341,-4.87505,-21.5169,-7.87153,-9.75936,1.91161,-10.8774,-11.0245,1.57501,-4.74368,-6.00516,-16.5721,-8.33923,-21.3744,-1.95414,-8.90779,-2.25753,-24.1626,13,16,19,19,21,21,23,25,25,27,27,27,28,30,31,32,33,34,36,36,37,41,44,44,45,46,48,57,61,62
8,198,27,172,65.8667,34.6119,-20.0471,-8.65858,-7.1036,2.25383,-8.48922,-4.77842,-20.652,-6.50298,-10.4762,1.87954,-9.09605,-14.1423,0.590144,-5.86931,-9.89049,-16.9576,-8.89283,-23.0715,-5.43793,-7.77399,-3.1528,-25.5207,27,28,31,33,34,36,37,37,38,39,49,49,52,55,55,57,64,64,67,70,73,75,93,97,99,102,102,104,137,172
9,220,21,269,103.4,49.919,-19.7168,-8.22946,-6.66802,1.0495,-7.40127,-4.90852,-17.6382,-6.92595,-10.7547,0.260376,-7.00366,-15.9749,-1.39146,-4.55635,-10.8844,-15.087,-9.6198,-24.2193,-7.7873,-8.93731,-4.11294,-30.5486,21,25,45,53,56,61,65,65,65,76,89,89,99,103,103,106,107,108,115,121,121,123,125,127,133,138,146,163,185,269
