generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,1,0.0333333,0.182574,2.04579,0.0312564,0.0381468,0.016312,-0.416205,0.0609925,-0.10429,0.331154,0.161044,-0.306425,-0.169254,-0.0266446,0.125932,-0.00624043,-0.0241525,0.127416,-0.0196872,-0.0439157,0.158665,0.0782054,0.0214715,-0.203444,-0.180956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.22489,1.12977,1.06088,1.03956,1.02398,1.01836,1.00956,0.991298,0.987372,0.984189,0.977484,0.969813,0.968304,0.965823,0.962771,0.960759,0.960704,0.957636,0.957348,0.956612,0.956173,0.955731
1,500,0,32,12.2333,8.87337,2.08667,0.169503,-0.109903,-0.49799,-0.433446,-0.0504833,-0.224288,-0.526995,-0.0438806,-0.785272,-0.689991,-0.109785,0.291936,0.0355727,-0.151039,-0.103933,-0.146897,-0.972009,-0.292522,-0.271828,-0.193022,-0.280947,-0.764136,0,1,1,2,3,3,3,6,7,7,7,8,9,9,10,12,13,14,14,14,17,18,18,18,18,19,26,28,30,32,1.26727,1.15963,1.10827,1.06945,1.03826,1.02762,1.01393,0.997243,0.99029,0.98665,0.975894,0.9636,0.955597,0.950086,0.946164,0.939733,0.93662,0.931263,0.927528,0.92567,0.921992,0.918653
2,750,0,29,13.6,8.07123,2.27529,-0.00602117,0.743914,-0.994379,-0.67024,-0.786711,-0.572367,-1.08981,-1.86282,-1.01687,-1.18602,0.271442,-0.162249,0.393219,-1.50594,0.558851,-0.207149,-1.23759,-1.32023,-0.540426,-0.678361,-0.624659,-2.11809,0,1,3,3,4,4,8,8,9,9,9,10,11,12,14,14,15,16,16,17,17,18,18,19,22,24,25,25,28,29,1.32519,1.23501,1.15285,1.07606,1.04654,1.02773,1.00563,1.00179,0.991925,0.97286,0.966669,0.959189,0.951109,0.946312,0.931825,0.929122,0.91639,0.907487,0.903872,0.901255,0.897023,0.890187
3,1000,28,120,57.9,23.1328,2.55237,0.922555,0.854771,-1.06726,-1.31611,-0.981474,-0.25249,-0.907609,-2.41466,-1.50719,-2.09872,0.0116031,-1.65564,-0.244273,-1.83252,0.220985,-0.743996,-0.886157,-1.43108,-0.39663,-1.14268,-1.51394,-3.42614,28,31,33,37,39,40,41,42,42,43,45,47,47,47,52,54,58,59,59,63,63,64,65,67,71,81,90,90,119,120,1.37953,1.27742,1.17355,1.07116,1.06455,1.05628,1.0218,0.993539,0.987937,0.983034,0.959601,0.945192,0.935153,0.932466,0.919987,0.905932,0.8963,0.894133,0.888,0.883995,0.876292,0.866057
4,1250,17,163,44.7,27.8198,2.84554,0.0284056,-0.556524,0.113832,-0.959723,-0.505591,-0.185184,-1.62821,-2.31716,-1.95729,-1.93191,0.451015,-3.13999,0.142127,-1.51129,-0.491582,0.0777978,-2.02919,-0.767117,-0.0388653,-2.20427,-2.13552,-4.72665,17,18,19,21,22,26,28,29,30,31,31,33,36,39,39,41,41,45,46,49,50,50,51,53,55,57,60,70,91,163,1.46459,1.26839,1.1763,1.08044,1.05882,1.0522,1.02313,0.999151,0.977766,0.966748,0.953961,0.939999,0.925382,0.921166,0.913792,0.89565,0.888117,0.880483,0.873306,0.86272,0.849028,0.845405
5,1500,28,157,73.2333,35.6493,3.31825,0.822787,-0.673513,-0.222611,-1.84675,-0.954577,-0.544821,-2.6887,-3.24791,-1.54455,-3.49133,0.924148,-3.68279,-2.04155,-2.97611,-1.79177,-1.01197,-2.40275,-1.51735,-0.0287806,-4.05472,-1.6401,-5.73643,28,30,35,38,40,40,43,44,44,46,49,52,55,62,62,64,64,70,77,89,96,99,106,108,108,110,112,118,151,157,1.61174,1.30409,1.17095,1.11696,1.06809,1.03799,1.01513,0.987204,0.970274,0.952127,0.949793,0.933593,0.928261,0.905391,0.894038,0.879127,0.877325,0.86223,0.858032,0.849659,0.832629,0.82399
6,1750,18,167,70.1,38.9795,3.81984,-0.837118,-1.44328,0.516507,-0.701954,-2.47641,-0.548878,-3.69829,-3.49113,-1.0675,-3.27143,0.561557,-5.09363,-2.74456,-2.87606,-2.995,-1.34129,-3.43467,-2.6123,-0.0947228,-4.98803,-2.70207,-6.92369,18,23,26,28,33,34,39,45,46,47,48,50,52,56,61,63,64,67,68,70,81,93,96,97,114,115,117,129,156,167,1.70463,1.30464,1.19745,1.12741,1.0672,1.0429,1.01234,0.981558,0.965363,0.945861,0.934759,0.92297,0.909764,0.904747,0.885815,0.869325,0.856802,0.849033,0.840223,0.833267,0.818102,0.806545
7,2000,31,241,110.6,57.6336,4.61312,-0.419798,-1.36848,-0.97249,-2.1109,-3.60476,-2.76931,-5.65844,-5.07067,-2.08952,-4.22909,-0.439461,-5.89665,-4.08919,-4.15578,-3.95876,-2.37108,-5.02061,-3.87899,-0.561593,-5.23437,-5.00791,-9.56618,31,43,45,49,55,60,60,61,68,72,79,80,85,86,92,100,102,102,103,134,149,151,156,157,158,188,190,203,218,241,1.85395,1.33623,1.19804,1.12522,1.043,1.03994,1.00587,0.972554,0.958934,0.942148,0.923477,0.909756,0.899848,0.887638,0.876664,0.858208,0.848159,0.834795,0.82428,0.820349,0.793484,0.783773
8,2250,47,324,117.433,58.5124,5.73336,-0.399933,-3.10478,-0.712928,-4.50199,-3.69236,-4.35046,-4.89883,-6.6331,-3.4345,-6.22308,0.508362,-6.48552,-4.02101,-6.33098,-6.31874,-1.39363,-7.48544,-5.72723,-2.09866,-7.19072,-6.64566,-13.7018,47,52,62,67,75,75,80,80,89,96,98,98,99,99,101,101,107,111,113,116,123,128,128,129,131,161,165,230,238,324,1.97974,1.32614,1.191,1.16955,1.05228,1.03752,0.994786,0.977946,0.96473,0.943119,0.91457,0.898559,0.886803,0.869488,0.857573,0.844428,0.83555,0.818481,0.810646,0.799988,0.779428,0.755808
9,2500,46,317,139.6,80.9549,7.00672,0.403087,-4.26811,-2.10532,-6.1362,-5.21738,-5.59452,-3.63328,-7.59717,-3.38402,-7.99742,2.35102,-6.95481,-4.81954,-7.66316,-8.46722,-3.22196,-9.92288,-8.10552,-3.19392,-7.65247,-8.35425,-17.2783,46,49,53,55,60,61,63,73,74,79,83,91,94,106,119,135,151,157,160,162,164,165,172,191,202,250,267,281,308,317,2.00849,1.31316,1.16392,1.15422,1.03954,1.02064,0.978923,0.965465,0.940215,0.931607,0.895941,0.888789,0.874393,0.860266,0.838479,0.83382,0.816402,0.807507,0.793036,0.783724,0.760841,0.737446
