generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,24,6.5,5.11084,2.04578,-0.136231,0.15483,-0.193596,-0.161245,-0.0179152,-0.0813561,-0.195562,-0.0669777,-0.136646,-0.173816,-0.0208661,-0.140328,0.138526,-0.2113,0.13449,-0.0634101,-0.0448557,-0.106326,-0.0255187,-0.0900702,0.0258104,-0.146662,0,0,0,2,2,2,3,3,3,4,4,4,4,5,5,5,6,7,7,8,8,8,10,11,11,11,12,13,13,24,1.11923,1.10062,1.05755,1.03756,1.02646,1.01069,0.996328,0.985743,0.98304,0.979412,0.974979,0.971511,0.967801,0.965879,0.96407,0.961469,0.959399,0.957434,0.95709,0.956587,0.956171,0.95575
1,500,0,11,3.13333,2.48767,2.21054,-0.73076,-0.993105,-0.242899,-1.94043,-0.77395,-1.12708,0.279666,-0.217813,-0.633309,-0.265401,1.03291,-0.665536,-0.211431,-0.866863,-0.172186,0.100058,0.617965,-1.61459,0.501527,0.267345,0.175568,-0.372746,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,5,5,5,5,5,7,8,11,1.24878,1.15026,1.07097,1.06094,1.04798,1.03311,1.01298,0.997177,0.995282,0.976512,0.964479,0.960025,0.952858,0.94727,0.942326,0.938588,0.933228,0.928934,0.925099,0.924269,0.922242,0.91905
2,750,0,20,8.5,6.02151,2.42854,-0.583229,-1.29048,-1.17729,-2.28879,-0.305903,-1.09115,-0.574501,-0.347833,-0.817035,-1.28722,0.0209363,-1.45406,-0.437557,-0.943602,0.51314,-0.0235827,1.70182,-2.37248,0.245113,-0.0132767,-0.530793,-1.70672,0,0,0,0,0,0,1,2,4,7,7,7,8,9,10,10,10,11,11,11,11,11,13,13,14,15,15,16,19,20,1.31727,1.15226,1.13156,1.06591,1.04474,1.03594,1.01311,1.00166,0.987716,0.975074,0.957727,0.945082,0.941048,0.934674,0.925796,0.923068,0.916239,0.912251,0.909819,0.901367,0.897319,0.890223
3,1000,1,30,9.73333,7.52895,2.69607,-0.197367,-0.744883,-1.61081,-2.66986,-0.210142,-0.773902,0.669738,-0.420775,-1.85431,-0.976386,-1.0925,-2.06449,-0.612869,-0.771349,-0.789223,-0.311295,1.50182,-3.47001,0.336574,-1.03205,-0.790672,-3.28592,1,1,1,1,2,2,2,3,4,5,6,6,6,6,7,9,9,10,13,14,14,14,15,16,17,17,18,21,22,30,1.43008,1.16887,1.12511,1.10824,1.056,1.05027,1.02774,1.00158,0.987883,0.977591,0.962242,0.93686,0.932699,0.924289,0.918892,0.905868,0.89798,0.890994,0.889136,0.878715,0.873256,0.867299
4,1250,13,90,37.5667,15.6771,3.06691,-0.257398,-0.280669,-2.59875,-3.60874,-0.953106,-1.40394,0.0394331,-0.573745,-2.35157,-1.79098,-0.79981,-2.58644,-1.64594,-1.23648,-0.569528,-0.519962,0.604893,-4.64637,0.845777,-1.43617,-1.35399,-5.20359,13,16,19,22,24,25,28,28,28,28,31,31,32,32,35,36,36,36,41,41,41,43,46,49,52,53,55,58,58,90,1.62687,1.21297,1.13048,1.1215,1.07977,1.04921,1.02646,0.986871,0.973868,0.963496,0.950738,0.935277,0.929353,0.919218,0.911434,0.890246,0.882922,0.878696,0.871615,0.858797,0.85255,0.849687
5,1500,12,108,39.4,21.284,3.70661,0.77544,-1.20243,-3.48767,-3.12614,-1.3648,-0.360146,-0.870811,-1.11013,-1.91843,-2.71907,0.0568378,-4.27175,-2.75551,-0.381599,-1.66242,-0.928145,0.204936,-7.35463,0.137999,-2.22519,-2.63516,-7.05454,12,15,16,20,22,22,25,25,25,26,27,31,31,31,32,36,37,38,40,43,44,46,47,48,53,65,71,71,75,108,1.87514,1.24576,1.13311,1.11412,1.0696,1.05701,1.02515,1.00602,0.962257,0.945598,0.929566,0.927328,0.905354,0.901377,0.885627,0.878416,0.876767,0.866521,0.855719,0.838341,0.834896,0.827146
6,1750,35,222,91.1,39.9416,4.56079,-1.01975,-1.30878,-4.49818,-4.71952,-1.90346,-0.730457,-1.8999,-1.72436,-3.01235,-5.63967,0.293058,-4.80545,-4.05679,-3.01111,-2.12267,-2.72318,-0.223568,-8.56223,-0.82441,-3.3224,-3.35412,-9.76823,35,45,45,45,51,56,57,64,69,69,74,75,79,80,83,86,86,94,96,100,104,109,114,114,122,124,126,152,157,222,2.11558,1.24787,1.14943,1.12986,1.0932,1.03824,1.02349,0.985062,0.96611,0.956786,0.944999,0.920404,0.908866,0.896174,0.875423,0.857254,0.848645,0.842849,0.841578,0.832353,0.811915,0.811111
7,2000,6,316,123.133,75.3492,5.82166,-1.41173,0.461712,-2.50236,-7.39401,-1.96564,0.00123329,-4.38577,-4.35991,-5.63627,-7.89786,2.33465,-5.16307,-4.96727,-4.24601,-4.00112,-3.04363,-0.660305,-8.28705,-0.48555,-3.43122,-6.37229,-12.1766,6,31,36,42,52,64,76,78,80,84,85,87,88,91,93,95,114,118,125,127,131,178,181,181,203,204,220,225,283,316,2.21568,1.2929,1.16906,1.1595,1.0947,1.05108,1.02943,0.997331,0.960252,0.954339,0.943962,0.921736,0.90056,0.888219,0.875084,0.856805,0.842437,0.828543,0.823201,0.817329,0.796912,0.793511
8,2250,22,292,110.067,57.5098,7.44998,-4.00764,2.69844,-2.591,-8.45321,-2.17428,-1.55223,-6.11362,-4.1923,-6.83342,-7.58439,0.0845002,-3.72889,-8.47749,-7.74997,-7.69621,-5.17936,-1.96415,-11.9169,-2.59747,-6.91707,-6.28167,-15.5079,22,35,43,56,70,74,76,78,79,79,79,83,88,91,92,92,97,100,103,109,119,146,150,153,155,163,166,194,218,292,2.28231,1.28424,1.19609,1.16524,1.10192,1.06946,1.02138,1.00457,0.961868,0.949365,0.927971,0.913101,0.90772,0.875059,0.863007,0.846863,0.836858,0.811393,0.805706,0.795603,0.784168,0.773881
9,2500,35,294,110.333,69.6589,8.98845,-2.5743,3.10438,-4.83308,-9.93599,-3.06074,-3.95318,-4.81991,-5.21974,-7.41753,-7.2711,-2.4104,-3.07588,-10.2286,-8.10429,-8.35753,-7.19667,-3.28699,-14.0482,-4.70332,-10.9305,-10.97,-18.9073,35,38,40,42,51,53,56,61,64,66,72,74,75,84,84,86,98,101,119,126,129,130,139,150,167,168,170,268,270,294,2.3445,1.26532,1.17824,1.15938,1.09318,1.06991,0.996724,0.994171,0.956437,0.941726,0.921943,0.900302,0.892776,0.861759,0.854136,0.837189,0.828058,0.797354,0.78874,0.78461,0.772415,0.75578
