generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,9,3.86667,2.08001,2.04566,-0.0527711,-0.0943467,-0.0238667,0.104993,-0.0481978,-0.0851562,-0.194946,0.156839,-0.0115401,0.204368,0.165886,-0.223332,-0.0422828,-0.179727,0.263451,0.0256838,0.0584697,-0.266911,-0.236913,-0.078322,-0.303012,-0.341525,0,1,2,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,5,5,5,5,6,6,6,7,8,9,1.2048,1.18454,1.04651,1.03804,1.03095,1.01117,1.0048,0.997567,0.985496,0.980936,0.976298,0.96948,0.968504,0.965817,0.964227,0.960939,0.959924,0.958619,0.957537,0.956523,0.956031,0.95586
1,500,0,24,9,6.81783,2.09373,-0.734894,-0.0301625,-1.02307,0.203884,0.0463826,-0.139935,-0.610403,-0.0442672,-0.680836,-0.488957,-0.193987,-0.812753,-0.906617,0.904351,0.0551805,0.0111713,-0.250844,-0.0474873,-0.887287,-0.516342,0.11305,-1.33461,0,0,1,1,1,2,3,3,4,6,6,6,7,7,7,7,8,9,10,11,12,13,14,15,15,17,19,21,21,24,1.26616,1.19832,1.09402,1.04675,1.03278,1.02247,1.00684,1.00471,0.994018,0.986521,0.975308,0.9675,0.959861,0.951387,0.945979,0.941989,0.939247,0.934254,0.929547,0.926777,0.922627,0.919864
2,750,28,459,165.533,120.946,2.14118,-0.440795,0.448762,-1.33853,-0.802049,-0.782498,-0.212548,-0.323016,-0.387083,-0.355151,-0.663005,-0.184907,-0.542496,-0.579498,0.126433,-0.746409,-0.662764,-0.367729,-0.432999,-0.507741,-0.643499,0.615189,-2.90094,28,38,41,69,72,75,77,79,79,87,91,101,105,108,112,118,135,138,147,200,200,206,214,217,251,305,384,402,428,459,1.2846,1.24148,1.15339,1.12717,1.06397,1.02471,1.00711,0.99785,0.990072,0.980589,0.975368,0.965242,0.955531,0.946434,0.935572,0.929976,0.924119,0.911874,0.908496,0.905645,0.896256,0.893059
3,1000,35,523,161.1,92.1162,2.59037,-0.200471,1.44692,-2.12367,-1.81591,-1.07691,-0.576676,-1.5306,-0.279354,-1.27179,-1.14989,0.358024,-1.65515,-1.88839,-0.693571,-0.898547,-1.29049,-1.5709,-1.33951,-0.769343,-1.06951,1.01359,-4.62852,35,74,78,79,88,89,91,102,104,104,114,130,137,138,143,145,146,148,156,176,182,201,205,206,212,235,244,257,291,523,1.45175,1.27162,1.19279,1.13475,1.05598,1.04525,1.01734,1.00754,1.00192,0.96668,0.963726,0.956073,0.94836,0.93616,0.925612,0.915831,0.906841,0.900262,0.892255,0.886234,0.880404,0.865024
4,1250,52,452,174.4,102.698,2.97587,-0.861882,0.871728,-2.96524,-1.03142,-1.25581,-1.51943,-2.33427,-0.382467,-1.87803,-2.10492,0.0295433,-1.38998,-2.94409,-0.768661,-1.04049,-1.20549,-2.57871,-2.37271,-0.915529,-2.38365,0.0853522,-4.89495,52,73,75,76,79,79,80,94,98,101,115,115,118,128,144,153,160,161,164,205,220,239,245,253,254,269,288,348,394,452,1.55517,1.25577,1.17975,1.11216,1.07309,1.03982,1.01497,1.00482,0.987714,0.963425,0.953596,0.947063,0.938741,0.930953,0.917877,0.913625,0.899454,0.883626,0.87914,0.866841,0.861779,0.842936
5,1500,26,172,92.3,41.3873,3.55749,0.658696,1.92778,-4.45968,-2.29382,-0.288837,-0.996846,-3.35572,-1.56168,-2.25396,-2.49919,-0.880463,-1.63584,-3.00195,-1.56631,-1.11526,-2.4015,-4.29718,-3.80392,-1.73684,-3.68857,0.138262,-5.93211,26,32,36,41,41,55,60,66,68,69,81,83,87,87,88,88,88,91,94,98,101,105,118,122,126,151,162,165,168,172,1.69616,1.24602,1.18511,1.14467,1.08554,1.04089,1.01546,1.0027,0.982832,0.960844,0.949379,0.941347,0.918487,0.908586,0.90735,0.894281,0.882925,0.872417,0.85411,0.845494,0.837351,0.82086
6,1750,30,231,103.167,42.4427,4.15936,1.13367,2.98162,-6.16784,-1.84636,-1.58194,-1.70575,-4.37021,-1.50589,-2.80497,-2.33659,0.0694258,-3.2831,-4.08601,-2.1814,-1.35498,-1.94293,-6.09954,-4.57835,-2.46347,-4.04768,-0.877799,-8.16912,30,43,51,52,59,60,62,71,79,83,85,85,103,103,105,109,109,114,115,117,118,121,125,126,129,131,148,158,173,231,1.79904,1.25153,1.1906,1.1431,1.06827,1.03641,1.0114,1.00131,0.967571,0.942703,0.940526,0.92724,0.906998,0.899539,0.888848,0.884257,0.86907,0.855471,0.843369,0.821979,0.818907,0.809384
7,2000,44,306,167.767,77.12,5.30026,2.92088,4.56449,-7.61146,-1.18707,-1.66601,-0.652615,-4.62067,-0.95536,-3.72941,-2.97621,-0.27659,-4.1319,-4.63762,-3.37959,-4.90458,-4.75509,-7.32949,-4.67278,-3.70064,-6.29761,-3.61197,-12.3679,44,57,59,62,78,90,93,93,120,131,137,146,149,153,155,166,169,184,195,197,199,208,224,241,265,270,270,272,300,306,1.85394,1.24845,1.21087,1.16263,1.06674,1.02907,1.02141,1.00371,0.954519,0.944396,0.932472,0.907068,0.896353,0.88908,0.87452,0.866716,0.858697,0.843722,0.838649,0.808539,0.799004,0.790713
8,2250,87,853,299.767,236.35,6.62051,1.00156,4.64041,-7.30907,-2.07998,-4.61123,-1.92536,-5.70194,-1.99868,-4.45465,-3.93641,-0.544638,-5.52177,-6.54225,-6.7817,-4.39711,-5.82883,-9.38923,-5.88398,-4.25694,-7.83457,-4.89225,-17.8799,87,96,98,103,113,116,130,144,155,156,169,169,173,178,183,225,253,256,261,269,277,332,360,377,409,702,712,803,834,853,1.91429,1.24645,1.19316,1.14637,1.08105,1.00461,0.998808,0.989816,0.970788,0.939706,0.920874,0.901923,0.890642,0.880366,0.873924,0.858718,0.840804,0.83492,0.821435,0.795155,0.785017,0.766908
9,2500,38,522,237.1,128.61,8.21898,1.42097,5.89625,-8.24359,-4.31334,-5.59296,-3.77892,-7.19421,-1.98602,-5.18645,-4.36976,0.123138,-5.28035,-9.96385,-9.38269,-5.90926,-7.27289,-10.7101,-8.36393,-6.08157,-11.1272,-6.92207,-23.2883,38,76,82,93,112,118,121,139,166,169,173,182,183,209,230,237,243,251,251,258,261,275,276,276,350,395,463,482,482,522,1.97935,1.24393,1.18648,1.13772,1.07263,1.01189,0.975877,0.967751,0.957807,0.929473,0.898663,0.895498,0.88912,0.866174,0.854158,0.848326,0.833164,0.820077,0.80791,0.777341,0.773739,0.749464
