generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,5,0.933333,1.31131,2.04569,0.00805592,-0.157559,-0.0483951,0.181246,-0.0438,0.117807,0.0271732,-0.210573,-0.0215474,-0.229383,-0.121935,-0.29022,0.0993057,-0.214917,-0.0325701,-0.229875,0.111164,-0.10203,0.183293,0.0140384,0.228146,-0.247911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,4,5,1.15831,1.11208,1.07703,1.05005,1.02694,1.01931,0.99641,0.992051,0.979226,0.976341,0.97461,0.96801,0.965641,0.963337,0.961659,0.958404,0.95832,0.957044,0.956661,0.956061,0.955925,0.955832
1,500,1,23,7.66667,4.70021,2.19052,0.188568,-0.183122,-0.451199,-0.222302,0.485084,0.292188,0.594964,-1.08475,-0.202138,-0.56728,-0.530195,-0.704989,0.57919,-0.686789,-1.56322,-0.227304,0.249649,-1.09613,-0.0524844,-0.887595,-0.845798,-1.32996,1,1,2,4,4,4,4,4,4,5,5,6,6,7,7,7,8,8,8,9,9,9,9,9,11,13,14,14,15,23,1.26654,1.11474,1.07951,1.0585,1.04833,1.02468,1.01732,0.998114,0.983871,0.968759,0.966028,0.960052,0.954644,0.946148,0.945052,0.935297,0.930247,0.929536,0.925728,0.923473,0.921433,0.918269
2,750,4,24,11.1,5.23483,2.64772,0.054067,-0.357637,-1.8809,-0.714852,0.802019,0.4832,0.780711,-2.1529,-0.782219,-1.12015,-1.28862,-1.77959,1.00004,-2.03887,-1.82306,0.437814,0.147594,-1.97671,-0.72675,-1.74244,-1.12945,-3.17952,4,4,5,5,6,7,7,7,7,8,8,8,8,9,9,10,10,12,12,14,14,14,15,16,17,17,18,18,20,24,1.54341,1.09595,1.08924,1.05738,1.05617,1.03334,1.01733,1.00281,0.990482,0.978944,0.963251,0.954276,0.948681,0.933682,0.929016,0.922631,0.911052,0.906565,0.905059,0.897954,0.897431,0.890593
3,1000,2,42,17.8667,9.26519,3.04445,0.498258,-1.31579,-1.84249,-0.952132,-0.806809,-0.0171448,-0.0197868,-1.31984,-1.06015,-1.99427,-1.85993,-1.65585,0.413127,-1.79902,-2.16205,0.771489,-0.424767,-2.95243,0.106967,-3.52912,-1.38138,-4.40946,2,6,7,8,9,10,10,10,11,12,14,15,16,16,16,17,17,19,19,20,20,21,23,23,27,30,30,31,35,42,1.63901,1.11306,1.07899,1.0688,1.0391,1.0255,1.01811,1.00656,0.989785,0.977731,0.967365,0.948571,0.934235,0.928162,0.916361,0.905988,0.903765,0.898935,0.886883,0.880529,0.872963,0.866545
4,1250,3,68,24.2333,13.0693,3.5403,-0.263288,-0.723925,-3.20755,-1.69478,0.478311,-1.13967,-0.366109,-2.80801,-2.39832,-3.24494,-1.69542,-2.35125,0.763927,-3.27697,-2.70462,0.406769,-0.738964,-4.49387,-1.88993,-3.1124,-2.61164,-5.61933,3,6,10,12,14,15,15,17,18,18,18,19,21,21,21,21,22,22,23,24,27,31,31,31,36,40,40,41,42,68,1.73217,1.11004,1.09444,1.08134,1.06039,1.04704,1.01665,1.00283,0.996303,0.981219,0.959893,0.948746,0.93304,0.923286,0.914308,0.89641,0.886593,0.878342,0.873769,0.866791,0.854565,0.854371
5,1500,9,54,28.0667,12.017,4.27994,-1.06222,-2.44945,-4.57401,-3.08678,-0.972415,-2.23959,-0.418077,-3.94057,-5.25354,-2.94296,-2.74499,-4.11764,0.765585,-3.65616,-2.62596,-1.76653,-0.435107,-5.24049,-2.35754,-1.7667,-2.96417,-7.27888,9,9,9,13,14,15,20,20,21,22,24,26,26,27,27,28,28,29,31,31,32,34,35,37,39,41,43,48,50,54,1.81382,1.13606,1.09869,1.08977,1.06748,1.04539,1.01669,1.0107,0.997447,0.984056,0.959513,0.94969,0.934307,0.902127,0.900597,0.877492,0.871429,0.860885,0.854355,0.848645,0.837018,0.829038
6,1750,21,160,69.5667,35.2799,5.3041,-2.46801,-2.18851,-6.15896,-5.01409,-1.14662,-2.40711,0.800467,-4.25462,-6.33871,-4.49099,-2.58038,-3.30897,-0.14744,-6.84327,-4.91808,-1.68951,-2.64111,-5.24379,-2.01062,-3.12843,-7.76684,-8.4459,21,28,29,34,35,38,41,44,45,45,47,49,51,55,58,63,70,72,73,76,80,81,96,106,107,113,117,122,131,160,1.87566,1.15474,1.09767,1.08819,1.06615,1.0564,1.02191,0.997675,0.978579,0.96876,0.947263,0.937534,0.913906,0.892628,0.887319,0.873981,0.867629,0.852404,0.840383,0.830632,0.824817,0.805021
7,2000,33,154,86.0333,38.7943,6.58552,-2.76896,-1.89995,-8.12762,-6.35044,-2.47159,-3.24929,-0.666048,-4.90029,-6.15479,-7.24406,-3.96588,-2.9375,-2.77429,-7.21241,-5.05082,-2.0005,-2.96088,-8.09413,-2.69944,-4.40451,-11.1165,-11.8859,33,34,34,35,47,53,53,54,57,60,61,62,68,75,81,84,85,88,94,102,104,104,113,126,134,142,145,149,150,154,1.88009,1.17471,1.1085,1.08621,1.0676,1.03795,1.01127,1.00235,0.968389,0.959745,0.934787,0.922454,0.892799,0.886323,0.866835,0.85684,0.846751,0.84038,0.824938,0.816837,0.804545,0.799837
8,2250,26,236,85.9,50.5619,7.98974,-0.36973,-1.81774,-7.97928,-7.65186,-3.36285,-4.3881,-1.13174,-7.32221,-5.58346,-8.85443,-5.76209,-4.78993,-5.60664,-9.26625,-7.01649,-3.80631,-5.98708,-10.2365,-3.99125,-6.20114,-12.9685,-14.3111,26,30,32,39,39,40,44,46,52,55,65,67,68,71,72,75,77,80,81,85,87,91,120,123,126,151,151,168,180,236,1.8765,1.17157,1.12558,1.07701,1.05691,1.02993,0.998143,0.995777,0.977787,0.957957,0.931357,0.918042,0.880049,0.862246,0.851812,0.84096,0.83347,0.828666,0.813869,0.805299,0.78428,0.777526
9,2500,31,261,102.4,54.2253,9.84691,-0.155569,2.45913,-9.95483,-9.35106,-1.6568,-6.919,-0.955081,-8.63526,-7.56069,-6.52616,-6.33084,-7.10961,-7.72341,-12.2351,-10.4799,-8.73895,-6.73842,-10.365,-2.98798,-8.66667,-17.6625,-18.1512,31,33,42,45,55,59,59,60,65,72,77,81,82,89,89,93,93,99,114,116,119,122,132,135,138,143,163,175,230,261,1.88554,1.18892,1.10854,1.09616,1.06755,1.03485,1.00784,0.983363,0.977131,0.956208,0.913686,0.90956,0.873977,0.86119,0.838773,0.833355,0.825517,0.814431,0.79422,0.785506,0.780907,0.761815
