generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,12,2.7,2.76867,2.04581,0.0501602,0.0480162,0.120033,-0.0493679,-0.00527058,0.115039,-0.218322,-0.177387,-0.380793,0.123933,-0.00875761,-0.177497,0.0168457,-0.290075,-0.258826,-0.086648,-0.169588,-0.308675,0.160961,-0.170044,0.127311,-0.328286,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,5,5,6,7,8,12,1.2172,1.1149,1.10082,1.06223,1.03318,1.02529,1.00394,0.987206,0.985078,0.983897,0.974429,0.973069,0.968206,0.965704,0.962609,0.960848,0.960016,0.958028,0.957059,0.956782,0.95621,0.955721
1,500,4,56,21.4333,14.5049,2.23034,-0.0216799,0.246715,-0.459546,-0.676596,-0.188587,0.246771,-0.29168,-0.515779,-1.04585,0.583044,0.367,-1.03656,-0.392165,-0.426398,-0.906115,-0.242269,-0.277655,-0.379203,0.169731,-1.28693,-1.2112,-1.53044,4,6,6,6,7,8,8,9,11,11,12,14,16,16,17,20,22,22,23,23,28,29,30,31,32,33,38,52,53,56,1.34553,1.2103,1.14416,1.09056,1.07241,1.06261,1.03342,1.00701,0.998788,0.990956,0.986306,0.967689,0.961399,0.953591,0.947441,0.941619,0.938724,0.931618,0.927288,0.923509,0.921859,0.918672
2,750,25,264,104.367,54.8719,2.55199,0.300004,0.988909,-0.921874,-1.23793,-0.657219,-0.0741936,-0.423831,-0.565611,-1.32111,-0.520231,0.578972,-1.48706,-0.812272,0.200406,-0.917317,-0.264253,-0.549846,-1.13024,-1.1574,-1.36774,-2.4144,-3.4986,25,48,49,56,57,58,63,65,71,71,71,73,73,78,79,84,95,104,117,117,122,134,143,149,149,154,156,186,220,264,1.43814,1.22605,1.1463,1.11903,1.08974,1.07282,1.03995,1.01868,1.00269,0.990735,0.974422,0.962721,0.955682,0.944666,0.9337,0.92781,0.917905,0.913344,0.903613,0.901394,0.898728,0.889635
3,1000,40,557,173.267,124.844,3.36092,0.782658,2.30314,-2.58424,-2.54966,-0.599591,-1.14815,-0.871477,-1.81622,-2.00469,-0.926315,0.0245925,-1.797,-0.816979,-1.08764,-2.19499,-1.40533,-1.41917,-2.25938,-1.68454,-2.42362,-3.81451,-6.17185,40,54,54,64,80,92,93,94,96,107,113,120,121,134,134,149,150,156,158,161,166,168,180,182,257,268,406,419,425,557,1.80656,1.21074,1.14881,1.13125,1.10385,1.07886,1.03777,1.01936,0.997094,0.976665,0.969211,0.962924,0.9475,0.937428,0.924594,0.903106,0.900962,0.895697,0.884933,0.878783,0.876976,0.873169
4,1250,24,354,153.633,80.7296,4.36005,-0.410938,2.48728,-2.47747,-4.00383,-0.149076,-1.4668,-1.24473,-2.88157,-1.35716,-1.87356,0.686011,-0.998777,-2.93545,-2.21061,-1.07298,-2.55247,-1.74831,-4.10232,-3.81501,-4.01824,-5.00561,-8.37325,24,31,63,72,81,86,88,98,101,105,106,115,119,137,138,139,145,152,162,171,171,195,195,225,254,264,269,274,275,354,2.01123,1.2212,1.16108,1.12046,1.10755,1.05505,1.05307,1.01891,1.01234,0.980143,0.963914,0.944982,0.932501,0.928845,0.91327,0.895671,0.881452,0.871375,0.869269,0.862265,0.855774,0.851816
5,1500,37,344,151.167,81.9698,5.68476,-1.34445,3.96931,-4.53607,-6.97318,1.22138,-2.22941,-1.56489,-4.15061,-1.6853,-1.00259,0.0776827,-3.96498,-5.05547,-4.05202,-3.28826,-3.1678,-1.66858,-6.01977,-3.30309,-7.01476,-6.21501,-11.7344,37,39,58,64,76,82,83,89,90,90,91,94,97,126,140,145,154,163,166,170,197,207,209,216,223,229,282,286,288,344,2.20879,1.20853,1.18144,1.11316,1.08689,1.04836,1.04671,1.03057,1.00199,0.977352,0.962611,0.94225,0.930631,0.922378,0.895775,0.887499,0.880732,0.867541,0.850513,0.847173,0.844477,0.826028
6,1750,63,497,207.9,133.88,7.64969,0.0968046,4.35828,-7.48944,-7.49025,-0.794145,-5.14175,-3.88057,-5.15696,-2.00637,-2.07273,-1.96832,-4.6703,-5.87983,-5.05334,-5.17215,-5.7388,-4.04215,-5.59902,-5.77502,-10.7513,-9.69818,-19.495,63,66,68,73,78,84,86,103,105,107,125,128,134,150,169,171,175,182,230,236,253,288,304,315,340,347,406,462,492,497,2.48721,1.22036,1.17761,1.14132,1.09026,1.05107,1.03764,1.01462,0.980419,0.961652,0.945876,0.929597,0.919517,0.898355,0.881957,0.874634,0.872344,0.866259,0.841083,0.837303,0.823604,0.815351
7,2000,46,399,171.633,105.273,10.1425,-1.86273,3.02091,-8.51592,-8.11144,-0.112181,-8.64907,-4.07925,-6.36774,-2.58986,-7.6864,-0.868139,-8.18244,-9.88603,-3.54101,-6.14522,-4.81838,-9.65684,-10.8816,-6.48264,-12.5299,-14.703,-25.027,46,53,56,63,66,67,72,79,85,97,98,115,135,137,150,152,164,168,184,192,193,219,226,273,310,311,325,329,385,399,2.53101,1.2255,1.21968,1.17338,1.09742,1.06541,1.0339,1.01368,0.969833,0.954617,0.938071,0.931678,0.896376,0.892479,0.889962,0.866946,0.861495,0.852096,0.835672,0.814624,0.812613,0.800419
8,2250,26,397,138.333,87.6578,13.0892,-0.148461,2.26828,-13.9301,-12.8104,1.37716,-10.7908,-4.77503,-12.8334,-10.0398,-2.78738,-1.9541,-7.27237,-10.0644,-7.925,-9.68834,-6.57985,-13.4232,-15.4496,-9.48357,-20.4256,-19.3173,-33.6938,26,29,51,52,53,60,61,68,73,95,110,118,119,122,123,129,130,137,137,137,146,153,172,189,196,224,240,250,353,397,2.63859,1.2312,1.21053,1.15421,1.0938,1.05664,1.02012,0.997719,0.984781,0.941935,0.935771,0.912434,0.89888,0.878384,0.868647,0.849372,0.847404,0.83373,0.818608,0.816834,0.797835,0.784272
9,2500,49,367,185.167,89.8409,16.5717,3.65797,0.42714,-19.1302,-15.8531,1.77387,-15.5228,-5.32529,-15.3195,-15.4259,-5.86706,-0.695536,-15.4426,-10.4293,-11.2221,-13.0061,-6.81376,-15.1705,-17.3198,-11.1341,-18.8818,-30.3473,-48.2863,49,50,71,90,95,113,115,126,129,139,139,155,159,159,161,163,168,168,171,173,231,231,251,297,299,312,315,326,333,367,2.68418,1.26091,1.20291,1.15713,1.08439,1.05575,1.02427,0.991111,0.964294,0.946068,0.920453,0.906645,0.873206,0.868331,0.851785,0.835876,0.821981,0.819073,0.808051,0.796649,0.778557,0.767761
