generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,13,3.1,2.91666,2.04569,-0.268949,0.0954949,-0.188272,-0.0270658,-0.0855812,-0.091038,0.0324442,-0.366171,-0.108589,-0.105775,0.0596237,-0.148546,-0.0538976,-0.061513,0.0393738,0.0472259,0.0522528,0.0709492,0.0611689,-0.14234,-0.0773432,-0.232909,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,4,4,4,4,6,6,6,8,8,13,1.17938,1.08644,1.05171,1.01342,1.0114,0.999873,0.993659,0.988835,0.983453,0.978398,0.974126,0.97041,0.969397,0.967841,0.962002,0.961244,0.958905,0.958231,0.956513,0.956143,0.956039,0.955827
1,500,0,14,6.23333,3.59773,2.18119,-0.559121,0.17115,0.0319114,-0.154602,-0.542028,0.107996,-0.161582,-1.05656,-0.140832,-0.509275,1.16109,-0.59743,0.23137,-0.0391026,0.390007,0.173512,-1.17686,0.482818,-0.448972,-1.22352,-1.00746,-1.55741,0,2,2,2,3,3,3,4,4,4,4,4,5,5,5,6,6,6,7,7,8,8,9,9,10,11,11,12,13,14,1.24411,1.14224,1.12554,1.04417,1.02335,1.00999,1.00596,0.980084,0.971008,0.968712,0.967793,0.958507,0.946282,0.941206,0.937759,0.934992,0.932529,0.929113,0.928308,0.921586,0.920196,0.918215
2,750,5,90,36.6,23.1987,2.37642,-1.18734,0.170966,-0.19916,0.291853,-0.967876,-0.4246,0.0737457,-1.51735,-0.764819,-1.05312,0.104402,-0.572246,0.192623,-0.630862,0.307467,-0.109392,-0.877619,-0.0684333,-1.34346,-1.15933,-0.613632,-3.57562,5,10,11,11,11,15,19,19,21,23,24,24,25,26,31,32,34,36,38,39,48,50,54,56,56,60,65,81,84,90,1.36118,1.14544,1.10513,1.08102,1.06174,1.04522,1.01296,0.9812,0.958461,0.952611,0.948031,0.942727,0.935387,0.930901,0.925015,0.91768,0.915036,0.90929,0.904269,0.896653,0.890037,0.885689
3,1000,24,93,54.7,22.3362,2.68952,-2.03586,0.554163,-0.0418589,-0.350617,-1.41323,-0.103136,-1.03734,-2.85609,-0.981594,-1.51937,0.585646,-0.401883,-0.486311,-0.990534,0.00388329,-0.45876,-1.45731,-1.02631,-1.92714,-2.0653,-0.565598,-4.94536,24,24,25,25,27,28,33,38,39,40,40,41,47,48,51,57,59,61,64,64,69,72,74,74,76,84,85,89,90,93,1.53918,1.14985,1.11764,1.08219,1.04944,1.03261,1.02212,0.981555,0.961104,0.953166,0.937609,0.93624,0.924478,0.918934,0.908483,0.902291,0.891622,0.8881,0.884253,0.876704,0.867665,0.858666
4,1250,18,195,92.9667,44.135,3.14522,-1.66652,-0.0864856,-0.702391,-1.02008,-1.55842,-1.42689,-1.51173,-2.3858,-0.446777,-2.05162,1.19592,-2.10029,0.181967,-2.50345,0.925029,-1.13748,-0.294487,-2.01462,-2.18041,-3.04915,-0.5697,-6.87988,18,19,30,43,48,53,55,57,67,71,72,77,91,95,96,96,96,98,99,103,103,118,118,119,127,136,150,162,177,195,1.70593,1.18873,1.16092,1.11521,1.07067,1.01562,1.00433,0.977938,0.963069,0.958305,0.932608,0.925014,0.916113,0.897046,0.894063,0.885205,0.87843,0.874638,0.862244,0.859515,0.850092,0.837834
5,1500,25,322,99.7333,65.8368,3.73887,-2.52863,-0.331477,-1.7859,-0.648412,-2.97704,-2.94729,-1.60042,-4.47029,-1.72628,-2.11164,1.30638,-2.82491,-0.616658,-3.17896,0.31187,-0.875787,-0.724888,-3.09335,-0.943011,-4.54553,-1.20226,-9.10001,25,34,34,48,49,55,55,61,68,68,68,71,72,73,80,85,89,93,100,101,102,106,120,123,126,145,164,179,276,322,1.85144,1.19089,1.15403,1.11847,1.06636,1.01091,0.982324,0.966558,0.950254,0.938855,0.936068,0.922308,0.910963,0.901089,0.885034,0.870813,0.858338,0.855421,0.850095,0.837011,0.830051,0.820909
6,1750,71,326,160.633,80.2618,4.36952,-3.45742,1.37209,-1.41598,-1.08051,-2.98661,-3.18744,-2.07016,-5.08911,-2.11669,-3.12614,2.97336,-2.75777,-1.43348,-3.58079,-1.40901,-1.9391,-1.61997,-2.58892,-1.47504,-6.37644,-3.42042,-11.9206,71,79,80,82,88,89,97,100,112,117,122,130,133,134,135,137,138,148,152,152,166,170,185,187,217,311,316,320,325,326,1.94543,1.18186,1.16485,1.11781,1.07419,0.99733,0.969531,0.959832,0.940204,0.933483,0.924775,0.913728,0.912246,0.889076,0.886361,0.859724,0.843319,0.836198,0.825297,0.814917,0.808399,0.797672
7,2000,54,259,137.6,56.4682,5.48834,-3.03726,3.45087,-2.35348,-1.98658,-3.72178,-4.78841,-4.64296,-6.73423,-0.642065,-2.37284,1.94466,-3.95154,-4.00416,-5.04187,-1.99225,-3.77929,-3.72282,-3.99198,-1.58115,-7.47208,-4.51362,-16.1296,54,66,67,72,76,80,83,86,100,105,112,120,122,122,124,126,134,142,147,151,151,165,190,191,199,207,212,219,246,259,2.01622,1.18731,1.16323,1.12535,1.08628,0.998531,0.973879,0.957543,0.948297,0.923288,0.914801,0.912464,0.897238,0.883549,0.870854,0.857303,0.842437,0.824469,0.821355,0.800365,0.78839,0.781195
8,2250,38,446,186,97.8954,7.10693,-3.44919,4.42828,-4.36057,-3.52228,-3.18893,-5.33342,-5.69497,-8.80306,-0.559835,-4.3568,1.14316,-5.46643,-3.6301,-7.93088,-1.14765,-6.97524,-3.27721,-8.83199,-3.42714,-9.77404,-7.86335,-20.8959,38,41,70,91,98,100,107,107,113,138,145,147,149,158,158,172,172,196,215,223,225,232,247,256,260,262,281,327,406,446,2.12199,1.17061,1.16855,1.13497,1.08233,1.00778,0.981939,0.969315,0.931381,0.927461,0.914475,0.909224,0.879372,0.866732,0.857268,0.842852,0.826874,0.806434,0.804056,0.783594,0.775717,0.756724
9,2500,52,443,175,105.407,8.91906,-5.6326,1.77558,-3.22044,-6.9615,-6.34098,-6.15362,-6.52776,-10.7687,-1.73373,-3.69695,1.88622,-7.30925,-6.22531,-8.77401,-1.33399,-6.39297,-6.77237,-9.49422,-3.58267,-14.0515,-12.9008,-26.3579,52,57,63,77,78,89,90,98,100,101,108,135,139,141,143,146,148,150,178,178,183,194,221,256,296,320,327,332,407,443,2.17579,1.17032,1.15395,1.12498,1.07416,1.01855,1.00448,0.965521,0.943162,0.922236,0.900131,0.888395,0.872614,0.849541,0.836636,0.823786,0.809691,0.798293,0.783714,0.768763,0.764262,0.742845
10,2750,71,622,218.833,162.692,11.2256,-5.50457,4.73613,-8.57648,-9.72229,-8.25791,-6.89303,-5.43393,-16.4194,-4.62784,-5.67258,0.0364416,-9.2494,-10.4894,-12.3371,-3.82335,-5.42116,-8.89427,-10.9683,-2.79505,-16.4941,-16.9727,-33.4738,71,79,81,81,95,105,106,107,110,117,130,131,134,136,136,142,175,198,212,234,239,265,266,269,277,322,536,576,613,622,2.24548,1.18646,1.14481,1.11959,1.05935,1.0187,0.994665,0.975552,0.941803,0.914642,0.892946,0.872147,0.85572,0.839096,0.826432,0.816077,0.801057,0.792653,0.768869,0.760004,0.740791,0.728139
11,3000,38,531,178.567,107.627,13.8869,-8.26144,3.8226,-10.7156,-12.9766,-8.02163,-8.37658,-7.35464,-20.2112,-5.50691,-2.21103,-2.04933,-5.46697,-14.3479,-15.3484,-5.47757,-8.47301,-8.98307,-16.6578,-8.44924,-19.739,-22.4114,-41.324,38,49,71,83,95,103,110,111,116,126,127,128,137,140,144,153,165,168,185,188,198,208,212,217,235,250,292,357,420,531,2.23757,1.17215,1.14932,1.10588,1.07094,1.02277,0.992465,0.960644,0.926024,0.904664,0.873662,0.860637,0.845716,0.831272,0.82157,0.803769,0.782816,0.773295,0.759501,0.746458,0.726386,0.717364
12,3250,76,612,285.733,150.437,17.9189,-16.0256,5.93191,-16.4765,-12.0118,-9.64591,-9.44401,-8.6819,-22.7076,-7.41934,1.31135,-7.77603,-10.0085,-14.6843,-17.8337,-10.8973,-13.1868,-11.6777,-21.1463,-13.5152,-30.2898,-25.2657,-58.0233,76,105,111,117,121,136,168,170,171,193,207,209,230,237,251,265,277,297,297,308,310,342,394,414,441,495,511,525,582,612,2.28461,1.20433,1.15184,1.08856,1.05017,1.01585,0.998109,0.949817,0.926124,0.896843,0.882909,0.854894,0.844914,0.828962,0.807594,0.787502,0.778367,0.749938,0.741524,0.726726,0.713175,0.704885
13,3500,54,1034,239.233,187.618,22.0765,-19.076,5.74701,-25.1018,-14.9912,-6.6509,-14.4677,-1.66409,-20.1422,-6.35228,-1.64607,-7.5665,-8.93578,-20.9619,-20.0892,-18.7981,-18.258,-11.2537,-15.3313,-19.0589,-37.0328,-32.2868,-66.4294,54,76,76,77,94,99,102,122,142,158,167,173,187,200,205,217,220,222,229,234,237,268,286,300,302,305,417,478,496,1034,2.27125,1.24703,1.1421,1.0815,1.05124,1.03463,1.0063,0.955078,0.905982,0.89638,0.866501,0.854494,0.842436,0.812066,0.80323,0.776064,0.757524,0.735602,0.731355,0.717795,0.701881,0.696372
14,3750,40,772,337.233,228.632,25.9861,-9.91267,18.1603,-27.2807,-16.6085,-8.56404,-18.5114,-7.2812,-26.2627,-6.48278,-4.27734,-11.0301,-16.7923,-23.6158,-22.7112,-16.6866,-19.6059,-16.4812,-30.878,-27.3648,-35.6367,-41.11,-84.4105,40,63,74,96,111,118,123,139,149,151,168,186,199,200,249,259,355,356,452,491,501,520,549,568,585,635,641,682,685,772,2.25446,1.23377,1.14946,1.10098,1.03676,1.02181,1.01754,0.944531,0.9073,0.880419,0.87443,0.841259,0.825022,0.798776,0.789147,0.772769,0.75577,0.741724,0.722464,0.704958,0.681627,0.676064
15,4000,65,936,405.333,241.314,31.0043,-14.0129,8.46413,-28.1298,-28.2993,-16.4719,-18.2418,-11.577,-29.6362,-1.64437,-10.5986,-18.5357,-24.973,-30.8331,-26.2286,-19.903,-30.0354,-27.4222,-38.5598,-28.7272,-43.5636,-41.965,-111.65,65,85,118,120,124,144,171,202,206,260,292,300,315,335,341,353,404,420,521,551,560,562,570,602,653,657,676,763,854,936,2.27518,1.24141,1.15917,1.11409,1.03489,1.02191,1.00513,0.948534,0.904586,0.884415,0.871759,0.842631,0.81868,0.792119,0.775682,0.766014,0.751967,0.72416,0.718598,0.6937,0.667116,0.659052
16,4250,98,743,317.933,182.487,40.6907,0.720974,19.0217,-34.4984,-45.9851,-30.6027,-29.5874,-21.3843,-35.3287,-1.35384,-22.1663,-23.0346,-31.3449,-54.2486,-40.1158,-28.171,-39.4989,-31.555,-55.5575,-45.2438,-64.8535,-54.5126,-143.246,98,126,127,128,153,154,173,176,189,197,206,214,221,235,243,284,304,321,339,359,371,378,403,406,488,548,550,701,703,743,2.3742,1.24576,1.13954,1.10891,1.03127,1.02727,0.991855,0.951929,0.897044,0.892538,0.863232,0.846372,0.814475,0.772287,0.770136,0.765491,0.733063,0.715573,0.700803,0.675944,0.656271,0.643795
17,4500,104,1684,491.9,317.036,48.963,-0.735247,24.8108,-30.6777,-53.021,-37.2096,-36.6226,-15.0959,-45.51,-0.555624,-19.9433,-16.2809,-42.0792,-46.2836,-44.0304,-35.6748,-46.095,-34.4035,-62.7463,-45.4241,-75.1913,-54.9803,-189.163,104,131,175,192,207,218,268,272,277,323,358,359,378,380,385,409,446,561,582,594,599,611,632,653,657,728,776,794,1004,1684,2.34634,1.26124,1.11404,1.08497,1.02282,1.01182,1.00796,0.946474,0.91067,0.878544,0.853833,0.835656,0.799863,0.790542,0.776682,0.759067,0.71705,0.711842,0.690228,0.673751,0.648579,0.634241
18,4750,61,736,269.033,212.233,61.8123,6.47685,44.3821,-29.0414,-72.7193,-54.5917,-48.3805,-33.266,-59.5295,2.21666,-33.9741,-3.61293,-57.4716,-73.1482,-64.179,-60.7876,-65.0754,-25.7605,-86.6675,-76.2422,-92.2645,-86.9241,-219.629,61,72,76,78,85,90,101,116,131,132,134,135,138,150,171,178,189,194,241,255,279,388,421,458,521,575,635,664,667,736,2.42512,1.25683,1.09693,1.07963,1.03488,1.01619,1.00102,0.944914,0.899657,0.868898,0.845025,0.830412,0.785716,0.781188,0.769683,0.747332,0.712661,0.696824,0.681049,0.667836,0.645711,0.62607
19,5000,55,832,288.6,189.198,80.1748,-12.7863,56.8216,-31.0055,-77.884,-56.0498,-53.0192,-36.4228,-67.9277,16.1847,-85.9285,19.7456,-71.4008,-76.8765,-72.8166,-89.9415,-69.7656,-34.3207,-81.1261,-101.163,-138.191,-132.33,-287.645,55,84,91,108,118,126,131,135,157,184,187,193,197,218,227,251,254,262,290,308,314,368,374,411,494,502,569,584,634,832,2.46474,1.23966,1.09772,1.06837,1.02638,1.01539,0.983579,0.922374,0.904322,0.854752,0.833504,0.80654,0.776302,0.768802,0.758849,0.73964,0.703779,0.685896,0.669077,0.659451,0.638945,0.608371
