generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,7,2.43333,2.34423,2.04581,0.0201491,-0.0235621,-0.20859,-0.0636115,-0.0533327,-0.178481,0.0357866,-0.234172,-0.0934944,-0.272043,0.115941,-0.204707,-0.111663,0.0154194,-0.0730307,0.115795,0.173857,0.190256,0.0674959,-0.0610796,0.0200049,-0.209084,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,3,4,4,5,5,5,6,6,7,7,1.15303,1.09318,1.06145,1.03406,1.02673,1.01372,1.00098,0.987697,0.984935,0.975137,0.971144,0.969794,0.965625,0.963132,0.961672,0.960658,0.958175,0.957234,0.956426,0.956235,0.955913,0.955716
1,500,0,20,10.2333,4.76107,2.26202,0.269727,-1.34135,-0.955788,0.148896,-0.171878,-0.950017,-0.503711,-1.14588,-0.217889,-1.33517,0.12558,-1.39604,0.384471,-0.490027,-0.505117,0.315216,-0.716891,0.0499873,-0.501804,-0.908042,-0.39872,-1.49745,0,4,4,4,5,6,7,7,8,8,8,8,9,9,10,10,10,11,11,12,12,13,14,15,15,15,16,18,18,20,1.29893,1.12937,1.12566,1.07635,1.06877,1.02109,1.0118,0.99957,0.987408,0.979395,0.96784,0.956515,0.955127,0.944067,0.940088,0.934361,0.930163,0.929999,0.92917,0.923149,0.921799,0.919731
2,750,0,25,9.1,6.45061,2.61934,0.693623,-1.93011,-1.68267,0.377951,-0.0192983,-1.6641,-1.28603,-2.40977,-0.749847,-2.05776,0.316426,-1.7374,0.169173,-0.600436,-0.154883,-0.62228,-1.40629,0.741458,0.0399798,-0.954608,-1.30946,-2.86932,0,0,1,2,2,3,4,4,4,4,6,6,7,8,8,8,10,11,11,12,12,13,13,14,15,15,15,16,24,25,1.45055,1.1231,1.11207,1.10893,1.04527,1.03149,1.02685,0.998829,0.985875,0.980263,0.961254,0.947648,0.94274,0.926939,0.923853,0.922355,0.913725,0.906592,0.901394,0.895032,0.893232,0.887766
3,1000,3,29,11.4333,6.5584,3.17931,0.308596,-1.41149,-3.09011,0.0686864,-0.0781194,-2.86128,-2.12532,-4.03345,-0.58136,-2.69312,1.04148,-2.72066,0.400983,-0.810253,-0.0114108,-0.156326,-1.59786,0.0868116,0.645684,-0.960066,-2.31538,-5.10303,3,3,5,5,5,5,6,7,7,7,8,8,8,9,10,10,11,11,13,13,13,15,15,16,18,18,19,19,27,29,1.58568,1.17253,1.11534,1.10138,1.06173,1.05637,1.00864,0.992347,0.986581,0.978516,0.969809,0.943766,0.927682,0.914946,0.909556,0.904542,0.897055,0.890033,0.882965,0.879822,0.871542,0.861524
4,1250,7,53,24.4333,12.5717,3.7962,2.34811,-1.75042,-3.05387,1.01066,-0.241761,-2.70047,-2.19687,-5.22679,-1.01152,-2.3163,0.117625,-3.70777,-0.352515,-2.96553,-0.654034,-0.628781,-2.62113,-0.110002,-0.901888,-2.71352,-2.44269,-7.2191,7,7,7,11,11,13,13,14,15,15,17,18,19,19,24,25,26,27,28,29,30,32,32,32,38,40,42,43,46,53,1.66642,1.20199,1.13578,1.10197,1.0732,1.03438,1.02911,0.993568,0.987061,0.977595,0.951044,0.947414,0.934692,0.918423,0.896226,0.891575,0.881844,0.872008,0.868203,0.856642,0.850749,0.839745
5,1500,29,163,87.9,38.3939,4.55776,4.02277,-3.61204,-2.74223,-0.544414,-0.735363,-2.5449,-3.75786,-6.24928,-2.27138,-3.84414,-0.979768,-4.32935,-1.89959,-3.94171,-0.944227,-0.482623,-3.19181,-0.833771,-2.1897,-3.58788,-4.92557,-8.39078,29,31,37,42,43,45,57,60,62,62,69,71,73,76,79,84,85,103,106,106,108,110,113,124,132,133,137,138,159,163,1.7133,1.22189,1.15929,1.09573,1.07722,1.06616,1.03091,1.01523,0.989631,0.971303,0.955863,0.945805,0.927806,0.915048,0.886407,0.874522,0.865676,0.858566,0.849374,0.837287,0.830045,0.813682
6,1750,37,280,116.733,53.4641,5.64204,4.5269,-3.72269,-1.76498,-2.33649,-1.85659,-2.69414,-4.40803,-6.30203,-1.51994,-5.73156,-2.23497,-5.62994,-1.45954,-5.30922,-4.4189,-2.20177,-4.88959,-2.80605,-3.2824,-4.25495,-6.32949,-11.2306,37,47,54,55,68,69,71,73,87,87,87,90,91,94,105,120,122,124,126,126,136,146,162,162,166,169,173,187,188,280,1.71697,1.21904,1.15695,1.09639,1.07959,1.04678,1.02447,1.00232,0.976978,0.959014,0.944575,0.926719,0.923879,0.917366,0.905592,0.859772,0.854853,0.848403,0.839547,0.822264,0.802837,0.793623
7,2000,34,229,102.233,52.302,6.99694,1.44735,-1.99332,-1.8858,-3.61695,-2.90589,-1.3433,-4.33718,-4.27559,-3.37067,-7.43679,-2.27159,-6.83041,-2.524,-7.00908,-4.25621,-3.57429,-6.06126,-2.29816,-6.37802,-7.19449,-10.5934,-14.033,34,48,48,50,51,54,56,66,67,68,69,69,75,78,82,97,102,105,110,113,115,118,134,138,154,155,164,198,220,229,1.71219,1.2054,1.15707,1.14227,1.07551,1.04081,1.03125,0.991707,0.973906,0.954319,0.940742,0.911365,0.899839,0.899057,0.886762,0.871942,0.857182,0.841216,0.825103,0.805692,0.778843,0.775644
8,2250,33,163,81.2333,34.544,8.21189,-1.06137,-3.93491,-2.07624,-3.96388,-4.95015,-1.66458,-4.81305,-5.5088,-4.43178,-7.68342,-3.02351,-9.48265,-1.95423,-8.9961,-5.17867,-4.15873,-5.28705,-3.69736,-7.03164,-7.09666,-15.8612,-15.0063,33,43,44,48,48,48,48,50,52,57,64,64,64,66,72,73,73,81,84,95,97,104,106,114,115,126,128,135,142,163,1.67954,1.18841,1.14876,1.11918,1.07704,1.04191,1.01766,0.98982,0.980558,0.944242,0.929267,0.900076,0.888812,0.880806,0.866745,0.854176,0.844961,0.830788,0.816962,0.790171,0.76364,0.756056
9,2500,40,205,109.033,42.6077,9.41152,3.01825,-5.18548,-3.24683,-4.53788,-6.19792,-3.07452,-7.13973,-8.92258,-3.86362,-8.78631,-2.8894,-11.8089,-3.39828,-9.44852,-5.85686,-7.32937,-3.83328,-4.38207,-8.66477,-10.2975,-17.5613,-21.6526,40,44,61,61,66,70,77,81,84,85,86,87,91,97,98,99,104,110,119,123,128,131,140,143,155,159,161,173,193,205,1.6685,1.1761,1.16314,1.0953,1.08973,1.01609,0.995351,0.972295,0.959587,0.940995,0.922315,0.8812,0.87215,0.858929,0.846057,0.842737,0.826554,0.815995,0.804362,0.783928,0.753817,0.734061
