generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,26,7.06667,5.23867,2.04574,0.158594,0.0883733,0.0136927,-0.150131,-0.161583,-0.161793,0.0879196,0.113522,-0.0514787,-0.084074,0.0724602,-0.117535,-0.0895516,-0.170202,-0.0836624,-0.16574,-0.216534,0.0481406,-0.0237867,-0.173317,0.0225686,-0.436669,0,0,2,3,3,3,3,3,4,4,4,5,5,5,6,7,7,8,8,8,8,9,9,9,10,12,12,13,16,26,1.16417,1.10299,1.09368,1.03965,1.03273,1.02747,1.01067,1.00328,0.994145,0.986463,0.981404,0.974829,0.968272,0.964131,0.962598,0.959894,0.959426,0.957679,0.956961,0.956668,0.956234,0.95578
1,500,0,14,2.66667,3.14405,2.18494,0.437706,-0.0889756,0.336564,-0.0459424,-0.0610433,0.420176,0.397703,0.18283,-1.47746,-0.273861,0.325542,-0.0555529,0.298509,-1.28588,-1.19737,-1.26539,-0.329221,0.386169,0.28406,0.176217,-0.37935,-1.55613,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,3,3,3,3,4,4,5,5,7,7,8,14,1.30172,1.13049,1.1076,1.06598,1.04762,1.02687,1.01018,1.00026,0.99045,0.984436,0.98036,0.971565,0.956785,0.95068,0.944295,0.941972,0.934269,0.932334,0.93023,0.927543,0.925546,0.921923
2,750,0,34,14.2333,7.60528,2.56177,0.526156,0.558859,0.228316,-0.978195,-0.508107,0.260596,1.51566,-0.675702,-2.47595,-0.661343,0.645005,-0.505186,0.0984722,-1.86104,-1.45949,-1.6714,-0.112349,0.150673,-0.0925998,-0.635951,-0.572803,-4.0653,0,2,2,6,7,8,9,10,11,11,11,12,12,13,13,14,14,15,15,15,18,19,20,21,21,21,22,23,28,34,1.54011,1.15163,1.11936,1.10296,1.03547,1.0189,1.01802,1.00801,0.991814,0.972899,0.96154,0.953497,0.948487,0.945725,0.932288,0.924648,0.921481,0.913537,0.909973,0.906541,0.900113,0.897609
3,1000,50,188,102.7,38.0101,3.09379,0.887321,0.722581,-0.360593,-2.32026,-0.760304,-0.681405,1.05161,-0.835802,-2.57699,-0.596795,0.573044,-1.53568,-0.934478,-3.17634,-1.86058,-3.47193,0.209881,-0.833555,-1.12784,-0.647995,-1.6643,-5.75292,50,51,54,55,64,68,71,75,78,78,81,86,89,95,96,97,100,103,108,112,114,121,129,137,138,145,154,168,176,188,1.66773,1.20193,1.12813,1.09948,1.04545,1.03521,1.01201,0.999749,0.993456,0.970567,0.963654,0.955662,0.93995,0.936315,0.925886,0.9068,0.900452,0.895577,0.893131,0.880112,0.877025,0.871168
4,1250,24,153,62,28.255,3.97011,1.70896,1.20582,-2.38282,-3.69191,-1.08099,-1.17817,1.50074,-1.49353,-3.16889,0.640089,1.59777,-1.51407,-1.30196,-5.29859,-2.97698,-2.20183,-0.918412,-2.4097,-1.34725,-2.02013,-1.55035,-9.07698,24,26,28,35,36,39,42,43,43,43,49,50,52,53,54,63,64,66,68,69,70,72,74,78,78,80,87,96,125,153,1.77419,1.21622,1.12372,1.10028,1.07702,1.02975,1.02549,0.994669,0.987534,0.983207,0.960953,0.943201,0.936981,0.928655,0.922202,0.913593,0.904507,0.894822,0.87979,0.861241,0.853104,0.847815
5,1500,66,671,220.933,145.666,5.17195,5.30863,1.90005,-2.46497,-4.62543,-2.31262,-1.62692,1.96349,-1.26731,-4.11827,-2.50635,3.21926,-1.73219,-3.00831,-6.09907,-2.84169,-3.06906,-1.0425,-3.7114,-3.47739,-2.66589,-3.98562,-12.2464,66,68,79,87,90,104,117,129,131,137,141,144,149,155,168,177,207,225,230,230,243,247,275,309,335,336,363,428,587,671,1.87601,1.2016,1.14004,1.1068,1.06403,1.03877,1.00651,0.993987,0.984179,0.96376,0.956462,0.944223,0.936838,0.920284,0.901392,0.891242,0.88593,0.878754,0.865092,0.841015,0.838201,0.835158
6,1750,93,750,333.067,210.63,6.69341,7.53972,2.15885,-2.70704,-5.14735,-3.85887,-2.08036,-0.487235,-3.83873,-4.6789,-2.8407,3.4418,-3.39627,-3.23538,-9.11428,-4.87818,-3.19504,-2.2917,-5.36363,-5.50865,-3.94622,-5.8556,-16.367,93,98,117,118,137,151,157,163,166,170,182,199,211,251,263,279,279,307,322,362,429,448,511,554,555,608,643,733,736,750,1.94291,1.19092,1.14244,1.10725,1.06667,1.0217,1.01077,0.978748,0.965928,0.959828,0.945233,0.93257,0.921121,0.905392,0.889907,0.880055,0.865444,0.853682,0.846379,0.829435,0.820281,0.80986
7,2000,55,463,199.533,105.868,8.76588,7.05585,5.33471,-2.38647,-7.75574,-3.06132,-0.917607,-3.84702,-3.36958,-5.81158,-0.547386,6.39003,-7.37623,-5.2702,-11.0672,-5.16109,-5.09105,-4.63463,-7.95649,-8.32325,-8.59371,-5.66379,-22.0106,55,68,80,85,92,93,127,138,139,143,145,149,151,154,167,179,182,183,197,203,208,241,299,300,305,322,353,363,402,463,1.97769,1.17761,1.13161,1.11389,1.06731,1.01646,1.01391,0.970847,0.964295,0.953163,0.942538,0.914842,0.910601,0.894238,0.882181,0.8642,0.852417,0.838925,0.833569,0.817982,0.795309,0.788925
8,2250,171,1379,538.767,317.922,10.3454,5.72172,5.26137,-4.78479,-8.42455,-1.50437,-2.36669,0.931937,-6.34372,-6.15629,-1.36832,5.6026,-6.64295,-7.39852,-13.9969,-6.15881,-7.44785,-8.1331,-8.11199,-10.615,-4.96297,-7.44561,-28.5456,171,192,196,252,256,304,307,315,334,346,356,363,380,389,421,427,474,480,526,593,632,640,691,789,799,858,909,1054,1330,1379,1.98591,1.23808,1.12922,1.10138,1.05604,1.03739,1.00517,0.983043,0.951675,0.935213,0.92099,0.903702,0.889809,0.880515,0.876149,0.853455,0.835554,0.823473,0.817444,0.801564,0.78197,0.765567
9,2500,62,1206,311.967,231.041,12.8807,4.63853,6.08097,-3.70645,-11.5166,-5.20437,-7.61438,3.9641,-8.20579,-9.81976,-1.88063,7.63695,-10.3946,-10.9853,-17.8287,-9.6646,-11.0829,-13.0517,-10.8266,-14.9686,-10.277,-12.3769,-37.2662,62,99,126,129,130,133,164,181,223,232,237,247,248,251,262,268,274,275,277,290,303,306,329,354,419,446,465,548,875,1206,2.06253,1.23995,1.16645,1.09958,1.06477,1.03916,0.995352,0.978375,0.962943,0.92527,0.912099,0.890732,0.882436,0.873061,0.861029,0.847102,0.827054,0.820761,0.811079,0.793954,0.773682,0.74783
10,2750,98,659,244.733,137.179,16.2363,2.52768,5.27645,-6.84471,-15.8505,-14.5909,-11.426,-4.55628,-8.62844,-16.2635,-5.28463,8.42631,-14.1726,-13.3247,-22.9876,-12.764,-14.6291,-14.5866,-17.5107,-15.544,-10.9667,-14.6234,-46.1599,98,108,110,118,123,126,130,144,159,159,159,163,166,172,223,227,232,242,242,242,254,264,284,362,377,394,447,474,484,659,2.06105,1.235,1.15481,1.093,1.07122,1.0332,0.986119,0.968593,0.940397,0.928947,0.903275,0.889611,0.872589,0.864493,0.85494,0.841504,0.833174,0.806699,0.800506,0.774625,0.760363,0.73131
11,3000,51,778,310.3,206.041,21.4081,8.55779,5.06737,-16.483,-19.5677,-14.53,-10.6032,-5.16938,-13.7794,-21.3779,-17.1376,12.6024,-22.4596,-14.6626,-20.9004,-15.1527,-14.7982,-24.6165,-27.2837,-20.1771,-18.8432,-23.3562,-58.2034,51,89,97,104,130,137,148,167,170,181,186,192,198,203,207,232,262,267,309,326,415,443,443,497,506,540,590,703,738,778,2.07084,1.22953,1.13631,1.11017,1.04773,1.01828,0.997281,0.976865,0.962194,0.938737,0.893912,0.876125,0.864612,0.848524,0.841583,0.819162,0.81065,0.79832,0.78816,0.764387,0.748829,0.722083
12,3250,42,352,140.733,87.0948,27.1403,17.252,1.69087,-14.1987,-25.4848,-15.8633,-4.01168,-11.4699,-10.9076,-17.2149,-23.9075,8.18787,-28.0713,-31.7517,-29.4617,-20.411,-21.0047,-31.061,-33.8432,-30.3236,-23.9167,-28.8058,-66.2362,42,43,44,46,50,56,60,62,70,74,78,93,99,130,146,149,154,155,155,165,171,179,186,198,199,203,203,318,342,352,2.05003,1.2504,1.12957,1.10184,1.029,1.01938,0.983776,0.974394,0.949877,0.933155,0.880452,0.87685,0.867666,0.844995,0.837206,0.806221,0.786905,0.777589,0.771754,0.744191,0.738369,0.706785
