generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,26,4.8,5.14212,2.04582,-0.0456932,-0.02244,-0.0601345,-0.0953077,0.0759096,-0.0772143,-0.132318,-0.0787456,0.0235082,0.0624755,-0.0250418,-0.0525608,0.0266246,0.174985,0.0885619,-0.179188,-0.196883,-0.00944718,0.14973,-0.226593,-0.344195,-0.54732,0,0,0,0,1,1,1,1,1,2,2,3,3,3,4,4,4,4,5,5,6,6,7,8,9,9,9,10,10,26,1.19941,1.13286,1.092,1.05102,1.02259,1.01455,0.999183,0.988339,0.98416,0.979874,0.972867,0.972009,0.96832,0.965681,0.965202,0.960326,0.96008,0.958204,0.95693,0.956139,0.955849,0.955703
1,500,3,42,14.6333,7.84542,2.38006,0.0333687,-0.0514793,-0.780949,0.859493,0.819151,0.785601,-1.21938,-0.875482,-0.583808,-0.244572,-0.343321,-0.2696,-0.412894,-0.464809,-0.805008,-0.642539,-0.401193,0.641069,0.448426,-1.1768,-1.55698,-2.38158,3,4,6,7,7,8,9,9,9,10,11,11,12,13,13,14,14,16,17,17,18,19,19,20,20,21,21,24,25,42,1.36479,1.14982,1.0996,1.0802,1.05735,1.03625,1.01856,1.00635,0.979217,0.978413,0.970599,0.967427,0.954349,0.952022,0.943368,0.939795,0.934232,0.932603,0.92998,0.924718,0.923088,0.919754
2,750,2,25,9,5.52112,2.75344,-1.14822,0.0287196,-1.9036,-0.230179,1.45763,0.330976,-0.529861,-1.57696,-0.155995,-0.032141,0.347866,-1.22263,-0.997656,-0.17914,-1.5383,0.0380524,-0.174602,1.27455,1.2587,-1.14111,-1.73969,-4.02867,2,2,3,3,3,3,4,6,6,6,7,7,7,8,8,8,8,9,10,10,10,11,12,12,13,15,15,15,22,25,1.43731,1.22823,1.09922,1.08696,1.06554,1.03367,1.01521,0.996684,0.992178,0.981191,0.977538,0.955336,0.949444,0.933317,0.929528,0.927324,0.915017,0.911529,0.908744,0.903279,0.900241,0.887531
3,1000,1,23,11.7333,6.05112,3.35783,-0.842889,-0.519304,-3.55843,-0.289694,2.72626,-0.168841,-0.633934,-1.59644,0.228626,-0.863365,0.00833728,-2.81115,-1.27847,0.302018,-2.80515,0.0954252,-1.44152,0.0738543,2.34461,-2.73306,-1.92596,-5.86472,1,3,3,4,4,5,6,8,9,10,10,10,10,11,11,12,12,13,14,14,14,14,15,16,16,17,22,22,23,23,1.519,1.22464,1.11088,1.08404,1.0533,1.03978,1.0129,0.999367,0.985851,0.981602,0.961094,0.943379,0.936694,0.927992,0.917252,0.911784,0.905852,0.892778,0.885498,0.883128,0.876777,0.865799
4,1250,7,68,31.8667,15.1424,3.92857,-0.924052,1.07328,-3.0828,-0.262631,2.89875,-0.6641,-0.608728,-1.92405,-1.36024,-2.46682,-0.690679,-3.40016,-2.96085,0.511036,-3.37022,-0.408652,-0.789859,-1.49669,2.00523,-2.68814,-3.27723,-7.99324,7,17,18,19,19,19,19,20,22,24,25,27,27,28,28,29,29,32,33,34,35,35,35,36,37,44,61,63,66,68,1.58077,1.22325,1.20464,1.10093,1.05497,1.0398,1.02204,0.998346,0.976103,0.973672,0.94535,0.931009,0.923426,0.91114,0.901139,0.895443,0.883399,0.867719,0.865273,0.858109,0.854811,0.845678
5,1500,16,104,45.0333,20.3732,4.88808,-3.25732,1.63791,-3.06508,-0.511307,2.36973,-1.01915,-2.71626,-3.86159,-3.40352,-3.14342,-2.11405,-4.32468,-5.65605,0.315598,-3.16632,-0.783031,-1.45285,-1.7877,2.01074,-4.02334,-7.1078,-10.2188,16,18,20,23,24,25,25,29,31,33,36,39,42,42,43,46,47,47,48,49,49,52,53,54,61,69,69,77,80,104,1.66687,1.247,1.16338,1.11083,1.07503,1.04557,1.01893,1.00527,0.970805,0.954941,0.935567,0.921664,0.904777,0.893105,0.880601,0.878509,0.860365,0.858167,0.84876,0.844686,0.834099,0.819587
6,1750,30,223,83.6,41.074,6.18624,-4.20489,1.8519,-3.89288,-1.60133,2.08614,-2.91863,-3.31069,-6.20766,-2.58916,-3.1059,-3.26329,-5.08966,-7.68013,2.25448,-3.56014,-1.27285,-5.06309,-4.01884,1.00779,-5.67389,-9.26748,-13.6777,30,32,42,45,49,50,52,54,57,60,63,65,67,68,72,73,82,85,88,88,92,97,100,108,126,126,132,136,146,223,1.73563,1.24712,1.15023,1.09841,1.08265,1.04545,1.02578,1.01073,0.977674,0.969397,0.953954,0.91581,0.903361,0.875078,0.866909,0.865367,0.847659,0.844062,0.826107,0.81724,0.814538,0.800766
7,2000,32,272,98.0667,53.7247,7.92597,-4.44583,2.07863,-6.62532,-0.945593,2.3537,-5.19922,-5.50117,-5.94132,-1.44596,-2.82892,-3.69036,-7.17517,-6.83751,-0.0337615,-6.78198,-1.54937,-4.9455,-6.89844,-2.02808,-7.88927,-14.6545,-18.5089,32,42,44,49,51,52,56,58,60,64,67,70,76,78,79,88,88,97,97,105,114,115,123,140,147,151,160,168,199,272,1.77604,1.23122,1.13324,1.12517,1.08733,1.05404,1.02961,1.00162,0.985747,0.967105,0.952573,0.914744,0.900732,0.880062,0.867413,0.856075,0.851562,0.827522,0.813805,0.809318,0.792026,0.784374
8,2250,30,505,147.4,94.6451,10.1276,-2.25049,4.4187,-8.77338,0.115727,1.75799,-5.63104,-3.8232,-6.31242,-3.01495,-3.34466,-6.82597,-6.21897,-4.91068,-3.12179,-8.53695,-4.19817,-5.31277,-9.43939,-1.84962,-10.6751,-21.096,-26.043,30,47,50,51,65,69,75,82,91,102,104,108,116,119,142,143,145,148,157,159,163,184,191,193,194,201,216,252,320,505,1.82118,1.234,1.1425,1.13412,1.06903,1.05476,1.023,0.983158,0.981955,0.96348,0.935585,0.906699,0.896522,0.881673,0.847429,0.843966,0.83957,0.824793,0.803773,0.789634,0.782661,0.773628
9,2500,35,816,239.067,173.85,13.21,-8.25991,5.53363,-9.80488,-0.937918,-0.577234,-5.71335,0.0373711,-11.4386,-5.07637,-2.31147,-2.9314,-8.49741,-12.8862,-3.97381,-10.4943,-4.22191,-8.95841,-14.9552,-4.23203,-11.1534,-21.2065,-37.3116,35,50,64,76,81,81,90,111,117,121,124,155,173,193,217,233,245,248,251,271,278,313,322,327,327,373,402,471,607,816,1.81868,1.24875,1.16152,1.12912,1.08012,1.06388,1.02607,0.987238,0.981535,0.960383,0.923113,0.901519,0.888242,0.86758,0.850814,0.82656,0.818326,0.814014,0.793164,0.784009,0.77605,0.755623
