generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
10,2750,13,231,116.133,58.6819,8.33658,6.43786,0.686757,-7.34392,-4.10261,-4.79273,-4.2844,-3.39549,-8.34131,-7.64817,-6.85022,-0.230859,-13.2228,-7.2161,-14.1782,-3.97362,-12.5638,-8.24668,-8.86457,-12.145,-4.68162,-14.0562,-25.1034,13,43,45,49,51,53,72,75,80,82,88,93,94,101,102,105,117,121,125,131,133,134,160,175,185,192,195,218,221,231,3.01281,1.22119,1.11974,1.09857,1.0519,1.03859,1.02215,0.99862,0.981276,0.945501,0.913854,0.889511,0.871806,0.849909,0.841277,0.828305,0.823589,0.814947,0.78287,0.771164,0.750506,0.738581
11,3000,25,169,89.5333,37.918,9.80431,7.33671,3.18099,-10.9463,-3.02591,-7.25892,-3.5494,-5.2554,-12.7513,-12.1982,-6.13549,-1.23637,-15.2839,-7.03111,-18.3767,-7.29866,-16.7797,-13.0402,-10.3398,-14.1267,-4.49611,-18.4289,-28.3031,25,25,31,44,48,57,61,65,66,67,67,71,81,83,83,86,96,98,107,109,113,115,119,123,127,129,130,131,160,169,3.08169,1.23132,1.09975,1.07642,1.05463,1.02812,1.00584,0.989155,0.976023,0.93971,0.910819,0.884788,0.876244,0.841433,0.82991,0.825348,0.808979,0.798282,0.759659,0.750147,0.737263,0.724822
12,3250,32,180,101.9,42.0905,11.386,10.1789,1.45709,-13.8101,-6.20515,-8.21455,-5.9969,-9.52177,-16.7121,-12.5693,-10.2256,-2.57518,-22.6039,-8.77005,-21.9347,-10.2409,-20.7726,-14.1211,-11.4442,-17.3006,-4.99567,-23.5832,-35.6942,32,35,42,45,50,65,68,68,71,74,78,88,90,95,95,102,113,115,120,123,128,131,137,139,141,142,150,164,176,180,3.16793,1.22819,1.08853,1.07474,1.04202,1.0293,0.999694,0.96598,0.957027,0.928517,0.888196,0.872557,0.865006,0.838548,0.823673,0.808233,0.797809,0.784179,0.757509,0.736913,0.7178,0.713895
13,3500,40,509,190.4,107.652,14.3994,11.255,4.98463,-15.0184,-5.33748,-10.0231,-8.90824,-14.0108,-21.7163,-14.6146,-13.4322,1.15626,-24.806,-12.6076,-26.6864,-14.406,-24.439,-18.0581,-16.9571,-21.0195,-9.80149,-28.1771,-55.0245,40,58,74,78,82,89,98,98,127,134,142,147,158,169,178,181,187,188,192,197,217,221,242,243,285,298,327,363,390,509,3.32367,1.22368,1.13418,1.07379,1.03431,1.00477,0.995292,0.970501,0.937217,0.926211,0.887652,0.86008,0.853478,0.842699,0.813647,0.801152,0.791311,0.76158,0.742299,0.73547,0.705095,0.700359
14,3750,62,479,180.4,97.8498,17.4097,16.6461,5.82414,-22.0872,-8.22906,-8.68033,-9.70988,-16.6235,-22.4291,-21.6258,-15.6242,1.48162,-30.6643,-16.5165,-31.023,-14.2583,-30.4758,-23.8741,-18.688,-25.0755,-13.8235,-31.2835,-68.3229,62,86,87,88,100,100,106,110,116,121,122,128,141,150,150,154,156,163,179,181,188,207,241,243,261,262,289,364,378,479,3.40793,1.20935,1.11117,1.06351,1.03718,1.01126,0.97906,0.971378,0.937341,0.907325,0.878395,0.859889,0.847612,0.828456,0.809798,0.79368,0.783405,0.749692,0.739373,0.726879,0.693736,0.686531
15,4000,61,877,335.033,196.508,22.8397,17.5948,5.54056,-28.8191,-13.3274,-12.7331,-10.3217,-18.109,-28.1485,-23.8686,-23.1731,2.54469,-31.4862,-25.1664,-41.6003,-24.1009,-30.4654,-31.44,-20.491,-23.6843,-22.7086,-37.9956,-95.0106,61,61,63,122,164,165,177,187,190,193,215,242,270,280,308,309,341,343,385,419,435,449,460,487,504,517,517,593,717,877,3.44386,1.21321,1.14984,1.06241,1.03301,1.00346,0.996952,0.959107,0.929882,0.91387,0.885325,0.861151,0.84193,0.824731,0.796388,0.779062,0.76378,0.744789,0.723605,0.707278,0.692601,0.666246
16,4250,95,1661,378.133,311.041,31.2881,14.2911,14.2741,-32.0485,-17.5224,-26.149,-14.3248,-15.2312,-33.5672,-29.423,-37.7661,7.08041,-38.919,-29.6402,-48.3777,-33.1232,-46.0152,-44.8569,-27.3419,-24.524,-42.1629,-37.1772,-122.949,95,95,114,149,171,173,200,207,225,242,247,280,281,283,290,303,307,314,324,353,377,391,410,491,513,561,561,707,1019,1661,3.4882,1.27629,1.16139,1.04348,1.03796,1.01398,0.995443,0.960054,0.935817,0.895985,0.885316,0.849897,0.837219,0.806028,0.785866,0.770962,0.750147,0.735676,0.705597,0.690809,0.679085,0.652131
17,4500,82,1213,380.2,279.939,40.7241,19.9879,18.6205,-41.9547,-27.976,-18.9202,-29.131,-16.0895,-40.2924,-39.464,-36.0898,4.39936,-51.6315,-44.258,-66.0774,-51.3244,-60.7273,-58.3706,-37.7359,-27.1642,-40.049,-51.5971,-158.679,82,100,104,133,161,172,194,198,205,218,233,233,246,260,275,299,306,321,335,343,460,479,521,527,597,667,669,724,1131,1213,3.54566,1.28889,1.17051,1.04349,1.01762,0.998842,0.981943,0.945121,0.9218,0.897431,0.882323,0.838055,0.819657,0.802355,0.765133,0.759598,0.733769,0.727048,0.687212,0.683664,0.659572,0.643221
18,4750,81,1525,431.7,359.089,51.4071,16.8762,24.3324,-48.9121,-27.6299,-30.8119,-16.9443,-20.0606,-35.5589,-48.5913,-52.1723,8.71422,-48.6698,-45.4506,-73.8123,-64.1239,-69.1823,-85.061,-49.3852,-38.4391,-54.8727,-57.8792,-202.764,81,117,118,125,129,135,135,178,187,221,231,265,282,284,343,351,362,367,373,389,413,439,579,621,712,790,838,1159,1202,1525,3.50939,1.33463,1.15776,1.0519,1.00677,0.985577,0.965772,0.943914,0.929588,0.880011,0.868811,0.854188,0.802291,0.799404,0.753559,0.746009,0.723319,0.715194,0.690977,0.677706,0.654111,0.634151
19,5000,80,1441,514,353.232,64.2777,38.0439,22.2474,-90.1387,-39.8685,-21.9917,-49.5038,-35.7981,-55.3681,-45.7928,-57.9187,27.5161,-60.6012,-51.0034,-90.2197,-81.703,-76.3925,-85.9605,-92.3526,-59.6871,-68.4948,-96.6029,-254.577,80,93,114,129,188,193,204,223,233,333,348,349,365,397,416,460,482,495,536,566,616,661,775,795,819,835,907,1026,1341,1441,3.55999,1.33656,1.12951,1.02739,1.01285,1.00055,0.98222,0.930744,0.925171,0.872309,0.861097,0.839609,0.797148,0.787121,0.746469,0.729528,0.712644,0.701742,0.694565,0.667812,0.649235,0.625219
20,5250,121,1026,415.4,267.855,76.8419,53.218,8.92012,-96.2889,-59.141,-44.1235,-72.4496,-64.1386,-69.7421,-57.1096,-86.8354,39.2819,-78.1988,-58.0628,-93.4443,-85.0326,-100.077,-104.359,-113.473,-56.6802,-84.7074,-133.664,-296.603,121,126,140,150,154,159,165,170,194,206,279,294,301,316,331,359,383,386,461,469,473,493,541,594,713,764,873,888,933,1026,3.57158,1.30945,1.10567,1.0314,1.02113,0.982798,0.968923,0.929193,0.913358,0.864486,0.838718,0.826152,0.785884,0.772333,0.732235,0.719239,0.715424,0.688517,0.679289,0.655866,0.647527,0.623872
21,5500,55,648,265.733,171.518,93.9364,103.997,-8.15534,-95.7725,-102.06,-72.8368,-77.6078,-53.0673,-87.6677,-91.516,-87.4795,74.2213,-81.4564,-56.1916,-134.525,-63.0253,-111.395,-162.781,-131.557,-99.4817,-91.6454,-156.327,-363.5,55,73,74,105,119,124,136,140,146,146,150,172,183,191,202,222,241,266,271,294,298,299,360,368,400,549,553,574,613,648,3.63841,1.31191,1.13007,1.04451,1.01946,0.985331,0.958386,0.938851,0.901688,0.855503,0.836214,0.810029,0.795723,0.760748,0.738666,0.710639,0.699844,0.681278,0.671115,0.640663,0.63178,0.615055
22,5750,64,1211,324.8,240.132,114.721,120.611,-5.90341,-152.633,-156.709,-108.158,-113.994,-45.7268,-143.738,-141.109,-131.321,59.5206,-101.929,-71.1474,-190.043,-81.0075,-138.052,-191.464,-132.727,-118.793,-122.533,-185.612,-466.962,64,86,117,123,130,146,153,167,182,208,209,222,222,259,260,261,275,309,313,340,361,372,383,388,461,504,506,717,795,1211,3.69368,1.31219,1.12525,1.03394,0.993535,0.974445,0.932795,0.915643,0.905914,0.846652,0.827499,0.791084,0.78091,0.743359,0.723393,0.716099,0.683646,0.66869,0.658599,0.640147,0.63679,0.617224
23,6000,94,1541,396.7,306.658,131.791,92.7162,10.8644,-196.538,-129.153,-129.933,-121.344,-47.0761,-168.693,-154.91,-173.3,54.7544,-174.173,-76.2636,-197.833,-51.8475,-174.175,-216.625,-149.974,-153.853,-144.455,-258.082,-573.001,94,107,116,118,146,150,202,202,216,218,230,235,265,268,291,322,333,362,391,409,457,475,506,526,595,662,729,798,937,1541,3.67487,1.32229,1.09729,1.03486,0.996737,0.95964,0.940166,0.902303,0.89359,0.838396,0.821786,0.783152,0.767822,0.739037,0.71917,0.714114,0.703285,0.653119,0.646618,0.637778,0.626731,0.607088
24,6250,57,780,371.067,222.338,158.717,83.6662,47.4158,-235.131,-184.787,-187.853,-134.692,-83.7858,-218.044,-167.838,-248.079,62.0497,-208.958,-68.6749,-293.09,-67.9502,-258.535,-271.268,-145.277,-236.998,-200.615,-320.625,-719.966,57,76,91,136,144,152,176,177,185,192,206,216,235,309,315,380,399,411,439,451,541,559,573,589,614,618,635,697,779,780,3.73076,1.31326,1.12493,1.0347,0.995038,0.957836,0.951517,0.91264,0.882513,0.826927,0.820944,0.782705,0.771421,0.72245,0.708212,0.703586,0.689588,0.653191,0.639074,0.624126,0.613246,0.594206
25,6500,93,1396,445.567,314.754,173.414,80.2286,106.176,-275.398,-147.67,-176.12,-141.341,-86.2534,-269.813,-157.687,-228.178,57.8466,-252.376,-164.763,-282.802,-131.201,-251.649,-323.952,-218.18,-244.934,-198.218,-326.224,-793.576,93,122,125,138,165,169,180,215,270,293,295,298,316,316,336,350,367,373,399,497,570,599,604,623,658,714,729,1061,1096,1396,3.65818,1.31898,1.10608,1.01771,0.985818,0.942496,0.93888,0.912106,0.872534,0.810048,0.806769,0.776651,0.76167,0.734841,0.705398,0.688875,0.687474,0.641215,0.630949,0.612189,0.608583,0.589204
26,6750,80,1302,298.3,251.808,194.015,127.048,-15.7743,-333.187,-224.926,-205.392,-142.75,-27.7886,-265.864,-250.429,-270.189,26.844,-297.783,-187.867,-344.443,-192.251,-284.63,-377.54,-257.127,-287.612,-244.189,-383.771,-979.7,80,82,88,93,108,118,119,136,139,181,194,203,214,220,236,243,262,268,273,288,308,312,349,404,405,413,489,598,824,1302,3.71372,1.28303,1.20588,1.02418,0.9893,0.941798,0.936226,0.889739,0.85276,0.812725,0.80581,0.791008,0.752848,0.733871,0.701809,0.690653,0.676374,0.635434,0.625138,0.603257,0.598477,0.573228
27,7000,117,982,361.867,217.132,207.516,168.267,-12.1214,-346.338,-200.683,-237.732,-213.899,-2.51594,-288.71,-236.256,-313.059,47.1739,-356.993,-250.493,-357.836,-274.218,-338.402,-376.09,-250.121,-346.441,-318.989,-352.541,-1040.86,117,122,130,164,177,188,193,205,213,213,224,231,231,272,287,304,331,364,377,377,436,469,473,479,538,571,677,679,832,982,3.70676,1.25915,1.18547,1.03469,1.00197,0.934223,0.916337,0.894189,0.839558,0.814524,0.790167,0.779989,0.749849,0.71651,0.686739,0.674948,0.662336,0.619661,0.61064,0.600042,0.584901,0.57252
28,7250,104,1835,504.967,382.599,225.431,206.992,65.7816,-373.268,-207.497,-214.672,-261.651,-81.9037,-183.821,-242.536,-286.36,60.8561,-352.029,-253.149,-359.389,-307.906,-391.069,-383.69,-242.169,-356.994,-401.328,-432.767,-1237.77,104,107,135,198,212,222,232,236,255,258,269,290,302,334,366,369,396,407,491,495,673,687,753,785,807,840,926,1017,1148,1835,3.73078,1.27186,1.17555,1.04974,0.988379,0.943441,0.892298,0.878474,0.834466,0.829216,0.799882,0.770552,0.757546,0.70717,0.687093,0.663301,0.65069,0.614569,0.601541,0.591498,0.578873,0.564688
29,7500,133,3775,846.733,703.772,264.23,355.695,86.5733,-448.873,-213.496,-314.294,-340.382,-21.5268,-281.352,-227.739,-485.891,70.5528,-371.466,-344.36,-452.536,-372.727,-451.388,-414.61,-300.788,-372.821,-420.477,-524.329,-1539.76,133,156,193,272,302,343,363,394,416,435,459,579,661,687,729,743,747,797,799,852,872,967,1027,1193,1349,1420,1509,1540,1690,3775,4.06006,1.26196,1.16235,1.09629,0.975625,0.961614,0.88456,0.874512,0.834678,0.811939,0.801311,0.772125,0.741426,0.732971,0.670495,0.657757,0.636468,0.616283,0.588581,0.580735,0.571702,0.553966
30,7750,72,2145,720,537.236,305.388,370.439,94.605,-491.467,-197.824,-412.224,-365.195,-134.548,-229.046,-201.575,-516.45,-13.9059,-429.102,-368.322,-607.192,-485.384,-641.424,-433.868,-367.69,-335.16,-407.784,-521.754,-1748.17,72,135,198,200,205,219,225,264,311,340,462,469,477,507,513,641,692,739,770,867,900,968,988,997,1043,1210,1471,1682,1890,2145,4.20833,1.25844,1.16223,1.09984,0.991029,0.932442,0.896767,0.876353,0.820819,0.803841,0.789251,0.769002,0.736945,0.717306,0.67322,0.652998,0.626645,0.614498,0.574994,0.569701,0.568193,0.540242
31,8000,106,2048,660.867,487.643,325.609,475.252,202.945,-612.451,-253.659,-419.432,-366.109,-106.777,-321.185,-318.2,-545.102,33.5573,-572.65,-369.977,-644.849,-542.644,-737.183,-530.408,-449.888,-437.534,-471.582,-654.879,-2003.36,106,118,204,208,213,223,257,273,306,325,336,351,418,471,473,476,641,653,675,741,756,887,909,1067,1143,1341,1346,1399,1462,2048,4.31222,1.24767,1.14808,1.07585,0.977088,0.915306,0.876328,0.869701,0.819263,0.794236,0.786959,0.75961,0.727789,0.701845,0.654221,0.631492,0.623353,0.607899,0.574881,0.558488,0.554873,0.525898
32,8250,89,3397,899.167,794.847,375.61,627.554,307.577,-834.842,-400.66,-339.057,-525.992,-32.0891,-329.989,-483.834,-566.487,97.6777,-601.556,-395.102,-778.213,-592.329,-824.122,-592.63,-446.162,-521.035,-564.52,-786.567,-2469.05,89,118,166,177,264,265,322,340,411,474,536,544,552,581,590,618,620,702,853,879,983,1317,1343,1353,1421,1426,1550,2262,2822,3397,4.56138,1.23897,1.16742,1.08167,0.9844,0.902821,0.875239,0.841153,0.828565,0.813407,0.792172,0.74064,0.712849,0.680133,0.646555,0.629157,0.612226,0.609048,0.570034,0.551686,0.539273,0.517791
33,8500,68,1802,502.5,370.275,445.724,712.167,251.2,-971.492,-476.485,-328.45,-591.175,-53.4767,-332.286,-468.619,-825.542,152.19,-565.069,-396.254,-843.028,-734.757,-1013.83,-825.044,-624.521,-577.896,-575.373,-936.709,-3031.65,68,148,175,183,196,222,223,231,262,296,326,356,384,412,424,431,436,482,484,496,538,588,602,608,778,826,844,862,1392,1802,4.7626,1.22497,1.14539,1.11514,0.982094,0.902313,0.873239,0.844904,0.829663,0.795891,0.783549,0.74707,0.706982,0.670893,0.63499,0.628509,0.602897,0.595125,0.566775,0.548642,0.52793,0.513744
34,8750,83,2177,824.967,614.352,484.152,815.927,252.161,-915.748,-402.222,-518.035,-736.5,-41.9118,-485.518,-515.357,-839.477,64.2877,-581.98,-432.325,-973.915,-838.495,-1080.06,-709.088,-669.572,-689.905,-578.865,-987.924,-3354.82,83,88,121,175,179,238,299,307,336,406,489,575,666,702,729,753,778,789,836,838,940,1034,1035,1342,1372,1538,1916,1960,2048,2177,4.84015,1.19789,1.1198,1.10468,0.962601,0.885462,0.862238,0.823376,0.818736,0.785233,0.772959,0.731537,0.702111,0.664846,0.633967,0.62206,0.595677,0.582033,0.55504,0.536124,0.519785,0.505238
35,9000,137,2983,760.767,615.595,558.41,944.161,346.275,-1057.2,-349.012,-700.32,-688.369,-99.7229,-681.352,-499.212,-1118.55,184.528,-869.989,-719.977,-1251.71,-1065.87,-1376.34,-811.613,-1016.44,-912.835,-900.893,-1236.19,-3897.63,137,158,179,244,264,276,314,332,339,418,430,460,461,477,490,566,592,635,769,781,1014,1055,1117,1133,1199,1205,1373,1610,1812,2983,5.29161,1.19403,1.11619,1.0743,0.944601,0.937715,0.865067,0.833194,0.796078,0.788363,0.763096,0.721897,0.692556,0.663268,0.631861,0.627917,0.600521,0.569215,0.553904,0.529642,0.507593,0.499438
36,9250,109,2906,735.167,600.434,636.625,946.163,450.495,-1022.49,-485.576,-932.559,-540.093,-64.24,-845.329,-602.401,-1370.53,299.995,-809.581,-794.664,-1381.35,-1362.3,-1402.13,-857.693,-984.976,-853.046,-1219.96,-1298.26,-4402.1,109,149,183,223,227,269,276,291,355,383,396,424,490,490,543,676,722,760,774,778,785,865,891,1039,1151,1223,1293,1359,2025,2906,5.42256,1.21619,1.1195,1.0851,0.961301,0.934373,0.858416,0.828659,0.792735,0.778423,0.760694,0.728321,0.68967,0.66154,0.624189,0.615681,0.586042,0.56313,0.538693,0.514532,0.511401,0.488995
37,9500,161,2674,872.6,651.377,766.101,1093.41,385.929,-1203.4,-658.749,-1216.12,-549.87,-186.944,-720.353,-860.615,-1352.42,144.697,-1026.49,-1039.07,-1685.8,-1638.04,-1948.24,-1161.75,-1407.46,-948.075,-1374.89,-1509.93,-5535.51,161,167,189,248,255,263,299,328,355,368,526,534,643,649,677,796,813,933,1031,1036,1041,1053,1097,1184,1282,1620,1700,1922,2334,2674,5.95799,1.20566,1.1028,1.09087,0.998112,0.952025,0.861784,0.814903,0.786107,0.774153,0.752577,0.729862,0.680257,0.668718,0.61249,0.606234,0.570566,0.558444,0.528044,0.51033,0.498245,0.47957
38,9750,120,4605,1067,901.173,953.259,1140.18,511.901,-1569.16,-1039.78,-1402.11,-898.136,-435.026,-782.338,-979.247,-1522.68,161.222,-1455.83,-1269.74,-2116.09,-1412.67,-2442.86,-1476.7,-1817.11,-1032.49,-1390.11,-2012.88,-7076.32,120,252,314,328,405,447,464,523,593,596,649,671,702,724,784,798,841,958,1057,1076,1076,1163,1397,1414,1601,1763,1846,2004,2839,4605,6.51334,1.19683,1.0931,1.07465,0.985808,0.935058,0.851569,0.80636,0.773531,0.755882,0.747177,0.716873,0.699964,0.668827,0.616736,0.592583,0.563046,0.5508,0.523207,0.499843,0.497732,0.468246
39,10000,261,5711,1300.67,1207.72,1142.03,1593.64,958.467,-1722.42,-1253.93,-2065.27,-1381.11,-256.956,-975.892,-1168.9,-1831.77,186.836,-1858.31,-1598.11,-2458.38,-1625.19,-2797.68,-1733.76,-1940.84,-1206.77,-1802,-2316.63,-8409.63,261,297,337,359,370,382,552,565,582,598,608,654,669,677,724,773,830,1005,1145,1420,1447,1466,1792,2119,2320,2347,2349,3181,3480,5711,6.71555,1.18161,1.07502,1.05785,0.973655,0.924787,0.844948,0.791982,0.770237,0.759879,0.743084,0.713763,0.687562,0.654214,0.619463,0.576629,0.549507,0.535942,0.515899,0.492095,0.484215,0.456044
40,10250,83,2919,938.167,739.008,1315.96,1704.24,817.369,-2118.86,-1366.8,-1365.79,-2065.05,-609.008,-1218.4,-1442.79,-2106.22,437.997,-2035.04,-1857.83,-2541.25,-1982.32,-2781.19,-1775.23,-2322.72,-1573.65,-2280.06,-2977.11,-9776.14,83,147,157,167,252,278,289,302,358,566,666,671,715,760,766,778,795,837,877,890,1144,1231,1292,1412,1440,1539,1915,2124,2775,2919,6.77472,1.16809,1.06907,1.04494,0.975755,0.911943,0.834462,0.797401,0.766937,0.753292,0.740083,0.711666,0.672967,0.644521,0.622173,0.565204,0.54532,0.538706,0.516593,0.48163,0.475131,0.449675
41,10500,239,5194,1431.37,1152.07,1588.34,2385.3,487.955,-2576.59,-1853.86,-1450.18,-2753.93,-703.201,-1894.16,-1488.78,-2716.99,406.478,-2541.13,-2045.89,-3123.83,-2436.26,-3397.52,-1772.82,-2685.71,-2255.71,-3567.49,-3619.95,-11785.4,239,267,339,377,535,542,564,672,705,848,945,975,1094,1180,1186,1221,1228,1238,1249,1253,1471,1522,1600,1628,1964,2294,3277,3464,3870,5194,6.88483,1.1511,1.06019,1.04077,0.960414,0.93103,0.81707,0.805966,0.775703,0.75788,0.724822,0.701763,0.658242,0.628876,0.616856,0.562006,0.538735,0.532953,0.512004,0.476739,0.4683,0.441144
