generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,13,4.9,4.29394,2.04574,0.120275,0.0226775,-0.0248517,-0.0149768,-0.208875,-0.046426,-0.02195,-0.273722,0.0897777,0.203621,0.0133697,0.0284568,-0.0370242,-0.276695,-0.0853035,-0.182022,0.133005,-0.199847,-0.0138987,0.0861167,-0.230549,-0.249753,0,0,0,1,1,1,1,1,1,1,2,2,2,3,4,4,4,5,5,6,8,8,9,9,10,10,11,12,13,13,1.18214,1.09474,1.07195,1.05275,1.02873,1.02074,1.00457,0.987446,0.985143,0.984136,0.977089,0.972289,0.968934,0.967212,0.963424,0.962531,0.960117,0.959433,0.957901,0.95665,0.956451,0.95578
1,500,0,21,5.36667,4.49124,2.24687,0.559954,1.05531,-1.41876,-0.628964,0.141666,-0.0432814,0.0854077,-1.17445,0.123927,-1.03172,0.00747845,-0.711189,-0.849622,-0.838964,-0.315915,-0.911617,0.626248,-0.55608,-0.65746,-1.32847,-0.104941,-1.33538,0,0,0,1,1,2,2,2,2,2,3,4,4,5,5,5,5,5,6,6,6,7,7,8,8,10,11,11,12,21,1.26247,1.16571,1.1131,1.09027,1.05848,1.04097,1.0177,0.992368,0.989463,0.983099,0.973773,0.966694,0.960399,0.951866,0.948229,0.942483,0.937412,0.935201,0.933925,0.929136,0.92577,0.92135
2,750,9,61,30.9333,13.0144,2.51054,1.33079,1.08524,-1.55472,-0.211968,-0.750781,-0.607404,-0.0343692,-1.2272,-0.15703,-1.39859,0.710356,-0.926315,-1.03351,-2.15227,-0.16152,-0.165964,0.426883,-2.04814,-0.275438,-0.904218,-0.231984,-2.88499,9,11,16,17,18,21,21,22,23,24,25,25,25,27,28,30,30,31,32,33,35,39,40,42,43,46,47,47,60,61,1.36083,1.18007,1.13327,1.06688,1.05151,1.04084,1.02227,1.00034,0.987105,0.982514,0.970369,0.961319,0.950299,0.949,0.931892,0.929034,0.92261,0.92025,0.914451,0.905811,0.896482,0.891057
3,1000,21,131,64,25.8177,2.9692,1.82733,0.987144,-2.59672,-0.657515,-1.29262,0.470994,-0.222661,-2.53841,-0.535996,-1.39843,0.70582,-1.36762,-1.52236,-2.97391,-0.15421,-1.08643,-1.65544,-1.9799,0.0687848,-0.200983,-1.19131,-5.00555,21,27,27,34,38,45,45,46,48,49,54,54,57,57,58,61,62,66,67,67,72,82,83,85,87,94,97,99,107,131,1.5391,1.17176,1.1564,1.09701,1.08685,1.04103,1.03102,1.00455,0.98808,0.976789,0.966686,0.946767,0.941879,0.939102,0.928489,0.913477,0.902001,0.898139,0.893934,0.885977,0.879434,0.87417
4,1250,31,183,95.6,36.9973,3.77416,1.32314,1.04366,-3.00398,-2.07589,-1.68608,1.16904,0.312981,-2.43727,-1.98087,-1.87456,0.0086962,-1.47342,-4.03894,-4.86322,-2.35343,-2.01101,-3.63732,-3.17282,-1.0727,-1.11508,-2.72889,-6.07015,31,33,41,53,61,62,70,71,71,72,80,83,89,90,93,93,99,103,106,106,109,121,122,124,125,133,133,140,171,183,1.65624,1.19069,1.15316,1.10306,1.09271,1.05317,1.03389,1.01316,0.991594,0.959124,0.951644,0.937983,0.932053,0.920917,0.914244,0.89606,0.890669,0.886515,0.876224,0.87086,0.859232,0.848001
5,1500,33,235,94.6,40.2249,4.55557,1.4079,1.95477,-2.87311,-3.4888,-2.75615,1.10942,-0.82479,-3.20682,-2.14374,-2.24673,-1.26929,-2.87647,-4.65945,-4.84327,-3.2869,-3.53701,-4.51624,-4.11755,-2.03399,-1.4426,-4.16066,-7.61737,33,39,46,49,49,58,64,65,70,80,80,82,82,83,94,99,101,103,107,107,109,113,113,116,120,130,133,133,145,235,1.7538,1.17939,1.14248,1.13111,1.07576,1.04211,1.04085,1.01744,0.987701,0.956681,0.950596,0.933179,0.926667,0.917945,0.901068,0.889012,0.878156,0.865577,0.85223,0.849122,0.839207,0.828547
6,1750,48,280,117.367,56.0723,5.659,3.86764,1.25367,-4.65663,-4.43943,-3.90857,-0.0481548,-1.26049,-3.87494,-2.19747,-3.50622,-1.94922,-2.55916,-6.40331,-4.24132,-7.05069,-4.88301,-3.37621,-5.2761,-2.4135,-2.65028,-6.58376,-11.1476,48,51,52,54,55,70,80,82,85,88,95,95,96,100,103,104,105,112,116,121,123,139,145,152,156,193,195,203,223,280,1.82589,1.18144,1.12724,1.1167,1.08525,1.04244,1.02972,1.00431,0.97974,0.976315,0.957015,0.924735,0.905684,0.898169,0.891496,0.876294,0.871786,0.860913,0.838465,0.825911,0.817577,0.80554
7,2000,29,277,119.133,55.2379,7.05533,4.0617,0.938111,-5.69695,-5.24917,-7.08015,-0.954686,-1.63819,-4.45931,-4.58401,-5.52011,-0.155318,-2.72045,-7.19923,-5.3669,-7.80079,-4.73662,-5.16839,-9.68238,-3.99548,-6.59369,-8.62388,-13.5639,29,38,42,59,60,74,86,87,90,94,94,95,98,103,118,122,124,126,132,133,134,136,138,144,150,178,197,204,212,277,1.85726,1.19728,1.14179,1.1115,1.06345,1.05676,1.03144,1.00273,0.968675,0.961771,0.944542,0.914314,0.907678,0.903321,0.878402,0.86985,0.860917,0.839475,0.835658,0.815622,0.806667,0.787453
8,2250,55,472,186.833,96.6412,8.68835,3.32269,2.35561,-6.46413,-7.46436,-7.22318,-0.866025,-2.03312,-8.35886,-2.58966,-6.36434,2.54124,-6.6537,-9.39675,-5.0912,-7.62302,-8.28618,-5.76671,-11.5949,-3.16082,-9.47058,-10.543,-20.6422,55,60,67,88,93,98,102,107,118,152,157,159,160,167,177,183,192,192,200,207,221,225,232,235,256,258,261,275,436,472,1.91126,1.18939,1.13018,1.10915,1.03972,1.0333,1.01407,1.00158,0.968213,0.948031,0.935717,0.924188,0.890656,0.883036,0.86754,0.852539,0.835481,0.821264,0.810792,0.803609,0.78747,0.764842
9,2500,48,447,163.567,98.772,10.8974,4.6771,-0.0623996,-10.2757,-8.47587,-10.272,-1.66207,-4.58685,-12.4678,-7.281,-8.2866,0.0635608,-12.0912,-13.3927,-9.55233,-8.84864,-10.9334,-8.98096,-12.9712,-5.29922,-10.6897,-12.5773,-27.049,48,61,66,67,75,90,92,97,98,101,106,125,131,132,139,146,151,155,159,159,169,185,198,208,217,239,289,363,394,447,1.96424,1.17662,1.13181,1.10161,1.05921,1.02784,1.01028,0.99229,0.969518,0.943697,0.928353,0.912757,0.884119,0.878444,0.853879,0.839843,0.829789,0.817241,0.80474,0.782398,0.779295,0.751012
10,2750,41,300,116.8,50.3302,13.4754,6.61342,-1.34742,-14.9238,-7.13703,-9.72518,-3.58562,-6.54615,-14.7164,-5.51077,-7.43524,1.86873,-19.3683,-12.816,-12.4759,-11.3205,-13.5798,-8.68994,-18.0406,-6.71261,-13.1073,-19.507,-34.6439,41,43,64,66,78,84,86,90,94,95,95,96,102,106,107,111,113,118,120,126,129,133,133,134,137,153,172,174,204,300,2.01295,1.16244,1.15807,1.10219,1.03191,1.02687,0.997664,0.980231,0.965636,0.947026,0.925085,0.908553,0.884759,0.865931,0.851701,0.826872,0.812207,0.806271,0.796489,0.76471,0.762792,0.748848
