generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,5,0.733333,1.17248,2.04556,-0.119007,0.0735745,-0.0483534,0.121918,-0.148978,-0.129059,0.0657172,0.105647,-0.187429,0.000484967,0.107302,0.114977,0.016092,-0.0540606,-0.107534,0.126265,0.0304066,-0.0457905,-0.169979,-0.109679,-0.158559,-0.0746912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,5,1.12947,1.0919,1.07392,1.04138,1.02767,1.00895,0.999965,0.989306,0.988569,0.982611,0.977719,0.972664,0.969381,0.965163,0.963604,0.961303,0.959654,0.958316,0.95646,0.956313,0.956101,0.955951
1,500,0,10,3.8,2.51067,2.08823,-0.972207,0.136007,-0.306389,-0.754841,-0.346332,0.423236,-0.360285,0.22257,0.0732187,0.0481999,0.423138,0.854318,-0.170211,-0.153093,0.0186757,-0.232986,-0.24605,-0.299596,-0.173541,0.0839612,0.238937,-0.692402,0,0,0,1,1,2,2,2,2,3,3,3,3,3,3,3,3,4,4,5,5,5,6,6,6,7,7,7,8,10,1.19145,1.10663,1.08203,1.06544,1.054,1.02055,1.01632,1.00105,0.982709,0.981646,0.968005,0.960565,0.953283,0.949116,0.942059,0.93972,0.936462,0.933601,0.925551,0.922803,0.91893,0.917285
2,750,3,26,8.9,6.00775,2.26124,-0.766441,-0.304262,-2.02618,-1.26143,0.028699,0.546431,-0.980578,0.458855,-1.01468,-0.904161,0.0273094,1.73548,-0.597357,0.351179,-0.027249,-0.295516,-1.70762,-1.24201,-0.607005,-0.467269,-0.268013,-1.62004,3,3,3,4,4,5,5,5,5,5,5,5,6,6,7,7,7,8,9,9,10,10,11,12,13,13,17,20,24,26,1.29434,1.15893,1.0997,1.07943,1.06103,1.03283,1.02341,0.999359,0.992758,0.989655,0.973642,0.960447,0.950683,0.943029,0.933196,0.928298,0.919998,0.911925,0.904109,0.902618,0.900036,0.896161
3,1000,4,50,20.4667,11.5213,2.38737,0.264745,0.632694,-1.67726,-1.49644,0.386144,-0.927886,-1.48685,1.03777,-1.41095,-1.76845,0.291981,1.29844,-0.920947,-0.467166,-0.256146,-0.570897,-1.22719,-1.94989,-0.998998,0.229235,-0.372747,-2.40663,4,5,6,6,8,9,10,11,13,13,14,16,17,18,20,21,21,22,22,23,27,27,28,29,29,31,35,36,43,50,1.32724,1.17498,1.12778,1.08847,1.04654,1.04203,1.01684,0.99609,0.982087,0.970562,0.951592,0.950448,0.943131,0.935133,0.91487,0.907916,0.903436,0.894161,0.890709,0.882425,0.871688,0.869335
4,1250,7,122,41.7,27.9089,2.5811,-0.153779,0.645888,-2.56366,-1.51281,-0.286592,-1.68749,-1.61958,0.0139539,-1.43805,-1.77128,0.912572,0.834701,-0.979135,-0.727738,-1.03793,-0.442132,-2.10407,-2.69279,-2.2123,-0.181426,-1.53059,-3.14885,7,8,11,14,14,17,22,23,23,29,29,30,31,32,34,36,37,38,43,44,45,47,55,59,62,68,82,93,96,122,1.39474,1.18375,1.16127,1.09815,1.0538,1.02419,1.0216,1.01667,0.969248,0.957792,0.953068,0.933633,0.93159,0.913686,0.905624,0.895259,0.881304,0.873973,0.870994,0.864917,0.853906,0.844099
5,1500,18,135,58.3333,27.345,3.11052,-0.377875,0.700046,-2.85602,-0.842132,-0.424855,-2.41602,-2.06725,-0.84317,-2.1607,-3.42092,1.94045,-1.00418,-1.29984,-0.381357,-1.69423,-1.31023,-3.79376,-2.79235,-3.69699,-0.253285,-1.29029,-4.83928,18,25,25,32,37,40,42,43,43,45,46,47,48,49,49,50,54,56,58,59,62,62,63,66,94,94,94,96,118,135,1.57003,1.23876,1.15855,1.10824,1.04784,1.02511,1.01548,1.00476,0.970997,0.947039,0.935971,0.926388,0.919528,0.913494,0.898329,0.880148,0.870956,0.859785,0.857437,0.848917,0.833479,0.819272
6,1750,20,141,73.0667,32.5925,3.70047,-1.17573,1.78537,-3.96796,-0.876634,-1.28164,-2.41596,-2.47356,-2.45962,-0.746043,-4.86562,1.39304,-0.863279,-1.97181,0.781019,-2.71445,-2.53668,-3.32419,-3.43905,-2.91115,-1.32012,-3.02462,-6.07848,20,23,34,36,46,46,47,50,51,53,54,56,59,60,65,66,69,75,78,80,91,98,101,105,105,111,113,128,131,141,1.68684,1.26651,1.13065,1.11335,1.04597,1.02796,1.01159,0.996359,0.983249,0.946295,0.929949,0.922676,0.905728,0.897046,0.891697,0.880118,0.868208,0.841484,0.840308,0.831958,0.817903,0.808449
7,2000,44,220,117.4,43.5428,4.14248,-1.1685,1.27141,-4.76744,-1.4147,-1.45626,-2.99888,-2.75747,-2.7429,-1.65943,-5.04816,0.174218,-0.584981,-3.11353,-0.121336,-2.72724,-2.95293,-5.69039,-3.21869,-5.07823,-1.51557,-4.38847,-7.37389,44,60,61,61,71,76,83,83,89,90,97,103,108,111,113,117,121,122,128,129,131,133,138,149,151,175,176,190,192,220,1.82733,1.24771,1.15661,1.10109,1.08641,1.03271,1.0126,0.994131,0.97563,0.942249,0.925266,0.911284,0.895005,0.889337,0.878195,0.856853,0.850856,0.830071,0.822561,0.815553,0.799181,0.791004
8,2250,30,188,87.1333,39.07,5.18579,-1.72486,2.35743,-5.57094,-1.707,-1.90034,-4.98161,-1.80945,-3.74698,-2.3533,-5.68279,-0.677569,-3.39594,-3.87484,-0.276169,-4.88651,-4.93986,-9.82527,-4.41033,-5.48236,-0.978437,-6.63563,-10.1176,30,35,40,51,56,58,58,59,66,67,68,72,73,75,77,77,85,86,88,89,94,100,102,105,112,135,137,147,184,188,2.02682,1.22796,1.20471,1.09907,1.06081,1.04064,1.00881,0.988851,0.965924,0.934295,0.91933,0.906695,0.893435,0.874299,0.863049,0.849815,0.836791,0.813166,0.811589,0.798324,0.788999,0.771411
9,2500,42,220,104.933,48.4084,6.05551,-0.554443,1.35383,-5.60964,-2.57831,-3.89521,-5.54139,0.584072,-3.58425,-3.50505,-3.95168,-0.669259,-4.5136,-5.08566,-1.39559,-5.87909,-6.10027,-7.93339,-5.88849,-8.32981,-3.21877,-7.15649,-12.7563,42,49,50,55,58,65,65,73,73,77,77,79,80,81,85,90,101,105,109,113,119,128,131,143,144,170,171,183,212,220,2.10228,1.25761,1.21734,1.13222,1.0625,1.02456,1.01748,0.987039,0.956753,0.94597,0.91574,0.904437,0.887805,0.871767,0.860143,0.848228,0.817873,0.801136,0.788461,0.786261,0.769595,0.756158
