generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,14,5.56667,3.77545,2.04582,0.114447,-0.149182,0.0846649,-0.0548158,-0.263449,-0.366968,-0.0683116,-0.293805,0.0114211,-0.138598,0.10604,-0.227108,0.292449,-0.0662977,-0.0206483,0.146976,0.0681398,-0.141068,0.103962,-0.164421,-0.263961,-0.366156,0,1,1,2,2,2,3,3,4,4,4,4,4,4,4,5,5,5,6,6,6,6,7,8,8,11,11,13,14,14,1.22363,1.14263,1.08601,1.03984,1.02255,1.01459,1.00656,0.994798,0.990962,0.983841,0.975095,0.972457,0.967622,0.963367,0.9611,0.958973,0.958147,0.95786,0.956839,0.956112,0.955854,0.95571
1,500,0,75,18.8,17.0059,2.31067,-0.128588,-0.321128,0.161078,-0.146685,-0.788671,-0.372514,-0.558513,-0.462254,0.0511443,-0.707339,0.0654471,-1.41784,0.101713,-1.60377,-0.23066,-0.285178,-0.46524,-0.776146,0.266951,0.428576,-0.756937,-2.2705,0,1,2,3,4,5,8,9,10,11,11,11,12,13,13,15,16,17,19,21,22,22,23,26,26,29,35,42,63,75,1.3004,1.22697,1.13495,1.07959,1.05533,1.036,1.01372,1.00189,0.984894,0.980486,0.972099,0.967044,0.956723,0.949089,0.94455,0.940637,0.936174,0.93348,0.929021,0.927042,0.922453,0.919272
2,750,5,107,44.5333,27.849,2.85502,0.0624212,-0.403457,-0.896172,-1.85813,-1.51026,-1.09889,-0.824874,-0.910165,-0.468011,-1.24558,1.11512,-1.3529,-1.08794,-3.7041,0.0699392,-0.499167,-0.851216,-0.692248,0.297372,-0.156871,-2.00586,-3.8082,5,9,12,15,16,18,20,21,21,22,26,28,29,30,32,42,51,55,57,61,62,64,64,68,73,74,76,84,94,107,1.56297,1.21306,1.16677,1.08092,1.06374,1.04631,1.0319,1.01154,0.993589,0.99044,0.974738,0.961422,0.952154,0.937703,0.934637,0.923069,0.91811,0.915033,0.908456,0.903498,0.895761,0.89107
3,1000,4,172,51.6,34.0432,3.21463,-1.02438,0.650862,-1.24099,-2.40769,-2.26456,-1.88115,-1.57205,-0.399999,-1.12862,-1.21719,1.5582,-1.65711,-1.01611,-3.81646,-1.15978,-0.524588,-0.939664,-0.881713,-0.401418,-0.0919851,-2.15104,-4.82979,4,7,13,18,20,21,25,30,31,31,32,34,41,44,46,53,55,57,59,60,61,66,69,70,73,76,92,94,94,172,1.66293,1.23062,1.18869,1.10505,1.06492,1.05732,1.0344,1.00963,0.992129,0.97902,0.966103,0.958859,0.941569,0.936776,0.912269,0.908921,0.898508,0.894914,0.88885,0.878947,0.876372,0.869892
4,1250,40,244,135.2,54.2773,3.53294,-0.0444524,0.124587,-1.58041,-2.93072,-2.21002,-1.67339,-1.80063,0.150644,-1.6202,-1.70012,1.3707,-1.56496,-2.5648,-4.77305,-1.77673,-1.62925,-1.92406,-1.49818,-1.24233,-0.485839,-3.57739,-6.22252,40,58,65,77,81,84,87,89,92,92,108,111,116,122,122,131,136,155,156,157,172,173,176,177,179,207,207,220,222,244,1.80144,1.19827,1.19002,1.11317,1.07261,1.04179,1.03161,0.995829,0.986482,0.962714,0.95355,0.934506,0.926755,0.916312,0.903622,0.894563,0.885334,0.88207,0.861963,0.85858,0.853124,0.848071
5,1500,46,174,100.867,36.8386,4.23969,1.08226,-0.452701,-2.71594,-2.88497,-4.02682,-2.86061,-0.91439,-1.75947,-3.59659,-4.77297,2.78337,-1.97608,-3.55595,-5.17112,-3.53619,-2.29521,-2.0927,-1.58611,-3.422,0.162627,-3.63223,-8.39964,46,47,47,48,56,64,67,67,71,73,84,86,89,97,104,107,113,113,117,117,118,130,131,131,138,140,141,145,165,174,2.03213,1.20302,1.17948,1.1225,1.07283,1.05797,1.04169,1.01436,0.977104,0.95672,0.937757,0.921769,0.918216,0.899203,0.881506,0.878058,0.871826,0.862843,0.848067,0.84074,0.834919,0.826093
6,1750,74,329,173.333,66.4506,5.29752,0.973223,0.236372,-3.72794,-3.93041,-4.83987,-2.93277,-2.57521,-3.6624,-4.52174,-5.59991,4.55854,-3.72146,-4.91127,-7.72956,-3.42689,-3.95655,-3.12381,-3.21575,-4.37283,-2.47175,-6.38646,-12.8709,74,82,106,106,108,119,119,123,131,134,136,142,151,152,162,163,167,173,175,189,189,193,196,212,229,266,274,293,307,329,2.28649,1.19815,1.17459,1.12493,1.09389,1.07663,1.01629,0.998091,0.968669,0.944223,0.931096,0.924451,0.91453,0.904311,0.883784,0.865677,0.857592,0.844974,0.830203,0.827716,0.819806,0.807645
7,2000,60,392,151.367,63.577,6.41428,1.21889,1.49221,-1.77373,-5.10846,-6.45158,-4.21666,-2.90479,-4.13444,-4.4182,-5.85342,5.03218,-4.55715,-8.31939,-11.7896,-3.19246,-4.42573,-2.65647,-5.88241,-4.38687,-3.36731,-7.83592,-16.7021,60,64,78,82,106,106,117,117,122,123,126,130,140,140,140,143,150,150,161,165,166,171,174,175,179,189,190,218,267,392,2.4164,1.19938,1.17583,1.12808,1.07197,1.06939,1.03146,0.972994,0.966528,0.944169,0.926852,0.909737,0.899626,0.885974,0.873172,0.85158,0.843117,0.82752,0.822417,0.808633,0.802218,0.794783
8,2250,45,377,169.633,92.9859,7.68271,1.71853,0.9049,-2.65881,-5.5291,-7.03366,-2.39668,-2.62674,-5.79867,-3.34625,-8.08169,7.13249,-9.81213,-7.84914,-13.2976,-8.04122,-6.06098,-3.78255,-7.72877,-6.92431,-5.26201,-10.9323,-19.7552,45,57,63,71,88,89,101,107,107,126,128,133,134,135,162,163,164,165,165,176,182,182,182,202,233,275,336,366,375,377,2.47653,1.21801,1.16634,1.14947,1.06797,1.05324,1.04352,0.988732,0.967625,0.945227,0.937108,0.906601,0.896834,0.885862,0.864691,0.847296,0.837395,0.82035,0.814424,0.793998,0.78902,0.775309
9,2500,30,233,110.867,53.393,8.80258,-1.22348,-0.911877,-3.88909,-9.22306,-8.18183,-3.80626,-2.39458,-8.06613,-3.28025,-12.3578,6.03523,-10.9754,-10.3492,-18.7992,-5.56432,-7.86952,-5.44685,-8.19219,-5.69141,-5.84617,-14.5889,-23.4197,30,33,43,50,53,61,61,64,73,76,81,87,88,92,106,113,119,120,127,139,141,145,145,156,156,161,177,179,217,233,2.50124,1.22519,1.18116,1.1386,1.08994,1.07576,1.0373,0.993871,0.984692,0.944068,0.918473,0.891985,0.884557,0.86754,0.852511,0.839211,0.822239,0.81395,0.80835,0.779211,0.774998,0.754631
