generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
10,2750,45,243,109.8,54.5631,14.687,2.74884,-2.68471,-8.3773,-8.77887,-10.8141,-15.3888,-6.855,-5.94727,-9.39904,-14.5152,5.18142,-21.503,-9.71707,-25.4574,-4.00847,-16.6249,-10.3411,-11.3033,-13.1082,-2.13923,-7.89136,-36.4503,45,53,53,55,61,62,65,67,74,76,79,82,83,92,98,102,103,105,108,119,121,127,129,140,155,160,168,226,243,243,1.83435,1.24751,1.16111,1.10858,1.05531,1.03592,1.01023,0.991827,0.979641,0.939036,0.91421,0.901977,0.889334,0.86005,0.840741,0.833023,0.816096,0.808246,0.807246,0.781646,0.754169,0.747017
11,3000,58,474,160.033,91.8024,19.3215,-0.330821,-0.283399,-12.9899,-13.3523,-6.33208,-14.6454,-13.8446,-8.70394,-18.1983,-11.2048,9.18176,-21.3225,-14.5124,-31.6748,-10.7192,-22.0253,-14.3368,-16.3128,-25.8994,-4.4379,-9.81205,-45.1799,58,64,65,76,83,88,97,97,101,104,108,117,121,123,137,141,148,164,167,169,171,187,196,197,219,235,248,289,357,474,1.85109,1.24721,1.15414,1.08845,1.07015,1.02795,0.992617,0.979761,0.958948,0.930292,0.905653,0.881121,0.873334,0.85267,0.834482,0.812132,0.807459,0.796663,0.783634,0.761963,0.733536,0.73167
12,3250,52,336,149.367,65.6787,24.863,-2.73955,-4.87048,-17.0446,-13.8247,-9.29861,-13.3336,-18.8777,-8.03593,-17.3625,-15.2215,12.7247,-22.1932,-13.3239,-44.1934,-20.5424,-28.2574,-14.9085,-17.6863,-33.9716,1.79993,-17.1525,-59.7116,52,66,72,84,87,89,100,101,106,107,108,117,117,130,133,147,148,152,170,177,181,182,187,198,205,206,208,219,296,336,1.87282,1.26063,1.17559,1.08093,1.0525,1.01476,0.978527,0.968568,0.95455,0.932036,0.884023,0.865968,0.857714,0.843896,0.819654,0.809891,0.795534,0.780544,0.763765,0.747906,0.735429,0.714076
13,3500,50,322,139.467,66.2424,32.3788,-1.21324,-7.41035,-18.3971,-22.5523,-9.85963,-15.57,-9.43326,-21.0787,-24.2945,-11.1063,25.5557,-37.3235,-18.3455,-48.7123,-36.1535,-38.8047,-17.2057,-24.6529,-47.1151,-6.75454,-17.023,-78.9532,50,61,73,84,86,93,94,97,107,108,109,109,109,115,116,119,121,125,126,131,136,144,157,173,231,242,245,246,255,322,1.90438,1.29203,1.21185,1.06899,1.04551,1.00265,0.976812,0.962932,0.950696,0.925659,0.884542,0.850871,0.838578,0.831094,0.812658,0.790427,0.780611,0.772437,0.754378,0.749418,0.727011,0.699269
14,3750,58,306,143.2,62.245,43.0889,11.87,-3.04404,-37.2888,-18.7887,-13.5019,-31.4448,-12.9148,-26.6494,-30.4599,-18.0715,23.1516,-58.279,-25.8028,-71.0052,-44.1184,-62.0078,-25.9526,-41.411,-61.8651,-12.0726,-19.404,-105.391,58,66,74,79,84,86,87,97,107,107,114,115,117,121,135,137,143,145,148,154,159,165,172,183,184,213,215,226,299,306,2.00891,1.2958,1.20875,1.07462,1.04998,1.02917,0.963391,0.959885,0.944025,0.936437,0.885258,0.852544,0.825285,0.820884,0.801785,0.779455,0.760549,0.75506,0.74489,0.73552,0.720291,0.678287
15,4000,53,538,179.733,105.377,58.36,35.2422,-6.71397,-42.4231,-9.18169,-21.577,-46.9038,-32.2359,-36.5176,-52.6114,-25.1044,26.6461,-73.863,-40.518,-97.4931,-40.9897,-90.6858,-45.8915,-50.7645,-69.8164,-25.416,-30.0224,-146.819,53,61,65,87,94,95,96,102,107,110,133,134,144,151,152,154,161,167,191,198,206,221,227,244,247,261,289,307,397,538,2.07318,1.29798,1.20193,1.08514,1.05551,1.02306,0.981246,0.956337,0.936557,0.922602,0.884121,0.834639,0.816508,0.803539,0.800244,0.773212,0.750975,0.747627,0.733336,0.717836,0.704654,0.67397
16,4250,65,366,176.2,83.8403,71.799,32.9201,0.780182,-62.0083,-30.9747,-26.7516,-42.7931,-56.9746,-56.4055,-56.083,-38.7415,7.86382,-74.6532,-37.5677,-99.7564,-45.873,-78.2488,-59.6877,-71.21,-96.9588,-49.6856,-33.2213,-170.073,65,71,84,86,86,92,94,98,107,112,132,133,147,163,168,172,173,177,179,179,213,231,238,239,276,277,297,307,324,366,2.04312,1.27639,1.23445,1.09375,1.06782,1.00803,0.996981,0.945802,0.913391,0.90937,0.862091,0.833909,0.81165,0.793306,0.784846,0.758263,0.73504,0.727929,0.718563,0.707428,0.693721,0.671707
17,4500,52,744,239.6,136.947,90.8084,52.3064,-2.25319,-82.8114,-17.6713,-5.61848,-35.6891,-55.2491,-79.0395,-84.2056,-48.8326,15.2297,-91.6089,-68.1255,-107.981,-64.9737,-104.275,-94.1138,-74.6425,-129.148,-75.8401,-27.6433,-238.583,52,65,78,134,141,145,154,155,167,167,186,186,188,191,210,215,220,225,244,258,260,264,310,327,330,337,348,402,485,744,2.04206,1.28989,1.23708,1.07487,1.05379,1.02231,0.974388,0.930746,0.906022,0.893597,0.862201,0.814906,0.803558,0.784686,0.774936,0.748599,0.725906,0.720417,0.703584,0.692936,0.674121,0.66186
18,4750,34,527,175.267,114.627,109.798,71.5911,-23.7891,-71.4156,-34.877,-17.7517,-50.5837,-59.3646,-128.028,-115.904,-81.4996,29.4937,-111.734,-126.995,-135.04,-86.184,-106.528,-95.3488,-75.0379,-149.953,-71.2989,-36.6262,-286.517,34,53,73,77,92,92,94,104,122,123,127,130,138,140,145,159,163,164,167,180,181,183,188,209,214,247,293,316,523,527,2.01089,1.27141,1.258,1.05089,1.03295,1.0195,0.975562,0.916612,0.904674,0.879623,0.847807,0.803995,0.795253,0.786349,0.768765,0.744631,0.712275,0.709473,0.685973,0.679614,0.653725,0.653207
19,5000,54,354,119.8,61.2307,138.041,61.1715,5.08927,-99.9911,-107.542,-37.3229,-46.8436,-51.8653,-137.823,-203.274,-122.338,53.3887,-179.408,-152.106,-134.023,-117.449,-160.769,-108.75,-83.6241,-200.361,-40.9821,-106.627,-349.68,54,60,63,64,68,77,77,83,84,87,92,92,95,96,112,115,118,119,122,125,127,128,129,144,155,160,166,174,254,354,2.00915,1.28981,1.24656,1.04005,1.03238,1.00755,0.982083,0.912044,0.903538,0.876986,0.843941,0.787677,0.782019,0.767079,0.752018,0.735857,0.718487,0.698069,0.673938,0.661832,0.641371,0.634277
20,5250,32,355,102.967,75.2781,168.312,93.8262,-17.2035,-100.576,-92.4512,-47.7768,-75.5262,-42.0182,-193.1,-264.081,-133.897,98.8176,-237.968,-211.75,-203.662,-119.243,-178.156,-130.077,-147.718,-233.412,-38.5901,-138.229,-442.813,32,33,42,44,46,50,54,54,59,60,66,66,71,74,82,84,91,92,92,96,102,104,118,123,126,165,179,253,276,355,2.02446,1.28222,1.22145,1.05357,1.02263,0.990812,0.98248,0.90214,0.891479,0.851884,0.841535,0.790228,0.783425,0.759568,0.730685,0.715301,0.703058,0.679631,0.665023,0.646625,0.628694,0.619227
21,5500,70,388,210.667,88.2998,204.584,137.284,-7.4424,-155.401,-145.459,-110.762,-116.884,-30.1796,-186.202,-311.609,-155.872,123.058,-282.194,-262.801,-272.823,-132.203,-214.246,-187.611,-156.683,-246.748,-112.566,-137.543,-614.084,70,87,111,119,120,129,134,149,153,156,168,169,178,180,184,198,201,202,209,244,257,266,266,279,299,310,343,366,385,388,2.08265,1.25918,1.19905,1.04281,1.02671,0.984006,0.958309,0.891607,0.877148,0.838359,0.821045,0.780532,0.775267,0.748809,0.729276,0.703805,0.692643,0.672368,0.661453,0.62715,0.624474,0.612359
22,5750,83,513,219.633,108.463,251.838,183.418,-23.8532,-251.212,-166.632,-154.78,-145.671,-76.0877,-250.41,-350.559,-148.528,174.459,-384.1,-260.418,-290.141,-189.194,-274.07,-271.706,-275.756,-306.272,-206.751,-167.194,-761.474,83,108,114,117,123,126,128,135,142,153,158,160,161,171,177,185,200,200,230,247,253,256,268,307,330,344,360,408,432,513,2.12305,1.23228,1.19862,1.05505,1.00232,0.965003,0.954946,0.880511,0.853748,0.828243,0.813543,0.770966,0.754912,0.733239,0.719125,0.687273,0.686029,0.66072,0.650878,0.62593,0.608377,0.599141
23,6000,48,500,198.933,99.3433,324.821,308.181,-105.317,-344.032,-221.024,-153.261,-208.384,-284.484,-255.588,-455.159,-177.043,219.559,-479.787,-281.249,-353.919,-289.546,-422.251,-316.75,-369.329,-343.625,-245.347,-220.841,-980.487,48,68,86,96,96,116,118,124,129,154,157,162,168,171,173,175,179,196,200,238,246,251,253,268,296,297,308,346,349,500,2.16761,1.22188,1.17705,1.05084,0.988786,0.968619,0.949732,0.863291,0.849192,0.81489,0.802191,0.767882,0.759556,0.737867,0.726057,0.685345,0.667666,0.647573,0.632698,0.62518,0.600979,0.587274
24,6250,65,949,187.6,168.081,386.315,333.634,-145.459,-439.192,-261.914,-121.917,-205.084,-348.453,-332.101,-409.586,-391.135,194.208,-625.759,-409.016,-502.835,-342.63,-474.616,-324.798,-443.865,-417.485,-313.851,-266.022,-1029.43,65,69,71,79,88,96,100,103,104,109,116,120,124,130,133,144,147,154,154,165,192,202,203,219,227,255,340,342,428,949,2.1316,1.20356,1.16783,1.06125,0.981275,0.95687,0.936541,0.86304,0.847623,0.796795,0.786256,0.770808,0.745662,0.720788,0.710119,0.682328,0.659198,0.644184,0.617413,0.614252,0.591086,0.571917
25,6500,53,613,176.4,124.821,449.094,205.99,-111.247,-600.582,-173.692,-190.022,-299.434,-330.666,-396.236,-453.314,-429.64,160.025,-600.61,-612.181,-584.654,-436.88,-586.39,-407.459,-487.728,-480.834,-416.333,-403.991,-1237.11,53,64,66,68,73,74,86,87,100,101,106,106,116,131,138,138,162,167,175,177,187,206,221,244,254,255,326,384,414,613,2.12341,1.21829,1.1833,1.0501,0.988525,0.965297,0.914273,0.85929,0.831558,0.797228,0.787966,0.778547,0.753324,0.721785,0.69295,0.678182,0.643857,0.63264,0.601886,0.598674,0.577,0.563116
26,6750,35,339,138.033,72.8842,528.95,122.615,-223.789,-508.361,-247.773,-306.779,-372.531,-332.926,-657.633,-505.979,-361.835,33.8479,-681.27,-564.695,-746.138,-430.393,-621.389,-687.929,-698.968,-522.187,-761.856,-454.448,-1456.06,35,60,64,68,72,78,90,92,93,95,99,102,106,114,114,117,117,125,142,153,159,159,162,176,201,223,227,248,311,339,2.09315,1.24271,1.19687,1.04943,0.979195,0.945577,0.893156,0.854637,0.821001,0.796357,0.787385,0.762919,0.75065,0.724452,0.689053,0.670262,0.63418,0.628071,0.601285,0.58002,0.566579,0.54708
27,7000,42,490,195.833,112.811,637.798,202.855,-222.484,-605.88,-452.555,-352.372,-512.377,-349.91,-691.259,-519.813,-683.072,-106.428,-748.732,-692.239,-1044.16,-484.121,-797.729,-775.837,-840.297,-734.252,-929.63,-576.96,-1945.34,42,60,72,81,84,84,90,125,130,137,140,148,151,154,165,169,178,194,199,210,226,230,272,283,287,316,341,379,438,490,2.10776,1.25616,1.18141,1.04186,0.992622,0.929084,0.901565,0.836793,0.812804,0.793592,0.77407,0.744623,0.738692,0.71235,0.676668,0.656038,0.628689,0.62348,0.58773,0.569884,0.561642,0.547983
28,7250,33,469,200.467,121.843,789.276,142.249,-476.505,-274.678,-508.905,-614.675,-604.074,-338.942,-867.377,-658.943,-881.526,-158.107,-1171.81,-692.395,-1399.98,-802.46,-1151.24,-958.672,-1012.64,-829.583,-973.896,-746.674,-2503.05,33,53,73,82,99,111,124,125,131,135,135,141,144,152,152,163,171,174,185,193,194,199,269,293,368,397,402,411,436,469,2.14974,1.26927,1.2093,1.01824,0.980807,0.930835,0.880824,0.824885,0.807478,0.790291,0.777767,0.734149,0.72183,0.694001,0.683913,0.642196,0.619636,0.610992,0.580522,0.562071,0.55082,0.538927
29,7500,56,670,236.2,178.537,914.614,414.84,-361.498,-755.471,-596.906,-951.189,-417.614,-513.142,-1020.59,-785.905,-1126.75,-15.4131,-1261.59,-772.164,-1447.8,-737.175,-1151.92,-906.059,-1415.68,-910.106,-993.793,-950.06,-2972.1,56,60,68,72,78,88,99,103,107,115,118,121,127,148,167,187,188,198,223,228,261,331,338,400,434,467,482,493,659,670,2.09819,1.25751,1.20362,0.997315,0.964936,0.914132,0.874019,0.817498,0.80182,0.788322,0.77286,0.723504,0.706208,0.689383,0.671478,0.624492,0.622085,0.603597,0.569138,0.550684,0.545167,0.525875
30,7750,60,1287,333.4,247.741,1091.39,220.734,-245.565,-889.43,-743.725,-1028.13,-902.968,-493.735,-1572.31,-845.078,-1271.07,69.1596,-1556.99,-906.73,-1348.61,-1320.66,-1370.51,-1311.58,-1592.95,-1094.57,-894.477,-1316.41,-3630.36,60,75,75,118,128,142,144,164,167,195,207,228,239,239,293,301,305,339,357,371,398,400,419,437,475,532,549,636,722,1287,2.10408,1.25509,1.18801,0.997828,0.949123,0.914574,0.868662,0.813475,0.793947,0.773607,0.75639,0.710567,0.697203,0.690045,0.65979,0.61651,0.608057,0.590005,0.570024,0.558126,0.530457,0.514502
31,8000,72,1658,307.633,299.912,1305.37,572.455,-274.101,-963.271,-1032.74,-1121.68,-1522.46,-554.553,-2025.82,-1138.58,-1078.66,123.764,-1224.09,-1200.73,-1897.9,-1646.02,-1811.31,-1030.25,-2400.86,-1367.26,-1253.67,-1308.17,-4155.58,72,83,97,112,114,116,120,126,151,167,169,194,195,208,211,213,242,249,275,296,303,356,397,422,442,453,502,609,677,1658,2.08923,1.26357,1.19395,1.00177,0.929601,0.908937,0.852432,0.839569,0.804053,0.758656,0.741883,0.695787,0.677681,0.670684,0.654568,0.605539,0.595989,0.574428,0.564736,0.548912,0.527103,0.499208
32,8250,55,956,257.6,179.804,1475.18,696.005,-343.763,-1178.98,-1254.01,-1036.43,-1476.96,-510.992,-1693.59,-1384.35,-1254.01,19.6998,-1477.61,-1667.86,-2224.44,-1852.57,-1798.42,-1142.11,-2659.92,-1709.47,-1772.2,-1577.05,-5128.88,55,56,78,92,110,127,149,153,155,160,161,174,176,186,218,223,234,243,278,290,295,302,314,347,382,392,416,497,509,956,2.09369,1.263,1.15753,0.993604,0.94801,0.910008,0.873395,0.839415,0.788934,0.744046,0.732181,0.693259,0.668244,0.657192,0.639497,0.595649,0.584214,0.569218,0.555754,0.543146,0.517298,0.493832
33,8500,33,586,157.133,145.839,1731.9,454.984,-910.964,-820.034,-1350.83,-466.607,-1784.67,-648.712,-1156.54,-1631.3,-1775.82,-279.542,-2314.48,-2070.85,-3373.42,-2266.9,-2092.92,-1671.02,-2536.77,-2042.36,-2223.33,-2009.96,-5981.27,33,49,56,56,69,71,72,72,79,80,80,88,93,101,103,109,110,113,127,131,149,155,161,173,183,208,399,427,581,586,2.1271,1.25223,1.12494,0.993559,0.969118,0.915536,0.872991,0.833322,0.792104,0.753591,0.730448,0.697288,0.664752,0.654378,0.632096,0.592739,0.575444,0.564823,0.552881,0.53309,0.509069,0.489556
34,8750,41,353,131.467,67.8059,2088.32,14.2903,-483.758,-1241.57,-1846.2,-680.471,-2105.68,-391.597,-1223.84,-2406.56,-2610.07,61.4648,-2615.58,-2766.88,-4285.99,-2679.53,-2780.99,-2741.86,-3135.12,-2461.85,-1954.94,-2999,-6824.33,41,47,49,57,63,63,71,82,89,95,103,103,108,115,120,121,131,144,147,157,158,158,170,171,174,193,203,224,234,353,2.15175,1.24854,1.10539,1.02164,0.966676,0.898445,0.866877,0.823287,0.791622,0.743066,0.718106,0.687527,0.664036,0.657055,0.62306,0.596881,0.57261,0.554178,0.542555,0.524618,0.501263,0.478222
35,9000,43,507,225.333,126.78,2398.14,658.901,-457.608,-1615.64,-2271.34,-1343.74,-2598.72,-619.064,-1732.98,-3094.07,-2716,283.893,-3697.48,-3549.37,-4129.51,-2802.27,-3362.62,-2354.63,-2580.45,-2379.08,-1729.65,-3540.09,-8513.52,43,54,69,108,114,115,127,134,141,146,156,158,169,170,173,180,184,209,260,266,270,320,332,333,346,370,394,440,472,507,2.18409,1.24552,1.10971,1.02083,0.952374,0.873844,0.870428,0.803055,0.772916,0.750159,0.706263,0.687518,0.666662,0.657911,0.612666,0.593816,0.574809,0.543482,0.536261,0.520883,0.498793,0.473277
36,9250,61,561,222.067,124.626,2735.26,867.332,-1082.25,-1812.43,-2098.71,-1695.33,-3426.18,-490.909,-2167.03,-3316.92,-3250.81,15.8943,-4048.73,-3199.42,-4680.79,-4027.1,-4616.53,-2280.03,-3057.99,-2841.82,-2462.56,-4374.86,-10105.3,61,84,96,101,106,118,126,127,132,137,153,155,155,158,165,208,214,220,228,238,239,270,309,313,345,367,392,431,453,561,2.18515,1.24868,1.10185,1.04318,0.928388,0.874334,0.857769,0.806028,0.776097,0.755201,0.700066,0.676528,0.657924,0.63901,0.622781,0.584222,0.570491,0.53718,0.526887,0.50961,0.495301,0.457632
37,9500,72,786,265.8,172.864,2977.63,1339.27,-1092.8,-2444.43,-1968.97,-1008.46,-3573.22,-864.117,-2729.48,-3173.86,-3834.43,516.712,-4682.37,-3120.11,-6072.07,-4560.18,-4995.78,-2760.95,-3924,-2689.52,-2991.86,-4267.23,-11687.5,72,95,99,102,120,121,125,126,127,129,136,169,173,231,238,266,271,277,284,306,311,313,317,338,378,378,510,512,664,786,2.22164,1.25437,1.0814,1.02105,0.901541,0.875971,0.837405,0.788966,0.758561,0.747551,0.69567,0.667043,0.660965,0.629774,0.612823,0.568152,0.561532,0.53207,0.514414,0.497291,0.484649,0.451467
38,9750,53,834,317.667,220.996,3333.95,1246.67,-938.206,-2476.55,-2722.67,-1602.41,-5061.96,-1879.39,-3353.41,-3935.61,-4689.68,643.544,-4973.81,-3429.12,-6470.93,-5707.6,-6068.16,-3091.38,-4436.16,-3197.69,-3641.78,-4520.45,-14091.1,53,96,101,104,108,134,140,143,164,185,194,202,206,219,256,263,267,275,279,287,315,385,474,527,606,611,632,694,776,834,2.30554,1.23018,1.08833,1.01306,0.894454,0.872936,0.831562,0.775392,0.752942,0.739,0.692942,0.659679,0.64506,0.623518,0.606618,0.576285,0.54636,0.52165,0.504576,0.489455,0.472805,0.443874
39,10000,62,1142,311.567,239.242,3698.29,536.354,-923.372,-3624.08,-2970.57,-1094.56,-5138.57,-2265.62,-4455.58,-4405.98,-4270.63,1386.17,-5432.9,-4818.52,-7971.45,-6088.43,-6297.81,-3875.32,-5274.68,-3794.77,-3316.53,-5157.78,-16600.9,62,88,94,117,127,162,168,176,181,188,206,218,218,229,239,239,243,247,265,297,301,329,378,381,425,479,591,671,886,1142,2.42697,1.21314,1.08354,0.983947,0.881652,0.864515,0.83735,0.763214,0.746866,0.726345,0.688417,0.665373,0.636696,0.61247,0.601403,0.569951,0.537502,0.518985,0.50009,0.474572,0.46367,0.432104
40,10250,108,1404,375.333,297.4,3869.03,253.701,-858.312,-4224.48,-3225.2,-626.665,-5118.55,-2692.25,-4492.82,-3693.64,-5701.19,1150.95,-6920.11,-4483.43,-7972.05,-5845.88,-6564.12,-5488.34,-4777.13,-4895.75,-5009.67,-4954.9,-17754.8,108,113,116,132,140,152,162,177,179,183,191,204,260,267,276,306,310,327,348,354,372,440,505,529,549,631,668,815,1042,1404,2.56037,1.20609,1.07873,1.01244,0.891173,0.865623,0.816431,0.764513,0.729048,0.720058,0.690589,0.656781,0.626913,0.606275,0.586344,0.57085,0.522444,0.509118,0.490716,0.460147,0.456406,0.424944
41,10500,52,900,292.633,197.927,4209.92,872.743,-594.876,-3292.25,-2038.41,-2155.34,-5437.55,-2765.75,-4453.66,-2980.39,-6618.5,801.224,-6765.36,-4705.97,-7970.72,-7057.57,-5778.03,-7297.67,-5256,-4341.58,-6048.11,-7441.83,-19797.6,52,81,88,92,119,125,164,170,177,195,204,208,210,222,246,249,267,272,287,289,301,303,303,388,470,516,567,602,712,900,2.63074,1.21551,1.07044,0.998268,0.888911,0.855979,0.81997,0.756394,0.735514,0.717094,0.691725,0.65167,0.620323,0.600882,0.584845,0.555531,0.519923,0.506661,0.491732,0.453906,0.448465,0.421084
