generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,9,2.56667,2.22344,2.04584,-0.022,0.162685,-0.0767742,-0.124661,-0.0605622,-0.257194,-0.148683,0.19357,0.344135,0.0243274,-0.13537,0.114697,-0.311377,-0.2497,0.233677,-0.113181,-0.160559,-0.172486,-0.0368615,-0.0698044,0.171502,-0.215001,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,6,8,9,1.21017,1.11011,1.09069,1.064,1.01425,1.00977,0.998143,0.98766,0.985129,0.977861,0.973395,0.968413,0.965722,0.963361,0.960622,0.95994,0.958985,0.957473,0.957022,0.95603,0.955923,0.955688
1,500,0,4,0.5,1.04221,2.0863,-0.560957,-0.962108,-0.330778,-0.317713,0.39115,-0.685198,0.86646,0.228294,-0.715794,-0.424446,0.335898,-0.813398,0.751023,0.0808726,0.79221,-0.753967,0.249859,0.0763381,0.343598,0.626738,0.111921,-1.15981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,3,4,1.26464,1.17123,1.14075,1.09414,1.05501,1.02609,1.01584,1.00129,0.97561,0.970084,0.957731,0.952058,0.950768,0.947011,0.942286,0.939288,0.934624,0.931902,0.926281,0.923349,0.922549,0.918985
2,750,0,15,4.63333,4.11459,2.22613,-0.49857,-1.19093,-1.36406,-0.0206429,0.837302,-1.38512,0.0927983,0.109198,-1.52874,-0.563542,0.433478,-1.08381,-0.144954,-0.503771,0.741177,-1.98948,0.636744,-0.643114,0.8244,1.02974,-0.288399,-2.08997,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,5,5,6,6,7,8,8,10,10,10,15,15,1.27338,1.21189,1.15773,1.09043,1.05722,1.01784,1.01327,0.997304,0.99064,0.96631,0.953181,0.948523,0.938886,0.92974,0.92189,0.911394,0.908221,0.902919,0.900925,0.894972,0.890548,0.885159
3,1000,2,25,10.6333,6.17271,2.37949,-0.654187,-0.594204,-0.52044,-0.75533,0.541342,-1.25982,-0.164758,-0.0457005,-2.20316,-0.668372,0.552735,-2.08374,-0.156185,-0.709118,0.88372,-2.79712,-0.14119,-0.793946,-0.343782,1.37932,-0.926996,-3.24165,2,2,3,4,5,5,5,6,6,6,8,8,8,9,10,10,10,11,11,11,12,13,16,17,18,18,18,19,23,25,1.3565,1.25402,1.19691,1.08641,1.07217,1.04064,1.01671,1.00692,0.993472,0.973682,0.958509,0.948906,0.921382,0.91611,0.908403,0.897,0.883028,0.878084,0.87584,0.873616,0.864235,0.863541
4,1250,1,34,14.8667,8.61728,2.74505,-1.47477,-2.13479,-1.19811,-0.879079,0.614525,-1.97957,-1.33067,-0.498802,-3.43634,-0.743233,1.32761,-2.53039,0.83668,-0.923173,0.182065,-3.30662,1.02695,-0.780196,-1.44665,1.5913,-2.30934,-4.27576,1,3,4,6,6,6,8,9,9,9,9,11,13,13,14,14,15,16,16,17,19,20,21,21,22,23,24,29,34,34,1.50101,1.28051,1.19388,1.10214,1.09091,1.03688,1.02629,1.01498,0.989739,0.9754,0.958985,0.933527,0.922511,0.905416,0.899427,0.883979,0.877753,0.866757,0.854136,0.848678,0.840967,0.839129
5,1500,7,122,46.0667,30.7245,3.41828,-1.93234,-2.06511,-2.4151,-1.91346,-0.655834,-2.57034,-1.02628,-0.774516,-5.16485,-2.08207,0.2501,-2.59162,0.392913,-1.11982,0.068043,-2.76864,0.477355,-1.7312,-1.73933,0.239781,-2.63995,-7.81014,7,8,11,12,14,16,17,22,22,24,25,33,38,39,41,44,45,46,51,56,57,59,59,70,73,75,93,101,102,122,1.61621,1.28399,1.20128,1.09153,1.07665,1.05756,1.02811,0.999196,0.980478,0.967829,0.963815,0.92907,0.906086,0.899913,0.885655,0.877746,0.861253,0.854431,0.848088,0.832393,0.826512,0.823791
6,1750,19,125,63,26.5005,3.98393,-2.1311,-1.96451,-2.49531,-1.41813,-1.12037,-1.32863,-1.89475,-0.227324,-5.21578,-3.10874,-0.920342,-2.69314,0.71476,-2.09938,-0.0756547,-4.38092,1.91469,-2.16641,-2.73256,-1.44634,-4.2263,-8.45956,19,28,30,31,33,46,47,49,49,50,51,51,52,56,56,58,59,60,63,65,66,79,81,87,90,90,96,100,123,125,1.68486,1.31056,1.2035,1.10309,1.06102,1.04822,1.033,1.00137,0.9803,0.971396,0.956279,0.915,0.90214,0.894685,0.885273,0.871689,0.856469,0.847384,0.841605,0.825929,0.812518,0.796669
7,2000,32,464,147.567,102.148,4.76866,-1.85315,-1.85645,-4.02622,-2.35452,-3.06112,-3.95359,-0.176586,0.124491,-5.0319,-4.7081,-1.2985,-4.49415,-1.48867,-3.05921,-1.28625,-4.08716,0.0532938,-4.52885,-2.27923,-2.7104,-6.26197,-9.49568,32,38,46,56,67,75,76,77,79,84,87,99,101,105,117,125,131,131,140,147,163,170,173,175,229,280,308,323,329,464,1.76786,1.30825,1.21629,1.10291,1.06772,1.05451,1.02271,1.0082,0.988635,0.96124,0.935938,0.908664,0.892738,0.883686,0.868274,0.854674,0.849324,0.846974,0.83073,0.825312,0.805867,0.784233
8,2250,28,429,141.567,113.609,5.98275,0.801689,-1.76953,-5.12927,-4.70752,-2.57511,-6.34639,-0.473446,-0.998418,-5.14246,-2.87827,-1.7987,-7.93497,-3.14979,-4.7091,-2.01216,-6.99093,-1.5135,-3.80785,-2.76659,-4.7856,-9.35283,-11.9796,28,32,33,34,41,52,55,56,57,63,76,80,82,113,116,118,122,144,148,151,152,156,159,195,209,216,329,391,410,429,1.79843,1.33509,1.2004,1.12127,1.08371,1.04922,1.01037,0.989933,0.968813,0.962241,0.934596,0.893341,0.878705,0.867657,0.86034,0.854849,0.837131,0.826466,0.810443,0.809923,0.79101,0.774145
9,2500,34,270,124.367,58.2033,7.78189,3.179,-0.810197,-7.66121,-6.08882,-2.06681,-8.69055,-0.225657,-1.30288,-6.98275,-6.05694,-2.10767,-9.27195,-4.51053,-5.65953,-3.57813,-9.60333,-1.96743,-3.45263,-3.36204,-5.8719,-14.664,-16.4463,34,35,37,56,63,67,67,85,85,90,99,102,102,107,119,122,128,139,144,154,160,166,166,176,179,184,190,200,205,270,1.86404,1.32208,1.17549,1.10825,1.07304,1.04322,1.02271,0.984572,0.957706,0.948315,0.918579,0.894608,0.874677,0.856326,0.849779,0.834939,0.826376,0.822969,0.800479,0.787238,0.779234,0.76361
