generation,agents,minScore,maxScore,meanScore,standardDeviation,stepSize,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21
0,250,0,21,5.93333,5.4262,2.04572,-0.0635368,-0.0502158,-0.284988,-0.0615546,0.0116211,0.0406322,-0.205788,-0.0403882,-0.129512,0.0667651,-0.210077,-0.155196,-0.0731474,0.0341051,0.187616,-0.0489149,-0.0548445,-0.045968,0.00998996,-0.0779887,0.0376507,-0.355544,0,0,0,0,0,1,1,1,2,3,3,3,4,5,5,6,6,6,6,7,7,8,8,9,10,10,13,15,18,21,1.15349,1.1125,1.06808,1.04163,1.03516,1.02926,1.02263,0.996246,0.985155,0.982829,0.974105,0.971793,0.967191,0.965585,0.965017,0.962051,0.961056,0.959765,0.957259,0.95684,0.955941,0.955803
1,500,0,27,9.33333,6.76366,2.30708,-0.228165,0.124523,-0.239187,-1.14397,0.498061,0.0731579,-1.58884,0.368638,-0.959213,-0.777694,0.0745867,-0.593984,-0.881373,-1.04907,0.788244,0.299154,0.319255,-0.473234,-1.11428,-0.961313,-0.77348,-2.0016,0,0,2,2,2,3,4,4,4,5,5,5,6,7,8,8,10,11,11,11,12,13,14,16,16,18,18,19,19,27,1.31457,1.17805,1.12168,1.08667,1.05923,1.03307,1.02612,1.00997,0.987534,0.980874,0.971502,0.961235,0.950359,0.945388,0.940916,0.940391,0.935943,0.931286,0.929503,0.926451,0.922461,0.920472
2,750,0,23,9.63333,5.53038,2.59295,-0.472116,-0.10293,-1.23275,-1.58263,0.213276,-1.17743,-1.8787,0.799436,-1.18026,-1.39524,1.03707,-0.930907,-0.751848,-1.38774,0.832125,-0.101291,1.19032,-0.305861,-0.707525,-1.55892,-0.00625845,-3.46069,0,1,3,3,4,5,6,6,7,7,7,8,8,8,8,9,10,10,11,11,11,12,12,13,14,16,17,18,21,23,1.40681,1.21609,1.14191,1.12581,1.06044,1.0488,1.03318,1.02175,0.99224,0.984808,0.967049,0.9583,0.949942,0.933976,0.927921,0.923249,0.915999,0.90714,0.904717,0.903539,0.897004,0.889875
3,1000,0,27,7.93333,6.08522,3.01097,-1.15742,-0.580948,-0.622198,-0.94592,-0.288361,-2.83924,-1.93135,-0.624143,-0.762049,-1.92847,2.10954,-2.20687,-1.23366,-0.561291,1.02712,1.1838,1.0335,-0.290539,-2.20377,-1.28356,1.28232,-5.02219,0,0,0,1,1,1,1,3,4,7,7,7,8,8,8,8,8,9,9,9,9,10,10,11,11,11,15,15,20,27,1.54119,1.24884,1.16512,1.11598,1.08149,1.05796,1.03359,1.03034,0.992964,0.983776,0.9556,0.946352,0.934058,0.930971,0.92137,0.907092,0.898318,0.890089,0.88328,0.879746,0.879458,0.863539
4,1250,1,36,15.1333,9.48223,3.15975,-1.66762,-0.969269,-0.660583,-1.57498,0.403699,-1.97883,-2.91612,-1.00727,-0.829853,-1.69386,2.78307,-2.06945,-1.53823,-1.78267,0.678966,0.363782,1.25015,-0.52224,-3.96869,-2.54937,-0.191066,-4.67328,1,4,4,4,5,7,8,9,9,10,11,11,11,12,12,12,12,14,16,18,18,20,21,23,25,25,31,32,33,36,1.62344,1.26296,1.15528,1.11837,1.07042,1.05594,1.02114,1.01125,0.998675,0.970147,0.962605,0.956252,0.937309,0.918984,0.903995,0.896628,0.889251,0.87934,0.86936,0.857709,0.851587,0.847483
5,1500,2,46,25.4667,11.9011,3.56237,-1.84551,-1.4014,-1.9875,-3.2714,0.11122,-3.37926,-3.03284,-1.92667,-1.61877,-2.23872,3.32139,-2.9671,-2.81492,-2.34578,0.914308,-1.51604,0.416787,-0.932288,-4.46065,-3.97637,-1.42524,-6.26051,2,5,9,11,12,14,16,18,19,19,20,20,22,23,24,25,26,29,31,32,33,34,34,36,37,38,42,43,44,46,1.7721,1.24837,1.18879,1.12968,1.09941,1.05143,1.02793,0.984302,0.984012,0.960805,0.949311,0.936248,0.930942,0.912261,0.892625,0.885403,0.872441,0.862273,0.856775,0.855193,0.829179,0.825988
6,1750,12,334,60.6333,55.8684,4.4212,-1.4752,-2.0274,-1.88315,-4.18449,-0.231178,-1.40474,-2.63697,-2.38255,-3.0678,-3.02413,3.31393,-4.86227,-5.17616,-3.80545,0.677882,-2.09529,-1.07944,-1.52477,-5.64491,-4.61019,-3.1556,-10.5965,12,22,23,26,30,31,32,35,36,40,41,42,43,48,54,55,55,56,57,58,59,65,67,71,75,78,82,96,96,334,2.03863,1.27176,1.17714,1.12406,1.10102,1.05595,1.02123,0.992091,0.972013,0.954696,0.939732,0.935329,0.919193,0.902595,0.879888,0.870964,0.855737,0.847893,0.840245,0.833075,0.82308,0.808677
7,2000,25,250,102.967,55.8449,5.26467,-2.03773,-1.64211,-4.45233,-5.05655,-0.66314,-1.75534,-4.2463,-1.9118,-3.6613,-2.14045,1.14484,-5.56533,-6.46919,-5.46497,0.585284,-2.49423,-1.77177,-3.98246,-4.25749,-5.74473,-4.97387,-13.0326,25,33,39,45,55,65,65,66,67,69,72,74,87,89,91,92,94,96,100,105,112,113,128,142,158,159,161,209,228,250,2.2185,1.24835,1.17864,1.14959,1.0925,1.0603,1.03027,1.00271,0.980824,0.957329,0.927401,0.915228,0.911018,0.888376,0.861889,0.854527,0.845316,0.836327,0.826614,0.819776,0.8085,0.782227
8,2250,38,319,157.033,74.3475,6.19223,-1.98116,-1.82935,-6.05761,-6.19287,-1.55137,-2.46259,-4.71996,-3.35215,-4.52435,-3.84008,1.47407,-6.93448,-8.53437,-6.44897,-1.14048,-2.86945,-3.16737,-5.27613,-6.15478,-5.46784,-5.57019,-17.8523,38,67,82,82,84,85,88,102,103,104,118,119,124,127,131,137,138,156,194,197,197,203,204,212,212,237,265,285,301,319,2.36502,1.24511,1.17798,1.16165,1.10665,1.03616,1.01353,0.987771,0.971947,0.951222,0.916755,0.895972,0.886871,0.871271,0.866479,0.850746,0.838168,0.826161,0.81441,0.807429,0.793755,0.771872
9,2500,21,297,80.5667,51.9341,7.13587,-2.49732,-2.42254,-6.52732,-7.02125,-4.52297,-4.12571,-4.63769,-2.81316,-3.79197,-5.4329,4.31744,-8.50434,-9.2766,-5.29815,0.795173,-4.01086,-4.67806,-8.97484,-7.74556,-7.13694,-7.97486,-21.5285,21,31,37,38,39,47,47,51,51,55,61,62,64,67,68,70,72,74,77,81,83,87,94,105,110,117,120,127,164,297,2.4218,1.23958,1.16744,1.15293,1.0872,1.0188,1.01491,0.969815,0.96576,0.941201,0.902115,0.898893,0.886285,0.86212,0.849911,0.837363,0.829173,0.81115,0.7989,0.798123,0.779544,0.753441
10,2750,30,185,85.7667,35.7517,8.47572,-2.6017,-1.76561,-9.35976,-7.35055,-4.3555,-4.53273,-3.9959,-2.12065,-4.04484,-6.34183,3.04568,-10.5432,-13.995,-5.76707,-1.87152,-7.59282,-5.43406,-9.30578,-12.1697,-10.0525,-12.9282,-25.364,30,30,44,48,55,57,58,63,63,65,68,72,78,79,80,82,86,88,89,94,96,99,101,102,114,121,124,139,163,185,2.45152,1.22902,1.17663,1.16277,1.08673,1.01423,1.00497,1.00132,0.953329,0.921064,0.900783,0.883216,0.872371,0.846158,0.832805,0.831242,0.817387,0.793077,0.782048,0.775334,0.771775,0.733269
11,3000,61,348,162.1,79.9096,10.782,-2.69515,-1.80554,-10.7993,-10.3715,-8.22244,-5.79284,-10.6215,-1.49077,-8.92037,-9.65562,2.86588,-12.4986,-14.7795,-11.7685,-4.00318,-9.18393,-8.97246,-6.50027,-12.5502,-9.87734,-22.5201,-32.3983,61,62,62,71,84,90,98,99,99,101,106,113,115,124,157,167,175,182,188,192,193,199,209,213,215,246,274,297,323,348,2.53037,1.26791,1.20606,1.14096,1.09513,1.00531,1.00186,0.991467,0.945159,0.913049,0.905626,0.87189,0.861373,0.831141,0.822239,0.813191,0.805096,0.784644,0.775375,0.766579,0.76239,0.71152
12,3250,66,486,154.6,91.5652,12.6334,-1.73941,1.98767,-11.9955,-14.4274,-5.44916,-7.86127,-9.23291,-3.79447,-13.4427,-10.6383,1.68698,-12.139,-17.0642,-12.6712,-5.57105,-11.5605,-7.64841,-14.2127,-10.3537,-16.4349,-25.5195,-34.0644,66,72,74,80,92,94,100,104,106,107,107,115,116,116,119,119,121,124,130,139,139,168,203,215,218,221,259,314,314,486,2.51111,1.25529,1.21097,1.15706,1.06915,0.993983,0.982544,0.969495,0.929168,0.917913,0.887898,0.862227,0.846604,0.833603,0.816186,0.797221,0.788888,0.7818,0.756879,0.750002,0.744938,0.699506
13,3500,41,320,136.3,72.263,15.6925,-3.87852,-1.09124,-13.053,-20.1831,-5.41599,-5.77254,-9.45038,-5.22934,-19.3495,-14.5097,8.32736,-20.7283,-22.7264,-14.2224,-7.38571,-13.7423,-14.5091,-20.852,-16.5356,-23.9286,-32.8879,-45.4485,41,47,64,64,65,66,68,74,85,98,107,111,114,119,123,126,129,135,139,142,156,157,165,177,200,212,218,254,313,320,2.57989,1.24562,1.18592,1.13803,1.07207,1.00599,0.973446,0.951533,0.910386,0.903929,0.877903,0.867391,0.832012,0.827416,0.813712,0.793404,0.782132,0.768211,0.756142,0.74381,0.730272,0.695968
14,3750,50,384,157.4,78.6965,17.9507,-7.27259,-3.85789,-14.7649,-20.2089,-7.75049,-2.88342,-16.3162,-10.266,-19.88,-19.0253,7.01087,-26.2179,-25.6406,-19.1579,-11.741,-13.6241,-16.4973,-21.6802,-22.0376,-24.1154,-33.5762,-58.4856,50,63,69,78,80,88,92,97,99,104,110,113,118,127,144,155,155,156,167,185,185,188,212,229,231,237,241,259,306,384,2.55789,1.23655,1.16748,1.13378,1.06421,1.00152,0.968285,0.950768,0.908393,0.89655,0.886501,0.864682,0.841947,0.811773,0.79682,0.791499,0.778022,0.757121,0.746767,0.740813,0.718068,0.682182
15,4000,65,596,192.2,149.025,21.3647,-6.66431,-3.27219,-21.6469,-32.2362,-10.0665,-8.14355,-24.1432,-14.7731,-24.2538,-19.508,11.6077,-30.7092,-37.4443,-28.6178,-10.6953,-16.5388,-22.8969,-21.3628,-30.9005,-28.408,-37.5485,-80.7866,65,69,69,77,86,89,106,107,108,115,118,118,119,123,124,127,129,129,134,156,169,219,246,251,279,322,474,497,545,596,2.78229,1.22603,1.14812,1.10599,1.08186,1.00065,0.97284,0.938748,0.91162,0.888773,0.876885,0.850783,0.836691,0.810268,0.787922,0.775887,0.772183,0.755488,0.733726,0.727926,0.701409,0.664636
16,4250,59,731,260.467,141.971,25.243,5.60478,-1.48925,-31.6893,-36.9716,-1.06738,-9.75839,-24.3466,-11.4756,-27.7301,-25.5393,8.72596,-28.0105,-38.9753,-35.1065,-10.6278,-27.3597,-22.9826,-28.0936,-41.6114,-37.8218,-40.7194,-97.901,59,92,120,123,141,148,160,170,186,190,191,194,195,198,199,218,220,240,266,292,293,308,342,374,415,418,427,429,475,731,2.84413,1.20012,1.15675,1.1038,1.06031,0.990987,0.956099,0.939755,0.909915,0.8742,0.861852,0.841365,0.819622,0.802976,0.773398,0.759084,0.754888,0.742083,0.736067,0.710748,0.693413,0.657753
