generation,agents,minScore,maxScore,meanScore,standardDeviation,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29
0,100,0,5,1.3,1.44198,-2.0338,-2.68396,-0.687566,-6.22376,-0.60889,-0.425561,-6.29622,-2.71179,-4.94785,-4.72115,2.4115,-4.67497,1.45429,0.729643,1.91393,-5.67599,-0.628349,2.3202,-3.66684,-1.79171,0.0670992,-3.36937,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,4,4,5
1,200,0,15,4.66667,4.03718,-4.51543,-1.74825,-5.42248,-8.47159,-3.4416,-4.52412,-6.71425,-6.34889,-8.79677,-10.6791,-2.67206,-13.5755,4.07863,0.572377,-2.3858,-3.96605,2.44235,-2.64186,-5.81768,-3.32428,-2.19404,-6.99293,0,0,1,1,1,1,1,1,1,2,2,2,2,2,3,4,5,5,5,6,6,7,8,8,9,9,11,11,11,15
2,300,1,36,13.6667,9.34523,-0.870827,-4.2892,-7.34267,-8.29792,-6.26034,-12.4906,-8.02132,-10.3429,-10.5549,-11.0757,-4.30085,-17.3748,4.3223,-4.19436,-2.81495,-7.10973,6.56684,-2.93658,-5.71384,-4.48613,-4.02801,-8.32866,1,2,3,5,5,6,6,6,6,7,7,9,11,12,12,13,13,13,13,13,16,18,21,21,23,24,24,30,34,36
3,400,3,27,14.5333,5.82346,2.4424,-3.20031,-8.30617,-7.40182,-5.1236,-14.3377,-10.2623,-9.25047,-12.2384,-10.7944,-3.18686,-12.5278,3.92269,-5.60652,-10.0301,-7.25195,4.23544,-7.15855,-8.1985,-5.4968,-4.15357,-9.00841,3,6,6,7,8,9,10,10,11,12,13,14,14,14,14,14,15,15,16,16,17,17,19,19,19,21,22,23,25,27
4,500,9,78,34.7667,18.9913,-2.8198,-5.2672,-8.9695,-6.79621,-8.26522,-15.4302,-12.6875,-10.3474,-9.73255,-13.2961,-2.36582,-14.5503,0.383115,-6.46249,-8.18455,-9.0454,-0.0646567,-7.94587,-6.47761,-4.57498,-3.48523,-9.84715,9,10,10,12,12,21,21,21,21,21,23,26,30,31,34,34,35,36,37,38,38,39,47,49,51,54,63,69,73,78
5,600,17,146,65.8,28.7886,-16.6502,-7.22991,-10.5589,-7.69975,-7.00524,-13.6785,-12.8584,-8.54636,-9.23231,-14.868,-2.15721,-15.5485,-2.81928,-6.31145,-8.62224,-9.4768,-2.57332,-7.28667,-7.78142,-3.35609,-3.76104,-11.5123,17,19,27,32,36,41,45,48,50,54,55,56,57,57,61,64,66,73,73,76,78,79,82,87,88,90,93,109,115,146
6,700,39,325,120.5,63.3326,-11.9709,-10.9028,-9.12874,-11.0627,-8.60134,-12.7586,-13.5077,-8.36187,-11.1564,-16.6748,-3.83165,-14.2818,-4.40293,-5.45207,-9.45398,-10.3253,-7.09121,-8.56554,-6.8665,-5.06684,-5.07626,-15.4894,39,40,54,58,61,66,69,70,78,80,84,86,114,116,117,120,120,122,126,130,135,140,143,143,147,168,213,225,226,325
7,800,30,246,96.1667,49.155,-14.1429,-11.4356,-9.59409,-9.52737,-10.3475,-14.5286,-12.1848,-9.40101,-10.3616,-14.9359,-5.44333,-15.6696,-2.63164,-5.44373,-10.3088,-11.031,-6.56945,-8.12311,-7.32727,-5.05496,-6.23321,-15.1198,30,40,42,43,53,53,62,63,64,64,73,74,75,84,92,93,94,97,97,101,102,109,116,119,127,150,157,160,205,246
8,900,24,219,110.567,53.7855,-17.9792,-11.6017,-11.5234,-11.1779,-11.6336,-13.2253,-9.92509,-12.1505,-10.3836,-16.8214,-6.08261,-12.3562,-5.89136,-7.97744,-10.1527,-9.97507,-8.10076,-8.44867,-8.25296,-5.09557,-6.0735,-16.7826,24,32,40,41,56,57,58,68,74,75,75,76,93,104,116,117,118,124,130,136,139,142,145,151,161,164,178,192,212,219
9,1000,30,361,136.133,77.7315,-30.0986,-10.8662,-11.5603,-10.2995,-10.521,-13.8041,-11.5084,-12.5822,-8.90634,-15.8205,-4.20844,-13.4854,-7.40524,-9.2079,-9.0447,-7.88893,-7.91487,-7.22906,-6.82582,-5.78981,-6.35674,-17.1493,30,49,53,63,66,69,78,79,82,84,87,91,94,113,122,129,132,137,148,158,167,170,171,171,186,188,250,253,303,361
